Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
[No author name available],[No author id available],"3rd Environmental Resources Management in Global Region",2020,"IOP Conference Series: Earth and Environmental Science","451","1",,"","",1047,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083051766&partnerID=40&md5=01489b82fc2dc22a6678614609af810c",,"","The proceedings contain 108 papers. The topics discussed include: rural household pluriactivity and plurilocality: a source of resilience to climate breakdown; decontextualisation: some issues in the Southeast Asian urban and regional spatial constructs; permanent vegetation distribution: indicators of watershed management; developing SIMASTI to disseminate information of season prediction and prepare for adaptation strategies in agriculture to climate change; climate extremes over the maritime continent and their associations with Madden-Jullian oscillation; back-propagation in the neural network of visibility estimation model based on Himawari_8 Satellite during forest fire smoke periods on Sumatera and Borneo Island, Indonesia; the possibly of the November-December 2018 earthquakes caused by hydrothermal in the Mamasa and surrounding areas derived by the earthquake relocation data; and IMU (inertial measurement unit) device for internet of things based disaster early warning system: applications and innovation.",,,Conference Review,"Final","",Scopus,2-s2.0-85083051766
[No author name available],[No author id available],"2nd International Conference on Air Pollution and Environmental Engineering",2020,"IOP Conference Series: Earth and Environmental Science","450","1",,"","",778,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083199024&partnerID=40&md5=08cd7e06a453947853c86ac47b09e777",,"","The proceedings contain 126 papers. The topics discussed include: analysis of the groundwater resource pollution of coal-fired power plants and its impact on geotechnical engineering properties by numerical simulation technology; experimental verification of fine particle emission reduction based on acoustic agglomeration for steel sintering flue gas; discussion on sampling methods in island vegetation survey of species richness and biomass; study on high temperature chlorination corrosion of metallic materials on the waste incineration boilers; research on treatment of propylene oxide wastewater with high salt concentration; biogenic isoprene emissions and temporal and spatial distribution characteristics in Tianjin; the effect of meteorological factors, seasonal factors and air pollutions on the formation of particulate matter; and optimization of the degradation conditions of swine wastewater and microbial community structure analysis in immobilized microbial technology.",,,Conference Review,"Final","",Scopus,2-s2.0-85083199024
[No author name available],[No author id available],"2019 5th International Conference on Environmental Science and Material Application, ESMA 2019",2020,"IOP Conference Series: Earth and Environmental Science","440","1",,"","",3969,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082741223&partnerID=40&md5=432a15795309bf50d852d9d10cbc1945",,"","The proceedings contain 460 papers. The topics discussed include: weight calculation method for consumer goods risk assessment indexes based on analytic hierarchy process; evaluation on the emission reduction benefits of China's carbon trading pilot; the selection of ecological source of Changjiang County based on granularity inverse method and principal component analysis; Monte Carlo localization for an autonomous underwater vehicle with a low-cost sonar; research on e-commerce product quality monitoring sampling method; research and application of a domestic system of wind power directly stirring heating - taking northeast China as an example; study on energy consumption index system and calculation method of highway transportation infrastructure in Qinghai province; adjustment of active and reactive power of synchronous generator in grid-connected operation; leakage monitoring technology of oil pipeline and its application; study on preparation and stability of antioxidant peptides from acer truncatum seed; and the influence of different enzymolysis methods on the components of enzymolysis products.",,,Conference Review,"Final","",Scopus,2-s2.0-85082741223
[No author name available],[No author id available],"2019 5th International Conference on Environmental Science and Material Application, ESMA 2019",2020,"IOP Conference Series: Earth and Environmental Science","440","2",,"","",3969,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082658163&partnerID=40&md5=4f143b26b4b0a0c71eb9c40c88d58bb4",,"","The proceedings contain 460 papers. The topics discussed include: weight calculation method for consumer goods risk assessment indexes based on analytic hierarchy process; evaluation on the emission reduction benefits of China's carbon trading pilot; the selection of ecological source of Changjiang County based on granularity inverse method and principal component analysis; Monte Carlo localization for an autonomous underwater vehicle with a low-cost sonar; research on e-commerce product quality monitoring sampling method; research and application of a domestic system of wind power directly stirring heating - taking northeast China as an example; study on energy consumption index system and calculation method of highway transportation infrastructure in Qinghai province; adjustment of active and reactive power of synchronous generator in grid-connected operation; leakage monitoring technology of oil pipeline and its application; study on preparation and stability of antioxidant peptides from acer truncatum seed; and the influence of different enzymolysis methods on the components of enzymolysis products.",,,Conference Review,"Final","",Scopus,2-s2.0-85082658163
[No author name available],[No author id available],"2019 5th International Conference on Environmental Science and Material Application, ESMA 2019",2020,"IOP Conference Series: Earth and Environmental Science","440","4",,"","",3969,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082608677&partnerID=40&md5=66f6e0ec9eb3400206901df123d49a1d",,"","The proceedings contain 460 papers. The topics discussed include: weight calculation method for consumer goods risk assessment indexes based on analytic hierarchy process; evaluation on the emission reduction benefits of China's carbon trading pilot; the selection of ecological source of Changjiang County based on granularity inverse method and principal component analysis; Monte Carlo localization for an autonomous underwater vehicle with a low-cost sonar; research on e-commerce product quality monitoring sampling method; research and application of a domestic system of wind power directly stirring heating - taking northeast China as an example; study on energy consumption index system and calculation method of highway transportation infrastructure in Qinghai province; adjustment of active and reactive power of synchronous generator in grid-connected operation; leakage monitoring technology of oil pipeline and its application; study on preparation and stability of antioxidant peptides from acer truncatum seed; and the influence of different enzymolysis methods on the components of enzymolysis products.",,,Conference Review,"Final","",Scopus,2-s2.0-85082608677
[No author name available],[No author id available],"2019 5th International Conference on Environmental Science and Material Application, ESMA 2019",2020,"IOP Conference Series: Earth and Environmental Science","440","5",,"","",3969,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082597652&partnerID=40&md5=648f50b3d004aaffe06d1b7fde01f7e5",,"","The proceedings contain 460 papers. The topics discussed include: weight calculation method for consumer goods risk assessment indexes based on analytic hierarchy process; evaluation on the emission reduction benefits of China's carbon trading pilot; the selection of ecological source of Changjiang County based on granularity inverse method and principal component analysis; Monte Carlo localization for an autonomous underwater vehicle with a low-cost sonar; research on e-commerce product quality monitoring sampling method; research and application of a domestic system of wind power directly stirring heating - taking northeast China as an example; study on energy consumption index system and calculation method of highway transportation infrastructure in Qinghai province; adjustment of active and reactive power of synchronous generator in grid-connected operation; leakage monitoring technology of oil pipeline and its application; study on preparation and stability of antioxidant peptides from acer truncatum seed; and the influence of different enzymolysis methods on the components of enzymolysis products.",,,Conference Review,"Final","",Scopus,2-s2.0-85082597652
[No author name available],[No author id available],"2019 5th International Conference on Environmental Science and Material Application, ESMA 2019",2020,"IOP Conference Series: Earth and Environmental Science","440","3",,"","",3969,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082566227&partnerID=40&md5=ce1e4593aa54d48b34d5e6a9a36ccbcb",,"","The proceedings contain 460 papers. The topics discussed include: weight calculation method for consumer goods risk assessment indexes based on analytic hierarchy process; evaluation on the emission reduction benefits of China's carbon trading pilot; the selection of ecological source of Changjiang County based on granularity inverse method and principal component analysis; Monte Carlo localization for an autonomous underwater vehicle with a low-cost sonar; research on e-commerce product quality monitoring sampling method; research and application of a domestic system of wind power directly stirring heating - taking northeast China as an example; study on energy consumption index system and calculation method of highway transportation infrastructure in Qinghai province; adjustment of active and reactive power of synchronous generator in grid-connected operation; leakage monitoring technology of oil pipeline and its application; study on preparation and stability of antioxidant peptides from acer truncatum seed; and the influence of different enzymolysis methods on the components of enzymolysis products.",,,Conference Review,"Final","",Scopus,2-s2.0-85082566227
[No author name available],[No author id available],"Proceedings of the 2020 ACM International conference Geo-IT and Water Resources",2020,"PervasiveHealth: Pervasive Computing Technologies for Healthcare",,,,"","",214,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117539274&partnerID=40&md5=3f0649c8a2ffa6e85dd5fe728d5efdc0",,"","The proceedings contain 39 papers. The topics discussed include: analytic web tool for calculating and geovisualizing water quality based on different indices; a comprehensive investigation of climate change strategies in the Mediterranean region; regional-scale modeling of water erosion and sediment yield in a semi-arid context case study of Ziz upper watershed in South-Eastern Morocco; modeling of an intelligent information system serving the environment : water resources; characterization and spatialization of drought by the standardized precipitation index (SPI) in the upper basin of the Oum Errbia River over the period 1974-75 / 2016-17; assessment of metallic pollution in water of Lake Dayet Erroumi (Morocco); preliminary study of the stomach contents of pike perch sander lucioperca (linnaeus 1758) in Moroccan freshwaters; hydroclimatic variability of Aguelmam Sidi Ali (Middle Atlas Central Morocco) over the past four decades; and investigation of the conceptual knowledge of Hungarian secondary school students related to climate change using the word association method.",,,Conference Review,"Final","",Scopus,2-s2.0-85117539274
[No author name available],[No author id available],"1st International Conference on Planning towards Sustainability, ICoPS 2019",2020,"IOP Conference Series: Earth and Environmental Science","447","1",,"","",746,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082598312&partnerID=40&md5=a01d3f274809d18cd6d5efa13560cb81",,"","The proceedings contain 75 papers. The topics discussed include: experience co-creation of city visitors from the perspective of technological engagement; the use of space syntax method in mapping passive contacts in slum area of Semanggi, Surakarta; linking engineering approach and local wisdom in water sensitive urban design as an adaptation strategy to climate change; GIS for planning a sustainable and inclusive community: multi-criteria suitability analysis for siting low-income housing in a sustainable community and suitable neighborhood in Buffalo Metropolitan Area, New York; the study of connectivity at Jalan Slamet Riyadi, Surakarta using the space syntax analysis; tourism social entrepreneurship in community-based tourism: a case study of Pentingsari tourism village; an evaluation of village funds spending to promote sustainable communities: the case Cihideung Village, West Java; and resilience and livelihoods: bringing together two approaches to explain social capital in kampung kota communities.",,,Conference Review,"Final","",Scopus,2-s2.0-85082598312
"Zhuang Q., Wu S., Yan Y., Niu Y., Yang F., Xie C.","57212874323;55994147600;57212875809;57212867120;57220806710;57195155335;","Monitoring land surface thermal environments under the background of landscape patterns in arid regions: A case study in Aksu river basin",2020,"Science of the Total Environment","710",,"136336","","",,6,"10.1016/j.scitotenv.2019.136336","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077430870&doi=10.1016%2fj.scitotenv.2019.136336&partnerID=40&md5=a71bce54c6388563677701e5f718f6a2","State Key Laboratory of Desert and Oasis Ecology, Xinjiang Institute of Ecology and Geography, Chinese Academy of Sciences, Urumqi, 830011, China; University of Chinese Academy of Sciences, Beijing, 100049, China; Key Laboratory of Western China's Environmental Systems (Ministry of Education), College of Earth and Environmental Sciences, Lanzhou University, Lanzhou, 730000, China","Zhuang, Q., State Key Laboratory of Desert and Oasis Ecology, Xinjiang Institute of Ecology and Geography, Chinese Academy of Sciences, Urumqi, 830011, China, University of Chinese Academy of Sciences, Beijing, 100049, China; Wu, S., State Key Laboratory of Desert and Oasis Ecology, Xinjiang Institute of Ecology and Geography, Chinese Academy of Sciences, Urumqi, 830011, China; Yan, Y., State Key Laboratory of Desert and Oasis Ecology, Xinjiang Institute of Ecology and Geography, Chinese Academy of Sciences, Urumqi, 830011, China, University of Chinese Academy of Sciences, Beijing, 100049, China; Niu, Y., State Key Laboratory of Desert and Oasis Ecology, Xinjiang Institute of Ecology and Geography, Chinese Academy of Sciences, Urumqi, 830011, China, University of Chinese Academy of Sciences, Beijing, 100049, China; Yang, F., Key Laboratory of Western China's Environmental Systems (Ministry of Education), College of Earth and Environmental Sciences, Lanzhou University, Lanzhou, 730000, China; Xie, C., State Key Laboratory of Desert and Oasis Ecology, Xinjiang Institute of Ecology and Geography, Chinese Academy of Sciences, Urumqi, 830011, China, University of Chinese Academy of Sciences, Beijing, 100049, China","Land surface temperature (LST) is defined as an important indicator in the formation and evolution of climate. In some cases, changes in landscape patterns affect LST, even more than the contribution of greenhouse gases. Although much work has been done with respect to the correlations between urban development and thermal environment dynamics, the related questions regarding relationships between LST and landscape patterns in arid regions are not thoroughly considered. Understanding these questions is important in climate change and land planning. The objective of this study was to explore the spatiotemporal variations of LST by distribution index (DI) and Mann-Kendall mutation analysis method and to quantify the relationships between landscape patterns, climatic factors, topographic factors, and the land surface thermal environment (LSTE) by the ordinary linear regressions (OLS) model. The landscape patterns dataset, which was validated by a field trip, was extracted from the Land satellite (Landsat) TM/OLI images by the Random Forest methodology in ArcGIS software. The MODIS/LST product was validated by the “Monthly dataset of China's surface climate” and a field trip. Annual LST increased by 0.54 °C (23.15 °C in 2000 and 23.79 °C in 2015). In different landscape patterns, the percentage of areas with a high level of LST showed a significant difference. In barren land, the highest area proportion for the high LST level was larger than in other landscape patterns. Meanwhile, the area of low LST was mainly concentrated in water bodies. Considerable changes have occurred in landscape patterns, in which the most noteworthy was cultivated land encroaching on grass land (3708.44 km2). The composition of landscape patterns was more important than distribution in determining the region's LST. These findings provide valuable information for land planners dealing with climate change and ecosystem conservation in arid regions. © 2019 Elsevier B.V.","Arid regions; High temperature center; Land surface thermal environments; Landscape composition; Landscape distribution; Landscape patterns","Arid regions; Climate change; Decision trees; Forestry; Greenhouse gases; Surface measurement; Urban growth; High temperature; Landscape composition; Landscape distribution; Landscape pattern; Thermal environment; Land surface temperature; ArcGIS; climate change; greenhouse gas; high temperature; land surface; land use planning; MODIS; numerical model; satellite data; satellite imagery; semiarid region; Article; China; climate; controlled study; cultivated land; desert; environmental temperature; grassland; land surface temperature; land surface thermal environment; landscape; priority journal; random forest; river basin; spatiotemporal analysis; temperature measurement; topography; Aksu Basin",Article,"Final","",Scopus,2-s2.0-85077430870
