Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Aamaas B., Berntsen T.K., Fuglestvedt J.S., Shine K.P., Collins W.J.","37090362900;6603749963;9636594900;7004942632;7402105994;","Regional temperature change potentials for short-lived climate forcers based on radiative forcing from multiple models",2017,"Atmospheric Chemistry and Physics","17","17",,"10795","10809",,14,"10.5194/acp-17-10795-2017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029476865&doi=10.5194%2facp-17-10795-2017&partnerID=40&md5=cda6f451841f110fe8a42941cec74505","CICERO, Blindern, 0318, Norway; Department of Geosciences, University of Oslo, Oslo, Norway; Department of Meteorology, University of Reading, Reading, RG66BB, United Kingdom","Aamaas, B., CICERO, Blindern, 0318, Norway; Berntsen, T.K., CICERO, Blindern, 0318, Norway, Department of Geosciences, University of Oslo, Oslo, Norway; Fuglestvedt, J.S., CICERO, Blindern, 0318, Norway; Shine, K.P., Department of Meteorology, University of Reading, Reading, RG66BB, United Kingdom; Collins, W.J., Department of Meteorology, University of Reading, Reading, RG66BB, United Kingdom","We calculate the absolute regional temperature change potential (ARTP) of various short-lived climate forcers (SLCFs) based on detailed radiative forcing (RF) calculations from four different models. The temperature response has been estimated for four latitude bands (90-28°S, 28°S-28°N, 28-60°N, and 60-90°N). The regional pattern in climate response not only depends on the relationship between RF and surface temperature, but also on where and when emissions occurred and atmospheric transport, chemistry, interaction with clouds, and deposition. We present four emissions cases covering Europe, East Asia, the global shipping sector, and the entire globe. Our study is the first to estimate ARTP values for emissions during Northern Hemisphere summer (May-October) and winter season (November-April). The species studied are aerosols and aerosol precursors (black carbon, organic carbon, SO2, NH3/, ozone precursors (NOx, CO, volatile organic compound), and methane (CH4/. For the response to BC in the Arctic, we take into account the vertical structure of the RF in the atmosphere, and an enhanced climate efficacy for BC deposition on snow. Of all SLCFs, BC is the most sensitive to where and when the emissions occur, as well as giving the largest difference in response between the latitude bands. The temperature response in the Arctic per unit BC emission is almost four times larger and more than two times larger than the global average for Northern Hemisphere winter emissions for Europe and East Asia, respectively. The latitudinal breakdown likely gives a better estimate of the global temperature response as it accounts for varying efficacies with latitude. An annual pulse of non-methane SLCF emissions globally (representative of 2008) lead to a global cooling. In contrast, winter emissions in Europe and East Asia give a net warming in the Arctic due to significant warming from BC deposition on snow. © 2017 Author(s).",,"aerosol; atmospheric chemistry; atmospheric transport; black carbon; climate modeling; emission inventory; marine atmosphere; radiative forcing; regional climate; temperature profile; Europe; Far East",Article,"Final","",Scopus,2-s2.0-85029476865
"Abimbola O.P., Wenninger J., Venneker R., Mittelstet A.R.","57215501967;7003847811;6503878492;35622280200;","The assessment of water resources in ungauged catchments in Rwanda",2017,"Journal of Hydrology: Regional Studies","13",,,"274","289",,6,"10.1016/j.ejrh.2017.09.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029377050&doi=10.1016%2fj.ejrh.2017.09.001&partnerID=40&md5=4cbe18c826110efd80f699acbbd59739","UNESCO-IHE Institute for Water Education, Department of Water Science and Engineering, P.O. Box 3015, Delft, DA  2601, Netherlands; Delft University of Technology, Section of Water Resources, P.O. Box 5048, Delft, GA  2600, Netherlands; Biological Systems Engineering Department, University of Nebraska, 245 L.W. Chase Hall, Lincoln, NE  68586, United States","Abimbola, O.P., UNESCO-IHE Institute for Water Education, Department of Water Science and Engineering, P.O. Box 3015, Delft, DA  2601, Netherlands, Biological Systems Engineering Department, University of Nebraska, 245 L.W. Chase Hall, Lincoln, NE  68586, United States; Wenninger, J., UNESCO-IHE Institute for Water Education, Department of Water Science and Engineering, P.O. Box 3015, Delft, DA  2601, Netherlands, Delft University of Technology, Section of Water Resources, P.O. Box 5048, Delft, GA  2600, Netherlands; Venneker, R., UNESCO-IHE Institute for Water Education, Department of Water Science and Engineering, P.O. Box 3015, Delft, DA  2601, Netherlands; Mittelstet, A.R., Biological Systems Engineering Department, University of Nebraska, 245 L.W. Chase Hall, Lincoln, NE  68586, United States","Study region Rwanda is a landlocked country in Africa with precipitation ranging from 800 mm yr−1 in the east to 1500 mm yr−1 in high-altitude regions in the north and west. Study focus Streamflow estimation is an important task that is required in water resource assessments due to its importance in planning, decision-making and economic development. In this study, streamflow characteristics of ungauged catchments in Rwanda were calculated using a regionalization approach based on climate similarity and stepwise multiple-regression analysis. One climatic homogeneous region was identified and datasets of nine gauged stations and general available catchment characteristics were used to develop non-transformed and log-transformed regression models. New hydrological insights for the region Results of this study show that climate, physiography and land cover strongly influence the hydrology of catchments in Rwanda. Using leave-one-out cross-validation, the log-transformed models were found to predict the flow parameters more suitably. These models can be used for estimating the flow parameters in ungauged catchments in Rwanda and the methodology can be applied in any other region, as long as sufficient and good quality streamflow data is available. © 2017 The Authors","Catchment attributes; Stepwise multiple-regression; Streamflow estimation; Ungauged catchments",,Article,"Final","",Scopus,2-s2.0-85029377050
"Acharya A.","36336750000;","Quantification of modeled streamflows under climate change over the Flint River watershed in northern Alabama",2017,"Journal of Hydrologic Engineering","22","9","4017032","","",,5,"10.1061/(ASCE)HE.1943-5584.0001549","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021855638&doi=10.1061%2f%28ASCE%29HE.1943-5584.0001549&partnerID=40&md5=998972b1d5a5d96c5ffc58c6a18341fa","Dept. of Mechanical and Civil Engineering, Alabama A and M Univ, Huntsville, AL  35816, United States","Acharya, A., Dept. of Mechanical and Civil Engineering, Alabama A and M Univ, Huntsville, AL  35816, United States","This study quantified the impacts of climate change on water availability over the Flint River subwatershed (FRW) located in the Wheeler LakeWatershed (WLW) in northern Alabama. The observed climate data were obtained from the Alabama Mesonet Stations, and the modeled climate was obtained from multiple models, multiple scenarios, and multiple projections available through the World Climate Research Program's database. The hydrologic model, the soil and water assessment tool (SWAT), was calibrated and validated for the period of 2004 to 2013, based on daily meteorological forcing and monthly streamflow data. Various climate scenarios developed with respect to anticipated future climate until 2100, based on representative concentration pathways (RCPs), were forced into the calibrated SWAT model to quantify future water availability. The simulated average change in monthly streamflow varied from +23 to -46%, +29 to -48%, +40 to -48%, and +38 to -48% for scenarios RCP 2.6, RCP 4.5, RCP 6.0, and RCP 8.5, respectively; the simulated total annual streamflow varied from +18 to -28% for the same scenarios. However, average change in total annual streamflow based on all scenarios showed a decreasing streamflow pattern from -0.3 to -1.2% for future periods, except a slight increase of +0.17% at the end of this century. The simulated results that quantified water availability under changing future climate conditions can be used by water managers, stakeholders, and decision makers in planning and managing available water resources and their allocations based on users and water demands, and in considering alternatives for monitoring and mitigating long-term impacts. © 2017 American Society of Civil Engineers.","ArcSWAT; Climate; Hydrologic modeling; Streamflow","Calibration; Climate models; Stream flow; Water resources; ArcSWAT; Climate; Hydrologic modeling; Meteorological forcing; Multiple projections; Soil and water assessment tool; Streamflow patterns; World climate research programs; Climate change; atmospheric forcing; climate change; climate conditions; climate modeling; climate prediction; hydrological modeling; soil and water assessment tool; streamflow; Alabama; Flint River [Alabama]; United States; Wheeler Lake Basin",Article,"Final","",Scopus,2-s2.0-85021855638
"Ackerman D., Griffin D., Hobbie S.E., Finlay J.C.","57193889368;37037344100;7004128879;7102678315;","Arctic shrub growth trajectories differ across soil moisture levels",2017,"Global Change Biology","23","10",,"4294","4302",,52,"10.1111/gcb.13677","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017383526&doi=10.1111%2fgcb.13677&partnerID=40&md5=571f05d4fd5e72d326d8c54e10c09200","Department of Ecology, Evolution, and Behavior, University of Minnesota, Saint Paul, MN, United States; Department of Geography, Environment and Society, University of Minnesota, Minneapolis, MN, United States","Ackerman, D., Department of Ecology, Evolution, and Behavior, University of Minnesota, Saint Paul, MN, United States; Griffin, D., Department of Geography, Environment and Society, University of Minnesota, Minneapolis, MN, United States; Hobbie, S.E., Department of Ecology, Evolution, and Behavior, University of Minnesota, Saint Paul, MN, United States; Finlay, J.C., Department of Ecology, Evolution, and Behavior, University of Minnesota, Saint Paul, MN, United States","The circumpolar expansion of woody deciduous shrubs in arctic tundra alters key ecosystem properties including carbon balance and hydrology. However, landscape-scale patterns and drivers of shrub expansion remain poorly understood, inhibiting accurate incorporation of shrub effects into climate models. Here, we use dendroecology to elucidate the role of soil moisture in modifying the relationship between climate and growth for a dominant deciduous shrub, Salix pulchra, on the North Slope of Alaska, USA. We improve upon previous modeling approaches by using ecological theory to guide model selection for the relationship between climate and shrub growth. Finally, we present novel dendroecology-based estimates of shrub biomass change under a future climate regime, made possible by recently developed shrub allometry models. We find that S. pulchra growth has responded positively to mean June temperature over the past 2.5 decades at both a dry upland tundra site and an adjacent mesic riparian site. For the upland site, including a negative second-order term in the climate–growth model significantly improved explanatory power, matching theoretical predictions of diminishing growth returns to increasing temperature. A first-order linear model fit best at the riparian site, indicating consistent growth increases in response to sustained warming, possibly due to lack of temperature-induced moisture limitation in mesic habitats. These contrasting results indicate that S. pulchra in mesic habitats may respond positively to a wider range of temperature increase than S. pulchra in dry habitats. Lastly, we estimate that a 2°C increase in current mean June temperature will yield a 19% increase in aboveground S. pulchra biomass at the upland site and a 36% increase at the riparian site. Our method of biomass estimation provides an important link toward incorporating dendroecology data into coupled vegetation and climate models. © 2017 John Wiley & Sons Ltd","arctic; biomass; climate change; dendroecology; shrub expansion; tundra","biomass; carbon balance; climate change; climate modeling; deciduous tree; dendroecology; growth; growth response; shrub; soil moisture; tundra; woody plant; Alaska; North Slope; United States; Salix pulchra; soil; water; Alaska; Arctic; ecosystem; plant development; soil; tundra; Alaska; Arctic Regions; Ecosystem; Plant Development; Soil; Tundra; Water",Article,"Final","",Scopus,2-s2.0-85017383526
"Adelaine S.A., Sato M., Jin Y., Godwin H.","57094125400;57194546653;7404457584;7005586358;","An Assessment of Climate Change Impacts on Los Angeles (California USA) Hospitals, Wildfires Highest Priority",2017,"Prehospital and Disaster Medicine","32","5",,"556","562",,2,"10.1017/S1049023X17006586","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020715308&doi=10.1017%2fS1049023X17006586&partnerID=40&md5=7c48c3db008ed34a828de89d31c45fbb","UCLA Fielding School of Public Health, BOX 951772, 16-035 CHS, Los Angeles, CA  90095-1772, United States; Columbia University Mailman School of Public Health, New York, NY, United States; UC Davis, Department of Land Air, and Water Resources, Davis, CA, United States","Adelaine, S.A., UCLA Fielding School of Public Health, BOX 951772, 16-035 CHS, Los Angeles, CA  90095-1772, United States; Sato, M., Columbia University Mailman School of Public Health, New York, NY, United States; Jin, Y., UC Davis, Department of Land Air, and Water Resources, Davis, CA, United States; Godwin, H., UCLA Fielding School of Public Health, BOX 951772, 16-035 CHS, Los Angeles, CA  90095-1772, United States","Introduction Although many studies have delineated the variety and magnitude of impacts that climate change is likely to have on health, very little is known about how well hospitals are poised to respond to these impacts. Hypothesis/Problem The hypothesis is that most modern hospitals in urban areas in the United States need to augment their current disaster planning to include climate-related impacts. Methods Using Los Angeles County (California USA) as a case study, historical data for emergency department (ED) visits and projections for extreme-heat events were used to determine how much climate change is likely to increase ED visits by mid-century for each hospital. In addition, historical data about the location of wildfires in Los Angeles County and projections for increased frequency of both wildfires and flooding related to sea-level rise were used to identify which area hospitals will have an increased risk of climate-related wildfires or flooding at mid-century. Results Only a small fraction of the total number of predicted ED visits at mid-century would likely to be due to climate change. By contrast, a significant portion of hospitals in Los Angeles County are in close proximity to very high fire hazard severity zones (VHFHSZs) and would be at greater risk to wildfire impacts as a result of climate change by mid-century. One hospital in Los Angeles County was anticipated to be at greater risk due to flooding by mid-century as a result of climate-related sea-level rise. Conclusion This analysis suggests that several Los Angeles County hospitals should focus their climate-change-related planning on building resiliency to wildfires. © 2017 World Association for Disaster and Emergency Medicine.","climate change; hospital; wildfire","California; climate change; disaster; emergency ward; flooding; heat; sea level rise; California; demography; disaster planning; health service; hospital emergency service; human; statistics and numerical data; utilization; wildfire; Climate Change; Demography; Disaster Planning; Emergency Service, Hospital; Health Services Needs and Demand; Humans; Los Angeles; Wildfires",Article,"Final","",Scopus,2-s2.0-85020715308
"Affolderbach J., Schulz C.","35773119700;55222420600;","Positioning Vancouver through urban sustainability strategies? The Greenest City 2020 Action Plan",2017,"Journal of Cleaner Production","164",,,"676","685",,17,"10.1016/j.jclepro.2017.06.234","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027492755&doi=10.1016%2fj.jclepro.2017.06.234&partnerID=40&md5=f59527711e6a566db1434570c2318cb0","University of Hull, School of Environmental Sciences, Cottingham Road, Hull, HU6 7RX, United Kingdom; University of Luxembourg, Institute of Geography and Spatial Planning, 11, Porte des Sciences, Esch-sur-Alzette, L-4366, Luxembourg","Affolderbach, J., University of Hull, School of Environmental Sciences, Cottingham Road, Hull, HU6 7RX, United Kingdom; Schulz, C., University of Luxembourg, Institute of Geography and Spatial Planning, 11, Porte des Sciences, Esch-sur-Alzette, L-4366, Luxembourg","Cities around the world have launched greening initiatives to reduce their carbon footprint and to become more sustainable. At the same time, they have also sought to use these initiatives to position themselves as climate change leaders and green champions. This paper focuses on the City of Vancouver's Greenest City 2020 Action Plan as urban policy strategy to reduce carbon emissions. Based on interviews with actors and experts involved in the development and implementation of the plan, the paper evaluates the role green leadership aspirations play in shaping urban climate change policy and how policy makers and stakeholders use policy to position the city and its greening initiatives locally and globally. In particular, it analyzes the role of competitive positioning and green leadership in sustainability initiatives and change within and beyond urban boundaries. While leadership suggests increased buy-in of residents and those involved in the implementation of the strategy and multiplication effects through learning within the region and between (peer) cities, it can also pose challenges as the interest in meeting leadership claims can impede more radical change through specific targets and implementation strategies and challenge other sustainability objectives. © 2017 Elsevier Ltd","City boosterism; Climate change leader; Place branding; Sustainable cities; Urban policy","Carbon footprint; Environmental impact; Sustainable development; Urban planning; City boosterism; Competitive positioning; Implementation strategies; Multiplication effect; Place branding; Sustainability objectives; Sustainable cities; Urban policy; Climate change",Article,"Final","",Scopus,2-s2.0-85027492755
"Agada S., Jackson S., Kolster C., Dowell N.M., Williams G., Vosper H., Williams J., Krevor S.","56031858700;56683816900;57191924935;35775476400;8265866300;56518182000;35600499200;22134691900;","The impact of energy systems demands on pressure limited CO2 storage in the Bunter Sandstone of the UK Southern North Sea",2017,"International Journal of Greenhouse Gas Control","65",,,"128","136",,8,"10.1016/j.ijggc.2017.08.014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031298231&doi=10.1016%2fj.ijggc.2017.08.014&partnerID=40&md5=218153af4d72928bc05282980aff2e70","Department of Earth Science and Engineering, Imperial College LondonSW7 2AZ, United Kingdom; Centre for Environmental Policy, Imperial College LondonSW7 2AZ, United Kingdom; Centre for Process Systems Engineering, Imperial College LondonSW7 2AZ, United Kingdom; The Lyell Centre, Research Avenue South, Edinburgh, EH14 4AP, United Kingdom; British Geological Survey, Environmental Science Centre, Keyworth, Nottingham, NG12 5GG, United Kingdom","Agada, S., Department of Earth Science and Engineering, Imperial College LondonSW7 2AZ, United Kingdom; Jackson, S., Department of Earth Science and Engineering, Imperial College LondonSW7 2AZ, United Kingdom; Kolster, C., Centre for Environmental Policy, Imperial College LondonSW7 2AZ, United Kingdom, Centre for Process Systems Engineering, Imperial College LondonSW7 2AZ, United Kingdom; Dowell, N.M., Centre for Environmental Policy, Imperial College LondonSW7 2AZ, United Kingdom, Centre for Process Systems Engineering, Imperial College LondonSW7 2AZ, United Kingdom; Williams, G., The Lyell Centre, Research Avenue South, Edinburgh, EH14 4AP, United Kingdom; Vosper, H., British Geological Survey, Environmental Science Centre, Keyworth, Nottingham, NG12 5GG, United Kingdom; Williams, J., British Geological Survey, Environmental Science Centre, Keyworth, Nottingham, NG12 5GG, United Kingdom; Krevor, S., Department of Earth Science and Engineering, Imperial College LondonSW7 2AZ, United Kingdom","National techno-economic pathways to reduce carbon emissions are required for the United Kingdom to meet its decarbonisation obligations as mandated by the Paris Agreement. Analysis using energy systems models indicate that carbon capture and storage is a key technology for the UK to achieve its mitigation targets at lowest cost. There is potential to significantly improve upon the representation of the CO2 storage systems used in these models, but sensitivities of a given reservoir system to future development pathways must be evaluated. To investigate this we generate a range of numerical simulations of CO2 injection into the Bunter Sandstone of the UK Southern North Sea, considered to be one of the most important regional aquifers for CO2 storage. The scenarios investigate the sensitivity of CO2 storage to characteristics of regional development including number of injection sites and target rates of CO2 injection. This enables an evaluation of the impact of a range of deployment possibilities reflecting the range of scenarios that may be explored in an energy system analysis. The results show that limitations in achieving target injection rates are encountered at rates greater than 2 MtCO2/year-site due to local pressure buildup. The areal location of injection sites has minimal impact on the results because the Bunter Sandstone model has good regional connectivity. Rather, the depth of the site is the most important factor controlling limits on CO2 injection due to the relationship between the limiting pressure and the lithostatic pressure gradient. The potential for model simplification is explored by comparison of reservoir simulation with analytical models of average reservoir pressure and near-site pressure. The numerical simulations match average pressure buildup estimated with the “closed-box” analytical model of Zhou et al. (2008) over a 50 year injection period. The pressure buildup at individual sites is estimated using the Mathias et al. (2011) formulation and compared to the simulation response. Discrepancies in the match are mostly due to the interaction of signals from multiple injection sites and heterogeneous permeability in the numerical simulations. These issues should be the focus of further development of simplified models for CO2 storage in an energy systems analysis framework. © 2017 Elsevier Ltd","Bunter sandstone; CO2 storage; Energy systems models; Operational demands","Analytical models; Aquifers; Carbon capture; Hydrogeology; Numerical models; Regional planning; Sandstone; Systems analysis; Average-reservoir pressures; CO2 storage; Energy system analysis; Energy systems analysis; Energy-systems models; Operational demands; Regional development; Reservoir simulation; Carbon dioxide; carbon dioxide; carbon sequestration; demand analysis; fluid injection; future prospect; pressure field; sandstone; waste disposal; Atlantic Ocean; North Sea; United Kingdom",Article,"Final","",Scopus,2-s2.0-85031298231
"Agidew A.-M.A., Singh K.N.","57196299238;57196287568;","The implications of land use and land cover changes for rural household food insecurity in the Northeastern highlands of Ethiopia: The case of the Teleyayen sub-watershed",2017,"Agriculture and Food Security","6","1","56","","",,11,"10.1186/s40066-017-0134-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032580167&doi=10.1186%2fs40066-017-0134-4&partnerID=40&md5=1842e0b3227fdd1ae1456f1182d26012","Wollo University, Department of Geography and Environmental Studies, P.O. Box 1145, Dessie, Ethiopia; Addis Ababa University, Department of Geography and Environmental Studies, P.O. Box 1176, Addis Ababa, Ethiopia","Agidew, A.-M.A., Wollo University, Department of Geography and Environmental Studies, P.O. Box 1145, Dessie, Ethiopia; Singh, K.N., Addis Ababa University, Department of Geography and Environmental Studies, P.O. Box 1176, Addis Ababa, Ethiopia","Background: Ethiopia has tremendous agricultural potential with vast areas of fertile land. However, agriculture remains underdeveloped and poverty persists, especially in rural areas. Therefore, this study examined the implications of land use and land cover changes on rural household food insecurity in the Teleyayen sub-watershed, which covers an area of 152 km2. Methods: Landsat satellite images of 1973, 1986 and 2015 were used to analyze the spatial and temporal changes. LU-LC changes of the study area were detected from a time series of such satellite images using Remote Sensing (ERDAS Imagine 9.2) and GIS (ArcMap 10.3) software. Additional data were collected through Global Positioning System, key informant interviews, focus group discussions and field observations. Results and discussion: The results of the study showed that forest lands declined from 3.8% in 1973 to 0.2% in 2015. The total forest lands cleared between 1973 and 2015 amounts to 552 ha. This is 95% of the forest cover that existed in 1973. Similarly, shrub lands declined from 28.4% in 1973 to 24.9% in 2015. Meanwhile, crop lands and rural settlements increased from 38.6% in 1973 to 44.1% in 1986 and 54.4% in 2015. The greatest expansion of crop lands and rural settlements occurred between 1986 and 2015 (81%). This kind of conversion could be at the expense of grass lands, shrub lands, marginal lands and forest lands. The major driving forces were found to be population growth, shortage of farm lands and shortage of rainfall, which in turn exacerbated the food security problems. Land degradation, rural-urban migration, farm land fragmentation, climate change, crop yield reduction and soil erosion are also identified as major implications of land use and land cover changes. Conclusions: The observed land use and land cover changes are caused by population pressure as well as expansion of agricultural lands through unplanned and inappropriate land management practices in order to meet the food demands of the rapidly growing population. Therefore, it is worthwhile to link food security policies with sustainable land management policies because both are closely interrelated with each other. It is also advisable to decentralize responsibilities and financial resources to local farmers and local administrative bodies so as to improve their food security status. This decentralization could help lead to adequate access to information on agricultural inputs, land management and food security services. © 2017 The Author(s).","Ethiopia; Food insecurity; Land cover; Land management; Land use",,Article,"Final","",Scopus,2-s2.0-85032580167
"Agudo J.R., Kwon S., Saur R., Loekman S., Luzi G., Rauh C., Wierschem A., Delgado A.","55376925600;57197734488;57197734893;53863735300;36135696600;24721869600;6602126496;7201675989;","Flows due to pressure induced dissociation-formation of gas hydrates",2017,"IOP Conference Series: Materials Science and Engineering","249","1","012018","","",,1,"10.1088/1757-899X/249/1/012018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034230867&doi=10.1088%2f1757-899X%2f249%2f1%2f012018&partnerID=40&md5=6e28af6e79d132474f5068c733c346fc","Institute of Fluid Mechanics, FAU Busan Campus, University of Erlangen-Nuremberg, Busan, 46-742, Germany; Institute of Chemical Reaction Engineering, FAU Busan Campus, University of Erlangen-Nuremberg, Busan, 46-742, Germany; Department of Food Biotechnology and Food Process Engineering, Technische Universität Berlin, Berlin, D-14195, Germany; Institute of Fluid Mechanics, University of Erlangen-Nuremberg, Erlangen, D-91058, Germany","Agudo, J.R., Institute of Fluid Mechanics, FAU Busan Campus, University of Erlangen-Nuremberg, Busan, 46-742, Germany; Kwon, S., Institute of Fluid Mechanics, FAU Busan Campus, University of Erlangen-Nuremberg, Busan, 46-742, Germany; Saur, R., Institute of Fluid Mechanics, FAU Busan Campus, University of Erlangen-Nuremberg, Busan, 46-742, Germany; Loekman, S., Institute of Chemical Reaction Engineering, FAU Busan Campus, University of Erlangen-Nuremberg, Busan, 46-742, Germany; Luzi, G., Institute of Fluid Mechanics, FAU Busan Campus, University of Erlangen-Nuremberg, Busan, 46-742, Germany; Rauh, C., Department of Food Biotechnology and Food Process Engineering, Technische Universität Berlin, Berlin, D-14195, Germany; Wierschem, A., Institute of Fluid Mechanics, University of Erlangen-Nuremberg, Erlangen, D-91058, Germany; Delgado, A., Institute of Fluid Mechanics, FAU Busan Campus, University of Erlangen-Nuremberg, Busan, 46-742, Germany, Institute of Fluid Mechanics, University of Erlangen-Nuremberg, Erlangen, D-91058, Germany","During the last decade, Gas Hydrates (GH) have attracted the interest of the scientific community for engineering applications. Carbon dioxide hydrate (CO2H), for instance, may play an important role for capture and sequestration methods in order to reduce global climate change. Despite the extensive literature, the transport phenomena involved during CO2H formation are not yet fully understood. CO2 transfer from gas or liquid phase to the bulk of water is expected to happen not only by molecular diffusion but also driven by natural convective currents induced by CO2 dissolution in water. Using particle tracer methods, we experimentally characterize the flow velocity of the bulk of water during CO2H formation. For that purpose, CO2H is grown inside an optical cell with a volume of 12 mL at various pressures and temperatures. Due to CO2 dissolution, convection currents are noticed prior to hydrate formation. Our experimental results point to a significant correlation between this process and the subsequent hydrate formation. Two well-differentiated hydrate growth patterns were observed depending on the hydrate induction time and the corresponding CO2 concentration distribution inside water. For long induction times, CO2 can be provided from the water phase resulting in rapid growth. Short induction times resulted in slow growth at the interface creating a solid barrier accompanied by a significant drop in the flow velocity. In some cases, the hydrate layer appeared to be unstable and convection could restart. © 2017 Published under licence by IOP Publishing Ltd.",,"Carbon dioxide; Climate change; Diffusion in liquids; Dissolution; Flow velocity; Gas hydrates; Hydration; Visualization; Carbon dioxide hydrates; Engineering applications; Global climate changes; Induced dissociation; Molecular diffusion; Scientific community; Short induction time; Transport phenomena; Phase interfaces",Conference Paper,"Final","",Scopus,2-s2.0-85034230867
"Ahmed M., Else B., Eklundh L., Ardö J., Seaquist J.","57211097294;22940851800;6701497419;6602518095;6602253099;","Dynamic response of ndvi to soil moisture variations during different hydrological regimes in the sahel region",2017,"International Journal of Remote Sensing","38","19",,"5408","5429",,25,"10.1080/01431161.2017.1339920","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039159259&doi=10.1080%2f01431161.2017.1339920&partnerID=40&md5=d8b5c9de74ad5bee21f28a43ccaa3de4","Department of Geography, University of Calgary, Calgary, Canada; Department of Physical Geography and Ecosystem Science, Lund University, Lund, Sweden; Department of Geology, Beni-Suef University, Beni-Suef, Egypt","Ahmed, M., Department of Geography, University of Calgary, Calgary, Canada, Department of Geology, Beni-Suef University, Beni-Suef, Egypt; Else, B., Department of Geography, University of Calgary, Calgary, Canada; Eklundh, L., Department of Physical Geography and Ecosystem Science, Lund University, Lund, Sweden; Ardö, J., Department of Physical Geography and Ecosystem Science, Lund University, Lund, Sweden; Seaquist, J., Department of Physical Geography and Ecosystem Science, Lund University, Lund, Sweden","Over the last few decades, the African Sahel has become the focus of many studies regarding vegetation dynamics and their relationships with climate and people. This is because rainfall limits the production of biomass in the region, a resource on which people are directly dependent for their livelihoods. In this study, we utilized a remote-sensing approach to answering the following two questions: (1) how does the dynamic relationship between soil moisture and plant growth vary across hydrological regimes, and (2) are vegetation-type-dependent responses to soil moisture availability detectable from satellite imagery? In order to answer these questions, we studied the relationship between monthly modelled soil moisture as an indicator for water availability and the remotely sensed normalized difference vegetation index (NDVI) as a proxy for vegetation growth between a “recovery rainfall period” (1982 to 1997) and a “stable rainfall period” (1998 to 2013), at different time lags across the Sahel region. Using windowed cross-correlation, we find a strong significant positive relationship between NDVI and soil moisture at a concurrent time and at NDVI lagging behind soil moisture by 1 month for grassland, cropland, and deciduous shrubland vegetation – the dominant vegetation classes in the Sahel. South of the Sahel (the Sudanian and Guinean areas), we find longer optimal lags (soil moisture lagged by 1– 3 months) in association with mixed forest and deciduous shrubland. We find no major significant change in optimal lag between the recovery and stable periods in the Sahelian region; however, in the Sudanian and Guinean areas, we observe a trend towards shorter time lags. This change in optimal lag suggests a vegetation change, which may be a response to a climatic shift or land-use change. This approach of identifying spatiotemporal trends in optimal lag correlations between modelled soil moisture and NDVI could prove to be a useful tool for mapping vegetation change and ecosystem behaviour, in turn helping inform climate change mitigation approaches and agricultural planning. © 2017 Informa UK Limited, trading as Taylor & Francis Group.",,"Climate change; Ecology; Forestry; Land use; Rain; Remote sensing; Satellite imagery; Vegetation; Agricultural planning; Climate change mitigation; Hydrological regime; Normalized difference vegetation index; Remote sensing approaches; Soil moisture availability; Spatiotemporal trends; Vegetation dynamics; Soil moisture",Article,"Final","",Scopus,2-s2.0-85039159259
