Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
[No author name available],[No author id available],"2019 the 2nd International Conference on Renewable Energy and Environment Engineering, REEE 2019",2019,"E3S Web of Conferences","122",,,"","",164,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073810131&partnerID=40&md5=a8a76fc5f1439d6cab16b8307396c0c7",,"","The proceedings contain 30 papers. The topics discussed include: iron oxide-coated gravel fixed bed column study performance to remove mixed metals from landfill leachate; assessment of the Romanian onshore and offshore wind energy potential; advanced algorithmic model for poly-optimization of biomass fuel production from separate combustible fractions of municipal wastes as a progress in improving energy efficiency of waste utilization; pyrolysis oil production from polypropylene plastic waste using molybdenum modified alumina-silica catalysts; and dew, fog and rain collector in a hyper-arid climate: case study in Abu Dhabi.",,,Conference Review,"Final","",Scopus,2-s2.0-85073810131
[No author name available],[No author id available],"International Conference on Advances in Design, Materials, Manufacturing and Surface Engineering for Mobility, ADMMS 2019",2019,"SAE Technical Papers",,"October",,"","",156,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074750796&partnerID=40&md5=45ee72aa100e417be0a6875bd2f02e76",,"","The proceedings contain 156 papers. The topics discussed include: reduction of emissions and noise variations by adjustment of fuel injection quantity; design of light weight spoiler for efficient aerodynamic performance of a vehicle; design for adaptive rear floor carpet for changing shapes and complex architecture; design and testing of custom brake caliper of a formula student race car; brake development methods - topology optimization of a brake caliper and upright of a race car; development and testing of electric microcar for Indian cities; and design and analysis of de-lavel restrictor with throttle body for formula vehicle.",,,Conference Review,"Final","",Scopus,2-s2.0-85074750796
[No author name available],[No author id available],"CITIES 2018: Spatial Economic Transport Interaction for Sustainable Development",2019,"IOP Conference Series: Earth and Environmental Science","340","1",,"","",426,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073674730&partnerID=40&md5=9aad9eec482d1ef79e4248199bbb5951",,"","The proceedings contain 45 papers. The topics discussed include: constructing input-output (I-O) models from less than perfect datasets: an economic impact analysis of garage construction project in Gresik, East Java Province, Indonesia; analysis of air quality influenced by traffic density using web based geographic information system (study case: Central Surabaya); evaluation of slum potential settlement data collection system toward Surabaya smart government (case study: Keputih Sub District); pedestrian exposure to nitrogen dioxide (NO) and carbon monoxide (CO): a case study of Surabaya, Indonesia; and transformation of urban flood modeling from hydrodynamic to system dynamics approach.",,,Conference Review,"Final","",Scopus,2-s2.0-85073674730
"Zwahlen C., Wogelius R., Hollis C., Holland G.","56275858300;6603471678;7006624562;30467621200;","Reaction path modelling illustrating the fluid history of a natural CO2-H2S reservoir",2019,"Applied Geochemistry","109",,"104391","","",,3,"10.1016/j.apgeochem.2019.104391","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070820479&doi=10.1016%2fj.apgeochem.2019.104391&partnerID=40&md5=8934172a52372d122107912ea0dc4aed",,"Zwahlen, C.; Wogelius, R.; Hollis, C.; Holland, G.","Despite the increasing interest in geologic co-sequestration of CO2 and H2S, the long-term consequences of the chemical interactions involved in this process remain largely unknown on a reservoir scale. A Mississippian aged CO2-H2S reservoir in LaBarge Field, Wyoming, USA is an ideal study site to investigate mineral and fluid reactions related to gaseous H2S and CO2. We conducted two reaction path models based on mineralogical, fluid, gas, and stable isotope compositional data to discern the role of CO2 influx upon the generation of H2S through thermochemical sulphate reduction (TSR). We discriminate between two models-one in which TSR is triggered by temperature at a given burial depth and one where TSR is triggered by ingress of CO2. The reaction path model based upon burial-controlled TSR and later CO2 influx is consistent with mineralogical observations and stable isotope measurements from drill cores. The models show that CO2 influx leads to calcite precipitation which is only limited by the calcium concentration in the fluid. This modelling approach is useful in constraining the timing of fluid flux in the reservoir and gives further insight into the mineralogical consequences of the gas, water, and rock interactions occurring in the reservoir. In terms of geologic co-sequestration this implies that the addition of CO2 into a reducing carbonate system can result in calcite precipitation, instead of anhydrite as previously thought. Furthermore, it is only limited by the availability of Ca2+ and will therefore not diminish the amount of H2S in the system. © 2019 Elsevier Ltd",,"Calcite; Carbon dioxide; Core drilling; Isotopes; Sulfur compounds; Calcite precipitation; Calcium concentration; Chemical interactions; Compositional data; Reaction path modeling; Rock interaction; Sequestration of CO2; Sulphate reduction; Lanthanum compounds; calcite; carbon dioxide; carbon sequestration; carbonate system; chemical reaction; hydrogen sulfide; Mississippian; modeling; precipitation (chemistry); reduction; reservoir; stable isotope; water-rock interaction; La Barge Creek; United States; Wyoming",Article,"Final","",Scopus,2-s2.0-85070820479
"Zuraimi M.S., Pantelic J.","55952216900;35272981200;","Infiltration of fine particles in urban buildings",2019,"IOP Conference Series: Materials Science and Engineering","609","4","042100","","",,,"10.1088/1757-899X/609/4/042100","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074420299&doi=10.1088%2f1757-899X%2f609%2f4%2f042100&partnerID=40&md5=b733c8f6a8e727e9403a930bb81a152d","Berkeley Education Alliance for Research in Singapore (BEARS) Limited, United States; University of California, Berkeley, United States","Zuraimi, M.S., Berkeley Education Alliance for Research in Singapore (BEARS) Limited, United States; Pantelic, J., University of California, Berkeley, United States","Singapore is a tropical country that can be affected by outdoor fine particle air pollution. Little information is available on the penetration of outdoor fine particles into daycare environments. Our study attempted to address the following objectives: To measure indoor infiltration factor (Finf of PM2.5 from outdoor fine particles and to determine the building parameters that modifies the indoor PM2.5. We collected indoor/outdoor 1-min PM2.5. from 50 daycare environments. We noted high indoor and outdoor concentrations of fine particles due to the presence of regional haze pollution. Indoor and outdoor fine particle concentrations are significantly highest for daycares located near highways while indoor to outdoor ratios were significantly lower for air-conditioning use in daycares. Mean Finf SD of 0.650.19 in daycare rooms which are naturally ventilated and lower Finf SD values of 0.46-0.22 for those that are air-conditioned. The penetration coefficients and air exchange rates were higher in naturally ventilated daycares (0.78 vs 0.61 and 1.47 vs 0.86 h-1 respectively). Our findings show that children remaining indoor in daycares where air conditioning is used can reduce PM2.5 exposures during outdoor pollution episodes. © Published under licence by IOP Publishing Ltd.",,"Air conditioning; Air quality; Energy conservation; Indoor air pollution; Ventilation; Air exchange rates; Building parameters; Indoor infiltration; Indoor-to-outdoor; Outdoor concentrations; Outdoor pollutions; Penetration coefficient; Tropical countries; Historic preservation",Conference Paper,"Final","",Scopus,2-s2.0-85074420299
"Zupko R.","57201773284;","Life cycle assessment of the production of gasoline and diesel from forest residues using integrated hydropyrolysis and hydroconversion",2019,"International Journal of Life Cycle Assessment","24","10",,"1793","1804",,9,"10.1007/s11367-019-01616-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064243231&doi=10.1007%2fs11367-019-01616-8&partnerID=40&md5=c85dfca2d05ee10d9bc20db32ef70df7","Department of Social Sciences, Michigan Technological University, 1400 Townsend Dr, Houghton, MI  49931, United States","Zupko, R., Department of Social Sciences, Michigan Technological University, 1400 Townsend Dr, Houghton, MI  49931, United States","Purpose: Renewable gasoline and diesel can be produced through integrated hydropyrolysis and hydroconversion (IH2) using renewable feedstocks such as woody biomass from logging residues. This study assesses the potential environmental impacts of IH2 process fuels manufactured in Ontonagon, Michigan, to determine their environmental impacts and if these manufactured fuels will meet Renewable Fuel Standards (RFS) requirements. The energy return on investment (EROI) is also calculated for comparison to other renewable fuels. Methods: A cradle-to-grave life cycle assessment was conducted using regional forestry, timber harvest, and transportation data from the region. Regional geographic data was used to determine service areas that may provide woody biomass. The service areas were then developed into inventory data based upon the type and distribution of potential woody biomass feedstocks. Survey data from loggers in the region were used to ensure that harvest types were allocated in accordance with regional activity. Remaining inventory items were derived from existing data in the literature or existing life cycle inventory databases. This study uses a functional unit of one megajoule of gasoline or diesel produced using the IH2 process and assessed several environmental indicators as well as EROI. Results and discussion: Fuels produced generate approximately 88% less greenhouse gas (GHG) emissions compared to petroleum fuels given RFS assumptions. Manufacturing and transportation of feedstocks accounts for 92.19% of energy used in production giving a calculated EROI of 4.19 and 4.31 per kilogram of diesel and gasoline, respectively. Pessimistic estimates of soil organic carbon (SOC) loss result in GHG emissions that are approximately 83% lower. If a 1:0.5 displacement ratio of IH2 fuels is considered, the GHG emissions are about 76% lower without SOC loss and 66% lower with. This study demonstrates that while environmental impacts and EROI are sensitive to site selection and SOC estimates, there is a sufficient GHG emission reduction such that IH2 fuels are capable of meeting regulatory requirements. Conclusions: Fuels produced at the facility result in a reduction in GHG emissions, but better site selection may result in less fuel being used in transportation. Reducing the quantity of electricity needed in n-th–generation facilities would also reduce environmental impacts while improving the EROI. The energy mix used to supply IH2 facilities should also be considered during the planning process. Finally, future research may be needed to ensure feedstocks recovered from logging operations match expectations. © 2019, Springer-Verlag GmbH Germany, part of Springer Nature.","Biofuels; Carbon footprint; Diesel; Energy return on investment; Gasoline; Hydropyrolysis; Woody biomass","biodiesel; gasoline; organic carbon; petroleum derivative; Article; biofuel production; biomass; calculation; carbon footprint; chemical reaction; controlled study; data base; energy; energy return on investment; environmental factor; environmental impact assessment; forest; geography; harvest; integrated hydropyrolysis and hydroconversion; investment; life cycle assessment; Michigan; nonhuman; priority journal; renewable energy; soil; standard; timber; traffic and transport; wood",Article,"Final","",Scopus,2-s2.0-85064243231
"Zinzi M., Mattoni B.","13004336500;56566690900;","Assessment of construction cost reduction of nearly zero energy dwellings in a life cycle perspective",2019,"Applied Energy","251",,"113326","","",,4,"10.1016/j.apenergy.2019.113326","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066280175&doi=10.1016%2fj.apenergy.2019.113326&partnerID=40&md5=af34377071ac97f8cc20e8c0b77dccd4","ENEA, Via Anguillarese 301, Rome, 00123, Italy; SAPIENZA University of Rome, Department of Astronautical, Electrical and Energy Engineering, Via Eudossiana, Rome, 18-00184, Italy","Zinzi, M., ENEA, Via Anguillarese 301, Rome, 00123, Italy; Mattoni, B., ENEA, Via Anguillarese 301, Rome, 00123, Italy, SAPIENZA University of Rome, Department of Astronautical, Electrical and Energy Engineering, Via Eudossiana, Rome, 18-00184, Italy","Concerning Nearly Zero Energy Buildings, it is important to guarantee energy efficiency, thermal comfort and indoor environmental quality, while keeping construction and operational costs low. In this framework, this paper explores the efficacy of applying different scenarios, for reducing construction costs of new nearly zero energy multi-family houses in a life cycle perspective. Conversely to the standard cost-optimal approach, a real Italian case study building was chosen. Alternative and unconventional combinations of solutions for envelope and technical systems were adopted. Calculations were performed in two Italian cities (Rome and Turin). Three types of analysis were developed thermal comfort, energy performance and financial calculation. Results of the thermal analysis show that the installation of active cooling to prevent summer overheating can be avoided by applying low-cost passive strategies. All the proposed low-cost scenarios (4 alternative scenarios in Rome and 5 in Turin)reached the highest grade of energy performance, with a reduction of the non-renewable primary energy consumption up to 46% compared to the base case in Rome and 18% in Turin. From the economic perspective, all the scenarios in the two climate zones allow both reductions in the construction costs, up to 26% in Rome and 15% in Turin, and a Net Present Value after 50 years up to 163 €/m2 in Rome and 158 €/m2 in Turin. © 2019 Elsevier Ltd","Building energy technologies; Construction cost; Life cycle cost; Nearly zero energy buildings","Artificial life; Construction; Cost benefit analysis; Cost reduction; Energy efficiency; Energy utilization; Life cycle; Thermal comfort; Thermoanalysis; Building energy; Construction costs; Economic perspective; Indoor environmental quality; Life cycle perspectives; Lifecycle costs; Optimal approaches; Primary energy consumption; Zero energy buildings; building; cost analysis; energy market; energy planning; household energy; life cycle analysis; residential energy; standard (reference); Italy; Lazio; Piedmont [Italy]; Roma [Lazio]; Rome; Torino [Piedmont]; Turin",Article,"Final","",Scopus,2-s2.0-85066280175
"Ziaja S.","57195228841;","Role of knowledge networks and boundary organizations in coproduction: A short history of a decision-support tool and model for adapting multiuse reservoir and water-energy governance to climate change in California",2019,"Weather, Climate, and Society","11","4",,"823","849",,2,"10.1175/WCAS-D-19-0007.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073540173&doi=10.1175%2fWCAS-D-19-0007.1&partnerID=40&md5=b71a54d6ec4f50e2423b6a8035a35574","California Public Utilities Commission, Climate Initiatives Section, Public Advocates Office, San Francisco, CA, United States","Ziaja, S., California Public Utilities Commission, Climate Initiatives Section, Public Advocates Office, San Francisco, CA, United States","Climate adaptation relies on theoretical frameworks of coproduced science and knowledge networks to produce acceptable outcomes for politically contentious resources. As adaptation moves from theory to implementation, there is a need for positive case studies to use as benchmarks. Building from literature on actionable science this paper presents one such positive case—the development of a hydropower and reservoir decision-support tool. The focus of this history is on the multiple phases of interaction (and non-interaction) between researchers and a semidefined community of stakeholders. The lessons presented from the Integrated Forecast and Reservoir Management (INFORM) system project stress that collaborations between managers and researchers were crucial to the success of the project by building knowledge networks, which could outlast formal processes, and by incorporating policy preferences of end users into the model. The history also provides examples of how even successful collaborative projects do not always follow the usual expectations for coproduced science and shows that, even when those guidelines are followed, external circumstances can threaten the adoption of research products. Ultimately, this paper argues for the importance of building strong knowledge networks alongside more formal processes—like those in boundary organizations—for effective collaborative engagement. © 2019 American Meteorological Society.",,"benchmarking; climate change; decision support system; forecasting method; governance approach; hydroelectric power; water planning; water use efficiency",Article,"Final","",Scopus,2-s2.0-85073540173
"Zhu Z., Shi L., Chen S., Han J., Zhang H., Li M., Hao H., Luo J., Wang X., Gu B., Zhang Y., Li X.","12783001400;57205287378;57201912349;57211723444;57211352722;57211347794;7101908400;57206838309;36186309700;56152345600;36496313400;57205479546;","Enhanced second harmonic emission with simultaneous polarization state tuning by aluminum metal-insulator-metal cross nanostructures",2019,"Optics Express","27","21",,"30909","30918",,4,"10.1364/OE.27.030909","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073631807&doi=10.1364%2fOE.27.030909&partnerID=40&md5=70fd47ff90c8737eda06ff6a7da23dca","Key Laboratory of Optoelectronic Technology of Jiangsu Province, School of Physical Science and Technology, Nanjing Normal University, Nanjing, 210023, China; Guangdong Provincial Key Laboratory of Optical Fiber Sensing and Communications, Institute of Photonics Technology, Jinan University, Guangzhou, 510632, China; Institute of Modern Optics, Nankai University, Tianjin, 300350, China; Advanced Photonics Center, Southeast University, Nanjing, 210096, China; Collaborative Innovation Center of Light Manipulations and Applications, Shandong Normal University, Jinan, 250358, China","Zhu, Z., Key Laboratory of Optoelectronic Technology of Jiangsu Province, School of Physical Science and Technology, Nanjing Normal University, Nanjing, 210023, China; Shi, L., Key Laboratory of Optoelectronic Technology of Jiangsu Province, School of Physical Science and Technology, Nanjing Normal University, Nanjing, 210023, China; Chen, S., Guangdong Provincial Key Laboratory of Optical Fiber Sensing and Communications, Institute of Photonics Technology, Jinan University, Guangzhou, 510632, China; Han, J., Guangdong Provincial Key Laboratory of Optical Fiber Sensing and Communications, Institute of Photonics Technology, Jinan University, Guangzhou, 510632, China; Zhang, H., Key Laboratory of Optoelectronic Technology of Jiangsu Province, School of Physical Science and Technology, Nanjing Normal University, Nanjing, 210023, China; Li, M., Key Laboratory of Optoelectronic Technology of Jiangsu Province, School of Physical Science and Technology, Nanjing Normal University, Nanjing, 210023, China; Hao, H., Key Laboratory of Optoelectronic Technology of Jiangsu Province, School of Physical Science and Technology, Nanjing Normal University, Nanjing, 210023, China; Luo, J., Key Laboratory of Optoelectronic Technology of Jiangsu Province, School of Physical Science and Technology, Nanjing Normal University, Nanjing, 210023, China; Wang, X., Institute of Modern Optics, Nankai University, Tianjin, 300350, China; Gu, B., Advanced Photonics Center, Southeast University, Nanjing, 210096, China, Collaborative Innovation Center of Light Manipulations and Applications, Shandong Normal University, Jinan, 250358, China; Zhang, Y., Guangdong Provincial Key Laboratory of Optical Fiber Sensing and Communications, Institute of Photonics Technology, Jinan University, Guangzhou, 510632, China; Li, X., Guangdong Provincial Key Laboratory of Optical Fiber Sensing and Communications, Institute of Photonics Technology, Jinan University, Guangzhou, 510632, China","Aluminum (Al) plasmonic nanostructures have recently demonstrated remarkable optical nonlinear phenomena, such as enhanced second harmonic (SH) generation. However, the relatively weak field enhancement resulted from large optical losses associated with aluminum nanostructures in combination with the difficulties in controlling the emission polarization pose as a challenge for SH enhancement and tuning. In this paper, we show that the SH emission of aluminum nanostructures can be efficiently enhanced with the polarization properties simultaneously tunable by using metal-insulator-metal (MIM) nanostructures, constituting of Al cross nanoantenna arrays on top of Al mirrors with a SiO2 spacing layer. Specifically, femtosecond laser beam with a linear polarization parallel to one arm illuminates on the structure while the orthogonal arms were physically modified by the laser-induced photothermal reshaping technique to control the SH radiation by the plasmonic resonances. Under the resonance at the SH wavelength, we observed one order of magnitude larger emission enhancement compared to that at the off-resonant condition. Interestingly, the polarization states can be well manipulated simultaneously by controlling the resonances of the orthogonal arms. The enhanced SH conversion and tunable polarization states pave the way for the development of nonlinear optical sources and advanced functional metasurfaces. © 2019 Optical Society of America.",,"Laser beams; Metal insulator boundaries; MIM devices; Nanostructures; Nonlinear optics; Plasmonics; Polarization; Semiconductor insulator boundaries; Silica; Emission enhancement; Linear polarization; Metal insulator metals; Plasmonic nanostructures; Plasmonic resonances; Polarization properties; Resonant condition; Second-harmonic emission; Aluminum",Article,"Final","",Scopus,2-s2.0-85073631807
"Zhu Y., Yan X., Kong X., Tong Q., Li Y., Huang G., Li Y.","56246448900;57202293317;56399923600;57202279600;26531210500;55489745300;57204117617;","Industry-environment system management based on an uncertain Gaussian diffusion optimization model for coal-dependent cities in ecologically fragile areas",2019,"Journal of Cleaner Production","234",,,"832","857",,5,"10.1016/j.jclepro.2019.06.142","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068037369&doi=10.1016%2fj.jclepro.2019.06.142&partnerID=40&md5=1e9049e68dbad4787527c3a44816381f","School of Environment and Municipal Engineering, Shaanxi Key Laboratory of Environmental Engineering, Xi'an University of Architecture and Technology, Xi'an, 710055, China; School of Environment and Municipal Engineering, Xi'an University of Architecture and Technology, Xi'an, 710055, China; College of Fundamental Science, Beijing Polytechnic, Beijing, 100176, China; School of Environment, Beijing Normal University, Beijing, 100875, China; College of Environment, Beijing Normal University, Beijing, 100875, China; Ankang Environmental Engineering Design Limited Company, Ankang, 725000, China","Zhu, Y., School of Environment and Municipal Engineering, Shaanxi Key Laboratory of Environmental Engineering, Xi'an University of Architecture and Technology, Xi'an, 710055, China; Yan, X., School of Environment and Municipal Engineering, Xi'an University of Architecture and Technology, Xi'an, 710055, China; Kong, X., College of Fundamental Science, Beijing Polytechnic, Beijing, 100176, China; Tong, Q., School of Environment and Municipal Engineering, Xi'an University of Architecture and Technology, Xi'an, 710055, China; Li, Y., School of Environment, Beijing Normal University, Beijing, 100875, China; Huang, G., College of Environment, Beijing Normal University, Beijing, 100875, China; Li, Y., Ankang Environmental Engineering Design Limited Company, Ankang, 725000, China","In this study, an industry-environment system management based on uncertain Gaussian diffusion optimization model (IEM-UGOM) was formulated to handle administrant issues of coal-dependent cities in ecologically fragile areas. The proposed model based on interval two-stage credibility-constrained full-infinite programming (ITFP) method and Gaussian diffusion model. The method was integrated by interval two-stage stochastic programming (ITSP), fuzzy credibility constrained programming (FCCP) and interval full-infinite programming (IFIP), which can tackle multiple uncertainties in terms of probability distribution, possibility distribution, crisp intervals and functional intervals. In addition, Gaussian diffusion model can be used to predict pollutant concentrations under different wind velocities. Then, IEM-UGOM was applied for the administration of industry-environment system (IES) in Yulin City, a typical ecologically vulnerable coal-dependent city in China, by considering 7 key industries, 3 pollutants, 5 periods, 7 credibility satisfaction levels and 4 wind velocity levels. Meanwhile, retreatment efficiency and transfer factors are considered as well. Results of system benefits, production reduction, pollutants excess emission amounts and penalties, pollutants retreatment amounts and costs under various credibility satisfaction levels and wind velocities are generated. Overall, IEM-UGOM is proved to be an efficient way on this study for reflecting the decision maker's attitude toward various adjustment scenarios of industrial production and environmental protection, and could help seek cost-effective management strategies under various credibility satisfaction levels and wind velocities. © 2019 Elsevier Ltd","Coal-dependent city; Ecologically fragile area; Gaussian diffusion model; Industry-environment system; Management; Uncertainty","Coal; Coal industry; Cost effectiveness; Decision making; Diffusion; Functional programming; Gaussian distribution; Management; Pollution; Stochastic programming; Stochastic systems; Velocity; Cost effective management strategy; Ecologically fragile area; Full-infinite programming; Gaussian diffusion models; Industry environment; Possibility distributions; Two-stage stochastic programming; Uncertainty; Environmental management",Article,"Final","",Scopus,2-s2.0-85068037369
