Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Abarbanel H.D.I., Lall U., Moon Y.-I., Mann M.E., Sangoyomi T.","24578431400;7007127326;7203054579;7202641466;6603090038;","Nonlinear dynamics and the great salt lake: A predictable indicator of regional climate",1996,"Energy","21","7-8",,"655","665",,18,"10.1016/0360-5442(96)00018-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030184106&doi=10.1016%2f0360-5442%2896%2900018-7&partnerID=40&md5=7d3e3ac0d53fe41ccb324c479e6fef8f","Department of Physics and Marine Physical Laboratory, Scripps Institution of Oceanography, University of California, San Diego, San Diego, CA 92093-0402, United States; Utah Water Research Laboratory, Utah State University, Logan, UT 84322-8200, United States; Department of Geology and Geophysics, Yale University, P.O. Box 208109, New Haven, CT 06520-8109, United States; Hydrosphere Resource Consultants, 1001 Walnut Street, Boulder, CO 80302, United States","Abarbanel, H.D.I., Department of Physics and Marine Physical Laboratory, Scripps Institution of Oceanography, University of California, San Diego, San Diego, CA 92093-0402, United States; Lall, U., Utah Water Research Laboratory, Utah State University, Logan, UT 84322-8200, United States; Moon, Y.-I., Utah Water Research Laboratory, Utah State University, Logan, UT 84322-8200, United States; Mann, M.E., Department of Geology and Geophysics, Yale University, P.O. Box 208109, New Haven, CT 06520-8109, United States; Sangoyomi, T., Hydrosphere Resource Consultants, 1001 Walnut Street, Boulder, CO 80302, United States","Using methods from nonlinear dynamics, we examine a long climatological record of measurements of the volume of the Great Salt Lake in Utah. These observations, recorded every 15 days since 1847, provide direct insight into the effect of large-scale atmospheric motions in climatological studies. The lake drains nearly 100,000 km2, and it thus acts as a spatial filter for the finest degrees of freedom for climate. In filtering out a very large number of atmospheric and climatological motions, it reduces its complexity but retains its effectiveness as a climate sensing system. We demonstrate that there are four degrees of freedom active in the Great Salt Lake volume record, that these data reside on a strange attractor of dimension slightly larger than three, and that these data are predictable with a horizon of order a few years. We then show that predictive models based on local properties on the attractor perform remarkably well in reproducing the observations when trained on earlier observations. The ability to predict using earlier observations on the attractor suggests very strongly that over the period of the record, the system has been stationary and that it is a record of the natural variation of the climate. If there is anthropomorphic influence leading to changes in climate, this record suggests it has not made its effect measurable in such large-scale integrating observations. Copyright ©1996 Elsevier Science Ltd.",,"Atmospheric movements; Climatology; Degrees of freedom (mechanics); Lakes; Pressure; Sea level; Spectrum analysis; Temperature; Time series analysis; Anthropomorphic influences; Climate sensing systems; Climate variability; Great Salt Lake; Nonlinear dynamics; Northern hemisphere; Predictability; Utah; Dynamics; atmospheric motion; climate record; nonlinear dynamics; regional climate; USA, Utah, Great Salt Lake",Article,"Final","",Scopus,2-s2.0-0030184106
"Abbazzi L., Delgado Huertas A., Lacumin P., Longinelli A., Ficcarelli G., Masini F., Torre D.","6602822039;14015420100;49961884500;7004322693;6601953766;6701809492;7101601637;","Mammal changes and isotopic biogeochemistry. An interdisciplinary approach to climatic-environmental recostructions during the last Pleniglacial/Late-Glacial in the Paglicci cave section (Gargano, Apulia, se Italy)",1996,"Alpine and Mediterranean Quaternary","9","2",,"573","580",,8,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981516101&partnerID=40&md5=752466afde7e456ce1bfb19a1d131c9c","Dip.to di Scienze della Terra, Universita di Firenze, Firenze, Italy; Dip.to di Scienze della Terra e Museo di Storia Naturaie (Sezione Geo-Paleontologica), Università di Firenze, Firenze, Italy; Dip.to di Scienze della Terra, Università di Trieste, Trieste, Italy; Dip.to di Geologia e Geodesia, Università di Palermo, Palermo, Italy; Estación Experimental del Zaidfn, CSIC, Granada, Spain","Abbazzi, L., Dip.to di Scienze della Terra, Universita di Firenze, Firenze, Italy; Delgado Huertas, A., Estación Experimental del Zaidfn, CSIC, Granada, Spain; Lacumin, P., Dip.to di Scienze della Terra, Università di Trieste, Trieste, Italy; Longinelli, A., Dip.to di Scienze della Terra, Università di Trieste, Trieste, Italy; Ficcarelli, G., Dip.to di Scienze della Terra, Universita di Firenze, Firenze, Italy; Masini, F., Dip.to di Geologia e Geodesia, Università di Palermo, Palermo, Italy; Torre, D., Dip.to di Scienze della Terra e Museo di Storia Naturaie (Sezione Geo-Paleontologica), Università di Firenze, Firenze, Italy","Changes in stable isotope abundances of oxygen, carbon and nitrogen, have been measured in the fossil skeletal remains of large mammals [Equus, Bos and Cervusi) recovered from the stratigraphical section of Paglicci cave. The deposit found in this locality records a time interval of about 17 ka, which includes the last Pleniglacial/Late-Glacial transition. Percentage changes in the large mammals assemblage are indicative of the climatic-environmental variations that occurred during that time. This work is a first attempt to apply isotopic investigation to fossil remains in order to reconstruct ancient climate and environments, by taking into account the information deduced from the changes in faunal composition.","Climatic-environmental changes; Gargano; Isotope; Large mammals; Late pleistocene; Southern Italy",,Article,"Final","",Scopus,2-s2.0-84981516101
"Abdul-Rahman K.H., Shahldehpour S.M.","6603671823;54680141500;","A practical resource scheduling with off constraints",1996,"IEEE Transactions on Power Systems","11","1",,"254","259",,80,"10.1109/59.486103","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030087186&doi=10.1109%2f59.486103&partnerID=40&md5=33fade61b1c9d174cc9231dd38fe296d","Department of Electrical and Computer Engineering, Illinois Institute of Technology, Chicago, IL 60616, United States","Abdul-Rahman, K.H., Department of Electrical and Computer Engineering, Illinois Institute of Technology, Chicago, IL 60616, United States; Shahldehpour, S.M., Department of Electrical and Computer Engineering, Illinois Institute of Technology, Chicago, IL 60616, United States","This paper presents an efficient approach to short term resource scheduling based on the augmented Lagrangian relaxation method. The problem is divided into two stages, the commitment stage and the constrained economic dispatch stage. The proposed mathematical model incorporates optimal power flow (OFF) constraints in the unit commitment stage. By OFF constrains, we refer to the relevant active power constraints that are incorporated in the constrained economic dispatch stage (i.e. transmission capacity constraints, fuel and various regulated emission requirements). The inclusion of OFF constraints in the commitment stage will improve the feasibility of the constrained economic dispatch solution. Other unit commitment constraints such as spinning and operating reserve requirements, power balance as well as other relevant local constraints (i.e. unit ramping rates, upper and lower generation limits, minimum up and down times) are taken into account in the proposed model. As we deal with a larger number of constraints, a more rigorous method is introduced for updating Lagrange multipliers to improve the solution convergence. A software package which addresses energy management systems requirements is developed and tested. © 1995 IEEE.","Augmented lagrangian relaxation; Fuel constraints; Off constraints; Resource scheduling","Computer software; Constraint theory; Convergence of numerical methods; Electric load dispatching; Electric power transmission; Energy management; Lagrange multipliers; Mathematical models; Operations research; Optimization; Resource allocation; Scheduling; Economic dispatch; Fuel constraint; Lagrangian relaxation method; Optimal power flow constraint; Resource scheduling; Electric power systems",Article,"Final","",Scopus,2-s2.0-0030087186
"Abe T., Taguchi F., Yoshida T., Tokita S., Schnurpfeil G., Wöhrle D., Kaneko M.","7406011118;7103209896;7501318333;55773209400;6603574318;56036175500;36888914600;","Electrocatalytic CO2 reduction by cobalt octabutoxyphthalocyanine coated on graphite electrode",1996,"Journal of Molecular Catalysis A: Chemical","112","1",,"55","61",,45,"10.1016/1381-1169(96)00242-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030579140&doi=10.1016%2f1381-1169%2896%2900242-7&partnerID=40&md5=bcc513ce5a26e4f68014052d806b6fe2","Department of Applied Chemistry, Faculty of Engineering, Saitama University, Urawa, Saitama 338, Japan; Department of Chemistry, Faculty of Science, Ibaraki University, Mito, Ibaraki 310, Japan; Inst. fur Org./Makromolekulare Chem., Universität Bremen, 28334 Bremen, Germany; Department of Applied Chemistry, Faculty of Engineering, Gifu University, Gifu 501-11, Japan","Abe, T., Department of Applied Chemistry, Faculty of Engineering, Saitama University, Urawa, Saitama 338, Japan; Taguchi, F., Department of Chemistry, Faculty of Science, Ibaraki University, Mito, Ibaraki 310, Japan; Yoshida, T., Department of Applied Chemistry, Faculty of Engineering, Saitama University, Urawa, Saitama 338, Japan, Department of Applied Chemistry, Faculty of Engineering, Gifu University, Gifu 501-11, Japan; Tokita, S., Department of Applied Chemistry, Faculty of Engineering, Saitama University, Urawa, Saitama 338, Japan; Schnurpfeil, G., Inst. fur Org./Makromolekulare Chem., Universität Bremen, 28334 Bremen, Germany; Wöhrle, D., Inst. fur Org./Makromolekulare Chem., Universität Bremen, 28334 Bremen, Germany; Kaneko, M., Department of Chemistry, Faculty of Science, Ibaraki University, Mito, Ibaraki 310, Japan","Electrocatalytic CO2 reduction was studied by using a modified graphite electrode coated with cobalt octabutoxyphthalocyanine (CoPc(BuO)8) and dipped in an aqueous electrolyte. The CoPc(BuO)8 worked as a catalyst to produce CO with higher activity and selectivity than the non-substituted CoPc. Under typical conditions at pH 4.4, the most active and selective CO2 reduction was achieved at -1.30 V with turnover number of the catalyst ~1.1 x 106 h-1 and the selectivity of the produced CO/H2 ~4.2. The high activity was ascribed to the electron-donating BuO substituents of the complex, which would facilitate the coordination of CO2 as well as the electron transfer from the complex to the coordinated CO2 molecule. The use of a poly(4-vinylpyridine) membrane to disperse the complex decreased the activity. The mechanism was investigated by the use of in situ potential- step chronoamperospectroscopy (PSCAS) in a homogeneous CoPc(BuO)8/pyridine solution. In the absence of CO2, distinct two-steps visible spectral changes were observed following the first and second reductions of the complex. However, under CO2 atmosphere, only the one-electron reduced species was present under steady state. It was proposed that the third reduction of a CO2-coordinated CoPc(BuO)8 should take place for CO production.","Catalytic mechanism; Cobalt octabutoxyphthalocyanine; Electrocatalytic CO2 reduction; Potential-step chronoamperospectroscopy (PSCAS)",,Article,"Final","",Scopus,2-s2.0-0030579140
"Abraham J.","35561752300;","Thermophoretic effects on soot distribution in a direct-injection diesel engine",1996,"SAE Technical Papers",,,,"","",,7,"10.4271/960320","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072446179&doi=10.4271%2f960320&partnerID=40&md5=b6dd8a3d7483be62beaf897d9acef1c5","University of Minnesota, United States","Abraham, J., University of Minnesota, United States","A recently developed stochastic particle approach for computing soot particle dynamics is implemented in a three-dimensional model for flows, sprays, combustion and emissions in Diesel engines. The model is applied to study the distribution of soot particles in a direct-injection Diesel engine. In particular, the effect of thermophoresis on soot distribution is examined. It is shown that thermophoresis could be important once the soot particles are brought close to the walls, i.e. within the boundary layer, by turbulent eddy convection or as a result of the orientation of the sprays. Thermophoresis does not appear to result in a change in the distribution of soot in the regions outside the boundary layer as the characteristic time associated with turbulent eddy convection is at least an order of magnitude shorter than that associated with thermophoresis and it and bulk convection are by far the dominant factors in determining the soot distribution. Particulate emissions from Diesel engines are stringently regulated because of their harmful effects on health and the environment. The limit on particulate matter emissions from heavy-duty Diesel engines is 0.1 g/bhp.hr for 1994 and become tighter in the coming years [1, 2]. The challenge of attaining these goals by faster mixing and faster combustion is confounded by the fact that NO emissions, which are also toxic and therefore regulated, tend to increase as particulate emissions decrease and vice versa [3]. Diesel engine manufacturers have adopted various strategies, such as increased injection pressures and retarded timings, to meet these goals [1, 2, 3, 4, 5, 6, 7, 8, 9, 10 and 11]. But as the regulations become tighter, and the rather obvious sources of particulate emissions are better controlled, it becomes necessary to understand the physical processes that control particulate formation and oxidation in greater detail and depth so as to design effective strategies of control. In identifying and understanding these processes, wall deposition mechanisms have been explored as a possible one [12, 13]. It has been suggested that during combustion in the Diesel engine, wall deposition mechanisms result in particulate matter being deposited on walls where they are shielded from oxidation. During the exhaust blowdown process, these particulates that are on the wall would be vigorously stirred and stripped off the walls by the shear forces induced by the high velocity gas stream and they would then be reentrained and exhausted. The lack of oxidation of particulate matter trapped on walls results in the particulate concentration in the chamber being higher than it should be otherwise during exhaust [12]. Several of these wall deposition mechanisms that might be relevant in Diesel engines have been reviewed in the literature by Suhre and Foster [13]. They considered thermophoresis, inertial deposition, electrophoresis and gravitational sedimentation. Characteristic times associated with these processes were estimated and the authors concluded that thermophoresis was likely to be the most important of these mechanisms. Inertial deposition, though less important, was also likely to be a minor contributor. In thermophoresis, particles move down a temperature gradient because of the differential forces acting on them due to differences in molecular collisions on the hot and cold sides [14]. Experimental measurements made by Kittelson et.al [12] suggests that the thermophoretic effect is likely to be an important mechanism affecting soot deposition on walls and emission from Diesel engines. They carried out measurements of deposition rates on a probe in an indirect-injection Diesel engine and concluded that wall deposition rates were significant and caused by thermophoresis. They support their results by using simple analysis. Similar measurements and analysis were also carried out by Suhre and Foster who arrived at similar conclusions [13]. Theoretical expressions for the thermophoretic force have been derived in the limit of high Knudsen number [15] and low Knudsen number [14]. The Knudsen number is the ratio of the gas mean free path to the soot particle radius. For soot particles, Knudsen numbers may vary by as much as three orders of magnitude and so using one expression or the other is not always rigorously justified [12]. However, the likely error in using one expression over the other is only a few percent even in the limit and so theoretical expressions for thermophoretic velocities may be derived by equating the thermophoretic force to the drag force on the particle which are approximately valid over the range of particle sizes that are encountered in a Diesel engine [16]. Then, characteristic times associated with the thermophoretic process may be estimated. These estimates would typically lie in the order of milliseconds, which in an engine running at 1500rpm would correspond to about 100°CA. Such estimates have been presented in the work of Kittelson et.al [12] and Suhre and Foster [13]. However, these estimates do not consider the details of the spatial and temporal variations in the flowfield, such as in the spatial distribution of temperature, the gas velocity and the details of the boundary layer. The anaylsis presented have been essentially zero-dimensional. In this work, a three dimensional model for flows, sprays, combustion and emissions in Diesel engines is used to evaluate the possible effects of thermophoresis on soot distribution in a Diesel engine. The accuracy of the model has been assessed previously in comparisons with experimental data [17]. These comparisons were of cylinder pressure, soot and NO as a function of crank angle. Adequate quantitative agreement and also agreement in trends with changes in engine conditions were obtained. Such models are being used increasingly to provide guidance in identifying strategies for engine design to improve efficiency and reduce emissions [17, 18, 19 and 20]. Also, in this work, we use a recently developed method to compute soot particle dynamics. This approach, based on a stochastic particle technique which is described in detail elsewhere [21], is briefly summarized below. The approach allows the calculation of the effects of various forces on the soot particles with relative ease and hence is appropriate for computing thermophoretic effects in multidimensional computations. In the next section, we describe the three-dimensional model that we use in our work. The stochastic particle approach is briefly described in this section. Following this, we present and discuss the results of our work. We end the paper with summary and conclusions. © Copyright 1996 Society of Automotive Engineers, Inc.",,"Atmospheric thermodynamics; Boundary layers; Combustion; Deposition rates; Direct injection; Drag; Dust; Electrophoresis; Machine design; Oxidation; Particle size; Particulate emissions; Process control; Sedimentation; Shear flow; Soot; Stochastic models; Stochastic systems; Thermophoresis; Direct injection diesel engines; Gravitational sedimentation; Indirect injection diesel engine; Particulate matter emissions; Spatial and temporal variation; Spatial distribution of temperature; Thermophoretic velocities; Three orders of magnitude; Diesel engines",Conference Paper,"Final","",Scopus,2-s2.0-85072446179
"Adamson S., Bates R., Laslett R., Pototschnig A.","7005933108;7201688986;36904478100;6507722042;","Energy use, air pollution, and environmental policy in Krakow: Can economic incentives really help?",1996,"World Bank Technical Paper",,"308",,"XI","52",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-11244321783&partnerID=40&md5=aaa6fc6a3bbd06b74f87bde019fcc90a",,"Adamson, S.; Bates, R.; Laslett, R.; Pototschnig, A.","This paper examines the impacts of alternative policy instruments on certain aspects of local air pollution in the Krakow region of Poland, in terms of sulfur dioxide and particulate emissions, energy use, the resource costs of pollution control, and government revenues. Pollution by oxides of nitrogen, which is mainly caused by the transport sector, has not been included in this study. The report concludes that although economic restructuring alone can be expected to improve air quality, at least for a while, strictly enforced ""command-and-control"" should lead to further improvements; that clear cost savings can be achieved through incentive-based instruments; that a tax on a single fuel, such as coal, is not sufficiently broadly based to be an effective policy instrument for pollution control; and that although implementation of any policy to improve air quality in the Krakow area will raise the costs of energy supply, the effect on energy prices should be minor in relation to the consequences of economic restructuring in Poland as a whole. The analysis yields some interesting insights into differences between pollution control policies that focus on air quality rather than on emissions. In the Krakow area, the study shows, market-based instruments (both taxes and tradable permits) targeting emissions are much less appropriate for problems of local air pollution; and the comparison between the resource costs of the various policies considered indicates that economic instruments by themselves may not be able to deliver an efficient solution. The household sector has a disproportionate effect on air quality and has high abatement costs. Apart from the complexity of implementing and monitoring economic instruments at the household level, it may be more efficient to impose a ban on coal use (possibly limited to the town center) and leave economic instruments to allocate pollution control responsibilities among the other sources. As far as tradable permits are concerned, the report argues that a simple emission permit trading system extended to all sources would not be appropriate to tackle the air quality problem in Krakow. At the same time, an emission trading system confined to large sources would yield a result that is similar to that of the emission tax scenario. For these reasons, the report suggests that environmental policy may have to rely on a mixed strategy of applying ""command-and-control"" measures to households and economic instruments to larger sources. Economic incentives, such as emission taxes and emission permit trading, can help reduce the costs of abating emissions from large pollution sources. Nevertheless, it makes sense to treat small pollution sources differently, because they exhibit different abatement costs and markedly different effects on the local environment.",,,Article,"Final","",Scopus,2-s2.0-11244321783
"Adamson S., Bates R., Laslett R., Pototschnig A.","7005933108;7201688986;36904478100;6507722042;","Energy use, air pollution, and environmental policy in Krakow; can economic incentives really help?",1996,"World Bank Technical Paper","308",,,"","",67,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030452570&partnerID=40&md5=1c3a24e63f5db767ff5425d5fc695eb0",,"Adamson, S.; Bates, R.; Laslett, R.; Pototschnig, A.","This paper in the Energy Series examines the impact of alternative policy instruments on certain aspects of local air pollution in the Krakow region of Poland, in terms of sulfur dioxide and particulate emissions, energy use, the resource costs of pollution control, and government revenues. The analysis yields some interesting insights into differences betwen pollution control policies that focus on air quality rather than on emissions. In the Krakow area, the study show, market-based instruments (both taxes and tradable permits) targeting emissions are much less appropriate for problems of local air pollution; and the comparison between the resource costs of the various policies considered indicates that economic instruments by themselves may not be able to deliver an efficient solution. The report suggest that environmental policy may have to rely on a mixed strategy of applying 'command-and-control' measures to households and economic instruments to larger sources.",,"air quality; economic instrument; energy use; policy approach; pollution control; Poland, Krakow",Article,"Final","",Scopus,2-s2.0-0030452570
"Adelman D.D., Tabidian M.A.","7005844201;6507460001;","The potential impact of soil carbon content on ground water nitrate contamination",1996,"Water Science and Technology","33","4-5",,"227","232",,8,"10.1016/0273-1223(96)00235-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029657669&doi=10.1016%2f0273-1223%2896%2900235-1&partnerID=40&md5=1032e8d6ebf4c385efb09d5e0b823cf6","Adelman and Associates, 4535 Y St., Lincoln, NE 68503-2344, United States; Cal. State University, Northridge, CA 91330-8266, United States","Adelman, D.D., Adelman and Associates, 4535 Y St., Lincoln, NE 68503-2344, United States; Tabidian, M.A., Cal. State University, Northridge, CA 91330-8266, United States","A potential buildup of nitrate in the ground water resources of the eastern Sandhills of Nebraska has been projected to occur due to the intensive use of nitrogen fertilizer on irrigated cropland. A root-zone nitrate leaching study in this area revealed that soils with a high carbon concentration had minimal leaching compared to soils with lower concentrations. Soils high in carbon have an active population of denitrifying bacteria possibly causing denitrification and in turn reduction of nitrate leaching. Denitrifying bacteria are principally heterotrophic using soil organic carbon for both an energy and carbon source. The objective of this research was to interpret how root-zone denitrification affected nitrate leaching and ground water contamination by nitrate. A modified version of a solute transport model developed for the Eastern Sandhills was used to assess the risk of nitrate contamination for combinations of fertilizer and irrigation rates and for various soil carbon levels. The first attempt was to make risk assessment with eight farm management practices for cells with increasingly greater carbon levels until only those cells with the greatest carbon level were kept in production. Results of this assessment showed that even with excessive fertilizer and irrigation rates, risk of nitrate leaching was reduced as the minimum carbon level was increased. However, since less cropland was leaching nitrate with each successive risk calculation, the impact that root-zone denitrification had in nitrate leaching reduction could not be definitively determined. This prompted a model modification of the risk calculation procedure which kept all cropland in production and computed nitrate leachate risk For increasingly higher artificial carbon levels during successive risk calculations. Changing carbon levels was still more detrimental on nitrate leaching rates than changing farm management practices.","Groundwater; Monte Carlo simulation; Nitrate; Nonpoint source pollution","carbon; fertilizer; ground water; nitrate; bacterial metabolism; conference paper; crop; denitrification; leaching; model; pollution transport; risk assessment; soil; United States; water contamination; Agriculture; Carbon; Computer simulation; Contamination; Denitrification; Environmental impact; Leaching; Mathematical models; Monte Carlo methods; Nitrates; Risk assessment; Soils; Nonpoint source pollution; Soil carbon levels; Solute transport model; Groundwater pollution; bacterium; carbon; contamination; denitrification; fertilizer; leaching; nitrate; risk assessment; soil; united states; groundwater pollution; nitrate; soil organic carbon; USA, Nebraska; Bacteria (microorganisms)",Conference Paper,"Final","",Scopus,2-s2.0-0029657669
"Adger W.N.","7004013611;","Approaches to vulnerability to climate change",1996,"Working Paper - Centre for Social and Economic Research on the Global Environment","GEC 96-05",,,"","",63,10,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030418289&partnerID=40&md5=b8663e34be5b520650c5a2a866de0c05",,"Adger, W.N.","This paper argues that social vulnerability of climate variability is the key dimension in the constitution of vulnerability, and that this parameter shifts emphasis onto the underlying rather than the proximate causes of vulnerability. It is suggested that the aspects of individual and collective vulnerability are distinct. They encompass relative poverty and deprivation as well as informal social security at the individual level; and infrastructure, the role of the state and police intervention at the collective level. Vulnerability to climate change encompasses changes in individual and collective vulnerability over time associated with the changing incidence of extreme events. These hypotheses are illustrated by a preview of research results from a case study employing this framework in northern Vietnam. The results show that social and economic change in Vietnam exacerbates some aspects of vulnerability, while offsetting these by other mechanisms. The relevant indicators include levels of poverty, levels of inequality and institutional analysis.",,"climate change; developing country; economic change; inequality; perception; poverty; social change; social vulnerability; vulnerability; Vietnam",Article,"Final","",Scopus,2-s2.0-0030418289
"Aimard F., Li S., Sorine M.","6506104829;7409236860;6603593802;","Mathematical modeling of automotive three-way catalytic converters with oxygen storage capacity",1996,"Control Engineering Practice","4","8",,"1119","1124",,24,"10.1016/0967-0661(96)00111-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030213669&doi=10.1016%2f0967-0661%2896%2900111-6&partnerID=40&md5=58701dee5fa0ff8880e1ac3ad96db926","Renault, Direction de la Recherche, 9-11 avenue du 18-Juin-1940, 92500 Rueil Malmaison, France; INRIA, 78153 Le Chesnay Cedex, France","Aimard, F., Renault, Direction de la Recherche, 9-11 avenue du 18-Juin-1940, 92500 Rueil Malmaison, France; Li, S., INRIA, 78153 Le Chesnay Cedex, France; Sorine, M., Renault, Direction de la Recherche, 9-11 avenue du 18-Juin-1940, 92500 Rueil Malmaison, France","Mathematical models of monolithic three-way catalytic converters have been developed, which account for transient conversion efficiency and oxygen storage capacity. These models, with different degrees of complexity, are intended for use during several stages of the design of A/F ratio controllers and on-board diagnostic systems for SI engines. First, a model with one space variable, accounting for thermal effects, is presented. Then two lumped-parameter models are obtained, in the case of the hot phase, with 5 and 3 state variables respectively, for use in long-term simulations or real-time computations.","Automotive-emission reduction; Fuel/air ratio control; Onboard diagnostics; Oxygen storage capacity; Three-way catalytic converters","Automotive engineering; Computational methods; Computer simulation; Exhaust systems (engine); Mathematical models; Oxygen; Storage (materials); Thermal effects; A F ratio controllers; Automotive three way catalytic converters; On board diagnostic systems; Oxygen storage capacity; Transient conversion efficiency; Two lumped parameter models; Automobile parts and equipment",Article,"Final","",Scopus,2-s2.0-0030213669
