Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
[No author name available],[No author id available],"Approval and promulgation of implementation plans: New York Ozone section 185",2019,"Federal Register","84","63",,"12511","12513",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064184792&partnerID=40&md5=d5d7fa588654265117646e669e12ada1",,"","The EPA is finalizing approval of the State of New York’s Low Emission Vehicle program as an alternative program to fulfill the Clean Air Act section 185 requirement for the New York portion of the New York-Northern New Jersey-Long Island, NY-NJ-CT nonattainment area for the revoked 1979 1-hr O3 NAAQS. Clean Air Act section 185 requires fees to be paid by major sources located in ozone nonattainment areas classified as Severe or Extreme that have failed to attain the NAAQS by the required attainment date. The State of New York’s Low Emissions Vehicle program is being approved as an alternate program because the reductions achieved by the program are at least equivalent to the reductions associated with the Clean Air Act section 185 fee program required for the New York portion of the NY-NJ-CT nonattainment area. This rule is effective on 5/2/2019.",,,Note,"Final","",Scopus,2-s2.0-85064184792
"Zühlsdorf B., Bühler F., Bantle M., Elmegaard B.","57201999615;56236910100;55842566500;6508320784;","Analysis of technologies and potentials for heat pump-based process heat supply above 150 °C",2019,"Energy Conversion and Management: X","2",,"100011","","",,11,"10.1016/j.ecmx.2019.100011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066880216&doi=10.1016%2fj.ecmx.2019.100011&partnerID=40&md5=9ba16ea1a447c3713b72c95c2e388d70","Technical University of Denmark, Department of Mechanical Engineering, Nils Koppels Allé, Bygning 403, 2800 Kgs, Lyngby, Denmark; Danish Technological Institute, Energy and Climate, Kongsvang Allé 29, Aarhus, 8000, Denmark; SINTEF Energi AS, Department of Thermal Energy, Trondheim, 7465, Norway","Zühlsdorf, B., Technical University of Denmark, Department of Mechanical Engineering, Nils Koppels Allé, Bygning 403, 2800 Kgs, Lyngby, Denmark, Danish Technological Institute, Energy and Climate, Kongsvang Allé 29, Aarhus, 8000, Denmark; Bühler, F., Technical University of Denmark, Department of Mechanical Engineering, Nils Koppels Allé, Bygning 403, 2800 Kgs, Lyngby, Denmark; Bantle, M., SINTEF Energi AS, Department of Thermal Energy, Trondheim, 7465, Norway; Elmegaard, B., Technical University of Denmark, Department of Mechanical Engineering, Nils Koppels Allé, Bygning 403, 2800 Kgs, Lyngby, Denmark","The transition of the manufacturing industry towards carbon neutrality requires a reduction of the emissions from combustion for the supply of process heat. Heat pumps are an efficient alternative technology for supplying heat while improving the overall efficiency and shifting to potentially carbon neutral electricity. The state-of-the-art technology is limited to supply temperatures between 100 °C and 150 °C because of lower efficiency and component limitations. This paper has therefore analyzed two promising concepts for higher supply temperatures and found technically and economically feasible solutions for process heat supply of up to 280 °C. These solutions are using large-scale equipment from oil and gas industries for applications in energy-intensive industries. The suggested systems benefitted from the economy of scale and access to low electricity prices. The concepts outperformed a biogas-based solution, and they were competitive with biomass or natural gas systems with respect to economic performance. It was concluded that an electricity-based heat supply is possible for a wide range of industrial applications and accordingly represents an important contribution to fulfilling the objectives of lower climate impact of energy supply in industry. © 2019 The Authors","Electrification; Process heat; R-718; R-744; Reversed Brayton cycle; Steam compression","Brayton cycle; Carbon; Alternative technologies; Electrification; Energy intensive industries; Manufacturing industries; Process heat; R-718; R-744; State-of-the-art technology; Heat pump systems",Article,"Final","",Scopus,2-s2.0-85066880216
"Zou B., You J., Lin Y., Duan X., Zhao X., Fang X., Campen M.J., Li S.","55684453700;57204883491;56201106000;55184595200;57209049721;56457149700;6602904510;57194592606;","Air pollution intervention and life-saving effect in China",2019,"Environment International","125",,,"529","541",,60,"10.1016/j.envint.2018.10.045","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058820137&doi=10.1016%2fj.envint.2018.10.045&partnerID=40&md5=04bfdd885fd47471ac6716d53d5a8c80","School of Geosciences and Info-Physics, Central South University, Changsha, Hunan  410083, China; Department of Geography and Environmental Studies, University of New Mexico, Albuquerque, NM  87131, United States; School of Energy and Environmental Engineering, University of Science and Technology Beijing, Beijing, 100083, China; State Key Laboratory of Environmental Criteria and Risk Assessment, Chinese Research Academy of Environmental Sciences, Beijing, 100012, China; Department of Pharmaceutical Sciences, University of New Mexico-Health Sciences Center, Albuquerque, NM  87131, United States","Zou, B., School of Geosciences and Info-Physics, Central South University, Changsha, Hunan  410083, China; You, J., School of Geosciences and Info-Physics, Central South University, Changsha, Hunan  410083, China; Lin, Y., Department of Geography and Environmental Studies, University of New Mexico, Albuquerque, NM  87131, United States; Duan, X., School of Energy and Environmental Engineering, University of Science and Technology Beijing, Beijing, 100083, China; Zhao, X., State Key Laboratory of Environmental Criteria and Risk Assessment, Chinese Research Academy of Environmental Sciences, Beijing, 100012, China; Fang, X., School of Geosciences and Info-Physics, Central South University, Changsha, Hunan  410083, China; Campen, M.J., Department of Pharmaceutical Sciences, University of New Mexico-Health Sciences Center, Albuquerque, NM  87131, United States; Li, S., School of Geosciences and Info-Physics, Central South University, Changsha, Hunan  410083, China","As a critical air pollutant, PM2.5 is proved to be associated with numerous adverse health impacts and pose serious challenges to human life. This situation is especially important for China as the most populous and one of the heaviest PM2.5 polluted country in the world. However, health burden estimations reported for China in previous studies may be biased due to the usage of PM2.5 concentrations at a coarsely spatial resolution, as well as the ignorance of the spatial discrepancies of parameters (e.g. respiratory rate) employed in the exposure-response function. This study therefore utilized a hybrid remote sensing-geostatistical approach to refine PM2.5 concentrations at 1 km resolution across mainland China from 2013 to 2017. Meanwhile, nationwide exposure parameters were for the first time introduced to weight the integrated exposure response (IER) function to calculate and spatially reallocate the corresponding PM2.5-attributable premature deaths at 1 km resolution. Results showed that annually averaged PM2.5 concentrations in mainland China decreased by 39.5%, from 59.1 μg/m3 in 2013 to 35.8 μg/m3 in 2017. Subsequently, PM2.5 attributable premature deaths reduced 12.6%, from 1.20 million (95% CI: 0.57; 1.71) in 2013 to 1.05 million (95% CI: 0.44; 1.44) in 2017. This declining trend was found in most parts of China except some areas in Xinjiang, Jilin, and Heilongjiang provinces. As a result, 214,821 (95% CI: 96,675; 302,897) life were saved with an estimated monetary value of US$ 210.14 billion (2011 values). However, it has to be acknowledged that, the central and northern China within priority areas of air pollution control were still experiencing high numbers of premature deaths due to the severe PM2.5 pollution and high-density population. But more worrying than these priority areas are those Harbin-Changchun Metropolitan Region, City Belt in Central Henan and Yangtze-Huaihe City Belt in non-priority areas, which also have been seriously suffering PM2.5 attributable premature deaths over 28, 000 cases per year. In conclusion, despite the huge gain in life-saving effects in China over the past five years with the help of air pollution intervention policy, future work on cleaner air and better human health is still strongly needed, especially in non-priority areas of air pollution control. © 2018 Elsevier Ltd","Exposure parameters; Health burden; PM2.5; Remote sensing; Spatial-temporal","Air cleaners; Air pollution; Belts; Health; Remote sensing; Exposure parameters; Geostatistical approach; Life-saving effects; Metropolitan regions; PM2.5; PM2.5 concentration; Spatial resolution; Spatial temporals; Air pollution control; atmospheric pollution; geostatistics; health impact; particulate matter; pollution exposure; remote sensing; spatiotemporal analysis; air pollution control; article; clinical article; controlled study; death; human; remote sensing; Xinjiang; air pollutant; air pollution; China; city; environmental exposure; environmental monitoring; particulate matter; premature mortality; procedures; remote sensing; China; Henan; Huai River; Xinjiang Uygur; Yangtze Basin; Air Pollutants; Air Pollution; China; Cities; Environmental Exposure; Environmental Monitoring; Humans; Mortality, Premature; Particulate Matter; Remote Sensing Technology",Article,"Final","",Scopus,2-s2.0-85058820137
"Ziter C.D., Pedersen E.J., Kucharik C.J., Turner M.G.","55259737300;56655520700;6602574802;7403215651;","Scale-dependent interactions between tree canopy cover and impervious surfaces reduce daytime urban heat during summer",2019,"Proceedings of the National Academy of Sciences of the United States of America","116","15",,"7575","7580",,127,"10.1073/pnas.1817561116","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064134529&doi=10.1073%2fpnas.1817561116&partnerID=40&md5=20c2a2943cdf78bcabb4daed7b453e9d","Department of Integrative Biology, University of Wisconsin-Madison, Madison, WI  53706, United States; Department of Biology, Memorial University of Newfoundland, St. John’s, NL  A1B 3X9, Canada; Department of Agronomy, University of Wisconsin, Madison, WI  53706, United States; Nelson Institute for Environmental Studies, University of Wisconsin, Madison, WI  53706, United States; Department of Biology, Concordia University, Montreal, QC  H4B2A7, Canada","Ziter, C.D., Department of Integrative Biology, University of Wisconsin-Madison, Madison, WI  53706, United States, Department of Biology, Concordia University, Montreal, QC  H4B2A7, Canada; Pedersen, E.J., Department of Biology, Memorial University of Newfoundland, St. John’s, NL  A1B 3X9, Canada; Kucharik, C.J., Department of Agronomy, University of Wisconsin, Madison, WI  53706, United States, Nelson Institute for Environmental Studies, University of Wisconsin, Madison, WI  53706, United States; Turner, M.G., Department of Integrative Biology, University of Wisconsin-Madison, Madison, WI  53706, United States","As cities warm and the need for climate adaptation strategies increases, a more detailed understanding of the cooling effects of land cover across a continuum of spatial scales will be necessary to guide management decisions. We asked how tree canopy cover and impervious surface cover interact to influence daytime and nighttime summer air temperature, and how effects vary with the spatial scale at which land-cover data are analyzed (10-, 30-, 60-, and 90-m radii). A bicycle-mounted measurement system was used to sample air temperature every 5 m along 10 transects (∼7 km length, sampled 3–12 times each) spanning a range of impervious and tree canopy cover (0–100%, each) in a midsized city in the Upper Midwest United States. Variability in daytime air temperature within the urban landscape averaged 3.5 °C (range, 1.1–5.7 °C). Temperature decreased nonlinearly with increasing canopy cover, with the greatest cooling when canopy cover exceeded 40%. The magnitude of daytime cooling also increased with spatial scale and was greatest at the size of a typical city block (60–90 m). Daytime air temperature increased linearly with increasing impervious cover, but the magnitude of warming was less than the cooling associated with increased canopy cover. Variation in nighttime air temperature averaged 2.1 °C (range, 1.2–3.0 °C), and temperature increased with impervious surface. Effects of canopy were limited at night; thus, reduction of impervious surfaces remains critical for reducing nighttime urban heat. Results suggest strategies for managing urban land-cover patterns to enhance resilience of cities to climate warming. © 2019 National Academy of Sciences. All Rights Reserved.","Air temperature; Ecosystem services; Landscape context; Urban forest; Urban heat island","air temperature; Article; canopy; climate change; cooling; ecosystem; environmental temperature; geography; heat; intermethod comparison; landscape; nonhuman; planting density; priority journal; summer; United States; urban area; urban heat",Article,"Final","",Scopus,2-s2.0-85064134529
"Zin W.Y.L., Teartisup P., Kerdseub P.","57208179411;56578775800;57208176074;","Evaluating traditional knowledge on climate change (TKCC): A case study in the central dry zone of Myanmar",2019,"Environment and Natural Resources Journal","17","2",,"1","29",,2,"10.32526/ennrj.17.2.2019.09","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064056655&doi=10.32526%2fennrj.17.2.2019.09&partnerID=40&md5=c968f4612470387b749a430f0fa5df1e","Faculty of Environment and Resource Studies, Mahidol University, Nakhon Pathom, 73170, Thailand; Governance for Resilience and Sustainability Project (GRSP), Yangon, 11211, Myanmar","Zin, W.Y.L., Faculty of Environment and Resource Studies, Mahidol University, Nakhon Pathom, 73170, Thailand, Governance for Resilience and Sustainability Project (GRSP), Yangon, 11211, Myanmar; Teartisup, P., Faculty of Environment and Resource Studies, Mahidol University, Nakhon Pathom, 73170, Thailand; Kerdseub, P., Faculty of Environment and Resource Studies, Mahidol University, Nakhon Pathom, 73170, Thailand","Local people in the Central Dry Zone (CDZ) of Myanmar have been facing climatic variability for several decades. They are among the first communities to observe climate and environmental changes first-hand, and are applying traditional knowledge and skills in order to adapt to these changes. We used participatory action research in which a series of group discussions and debates were conducted in community workshops at the village level. Using this input, we analysed the perceptions of the local people about climate variability, impacts, and adaptation practices. The majority of the local people perceived climate change patterns in the CDZ with the increase of temperature and erratic rainfall patterns perceived as the most critical changes. The majority of the people also perceived that the impacts of climate change have already been affecting agriculture and its related sectors, including land and water resources and their livelihood strategies. Most of the local people also perceived that migration of young people away from the communities has gradually increased due to the consequences of climate change impacts. Farmers have already been attempting to cope with those climate change impacts by using locally relevant adaptation measures such as mixed and multiple cropping systems, changing to drought-resistant plant varieties, and using soil conservation measures to cope with water scarcity. In addition, most of the local people perceived that getting information from traditional weather prediction was helpful to cope with drought and erratic rainfall patterns. However, the results suggest the adaptive capacity of the local people in responding to the impacts of climate change can be improved. In this regard, effective adaptation planning relies on the best available knowledge base, and the urgent need to respond to the pressures of climate change has put a premium on the generation, interpretation and use of information to improve adaptive capacity, including improved access to scaling up the traditional best practices of local people. © 2019, Faculty of Environment and Resource Studies,Mahidol University. All rights reserved.","Adaptation; Central Dry Zone; Climate change; Impacts; Traditional knowledge","action research; arid region; climate change; climate effect; crop production; local adaptation; local participation; perception; traditional knowledge; Myanmar",Article,"Final","",Scopus,2-s2.0-85064056655
"Zhu Y., Tong Q., Zeng X., Yan X., Li Y., Huang G.","56246448900;57202279600;56051418200;57202293317;26531210500;55489745300;","Optimal design of a distributed energy system using the functional interval model that allows reduced carbon emissions in guanzhong, a rural area of China",2019,"Sustainability (Switzerland)","11","7","1930","","",,2,"10.3390/su1101930","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064050245&doi=10.3390%2fsu1101930&partnerID=40&md5=57f2cec87b97fd3bb798d4c65ed679c6","Shaanxi Key Laboratory of Environmental Engineering, Xi'an University of Architecture and Technology, Xi'an, 710055, China; School of Labor Economics, Capital University of Economics and Business, Beijing, 100070, China; Environment and Energy Systems Engineering Research Center, School of Environment, Beijing Normal University, Beijing, 100875, China; Institute for Energy, Environmental Systems Engineering Program, Faculty of Engineering, University of Regina, Regina, SK  S4S 0A2, Canada","Zhu, Y., Shaanxi Key Laboratory of Environmental Engineering, Xi'an University of Architecture and Technology, Xi'an, 710055, China; Tong, Q., Shaanxi Key Laboratory of Environmental Engineering, Xi'an University of Architecture and Technology, Xi'an, 710055, China; Zeng, X., School of Labor Economics, Capital University of Economics and Business, Beijing, 100070, China; Yan, X., Shaanxi Key Laboratory of Environmental Engineering, Xi'an University of Architecture and Technology, Xi'an, 710055, China; Li, Y., Environment and Energy Systems Engineering Research Center, School of Environment, Beijing Normal University, Beijing, 100875, China; Huang, G., Institute for Energy, Environmental Systems Engineering Program, Faculty of Engineering, University of Regina, Regina, SK  S4S 0A2, Canada","Nowadays, rural power supply in China plays an important role in restricting the economic development and improvement of residential living standards. In this study, an interval full-infinite programming rural energy model (IFIP-REM) was developed for supporting distributed energy system (DES) optimal design under uncertainties in rural areas. By affecting the upper and lower bounds of the interval by complex and variable external conditions, IFIP-REM could simulate the influence of external systems. To validate the model, a real case study of DES optimal design in Guanzhong, a rural area of China, was tested and aimed to minimize system cost and constraints of resources, energy supply reliability, and carbon emission mitigation. The data revealed generation of reasonable optimization schemes to obtain interval solutions of IFIP-REM. Compared to centralized energy system (CES), DES reduced electricity purchasing of the municipal grid by 47.5% and extended carbon emission of both upper and lower bounds to [17.13, 44.51] % and [12.42, 36.02] %, respectively. Overall, the proposed model could help managers make decisions of DES optimal design by coordinating conflicts among economic cost, system efficiency, and carbon emission mitigation. © 2019 by the authors.","Carbon emission; Distributed energy system; Functional interval; Optimal design; Rural area","carbon emission; comparative study; design method; economic development; electricity supply; emission control; living standard; numerical model; optimization; rural area; spatial distribution; China; Guanzhong Plain; Shaanxi",Article,"Final","",Scopus,2-s2.0-85064050245
"Zhu X., Zi G., Sun L., You I.","55500826200;6701704145;56587085900;56911984600;","A simplified probabilistic model for the combined action of carbonation and chloride ingress",2019,"Magazine of Concrete Research","71","7",,"327","340",,5,"10.1680/jmacr.18.00140","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062844774&doi=10.1680%2fjmacr.18.00140&partnerID=40&md5=e77d7944ad26d918050a0c747a640631","Department of Civil Engineering, Harbin Institute of Technology at Weihai, Weihai, China; School of Civil Environmental and Architectural Engineering, Korea University, Sung-Buk Gu, Seoul, South Korea; College of Pipeline and Civil Engineering, China University of Petroleum (East China), Qingdao, China","Zhu, X., Department of Civil Engineering, Harbin Institute of Technology at Weihai, Weihai, China; Zi, G., School of Civil Environmental and Architectural Engineering, Korea University, Sung-Buk Gu, Seoul, South Korea, College of Pipeline and Civil Engineering, China University of Petroleum (East China), Qingdao, China; Sun, L., School of Civil Environmental and Architectural Engineering, Korea University, Sung-Buk Gu, Seoul, South Korea; You, I., School of Civil Environmental and Architectural Engineering, Korea University, Sung-Buk Gu, Seoul, South Korea","This paper presents an improved numerical model for the reliability analysis of corrosion initiation due to the combined action of carbonation and chloride ingress. The coupled mechanism of carbon dioxide, chloride ions, heat and moisture is considered in the model. The probability of corrosion initiation is evaluated by means of a single limit state function in which the critical concentration of chloride ions depends on the degree of carbonation. In addition, the coupled diffusion coefficients are interpolated linearly depending on the degree of carbonation in order to simplify the structure of the model without compromising accuracy. © 2018 ICE Publishing: All rights reserved.","carbonation; cement; cementitious materials; durability-related properties","Carbon dioxide; Cements; Chlorine compounds; Corrosion; Reliability analysis; Cementitious materials; Chloride ingress; Combined actions; Corrosion initiation; Coupled mechanisms; Critical concentration; Limit state functions; Probabilistic modeling; Carbonation",Article,"Final","",Scopus,2-s2.0-85062844774
"Zhu S., Horne J.R., Mac Kinnon M., Samuelsen G.S., Dabdub D.","56673220400;56950098600;56798429700;7006399777;7003936713;","Comprehensively assessing the drivers of future air quality in California",2019,"Environment International","125",,,"386","398",,11,"10.1016/j.envint.2019.02.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061178729&doi=10.1016%2fj.envint.2019.02.007&partnerID=40&md5=891e185e1e2b8e27f7e5ad50540fbab5","Computational Environmental Sciences Laboratory, University of California, Irvine, CA  92697, United States; Advanced Power and Energy Program, University of California, Irvine, CA  92697, United States","Zhu, S., Computational Environmental Sciences Laboratory, University of California, Irvine, CA  92697, United States; Horne, J.R., Computational Environmental Sciences Laboratory, University of California, Irvine, CA  92697, United States; Mac Kinnon, M., Advanced Power and Energy Program, University of California, Irvine, CA  92697, United States; Samuelsen, G.S., Advanced Power and Energy Program, University of California, Irvine, CA  92697, United States; Dabdub, D., Computational Environmental Sciences Laboratory, University of California, Irvine, CA  92697, United States","In this study we analyze the impact of major drivers of future air quality, both separately and simultaneously, for the year 2035 in three major California air basins: the South Coast Air Basin (SoCAB), the San Francisco Bay Area (SFBA), and the San Joaquin Valley (SJV). A variety of scenarios are considered based on changes in climate-driven meteorological conditions and both biogenic and anthropogenic emissions. Anthropogenic emissions are based on (1) the California Air Resources Board (CARB) California Emissions Projection Analysis Model (CEPAM), (2) increases in electric sector emissions due to climate change, and (3) aggressive adoption of alternative energy technologies electrification of end-use technologies, and energy efficiency measures. Results indicate that climate-driven changes in meteorological conditions will significantly alter day-to-day variations in future ozone and PM2.5 concentrations, likely increasing the frequency and severity of pollution periods in regions that already experience poor air quality and increasing health risks from pollutant exposure. Increases in biogenic and anthropogenic emissions due to climate change are important during the summer seasons, but have little effect on pollutant concentrations during the winter. Results also indicate that controlling anthropogenic emissions will play a critical role in mitigating climate-driven increases in both ozone and PM2.5 concentrations in the most populated areas of California. In the absence of anthropogenic emissions controls, climate change will worsen ozone air quality throughout the state, increasing exceedances of ambient air quality standards. If planned reductions in anthropogenic emissions are implemented, ozone air quality throughout the less urban areas of the state may be improved in the year 2035, but regions such as the SoCAB and the east SFBA will likely continue to experience high ozone concentrations throughout the summer season. Climate change and anthropogenic emissions controls are both found to decrease wintertime PM2.5 concentrations in the SJV, eliminating nearly all exceedances of PM2.5 National Ambient Air Quality Standards (NAAQS) in the year 2035. However, reductions in anthropogenic emissions are unable to fully mitigate the impact of climate change on PM2.5 concentrations in the SoCAB and east SFBA. Thus, while future air quality in the SJV is projected to be improved in the year 2035, air quality in the SoCAB and east SFBA will remain similar or marginally worsen compared to present day levels. Conversely, we find that aggressive adoption of alternative energy technologies including renewable resources, electrification of end-use technologies, and energy efficiency measures can offset the impacts of climate change. Overall, the two main drivers for air quality in 2035 are changes in meteorological conditions due to climate change and reductions in anthropogenic emissions. © 2019",,"Air quality; Air quality standards; Climate models; Electric utilities; Energy efficiency; Health risks; Ozone; Particulate emissions; Quality control; Alternative energy technologies; Ambient air quality standards; Anthropogenic emissions; California Air Resources Board; Meteorological condition; National ambient air quality standards; Pollutant concentration; South Coast Air basins; Climate change; ozone; air quality; anthropogenic effect; climate change; climate conditions; concentration (composition); environmental impact assessment; air pollution; air quality; air quality standard; alternative energy; Article; California; climate change; energy conservation; health hazard; health impact assessment; particulate matter; priority journal; renewable energy; seasonal variation; socioeconomics; climate change; forecasting; human; theoretical model; California; United States; Air Pollution; California; Climate Change; Forecasting; Humans; Models, Theoretical",Article,"Final","",Scopus,2-s2.0-85061178729
"Zhu S., Liao W., Zhang M., Liang S.","54791586500;57205142066;57209430283;35734326800;","Design of spatially separated Au and CoO dual cocatalysts on hollow TiO2 for enhanced photocatalytic activity towards the reduction of CO2 to CH4",2019,"Chemical Engineering Journal","361",,,"461","469",,58,"10.1016/j.cej.2018.12.095","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058782796&doi=10.1016%2fj.cej.2018.12.095&partnerID=40&md5=be0cd94eea068a08541ded3f521945d4","National Engineering Research Center of Chemical Fertilizer Catalyst, Fuzhou University, Fuzhou, 350002, China; College of Chemistry, Fuzhou University, Fuzhou, 350116, China; Zhicheng College, Fuzhou University, Fuzhou, 350002, China; Key Laboratory for Photonic and Electronic Bandgap Materials, Ministry of Education, Harbin Normal University, Harbin, 150025, China","Zhu, S., College of Chemistry, Fuzhou University, Fuzhou, 350116, China, Zhicheng College, Fuzhou University, Fuzhou, 350002, China; Liao, W., National Engineering Research Center of Chemical Fertilizer Catalyst, Fuzhou University, Fuzhou, 350002, China; Zhang, M., Key Laboratory for Photonic and Electronic Bandgap Materials, Ministry of Education, Harbin Normal University, Harbin, 150025, China; Liang, S., National Engineering Research Center of Chemical Fertilizer Catalyst, Fuzhou University, Fuzhou, 350002, China, Key Laboratory for Photonic and Electronic Bandgap Materials, Ministry of Education, Harbin Normal University, Harbin, 150025, China","Photocatalytic reduction of CO2 to solar fuels has been considered as a promising route to solve the energy crisis and environmental issues. Herein, the spatially separated CoO and Au dual cocatalysts are used as the hole and electron collectors, which are loaded on the internal and external surface of TiO2 hollow sphere (THS), respectively (denoted as Aux@THS@CoO). It is found that the Au nanoparticle and Co species are homogenous deposited on the surface of THS without doping. DRS results show that the photoabsorption performances of THS are enhanced obviously in the visible light region. XPS analysis reveals that an internal electric field is constructed, which could promote the separation of photoinduced charge carriers. Subsequently, Au2.0@THS@CoO displays the highest photocurrent density compared with the counterparts. Furthermore, the results of CO2 adsorption, ESR spectra and in-situ FTIR spectra show the high adsorption capacity of CO2 on the sample and the chemisorption of CO2 on the oxygen defects of THS conversed into the active intermediate CO2−. As a result, Au2.0@THS@CoO presents a remarkably enhanced photocatalytic activity for the reduction of CO2 with H2O in CH4. The optimal activity of the catalyst is 13.3 μmol h−1 g−1, which is 60 times higher than that of THS. In addition, in-situ FTIR spectra also suggest that H2O participates in the reaction as electron donator and hole scavenger during the photocatalysis process. Finally, a possible photocatalytic process has also been proposed. © 2018 Elsevier B.V.","CO2 reduction; Dual cocatalysts; Photocatalysis; Spatial separation; Synergistic effect","Carbon dioxide; Carrier mobility; Catalyst activity; Cobalt compounds; Electric fields; Electron spin resonance spectroscopy; Energy policy; Fourier transform infrared spectroscopy; Gold deposits; Gold nanoparticles; Oxide minerals; Photocatalysis; Photocatalytic activity; Separation; Titanium dioxide; Co catalysts; CO2 reduction; High adsorption capacity; Internal electric fields; Photoinduced charge carriers; Reduction of CO2 with H2O; Spatial separation; Synergistic effect; Gold",Article,"Final","",Scopus,2-s2.0-85058782796
"Zhu J., Génard M., Poni S., Gambetta G.A., Vivin P., Vercambre G., Trought M.C.T., Ollat N., Delrot S., Dai Z.","56023270200;7003761739;57204887891;6601932995;55906456300;56016956300;6603636644;6602906363;7004144834;15724580500;","Modelling grape growth in relation to whole-plant carbon and water fluxes",2019,"Journal of Experimental Botany","70","9",,"2505","2521",,24,"10.1093/jxb/ery367","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061854168&doi=10.1093%2fjxb%2fery367&partnerID=40&md5=310a84efda9631b153420396e6b242f9","EGFV, Bordeaux Sciences Agro, INRA, Université de Bordeaux, ISVV, Villenave d'Ornon, 33140, France; New Zealand Institute for Plant and Food Research Limited (PFR) Marlborough, Blenheim, 7240, New Zealand; INRA, UR 1115 Plantes et Systèmes de Culture Horticoles, Avignon, France; Department of Sustainable Crop Production, Università Cattolica del Sacro Cuore, Via Emilia Parmense 84, Piacenza, 29122, Italy","Zhu, J., EGFV, Bordeaux Sciences Agro, INRA, Université de Bordeaux, ISVV, Villenave d'Ornon, 33140, France, New Zealand Institute for Plant and Food Research Limited (PFR) Marlborough, Blenheim, 7240, New Zealand; Génard, M., INRA, UR 1115 Plantes et Systèmes de Culture Horticoles, Avignon, France; Poni, S., Department of Sustainable Crop Production, Università Cattolica del Sacro Cuore, Via Emilia Parmense 84, Piacenza, 29122, Italy; Gambetta, G.A., EGFV, Bordeaux Sciences Agro, INRA, Université de Bordeaux, ISVV, Villenave d'Ornon, 33140, France; Vivin, P., EGFV, Bordeaux Sciences Agro, INRA, Université de Bordeaux, ISVV, Villenave d'Ornon, 33140, France; Vercambre, G., INRA, UR 1115 Plantes et Systèmes de Culture Horticoles, Avignon, France; Trought, M.C.T., New Zealand Institute for Plant and Food Research Limited (PFR) Marlborough, Blenheim, 7240, New Zealand; Ollat, N., EGFV, Bordeaux Sciences Agro, INRA, Université de Bordeaux, ISVV, Villenave d'Ornon, 33140, France; Delrot, S., EGFV, Bordeaux Sciences Agro, INRA, Université de Bordeaux, ISVV, Villenave d'Ornon, 33140, France; Dai, Z., EGFV, Bordeaux Sciences Agro, INRA, Université de Bordeaux, ISVV, Villenave d'Ornon, 33140, France","The growth of fleshy fruits is still poorly understood as a result of the complex integration of water and solute fluxes, cell structural properties, and the regulation of whole plant source-sink relationships. To unravel the contribution of these processes to berry growth, a biophysical grape (Vitis vinifera L.) berry growth module was developed and integrated with a whole-plant functional-structural model, and was calibrated on two varieties, Cabernet Sauvignon and Sangiovese. The model captured well the variations in growth and sugar accumulation caused by environmental conditions, changes in leaf-to-fruit ratio, plant water status, and varietal differences, with obvious future application in predicting yield and maturity under a variety of production contexts and regional climates. Our analyses illustrated that grapevines strive to maintain proper ripening by partially compensating for a reduced source-sink ratio, and that under drought an enhanced berry sucrose uptake capacity can reverse berry shrinkage. Sensitivity analysis highlighted the importance of phloem hydraulic conductance, sugar uptake, and surface transpiration on growth, while suggesting that cell wall extensibility and the turgor threshold for cell expansion had minor effects. This study demonstrates that this integrated model is a useful tool in understanding the integration and relative importance of different processes in driving fleshy fruit growth. © The Author(s) 2018. Published by Oxford University Press on behalf of the Society for Experimental Biology.","Fruit expansive growth; Functional-structural plant model (FSPM); Grapevine; Osmotic pressure; Phloem hydraulic conductance; Phloem sucrose concentration; Sink-driven carbon allocation; Transport; Turgor pressure; Xylem water potential",,Article,"Final","",Scopus,2-s2.0-85061854168
