Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
[No author name available],[No author id available],"2021 International Conference on Environmental Sustainability in Natural Resources Management",2021,"IOP Conference Series: Earth and Environmental Science","915","1",,"","",319,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120555328&partnerID=40&md5=a8aa739e0f04872a3e44b5fa859942a8",,"","The proceedings contain 39 papers. The topics discussed include: waste heaps in the urban environment as negative factors of urbanization; recycling of waste plastic into fine-grained concrete without strength reduction; prospects for the use of plant materials in creating biodegradable eco-friendly packaging; assessment method of the urban development level in the context of knowledge and innovation economy; species diversity of unionid mussels (Mollusca: Bivalvia: Unionidae) as a bioindicator of the state water environment of river basins of ukraine; energy management decarbonization policy and its implications for national economies; maintaining the economic safety of environmental activities in agriculture; and methodological approach to the assessment of the level of intellectualization of the green economy in terms of sustainable development.",,,Conference Review,"Final","",Scopus,2-s2.0-85120555328
[No author name available],[No author id available],"3rd Scientific and 1st International Conference of Desert Studies 2021, ICDS 2021",2021,"IOP Conference Series: Earth and Environmental Science","904","1",,"","",808,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120539351&partnerID=40&md5=64306284bd4fc4c7d0ae91d9fdf37af8",,"","The proceedings contain 77 papers. The topics discussed include: genetic performance of inbred and hybrids of maize under irrigation interval; a study of the distribution of sand sheet on some pastures in the western desert of Iraq; response of maize hybrids and inbred to yield and its components under irrigation interval; an epidemiological and diagnostic study of the microfilaria parasite in cows in western regions of Iraq; the effect of different nano-irrigation systems on some hydraulic parameters for evaluating drip irrigation systems; environmental and climate deterioration in Nineveh governorate Tel Abtah district as a model; effect of subsurface drip irrigation manners and percentages of moisture depletion on some hydraulic parameters and potato yield; and effect of pipe type and emitters discharge on performance criteria of surface drip irrigation system.",,,Conference Review,"Final","",Scopus,2-s2.0-85120539351
[No author name available],[No author id available],"3rd International Conference on Fisheries, Aquatic, and Environmental Sciences, ICFAES 2021",2021,"IOP Conference Series: Earth and Environmental Science","869","1",,"","",562,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120490697&partnerID=40&md5=48339fa8257be1fd3106998b3a993e91",,"","The proceedings contain 74 papers. The topics discussed include: fisheries management policy in indonesia's exclusive economic zone area; seaweed farming and seaweed capture fishermen phenomenon in Sebatik Strait, Nunukan Regency; feeding preference of herbivorous fish: family Scaridae; the impacts of climate change on plankton as live food: a review; enhancement of nutritional value on zooplankton by alteration of algal media composition: a review; the existence of epiphyte on thallus Eucheuma denticulatum (Rhodophyceae) in varying depths cultivated with vertical net method; optimization of an effective growth medium for biomass production of Bacillus cereus; isolation of sea cucumbers's (Holothuria atra) secondary metabolite using column-chromatography technique; the level of preparedness of trained labor in marine and fisheries sectors towards globalization; the socio-economic effect on microplastic pollution of boiled salted fish; vulnerability analysis of capture fisheries to climate change based on the Province Scale (exposure and sensitivity analysis); small scale tuna fisheries profiles in the Indonesia archipelagic waters; and identification of Vibrio spp. causing vibriosis in spiny lobsters (Panulirus homarus L.) in Bengkulu marine temporary shelter ponds.",,,Conference Review,"Final","",Scopus,2-s2.0-85120490697
[No author name available],[No author id available],"International Conference on Environmental and Sustainability Context",2021,"IOP Conference Series: Earth and Environmental Science","894","1",,"","",336,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120483155&partnerID=40&md5=6253abfeff0c44ee0b8cdd250055e4d2",,"","The proceedings contain 44 papers. The topics discussed include: implementation of criminal law enforcement concept of environmental sustainability (illegal logging in Indonesia); reduction of synthetic fertilizer application and heavy metal absorption on oil palm nursery related to the application of humic substances; environmental ethics analysis on household waste management behavior; locality values in thermal comfort embodied in traditional Indonesian houses: a literature review; visualizations of Berea sandstone pores using neutron tomography; abatement cost for selectivity negative emissions technology in power plant Indonesia with aim/end-use model; and assessing implementation of low-carbon technologies in Thekelan Hamlet, Indonesia using participatory rural appraisal method.",,,Conference Review,"Final","",Scopus,2-s2.0-85120483155
[No author name available],[No author id available],"2nd International Conference on Sustainable Energy Solutions for a Better Tomorrow, SESBT 2021",2021,"IOP Conference Series: Earth and Environmental Science","850","1",,"","",520,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120496870&partnerID=40&md5=7245da9cd97c1578efd8ce9ee29cc788",,"","The proceedings contain 41 papers. The topics discussed include: performance and emission characteristics of biogas-bio diesel fueled RCCI engine at various butanol-gasoline injection timings; auditing carbon reduction potential of green concrete using life cycle assessment methodology; development of a flame shield for use in domestic gas stoves; modelling and analysis of a solid waste composter for urban houses; performance and emission characteristics of dual fuel engine using biodiesels; design and fabrication of multi-functional equipment to produce gaseous nitrogen/oxygen and water from ambient air; solid waste management in the construction sector: a prerequisite for achieving sustainable development goals; and certain investigation on RC aircraft engine to identify the suitability of methanol and castor oil alternative fuel.",,,Conference Review,"Final","",Scopus,2-s2.0-85120496870
"Zumbado-Ulate H., Searle C.L., Chaves G., Acosta-Chaves V., Shepack A., Salazar S., García-Rodríguez A.","26434479200;57204346966;8509701700;55625269000;57189493446;56675587600;56349424500;","Assessing suitable habitats for treefrog species after previous declines in Costa Rica",2021,"Diversity","13","11","577","","",,,"10.3390/d13110577","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119597653&doi=10.3390%2fd13110577&partnerID=40&md5=2aa15267fc350473cb9c67ab8468b398","Department of Biological Sciences, Purdue University, West Lafayette, IN  47907, United States; CIBET (Museo de Zoología), Universidad de Costa Rica, San Pedro, San José, 11501–2060, Costa Rica; Sede del Atlántico, Universidad de Costa Rica, Recinto de Paraíso, Paraíso, Cartago, 30201, Costa Rica; School for Field Studies, Center for Sustainable Development Studies, Alajuela, Atenas, 20501, Costa Rica; Department of Biological Sciences, University of Notre Dame, South Bend, IN  46556, United States; Dosel S.A Rain Forest Adventures, Sarapiquí, La Esperanza, Heredia, 41003, Costa Rica; BioInvasions, Global Change Macroecology-Group, Department of Botany and Biodiversity Research, University of Vienna, Vienna, 1030, Austria","Zumbado-Ulate, H., Department of Biological Sciences, Purdue University, West Lafayette, IN  47907, United States; Searle, C.L., Department of Biological Sciences, Purdue University, West Lafayette, IN  47907, United States; Chaves, G., CIBET (Museo de Zoología), Universidad de Costa Rica, San Pedro, San José, 11501–2060, Costa Rica; Acosta-Chaves, V., Sede del Atlántico, Universidad de Costa Rica, Recinto de Paraíso, Paraíso, Cartago, 30201, Costa Rica, School for Field Studies, Center for Sustainable Development Studies, Alajuela, Atenas, 20501, Costa Rica; Shepack, A., Department of Biological Sciences, University of Notre Dame, South Bend, IN  46556, United States; Salazar, S., Dosel S.A Rain Forest Adventures, Sarapiquí, La Esperanza, Heredia, 41003, Costa Rica; García-Rodríguez, A., BioInvasions, Global Change Macroecology-Group, Department of Botany and Biodiversity Research, University of Vienna, Vienna, 1030, Austria","Treefrogs represent 22% of amphibian species in Costa Rica, but gaps in the knowledge about this group of amphibians can impede conservation efforts. In this study, we first updated the status of Costa Rican treefrogs and found that a total of 38% of treefrog species are threatened according to the most recent IUCN assessment in 2019. Additionally, 21% of Costa Rican treefrog species have a high vulnerability to extinction according to environmental vulnerability scores. Then, we predicted the historical climatic suitability of eight target species that we expected to have exhibited changes in their ranges in the last 20 years. We assessed the location of new occurrence records since 2000 to identify recovery, range expansion, or previously underestimated ranges due to methodological limitations. We also estimated the area of each species’ suitable habitat with two metrics: extent of suitable habitat (ESH) and area of minimum convex polygon (AMCP). Six declined species exhibited recovery (i.e., new occurrences across historical range after 2000), with the widest recovery found in Agalychnis annae. We also found that Isthmohyla pseudopuma appears to have spread after the decline of sympatric species and that the range of I. sukia was originally underestimated due to inadequate detection. We found that the ESH was 32–49% smaller than the AMCP for species that are slowly recovering; however, the ESH is similar or greater than the AMCP for species that are recovering in most of their ranges, as well as rare species with widespread ranges. Results of this work can be used to evaluate the risk of environmental threats and prioritize regions for conservation purposes. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.","Amphibians; Batrachochytrium dendrobatidis; Diversity; Remnant populations; Species distribution models; Threats","Agalychnis annae; Amphibia; Batrachochytrium dendrobatidis",Article,"Final","",Scopus,2-s2.0-85119597653
"Zroychikov N.A., Grigoriev D.R., Gamburg M., Pay A.V.","6603562331;57327172100;57327027200;57215504613;","Introduction of Burners with In-Furnace Flue Gas Recirculation at a Power Boiler",2021,"Thermal Engineering ","68","11",,"865","872",,,"10.1134/S0040601521110082","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118723400&doi=10.1134%2fS0040601521110082&partnerID=40&md5=6c6341768391530d963c45dd5f9737ba","National Research University Moscow Power Engineering Institute, Moscow, 111250, Russian Federation; OOO Ecogor, Moscow, 115280, Russian Federation; Zeeco Inc., Oklahoma, 74014, United States","Zroychikov, N.A., National Research University Moscow Power Engineering Institute, Moscow, 111250, Russian Federation; Grigoriev, D.R., OOO Ecogor, Moscow, 115280, Russian Federation; Gamburg, M., Zeeco Inc., Oklahoma, 74014, United States; Pay, A.V., National Research University Moscow Power Engineering Institute, Moscow, 111250, Russian Federation","Abstract: The results of the reconstruction of an E-500-13.8-560 KDT (TPE-430) boiler performed to reduce nitrogen oxide (NOx) emissions are discussed. In this case, a NOx concentration of 119 mg/m3 has been reached only by using new burner devices. It has been demonstrated that the applicable environmental legislation contains a set of measures having a considerable effect on the current and planned business activities of the thermal power industry and power machine building enterprises. A brief description of the boiler is presented. Challenging issues of its operation are considered, and the operating and investment expenditures are analyzed. The thermal design of the boiler is assessed. The available burner devices with ultralow emissions are considered, and their best option has been selected. It has been demonstrated that successful implementation of the project requires special engineering activities to be performed before replacing the burners in the boilers to optimize the design and parameters of the air path. To construct a model of the air path, on-site studies of the air ducts of the TPE-430 boiler were carried out. On the basis of the obtained data, a physical model of the air path was made of plexiglass air. It was blown with cold air whose flow was visualized using helium soap microbubbles. The results of the physical simulation were used to arrange the annular ducts from the manifold to the new burners and to determine location and size of structural members to be installed in air ducts and burner boxes to achieve the required uniformity of the air flow. © 2021, Pleiades Publishing, Inc.","boiler; burners; combustion chamber; ecology; flue gases; fuel; nitrogen oxides; physical model; production localization; reconstruction; standard emissions; thermal design calculations","Boilers; Flue gases; Gas emissions; Investments; Nitrogen oxides; Air ducts; Air paths; Design calculations; Localisation; Physical modelling; Production localization; Reconstruction; Standard emission; Thermal design calculation; Thermal designs; Combustion chambers",Article,"Final","",Scopus,2-s2.0-85118723400
"Zong Q., Mao R., Gong D.-Y., Wu C., Pu B., Feng X., Sun Y.","57221635472;8613647200;7102687667;57191226379;7003861754;57217860010;57217851667;","Changes in Dust Activity in Spring over East Asia under a Global Warming Scenario",2021,"Asia-Pacific Journal of Atmospheric Sciences","57","4",,"839","850",,1,"10.1007/s13143-021-00224-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099644900&doi=10.1007%2fs13143-021-00224-7&partnerID=40&md5=dc77fb160eb25258623db1a01962f7cf","MOE, Key Laboratory of Environmental Change and Natural Disaster, Beijing Normal University, Beijing, 100875, China; MOE, Engineering Research Center of Desertification and Blown–sand Control, Beijing Normal University, Beijing, 100875, China; Academy of Disaster Reduction and Emergency Management, Faculty of Geographic Science, Beijing Normal University, Beijing, 100875, China; Institute of Center for Climate and Environment Sciences, Institute of Atmospheric Physics, Chinese Academy of Sciences, Beijing, China; Department of Geography and Atmospheric Science, The University of Kansas, Lawrence, KS, United States","Zong, Q., MOE, Key Laboratory of Environmental Change and Natural Disaster, Beijing Normal University, Beijing, 100875, China, MOE, Engineering Research Center of Desertification and Blown–sand Control, Beijing Normal University, Beijing, 100875, China, Academy of Disaster Reduction and Emergency Management, Faculty of Geographic Science, Beijing Normal University, Beijing, 100875, China; Mao, R., MOE, Key Laboratory of Environmental Change and Natural Disaster, Beijing Normal University, Beijing, 100875, China, MOE, Engineering Research Center of Desertification and Blown–sand Control, Beijing Normal University, Beijing, 100875, China, Academy of Disaster Reduction and Emergency Management, Faculty of Geographic Science, Beijing Normal University, Beijing, 100875, China; Gong, D.-Y., Academy of Disaster Reduction and Emergency Management, Faculty of Geographic Science, Beijing Normal University, Beijing, 100875, China; Wu, C., Institute of Center for Climate and Environment Sciences, Institute of Atmospheric Physics, Chinese Academy of Sciences, Beijing, China; Pu, B., Department of Geography and Atmospheric Science, The University of Kansas, Lawrence, KS, United States; Feng, X., Academy of Disaster Reduction and Emergency Management, Faculty of Geographic Science, Beijing Normal University, Beijing, 100875, China; Sun, Y., Academy of Disaster Reduction and Emergency Management, Faculty of Geographic Science, Beijing Normal University, Beijing, 100875, China","Dust activity not only influences human health through dust storms but also affects climate at local and regional scales through the direct effects of dust aerosols on both solar and longwave radiative heating. In this study, based on dust simulations from seven Coupled Model Intercomparison Project Phase 5 (CMIP5) models, the spatial and temporal changes in dust activity over East Asia under a Representative Concentration Pathway 8.5 global warming scenario were examined for the periods of 2016–2035 (P1), 2046–2065 (P2) and 2080–2099 (P3). The results show that the multimodel ensemble mean (MME) of the CMIP5 models largely captures the spatial distribution of dust emissions and dust optical depth (DOD) over East Asia during 1986–2005 (P0). The MME reproduces the increasing trend in dust emissions and DOD over dust sources in East Asia during P0. Accompanying emission reductions during P1 to P3, the DOD simultaneously decreases, and the evident DOD decline can also be found over downwind areas in eastern China and the Korean Peninsula. Simulations project increases in precipitation and the LAI (leaf area index). Simultaneously, the weakened East Asian trough leads to anomalous southerly winds and lower wind speeds at the surface. All these results indicate unfavorable conditions for dust emissions over the sources regions, resulting in a decreased DOD over East Asia during P1 to P3. © 2021, Korean Meteorological Society and Springer Nature B.V.","CMIP5; Dust activity; East Asia; Future projection",,Review,"Final","",Scopus,2-s2.0-85099644900
"Zindros S., Anagnostopoulou A.","57362076000;55826867100;","Reforming the fleet of public authorities",2021,"IOP Conference Series: Earth and Environmental Science","899","1","012064","","",,,"10.1088/1755-1315/899/1/012064","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120541986&doi=10.1088%2f1755-1315%2f899%2f1%2f012064&partnerID=40&md5=4857b060e03d7b57efa86da1e91f8f9f","School of Science and Technology, Hellenic Open University, 18 Par. Aristotelous Str., Patras, 263 35, Greece; Hellenic Institute of Transport, Centre for Research and Technology Hellas, 1 G. Kasimati str., Piraeus, 185 31, Greece","Zindros, S., School of Science and Technology, Hellenic Open University, 18 Par. Aristotelous Str., Patras, 263 35, Greece; Anagnostopoulou, A., Hellenic Institute of Transport, Centre for Research and Technology Hellas, 1 G. Kasimati str., Piraeus, 185 31, Greece","The negative environmental implications and the reduced ψlevel of social services in many urban areas have attracted significant attention over the last years. Sustainability and quality of life are evolving to demanding actions in urban areas and public authorities have started to buy cleaner, greener vehicles in order to reforming their fleets. This paper presents and analyses a case study of the Traffic Police Division of Attica transition to a new vehicle fleet. It aims to examine how they managed to decrease the inefficiencies of their transport services in terms of both operational and environmental costs by achieving reduced fuel consumption as well as Green House Gas (GHG) emissions. It focuses on the impact on the environment due to the fuel consumption of vehicle fleet by using proper performance indicators (such as l/100 km for fuel consumption, g/km for CO, g/km for CO2). Overall, the performance of reforming the fleet of the Traffic Police Division of Attica is evaluated in terms of fuel consumption and GHG reductions following a proposed approach for estimating emissions. © Published under licence by IOP Publishing Ltd.",,,Conference Paper,"Final","",Scopus,2-s2.0-85120541986
"Zimmerman P.M., McCrory C.C.L., Rivera Cruz K.E., Liu Y., Soucy T.L.","23096706100;23005243600;57219279590;57208262706;57132809000;","Increasing the CO2 reduction activity of cobalt phthalocyanine by modulating the σ-donor strength of axially coordinating ligands",2021,"ACS Catalysis","11","21",,"13203","13216",,1,"10.1021/acscatal.1c02379","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118125497&doi=10.1021%2facscatal.1c02379&partnerID=40&md5=8ff546dc427ef4870cd471245fb94515","Department of Chemistry, University of Michigan, Ann Arbor, MI  48109-1055, United States; Department of Chemistry and Macromolecular Science and Engineering Program, University of Michigan, Ann Arbor, MI  48109-1055, United States","Zimmerman, P.M., Department of Chemistry, University of Michigan, Ann Arbor, MI  48109-1055, United States; McCrory, C.C.L., Department of Chemistry and Macromolecular Science and Engineering Program, University of Michigan, Ann Arbor, MI  48109-1055, United States; Rivera Cruz, K.E., Department of Chemistry, University of Michigan, Ann Arbor, MI  48109-1055, United States; Liu, Y., Department of Chemistry, University of Michigan, Ann Arbor, MI  48109-1055, United States; Soucy, T.L., Department of Chemistry, University of Michigan, Ann Arbor, MI  48109-1055, United States","Axial coordination of pyridyl moieties to CoPc (either exogenous or within poly-4-vinylpyridine polymer) dramatically increases the complex's activity for the CO2 reduction reaction (CO2RR). It has been hypothesized that axial coordination to the Co active site leads to an increase in the Co dz2 orbital energy, which increases the complex's nucleophilicity and facilitates CO2 coordination compared to the parent CoPc complex. The magnitude of the energy increase in the Co dz2 orbital should depend on the σ-donor strength of the axial ligand-a stronger σ-donating ligand (L) will increase the overall CO2RR activity of axially coordinated CoPc(L) and vice versa. To test this, we have studied a series of CoPc(L) complexes where the σ-donor strength of L is varied. We show that CoPc(L) reduces CO2 with an increased activity as the σ-donor ability of L is increased. These observed electrochemical activity trends are correlated with computationally derived CO2 binding energy and charge transfer terms as a function of σ-donor strength. The findings of this study support our hypothesis that the increased CO2RR activity observed upon axial coordination to CoPc is due to the increased energy of the dz2 orbital, and highlight an important design consideration for macrocyclic MN4-based electrocatalysts. © 2021 American Chemical Society","Absolutely localized molecular orbitals; Axial coordination; Charge transfer analysis; CO2 reduction reaction; Cobalt phthalocyanine; Density functional theory; Electrocatalysis; Sigma donor strength","Binding energy; Carbon dioxide; Charge transfer; Cobalt; Cobalt compounds; Electrocatalysis; Electrocatalysts; Ligands; Molecular orbitals; Reduction; Absolutely localized molecular orbital; Axial coordination; Charge transfer analyse; CO 2 reduction; CO2reduction reaction; Cobalt phthalocyanine; Density-functional-theory; Donor strength; Localized molecular orbitals; Reduction reaction; Sigma donor strength; Density functional theory",Article,"Final","",Scopus,2-s2.0-85118125497
