Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Zee J.","56656321700;","Asia as strategy: Deployments of a chinese planet",2020,"HAU: Journal of Ethnographic Theory","10","3",,"1068","1070",,,"10.1086/712092","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097941877&doi=10.1086%2f712092&partnerID=40&md5=354746aad57bb45d606e61c41d044d97","Department of Anthropology, Princeton University, 132 Aaron Burr Hall, Princeton, NJ  08544, United States","Zee, J., Department of Anthropology, Princeton University, 132 Aaron Burr Hall, Princeton, NJ  08544, United States","This contribution reflects on Aihwa Ong’s thoughts on the global and her later work with Asian scientists to look at recent Chinese state approaches to climate change. Departing from popular accounts that pose China as either an engine of climate catastrophe or as a singular hope for its aversion, I argue that the planetary predicament that climate change raises has been taken up in Chinese politics as a strategic site to reimagine the Chinese Communist Party as a necessary component of the geopolitical and geophysical machinery of continued planetary existence. Rather than gathering difference into the universal scale that the planet has implied in environmentalist discourses, Ong’s work exhorts us to approach the strategic deployment of a Chinese mode of planetarity. © 2020 The Society for Ethnographic Theory. All rights reserved.","China; Climate change; Political theory",,Article,"Final","",Scopus,2-s2.0-85097941877
"Xu Z., Cao Y., Kang Y., Zhao Z.","57198998581;57022583200;7402785017;57222291163;","Vehicle emission control on road with temporal traffic information using deep reinforcement learning",2020,"IFAC-PapersOnLine","53","2",,"14960","14965",,,"10.1016/j.ifacol.2020.12.1988","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119605852&doi=10.1016%2fj.ifacol.2020.12.1988&partnerID=40&md5=d15d110a2c3b543fcb36007c5e7e2011","Department of Automation University of Science, Technology of China, Hefei, 230026, China; Institute of Advanced Technology, University of Science and Technology of China, Hefei, 230088, China","Xu, Z., Department of Automation University of Science, Technology of China, Hefei, 230026, China; Cao, Y., Department of Automation University of Science, Technology of China, Hefei, 230026, China; Kang, Y., Department of Automation University of Science, Technology of China, Hefei, 230026, China, Institute of Advanced Technology, University of Science and Technology of China, Hefei, 230088, China; Zhao, Z., Department of Automation University of Science, Technology of China, Hefei, 230026, China","The increased vehicle usage significantly aggravate the urban air pollution, which have great impact on the public health. Therefore, it is necessary to make proper traffic control policies and reduce traffic emissions. However, it is difficult to establish control strategies based on modeling methods, and carry out online control based on historical traffic information for the complex time-varying characteristics of emissions. In this paper, we present a deep reinforcement learning emission control strategy, which automatically learns the optimal traffic flow and speed limits to reduce traffic emission on the target road segment based on the temporal traffic information. The proposed approach is evaluated on real world vehicle emission data in Hefei. And the results demonstrate the effectiveness of the proposed approach against baseline methods. © 2020 The Authors.","deep reinforcement learning; traffic emission control; Urban air pollution","Air pollution; Emission control; Reinforcement learning; Roads and streets; Traffic control; Vehicles; Control policy; Control strategies; Emissions control; Model method; On-line controls; Time-varying characteristics; Traffic emissions; Traffic information; Urban air pollution; Vehicle emission; Deep learning",Conference Paper,"Final","",Scopus,2-s2.0-85119605852
"Yeraly M., Zou X., Qiao Y.N.","57301082800;57300653400;57300506700;","Estimating the cumulative CO2 emission for Bus Rapid Transit using the LCA assessment: A case study in Almaty",2020,"Life-Cycle Civil Engineering: Innovation, Theory and Practice - Proceedings of the 7th International Symposium on Life-Cycle Civil Engineering, IALCCE 2020",,,,"231","238",,,"10.1201/9780429343292-26","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117396657&doi=10.1201%2f9780429343292-26&partnerID=40&md5=d0dd180f002bcc8c0fb7700a8a67115e","China University of Mining and Technology, Xuzhou, China","Yeraly, M., China University of Mining and Technology, Xuzhou, China; Zou, X., China University of Mining and Technology, Xuzhou, China; Qiao, Y.N., China University of Mining and Technology, Xuzhou, China","BRT combines the power and speed of light rail tram or subway, also the flexibility, low cost and simplicity of the bus system. Meantime BRT has a positive impact on reducing the cumulative CO2 emission and improving the ecological situation in the cities as a public transportation. A conceptual framework is developed in this study to facilitate the assessment of CO2 over the life cycle of BRT project. The model takes into account the emissions generated through the construction of the BRT facilities and the operations of BRT buses. Almaty BRT is conducted as a case study to show how the conceptual framework can be implemented to assess the CO2 emissions. Results shows the operation stage is the biggest contributor of the total CO2 emission of project. However, the construction stage should not be overlooked because the density of CO2 emission is much higher than that of operation stage. © 2021 Taylor & Francis Group, London.",,"Bus transportation; Buses; Carbon dioxide; Light rail transit; Rapid transit; Bus Rapid Transit; Bus systems; Case-studies; CO 2 emission; CO2 emissions; Conceptual frameworks; Light rail; Low-costs; Operation stages; Power; Life cycle",Conference Paper,"Final","",Scopus,2-s2.0-85117396657
"Yang S., Jiang D., Yang J., Jia Y., Yang C.","57285277700;56325699900;57286880900;57285502400;57286881000;","Study on the optimal allocation of regional IES based on homer",2020,"IET Conference Publications","2020","CP775",,"883","891",,,"10.1049/icp.2020.0165","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116470961&doi=10.1049%2ficp.2020.0165&partnerID=40&md5=9d9b67d3ebedce77d0dee7ca285d7a2a","School of Electrical and Electronic Engineering, Chongqing University of Technology, Chongqing, China; National Power Dispatching and Control Center, Beijing, China","Yang, S., School of Electrical and Electronic Engineering, Chongqing University of Technology, Chongqing, China; Jiang, D., School of Electrical and Electronic Engineering, Chongqing University of Technology, Chongqing, China; Yang, J., National Power Dispatching and Control Center, Beijing, China; Jia, Y., School of Electrical and Electronic Engineering, Chongqing University of Technology, Chongqing, China; Yang, C., School of Electrical and Electronic Engineering, Chongqing University of Technology, Chongqing, China","As an important physical carrier of Energy Internet, regional integrated energy system is one of great significance to improve the efficiency of comprehensive energy utilization, eliminate renewable energy, ensure the safety and reliability of energy supply, save energy and reduce emissions. At present, most of the existing research focuses on the optimal scheduling problem and single energy planning problem of multi-energy system, but few systematic and detailed evaluation of the optimal allocation of multiple energy forms in multi-energy system is carried out. Therefore, this paper analyzes the power supply and heating characteristics of various equipment in the integrated system of wind energy, hydropower and cogeneration in multi-energy advantage area, and then analyzes the economic indexes of each component and system as a whole. And a comprehensive evaluation research is carried out on the three indexes of the energy consumption index and the environmental index, and the optimal configuration scheme of the optimal wind power unit and the cogeneration unit is obtained. © 2020 Institution of Engineering and Technology. All rights reserved.","Cogeneration; Economic evaluation; Multi-energy system; Optimal configuration; Total net present value","Cogeneration plants; Economic analysis; Electric power system interconnection; Energy utilization; Comprehensive energy; Economics evaluations; Energy internet; Integrated energy systems; Multi-energy systems; Optimal allocation; Optimal configuration; Renewable energies; The net present value (NPV); Total net present value; Wind power",Conference Paper,"Final","",Scopus,2-s2.0-85116470961
[No author name available],[No author id available],"2nd International Conference in Sustainable Buildings and Structures, ICSBS 2019",2020,"Sustainable Buildings and Structures: Building a Sustainable Tomorrow - Proceedings of the 2nd International Conference in Sustainable Buildings and Structures, ICSBS 2019",,,,"","",394,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108967198&partnerID=40&md5=2bc7e82c464bc0edd9eafab244c87ea2",,"","The proceedings contain 65 papers. The special focus in this conference is on Sustainable Buildings and Structures. The topics include: Environmentally friendly techniques for quality-improving the recycled concrete aggregate; human-technology reliability for sustainable civil infrastructure systems; effective use of brick waste in concrete; sustainability assessment of bridge structures based on big data and carbon emission reduction policies; Compressive performance of FRP-confined steel-reinforced high strength concrete columns; study on compressive performance of prefabricated composite column with steel angles; ductile fracture of welded steel structures; life cycle assessment and management of sustainable buildings; deep semantic segmentation for 3D as-is bridge model generation; a brief on cost controls of highway construction projects; new achievements and new opportunities and challenges in tunnel engineering in China; roles of nano-silica and micro-silica in durability of concrete; recycled aggregate from wet mix concrete; overview of the influence of internal curing in recycled aggregate concrete; sustainability analysis of functionally graded concrete produced with fibres and recycled aggregates; effects of particle morphology on the macroscopic behaviour of ellipsoids: A discrete element investigation; electrochemical investigation of steel bar in slag-cement paste under coupled chloride and sulphate attack; development of optimized waste-containing concrete; a seismic integrity evaluation method of structures under multi-stage earthquake; improving properties of recycled coarse aggregate (Rca) by biomineralization method; using travertine as pervious pavements to control urban-flooding and storm water quality; compressive strength of recycled coarse aggregate pervious concrete containing cement supplementary material; effect of basalt fibre addition to cementitious mortar at ambient and elevated temperatures.",,,Conference Review,"Final","",Scopus,2-s2.0-85108967198
"Ying J.Y., Zhuang Z.","57225011709;57225011769;","Intelligent design of climate responsive skin in modern buildings",2020,"Sustainable Buildings and Structures: Building a Sustainable Tomorrow - Proceedings of the 2nd International Conference in Sustainable Buildings and Structures, ICSBS 2019",,,,"249","255",,,"10.1201/9781003000716-33","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108920183&doi=10.1201%2f9781003000716-33&partnerID=40&md5=7122ec9399351737d309393c69217d10","College of Architecture and Urban Planning, Tongji University, Shanghai, China","Ying, J.Y., College of Architecture and Urban Planning, Tongji University, Shanghai, China; Zhuang, Z., College of Architecture and Urban Planning, Tongji University, Shanghai, China","The climate responsive skin can adapt to changing climates by using intelligent or non-intelligent, active or passive building envelop. This paper reviews state-of-the-art of various kinds of intelligent climate responsive skin designs strategies in modern buildings, and classifies them according to environment performance and operation mode. It is expected to provide the reference for the design and application of climate responsive skin in the future. © 2020 Taylor & Francis Group, London.",,"Intelligent buildings; Changing climate; Design and application; Intelligent designs; Modern buildings; Operation mode; Passive buildings; State of the art; Sustainable development",Conference Paper,"Final","",Scopus,2-s2.0-85108920183
"Zheng F., Jahandideh A., Jha B., Jafarpour B.","57219841196;37022904900;15062665800;23392463100;","Quantification and incorporation of geomechanical risks in optimization ofgeologic co2 storage using coupled-physics models",2020,"Proceedings - SPE Annual Technical Conference and Exhibition",,,,"","",,,"10.2118/201499-MS","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108370175&doi=10.2118%2f201499-MS&partnerID=40&md5=54a80bebc21355b58777b0dfb561a7bf","University of Southern California, United States","Zheng, F., University of Southern California, United States; Jahandideh, A., University of Southern California, United States; Jha, B., University of Southern California, United States; Jafarpour, B., University of Southern California, United States","Numerical flow simulation models for CO2 injection, transport and trapping mechanisms have been used tooptimize geologic CO2 storage (GCS) by improving trapping efficiency and injection strategies. Injectionof CO2 into geologic formations can cause geomechanical changes and lead to reservoir expansion, groundsurface uplift, and induced seismicity. Such deformations create geomechanical risks associated withGCS, which can compromise the safety and storage capacity of CO2. The geomechanical risks of CO2sequestration have drawn significant attention in recent years due to considerable ground uplifting andinduced microseismic activities that have been reported in several field cases. However, studies in thisarea have not considered the effect of geomechanical risks in optimizing the storage performance. Wepresent an optimization framework to strategically place CO2 injection wells to maximize the storagecapacity and minimize the associated geomechanical risks. To this end, we perform the optimization usingthree-dimensional coupled flow and geomechanical models, by applying the Mohr-Coulomb plastic failurecriterion to model mechanical rock failure risk. Additionally, the geomechanical simulation results are usedto quantify the risk associated with ground surface displacement and plastic strain, which are extracted fromthe simulation outputs. A multi-objective optimization problem is formulated to maximize CO2 storagewhile minimizing the two forms of geomechanical risks. The injection well locations are defined as decisionvariables and Genetic Algorithm is implemented to solve the multi-objective optimization problem. Thesolution of the proposed framework leads to nontrivial optimal decisions, which are different from thecase where geomechanical risks associated with CO2 injection are ignored. We find that the wells maynot necessarily be concentrated in areas with the highest storage capacity because that may lead to rockfailure and unacceptable levels of ground surface uplift. Instead, the maximum storage is limited to keepthe reservoir in the elastic state based on the specified reservoir geomechanical and flow properties. We alsoobserve that well interactions during CO2 injection can cause shear failure of the formation between thewells. These observations suggest that accounting for geomechanical risks associated with CO2 injection isnecessary to design a sustainable plan for CO2 injection and storage. The paper ends with a discussion aboutthe importance of accounting for the uncertainty in rock properties and the resulting model predictions inoptimizing the well locations. © 2020, Society of Petroleum Engineers.",,"Carbon dioxide; Failure (mechanical); Genetic algorithms; Induced Seismicity; Injection (oil wells); Multiobjective optimization; Rock mechanics; Wells; Geomechanical model; Geomechanical simulations; Injection well locations; Multi-objective optimization problem; Numerical flow simulations; Optimization framework; Trapping efficiencies; Trapping mechanisms; Geomechanics",Conference Paper,"Final","",Scopus,2-s2.0-85108370175
"Yarun Z., Zhen S., Kai Z., Xinglong Z., Baode G., Pengcheng G., Qifang L.","57224515233;57224508098;57224515093;57224509741;57224520374;57224511827;57195292474;","Correlation Between Inorganic Nitrogen Transformation and Environmental Factors in Secondary Saline-alkali Water in Northwest China",2020,"Journal of Fishery Sciences of China","27","12",,"1438","1447",,,"10.3724/SP.J.1118.2020.20063","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107788186&doi=10.3724%2fSP.J.1118.2020.20063&partnerID=40&md5=65c4f584a5192c4f15d5cbf71ab55f27","East China Sea Fisheries Research Institute, Chinese Academy of Fishery Sciences, Shanghai, 200090, China; National Demonstration Center for Experimental Fisheries Science Education, Shanghai Ocean University, Shanghai, 201306, China; Fisheries Technology Extension Center of Jingtai, Baiyin, 730400, China","Yarun, Z., East China Sea Fisheries Research Institute, Chinese Academy of Fishery Sciences, Shanghai, 200090, China, National Demonstration Center for Experimental Fisheries Science Education, Shanghai Ocean University, Shanghai, 201306, China; Zhen, S., East China Sea Fisheries Research Institute, Chinese Academy of Fishery Sciences, Shanghai, 200090, China; Kai, Z., East China Sea Fisheries Research Institute, Chinese Academy of Fishery Sciences, Shanghai, 200090, China; Xinglong, Z., Fisheries Technology Extension Center of Jingtai, Baiyin, 730400, China; Baode, G., Fisheries Technology Extension Center of Jingtai, Baiyin, 730400, China; Pengcheng, G., East China Sea Fisheries Research Institute, Chinese Academy of Fishery Sciences, Shanghai, 200090, China; Qifang, L., East China Sea Fisheries Research Institute, Chinese Academy of Fishery Sciences, Shanghai, 200090, China","NO2–-N in secondary saline-alkali water in Northwest China has been at a relatively high concentration for a long time, which has seriously restricted the sustainable development of the saline-alkali aquaculture industry. Based on regular fixed-point monitoring of the Caowotan Fisheries and Agriculture Demonstration Area (104°7′40″E, 37°19′6″N) in Jingtai, Gansu, inorganic nitrogen conversion in different types of secondary saline-alkali water and its correlation with environmental factors were studied by paired sample t test, Duncan multiple comparison, and Pearson’s correlation analysis. The results showed that: (1) inorganic tri-state nitrogen (NO2–-N, NH4+-N, NO3–-N) and total nitrogen (TN) in the secondary saline-alkali water were at high concentrations and fluctuated seasonally [NO2–-N (0.3±0.2) mg/L, NH4+-N (1.93±1.25) mg/L, NO3–– -N (2.92±1.5) mg/L, TN (13.91±5.85) mg/L]. The proportion of inorganic nitrogen in TN was below 50%, indicating that the proportion of organic nitrogen in secondary saline-alkali water was higher; (2) pH was positively correlated with NO2–-N, negatively correlated with NO3–-N, and salinity was negatively correlated with NO3–-N, pH and salinity aggravated the accumulation of NO2-N; (3) aquaculture significantly reduced NO3–-N and carbonate alkalinity in secondary saline-alkali water, showing ecological improvement of saline-alkali aquaculture to secondary saline-alkali water. © 2020. All Rights Reserved.","inorganic nitrogen transformation; northwest China; physicochemical factor; saline-alkali fishery; secondary saline-alkali water",,Article,"Final","",Scopus,2-s2.0-85107788186
"Xie D.","57224185635;","Individual tree segmentation from terrestrial laser scanning dataset",2020,"ACRS 2020 - 41st Asian Conference on Remote Sensing",,,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107231184&partnerID=40&md5=3eb9c87782e017506d8a6f3d33656630","Leica Geosystems (Shanghai) Co., Ltd, 2 Boyun Road, Pudong New District, Shanghai, 201203, China","Xie, D., Leica Geosystems (Shanghai) Co., Ltd, 2 Boyun Road, Pudong New District, Shanghai, 201203, China","Forests are a fundamental component of terrestrial ecosystems. They constitute diverse and irreplaceable habitats for a large part of living organisms. Forests also provide invaluable ecosystem services including oxygen production, carbon sequestration, water filtering, climate regulation, protection against avalanches, erosion and desertification. Understanding forest information is the first step in forest protection. So, it is particularly important to know how to measure tree information immediately and accurately. Recent advances in high resolution terrestrial laser scanning (TLS) systems have enabled us to quantify the forest structure in an unprecedented detail. Limiting the adoption of these new lidar-derived methods is the difficulty associated with accessing the information content of point clouds. To retrieve tree-scale metrics from these data, individual tree-level point clouds must be extracted from the larger-area point cloud. It generally involves laborious and time-consuming manual segmentation, especially for large amounts of trees or plots. The more complex the scene is, the more difficult and time-consuming this becomes. Thus, a point cloud segmentation algorithm for individual trees from an amount of point cloud data is proposed in this paper. Initially, generate a digital elevation model (DEM) from ground point cloud. And then normalize point cloud based on DEM. In the following step, create a slice to identify stems, and extract the tree point cloud though RANSAC and region growing. Finally, retrieve the tree-level structural parameters. This method provides reference for tree-level forest inventory based on TLS. © 2020 ACRS 2020 - 41st Asian Conference on Remote Sensing. All rights reserved.","Individual tree segmentation; RANSAC; Region growing; TLS","Biology; Ecosystems; Laser applications; Remote sensing; Steel beams and girders; Surveying; Surveying instruments; Technology transfer; Carbon sequestration; Digital elevation model; Fundamental component; Information contents; Point cloud segmentation; Structural parameter; Terrestrial ecosystems; Terrestrial laser scanning; Forestry",Conference Paper,"Final","",Scopus,2-s2.0-85107231184
"Zhao B., Li W., Zhu M., Qiu J.","57221123876;35194345900;57221116897;57221117490;","Analysis of Spatial Accessibility to County Medical Facilities Considering Travel Carbon Emissions: A Case Study of Qingcheng County, Gansu Province",2020,"CICTP 2020: Advanced Transportation Technologies and Development-Enhancing Connections - Proceedings of the 20th COTA International Conference of Transportation Professionals",,,,"2142","2152",,,"10.1061/9780784482933.185","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107214092&doi=10.1061%2f9780784482933.185&partnerID=40&md5=d83b3b2a5f294be088704bf1cefa2b4d","School of Transportation, Southeast Univ., Jiulong Lake Campus, Nanjing, 211189, China; Jiangsu Province Collaborative Innovation Center of Modern Urban Traffic Technologies, Southeast Univ., Jiulong Lake Campus, Nanjing, 211189, China; Jiangsu Key Laboratory of Urban Its, Southeast Univ., Jiulong Lake Campus, Nanjing, 211189, China","Zhao, B., School of Transportation, Southeast Univ., Jiulong Lake Campus, Nanjing, 211189, China; Li, W., Jiangsu Province Collaborative Innovation Center of Modern Urban Traffic Technologies, Southeast Univ., Jiulong Lake Campus, Nanjing, 211189, China; Zhu, M., Jiangsu Key Laboratory of Urban Its, Southeast Univ., Jiulong Lake Campus, Nanjing, 211189, China; Qiu, J., School of Transportation, Southeast Univ., Jiulong Lake Campus, Nanjing, 211189, China","The medical travel (i.e., travelling for medical services) mode of county residents is affected by local transportation, medical facilities allocation, and other factors, thus showing different travel carbon emission characteristics. Potential models often use travel distance as impedance in spatial accessibility analysis. To study the difference of travel carbon emissions generated by residents in different areas of the county for obtaining certain medical service resources, this paper converts the traditional travel impedance from distance to travel carbon emission by using the traffic mode structure of residents' medical travel and the carbon emission coefficient of each mode. On this basis, the improved potential model is used to measure the spatial accessibility of medical facilities in different residential areas of Qingcheng County, Gansu Province. The results of accessibility calculation can reflect the distribution difference of carbon emissions of medical travel in county and have guiding significance for future low-carbon configuration of facilities. © ASCE.",,"Carbon; Carbon emissions; Guiding significances; Medical facility; Medical services; Potential Model; Residential areas; Travel distance; Travel impedances; Spatial variables measurement",Conference Paper,"Final","",Scopus,2-s2.0-85107214092
