Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Aaheim H.A., Kristin A., Seip H.M.","7801441108;55812069700;7007048491;","Climate change and local pollution effects - an integrated approach",1999,"Mitigation and Adaptation Strategies for Global Change","4","1",,"61","81",,21,"10.1023/A:1009693719474","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032854441&doi=10.1023%2fA%3a1009693719474&partnerID=40&md5=4981b5f2d47c615a8d89d6f1d7531f0b","Ctr. for Climate and Environ. Res., Oslo (CICERO), P.O. Box 1129, Blindern, 0317 Oslo, Norway; Dept. of Chemistry, University of Oslo, P.O. Box 1033, Blindern, 0315 Oslo, Norway","Aaheim, H.A., Ctr. for Climate and Environ. Res., Oslo (CICERO), P.O. Box 1129, Blindern, 0317 Oslo, Norway; Kristin, A., Ctr. for Climate and Environ. Res., Oslo (CICERO), P.O. Box 1129, Blindern, 0317 Oslo, Norway; Seip, H.M., Ctr. for Climate and Environ. Res., Oslo (CICERO), P.O. Box 1129, Blindern, 0317 Oslo, Norway, Dept. of Chemistry, University of Oslo, P.O. Box 1033, Blindern, 0315 Oslo, Norway","Few studies on measures for mitigation of damage caused by man-made emissions to the environment have tried to consider all major effects. We illustrate the importance of an integrated approach by estimating costs and benefits of a proposed energy saving program for Hungary, originally designed to reduce CO2 emissions. The dominant benefit of implementing the program is likely to be reduced health damage from local pollutants. Also reduced costs of material damage and to a lesser extent vegetation damage contribute to make the net benefit considerable. Compared to the reduction in these local and regional effects, the benefits from reducing greenhouse gases are likely to be minor. Since local effects in general occur much earlier after measures have been implemented than effects of increased emissions of greenhouse gases, inclusion of local effects makes evaluation of climate policy less dependent on the choice of discount rate. In our opinion, similar results are likely for many measures originally designed to reduce emissions of greenhouse gases particularly in some areas in developing countries with high local pollution levels. Main uncertainties in the analysis, e.g. in the relationships between damage and pollution level, are discussed.","Climate change; Cost-benefit; Discount rate; Hungary; Integrated assessment; Mitigation; Pollution","climate change; cost benefit analysis; emission control; energy conservation; environmental economics; pollution effect; Hungary",Article,"Final","",Scopus,2-s2.0-0032854441
"Abbud-Madrid A., Stroudt C., Omaly P., Branch M.C.","6602935297;36976406600;16042887300;7006063651;","Combustion of bulk magnesium in carbon dioxide under reduced-gravity conditions",1999,"37th Aerospace Sciences Meeting and Exhibit",,,"AIAA 99-0695","","",8,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983154323&partnerID=40&md5=6efc03dbc205aa523e27c0045cff4cfe","Center for Combustion and Environmental Research, Department of Mechanical Engineering, University of Colorado at Boulder, Boulder, CO  80309-0427, United States","Abbud-Madrid, A., Center for Combustion and Environmental Research, Department of Mechanical Engineering, University of Colorado at Boulder, Boulder, CO  80309-0427, United States; Stroudt, C., Center for Combustion and Environmental Research, Department of Mechanical Engineering, University of Colorado at Boulder, Boulder, CO  80309-0427, United States; Omaly, P., Center for Combustion and Environmental Research, Department of Mechanical Engineering, University of Colorado at Boulder, Boulder, CO  80309-0427, United States; Branch, M.C., Center for Combustion and Environmental Research, Department of Mechanical Engineering, University of Colorado at Boulder, Boulder, CO  80309-0427, United States","The burning behavior and flame structure of magnesium in a carbon dioxide atmosphere are studied to assess the feasibility of using metal-carbon dioxide reactions as an in situ resource utilization technology for rocket propulsion and energy generation on other planets. Cylindrical specimens of 2, 3, and 4-mm diameter and length are suspended in a thermocouple wire and radiatively ignited after melting in a pure carbon dioxide environment at 1 atm under reduced-gravity conditions. This novel experimental technique allows the study of free-floating bulk metal samples exhibiting a spherically symmetric flame. Spherical flames are obtained during steady-state burning of the metal sample with increasing metal-oxide accumulation in an outer shell. Only intermittent explosions and residual accelerations in the airplane distort the spherical flame shape. Burning times twice as long as in normal gravity and five times longer than in magnesium-oxygen flames are observed. The burning time is proportional to the square of the metal sample diameter. Combustion of magnesium with pure carbon monoxide is not possible without a constant heating of the sample. A numerical model combining gas-phase chemical kinetics and transport mechanisms simulates the one-dimensional, spherically symmetric combustion process by using opposed flows of fuel and oxidizer in a diffusion flame configuration. The resulting concentration and temperature fields calculated with the model reveal a reaction zone thickness similar to that observed experimentally and a temperature profile close to the measured value. © 1999 by the American Institute of Aeronautics and Astronautics, Inc.",,"Aerospace engineering; Carbon dioxide; Carbon monoxide; Diamond films; Magnesium; Metals; Rockets; Thermocouples; Combustion pro-cess; Cylindrical specimens; Experimental techniques; In-situ resource utilizations; Pure carbon dioxide; Residual acceleration; Temperature profiles; Transport mechanism; Combustion",Conference Paper,"Final","",Scopus,2-s2.0-84983154323
"Abdu M.A.","7005318887;","Coupling and energetics of the equatorial ionosphere-thermosphere system: Advances during the STEP period",1999,"Journal of Atmospheric and Solar-Terrestrial Physics","61","1-2",,"153","165",,8,"10.1016/S1364-6826(98)00125-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032969995&doi=10.1016%2fS1364-6826%2898%2900125-4&partnerID=40&md5=f28f9fbe54b3e95b31af91d2eb3fa9ee","Inst. Nac. de Pesq. Espaciais-INPE, Sao Jose dos Campos, Brazil","Abdu, M.A., Inst. Nac. de Pesq. Espaciais-INPE, Sao Jose dos Campos, Brazil","The equatorial ionosphere-thermosphere system (EITS) investigations during the STEP period (1990-1997) were focused on improving our understanding of the dynamic- and electrodynamic-coupling processes and energetics that govern the climatology of the system, as well as the variabilities of the system arising from forcing by magnetospheric and high latitude processes and by atmospheric waves from below. Thermosphere dynamics and dynamo electric fields serving as drivers of the coupling processes are responsible for the major EITS phenomena and their variabilities at different time scales. Especially, the day-to-day variabilities of the equatorial spread F (ESF) have received specific attention because of interest in space application areas as well. Significant advances were achieved in our understanding and representation of quiet and disturbed electric fields. The STEP period also marked notable improvement in the experimental diagnostic facilities available in the equatorial regions as well as in theoretical modeling of the interactive processes that control the major EITS phenomena. Data from coordinated observational campaigns have contributed to a better understanding of the EITS global responses to magnetospheric disturbances. The advances to be briefly discussed in this paper concern most of the major phenomena and the inherent characteristics of the EITS: the equatorial electric field and its sunset enhancement; thermospheric winds and temperature including the MTM (midnight temperature maximum); peculiar features of the ionosphere in the immediate vicinity of the magnetic equator; equatorial spread F/plasma bubble irregularities, including the energy requirement for large scale field aligned irregularities; equatorial anomalies in ion/neutral densities and temperatures. Also presented briefly is an overview of the results on the disturbance characteristics of the key EITS parameters and driving forces under magnetospheric disturbances and atmospheric wave forcing.",,"atmospheric wave; coupling; ionosphere; thermosphere",Article,"Final","",Scopus,2-s2.0-0032969995
"Abdullah M., Saleh E.","7103393505;35750740300;","Uniqueness in globalization: Physical development of traditional settlements in Southwestern Saudi Arabia",1999,"Journal of Planning Education and Research","19","2",,"165","175",,,"10.1177/0739456x9901900206","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033502407&doi=10.1177%2f0739456x9901900206&partnerID=40&md5=2e6f65df18671b78b17ad0b47da40b71","College of Architecture and Planning, King Sand University, Riyadh, Saudi Arabia","Abdullah, M., College of Architecture and Planning, King Sand University, Riyadh, Saudi Arabia; Saleh, E., College of Architecture and Planning, King Sand University, Riyadh, Saudi Arabia","The traditional settlements of the Asir region of southwestern Saudi Arabia were developed primarily for agriculture and the utilization of available natural resources. During the last four decades, the economy has moved away from its agricultural base, although it still contributes an important share to the economy. The rapid development and growth of the building industry in Saudi Arabia has resulted in an emerging globalization trend, whereby the settlements witnessed drastic changes in their social and physical structures. This paper focuses on globalization and conflicts surrounding the modernization of traditional societies and identifies development issues likely to dominate the future of Asir. The globalization process, mainly the result of foreign (mostly Western) influence and the rapid expansion of the Saudi economy, has been detrimental to the preservation of local traditional architecture and to the quality of life in traditional communities, especially the settlements of the Asir region. This work views the effects of this process and proposes some areas, including government policy, climate and terrain, and religion, that may be exploited to help the country maintain a sense of uniqueness in a global world.",,"architectural design; globalization; urban development; Saudi Arabia",Article,"Final","",Scopus,2-s2.0-0033502407
"Abrego L., Perroni C.","6602625046;7004098970;","Free-riding, carbon treaties, and trade wars: The role of domestic environmental policies",1999,"Journal of Development Economics","58","2",,"463","483",,1,"10.1016/S0304-3878(98)00121-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033305861&doi=10.1016%2fS0304-3878%2898%2900121-7&partnerID=40&md5=8a3e04b5a0ae602468ffa3927aba4fc9","Department of Economics, University of Warwick, Coventry CV4 7AL, United Kingdom","Abrego, L., Department of Economics, University of Warwick, Coventry CV4 7AL, United Kingdom; Perroni, C., Department of Economics, University of Warwick, Coventry CV4 7AL, United Kingdom","This paper uses a calibrated general-equilibrium model of North-South trade with carbon emissions to explore the strategic, open-economy implications of price- and quantity-based instruments for CO2 emission reduction. We compute non-cooperative environmental and trade policy equilibria and Nash bargaining outcomes in environmental policies with side payments of cash. Results show that quotas can lead to higher internalization levels in a non-cooperative zero-tariff equilibrium in comparison with emission fees. If tariffs are also chosen non-cooperatively, the form of policy instrument used affects equilibrium tariffs, with quotas leading to lower trade barriers, particularly under a regional carbon treaty. (C) 1999 Elsevier Science B.V. All rights reserved.","Carbon treaties; International free-riding; Tariff wars","carbon emission; emission control; environmental policy; international trade; North-South relations",Article,"Final","",Scopus,2-s2.0-0033305861
"Ackerman F., Biewald B., White D., Woolf T., Moomaw W.","36877553300;6506412092;57221012209;7006240318;35584850100;","Grandfathering and coal plant emissions: The cost of cleaning up the Clean Air Act",1999,"Energy Policy","27","15",,"929","940",,32,"10.1016/S0301-4215(99)00086-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033496424&doi=10.1016%2fS0301-4215%2899%2900086-5&partnerID=40&md5=b3b9391b8061d717383c2fb1ac066f2c","Tufts University, Medford, MA 02155, United States; Synapse Energy Economics, Inc., 22 Crescent St., Cambridge, MA 02138, United States","Ackerman, F., Tufts University, Medford, MA 02155, United States; Biewald, B., Synapse Energy Economics, Inc., 22 Crescent St., Cambridge, MA 02138, United States; White, D., Synapse Energy Economics, Inc., 22 Crescent St., Cambridge, MA 02138, United States; Woolf, T., Synapse Energy Economics, Inc., 22 Crescent St., Cambridge, MA 02138, United States; Moomaw, W., Tufts University, Medford, MA 02155, United States","The Clean Air Act imposes much stricter emission limits on new coal-burning power plants than on older ones-a practice that has no obvious theoretical justification. Elimination of 'grandfather rules', i.e., applying new plant standards to the US electric industry as a whole, would eliminate 40% of nationwide SO2 emissions and 15% of NO(x) emissions, while raising average retail electricity rates by only 4%. Under this scenario, 94% or more of existing coal plants would remain economically competitive with new gas-fired power plants. Policy options for elimination of grandfathering include: an explicit requirement that each existing plant meet new-plant standards; a 'cap and trade' system of emission allowances similar to the current SO2 trading system; and a generation performance standard, an interesting new variant on emissions trading which incorporates a more equitable and flexible allocation of allowances. (C) 2000 Elsevier Science Ltd. All rights reserved.","Coal plants; Emissions trading; Grandfathering","Coal plants; Emissions trading; Air pollution control; Coal combustion; Electric power plants; Electric rates; Electric utilities; Fossil fuel power plants; Gas emissions; Industrial emissions; Laws and legislation; Nitrogen oxides; Sulfur dioxide; Energy policy; coal-fired power plant; economic instrument; emission control; emissions trading; United States",Article,"Final","",Scopus,2-s2.0-0033496424
"Adger W.N., Kelly P.M.","7004013611;35512546600;","Social vulnerability to climate change and the architecture of entitlements",1999,"Mitigation and Adaptation Strategies for Global Change","4","3-4",,"253","266",,509,"10.1023/a:1009601904210","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033494172&doi=10.1023%2fa%3a1009601904210&partnerID=40&md5=5c6b52eb56c9b027e69e713e279735e5","Ctr. Social Economic Res. Global E., School of Environmental Sciences, University of East Anglia, Norwich, NR4 7TJ, United Kingdom; Climatic Research Unit, School of Environmental Sciences, University of East Anglia, Norwich, NR4 7TJ, United Kingdom","Adger, W.N., Ctr. Social Economic Res. Global E., School of Environmental Sciences, University of East Anglia, Norwich, NR4 7TJ, United Kingdom; Kelly, P.M., Ctr. Social Economic Res. Global E., School of Environmental Sciences, University of East Anglia, Norwich, NR4 7TJ, United Kingdom, Climatic Research Unit, School of Environmental Sciences, University of East Anglia, Norwich, NR4 7TJ, United Kingdom","The objective of this paper is to outline a conceptual model of vulnerability to climate change as the first step in appraising and understanding the social and economic processes which facilitate and constrain adaptation. Vulnerability as defined here pertains to individuals and social groups. It is the state of individuals, of groups, of communities defined in terms of their ability to cope with and adapt to any external stress placed on their livelihoods and well-being. This proposed approach puts the social and economic well-being of society at the centre of the analysis, thereby reversing the central focus of approaches to climate impact assessment based on impacts on and the adaptability of natural resources or ecosystems and which only subsequently address consequences for human well-being. The vulnerability or security of any group is determined by the availability of resources and, crucially, by the entitlement of individuals and groups to call on these resources. This perspective extends the concept of entitlements developed within neoclassical and institutional economics. Within this conceptual framework, vulnerability can be seen as a socially-constructed phenomenon influenced by institutional and economic dynamics. The study develops proxy indicators of vulnerability related to the structure of economic relations and the entitlements which govern them, and shows how these can be applied to a District in coastal lowland Vietnam. This paper outlines the lessons of such an approach to social vulnerability for the assessment of climate change at the global scale. We argue that the socio-economic and biophysical processes that determine vulnerability are manifest at the local, national, regional and global level but that the state of vulnerability itself is associated with a specific population. Aggregation from one level to another is therefore not appropriate and global-scale analysis is meaningful only in so far as it deals with the vulnerability of the global community itself.","Climate variability; Institutional analysis; Social Vietnam; Socio-economic indicators; Vulnerability","climate change; environmental planning; methodology; socioeconomic indicator",Article,"Final","",Scopus,2-s2.0-0033494172
"Adib F., Bagreev A., Bandosz T.J.","6603040135;57189656468;35576004500;","Effect of surface characteristics of wood-based activated carbons on adsorption of hydrogen sulfide",1999,"Journal of Colloid and Interface Science","214","2",,"407","415",,127,"10.1006/jcis.1999.6200","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033563875&doi=10.1006%2fjcis.1999.6200&partnerID=40&md5=06f302ad9b3e731b1f9e6398049418dc","Grad. Sch. City Univ. New York C., Department of Chemistry, City College of New York, New York, NY 10031, United States","Adib, F., Grad. Sch. City Univ. New York C., Department of Chemistry, City College of New York, New York, NY 10031, United States; Bagreev, A., Grad. Sch. City Univ. New York C., Department of Chemistry, City College of New York, New York, NY 10031, United States; Bandosz, T.J., Grad. Sch. City Univ. New York C., Department of Chemistry, City College of New York, New York, NY 10031, United States","Three wood-based commercial activated carbons supplied by Westvaco were studied as adsorbents of hydrogen sulfide. The initial materials were characterized using sorption of nitrogen, Boehm titration, potentiometric titration, water sorption, thermal analysis, and temperature-programmed desorption. The breakthrough tests were done at low concentrations of H2S in the input gas to simulate conditions in water pollution control plants where carbon beds are used as odor adsorbents. In spite of apparent general similarities in the origin of the materials, method of activation, surface chemistry, and porosity, significant differences in their performance as hydrogen sulfide adsorbents were observed. Results show that the combined effect of the presence of pores large enough to accommodate surface functional groups and small enough to have the film of water at relatively low pressure contributes to oxidation of hydrogen sulfide. Moreover, there are features of activated carbon surfaces such as local environment of acidic/basic groups along with the presence of alkali metals which are important to the oxidation process.","Activated carbons; Breakthrough capacity; Hydrogen sulfide; Porosity; Surface chemistry","activated carbon; hydrogen sulfide; adsorption; article; desorption; oxidation; porosity; potentiometry; priority journal; thermal analysis",Article,"Final","",Scopus,2-s2.0-0033563875
"Afshari Alireza","7003549728;","Determination of VOC emissions from surface coatings by environmental test chamber measurements",1999,"Doktorsavhandlingar vid Chalmers Tekniska Hogskola",,"1558",,"1","152",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033295031&partnerID=40&md5=18a1157741c880bd0408e57bc7e7a01a","Chalmers Univ of Technology, Goteborg, Sweden","Afshari, Alireza, Chalmers Univ of Technology, Goteborg, Sweden","The emission properties of different building materials are obtained by measurements in environmental chambers. A good understanding of the parameters governing the emission process is necessary for measurement interpretations and prediction of the influence to the indoor environment. In this regard, a CLIMPAQ and a FLEC were used to measure the concentrations of various compounds from surface coatings, focusing on the influence of air velocity, airflow rate and sorption on the emission rate. The higher the air flow rates, the faster the steady state was attained. Emission rates systematically increased with increasing air velocity. Sorption was slightly lower in the FLEC.",,"Adsorption; Air quality; Building materials; Environmental chambers; Gas emissions; Indoor air pollution; Volatile organic compounds; Air velocity; Airflow rate; Paint",Article,"Final","",Scopus,2-s2.0-0033295031
"Agafonov A.V., Fedorov V.M., Tarakanov V.P.","57193364056;57198035237;8358179200;","Self-sustaining secondary emission in magnetron guns, beam modulation and feedbacks",1999,"Proceedings of the IEEE Particle Accelerator Conference","3",,,"1734","1736",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033333322&partnerID=40&md5=7965e5361568c73a047b5ce8eafb3ea6","Lebedev Physical Inst, Moscow, Russian Federation","Agafonov, A.V., Lebedev Physical Inst, Moscow, Russian Federation; Fedorov, V.M., Lebedev Physical Inst, Moscow, Russian Federation; Tarakanov, V.P., Lebedev Physical Inst, Moscow, Russian Federation","Problems of magnetic insulation violation inside a vacuum coaxial diode with dense electron flow are considered. The numerical model of nonstationary nonuniform secondary electron emission provoked by primary low-intensity beam from a cathode was developed. The results of computer simulations of electron cloud formation due to nonlinear azimuthal instability under the condition of strong nonuniform secondary self-sustaining emission are described. The existence of an instability with transverse quasistationary leakage current of a few percent of Child-Langmuir current and rotating states of electron flow has been shown under conditions of conservation of full power and full momentum of the system. Emphasized is the dominant influence of a feedback on dynamics of electron beam modulation and on arising transverse leakage current to the anode across the external magnetic field exceeding the critical magnetic field of magnetic insulation. Strong azimuthal instability exists if the current of primary beam is much less then the secondary emission current. If these currents are comparable, the instability is weak and decays in time due to the absence of strong azimuthal inhomogeneity of secondary emission current. In the case of the emission of primary beam alone (secondary emission absent), deep modulation and leakage current arises only if the condition of saturated regime of a cathode is satisfied. Such behaviour is conditioned by a feedback on the emitting surfaces similar to the case of nonuniform secondary emission which provides additional correct azimuthal modulation of electron flow by rotating crossed E×B-field and amplifies the instability. No azimuthal instability is observed if the current of primary beam is space-charge limited. The results of 2.5-D and 3-D computer simulations are presented.",,"Anodes; Computer simulation; Diodes; Electric space charge; Electron guns; Leakage currents; Magnetrons; Mathematical models; Electron beam modulation; Magnetron diodes (MD); Magnetron guns; Self-sustaining secondary emission; Secondary emission",Conference Paper,"Final","",Scopus,2-s2.0-0033333322
