Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Aaslid R.","7003363540;","Cerebral autoregulation and vasomotor reactivity.",2006,"Frontiers of neurology and neuroscience","21",,,"216","228",,59,"10.1159/000092434","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34247884361&doi=10.1159%2f000092434&partnerID=40&md5=6a2b819ebe790039b719451bfe78f1c5","Hemodynamics AG, Bern, Switzerland","Aaslid, R., Hemodynamics AG, Bern, Switzerland","Various aspects of the cerebral blood-flow regulation can be assessed by transcranial Doppler (TCD). This chapter describes and discusses the approaches that have been reported in the literature. The steady-state characteristics of the cerebral autoregulation can be determined by changing the blood pressure level, and calculating the response of the vasomotors. Moreover, the lower limit of the autoregulatory 'plateau' can be investigated after lowering the blood pressure by pharmacological means. The excellent time-resolution of the TCD technique also facilitates the determination of the quasi-stationary and dynamic aspects of the autoregulatory response. The leg-cuff method shows that regulatory action is very fast, compensating for a sharp drop in blood pressure within seconds. Less intrusively, the autoregulatory characteristics can be assessed from recordings of spontaneous variations in blood pressure. Transfer function methods describe the faster aspects of the mechanism, while correlation techniques reveal the quasi-stationary characteristics. However, the repeatability and accuracy of methods based on spontaneous fluctuations are probably less than those of stimulus-response tests. In this chapter, the various CO2 and acetazolamide approaches that determine vasomotor reactivity are described and discussed.",,"carbon dioxide; carbonate dehydratase inhibitor; diagnostic agent; adrenergic system; blood pressure; brain artery; brain circulation; Doppler echography; drug effect; echography; homeostasis; human; innervation; metabolism; methodology; physiology; review; standard; vasoconstriction; Blood Pressure; Carbon Dioxide; Carbonic Anhydrase Inhibitors; Cerebral Arteries; Cerebrovascular Circulation; Homeostasis; Humans; Ultrasonography, Doppler, Transcranial; Vasoconstriction; Vasomotor System; MLCS; MLOWN",Review,"Final","",Scopus,2-s2.0-34247884361
"Abbas A., Fathifazl G., Isgor O.B., Razaqpur A.G., Fournier B., Foo S.","26423571800;23989983100;57200221485;7003781890;7102244063;13005774600;","Environmental benefits of green concrete",2006,"2006 IEEE EIC Climate Change Technology Conference, EICCCC 2006",,,"4057334","","",,36,"10.1109/EICCCC.2006.277204","https://www.scopus.com/inward/record.uri?eid=2-s2.0-41549101988&doi=10.1109%2fEICCCC.2006.277204&partnerID=40&md5=c70212aa1017f458a8f43bcd47673a60","Department of Civil and Environmental Engineering, Carleton University, Ottawa, ON, Canada; Department of Civil Engineering, McMaster University, Hamilton, ON, Canada; CANMET-MTL, Ottawa, ON, Canada; Public Works and Government Services Canada, Gatineau, QC, Canada","Abbas, A., Department of Civil and Environmental Engineering, Carleton University, Ottawa, ON, Canada; Fathifazl, G., Department of Civil and Environmental Engineering, Carleton University, Ottawa, ON, Canada; Isgor, O.B., Department of Civil and Environmental Engineering, Carleton University, Ottawa, ON, Canada; Razaqpur, A.G., Department of Civil Engineering, McMaster University, Hamilton, ON, Canada; Fournier, B., CANMET-MTL, Ottawa, ON, Canada; Foo, S., Public Works and Government Services Canada, Gatineau, QC, Canada","Of the approximately 11 million tonnes of annual solid concrete and demolition waste (C&D) In Canada, concrete accounts for about 52% by weight. However, most of this concrete is used as highway base or sent to landfills for disposal; only a very small portion of the concrete waste is reused In building construction. Considering the fact that usable natural aggregate (NA) supplies are diminishing, there will be a high demand for recycled concrete aggregates (RCA) to be used in the so called ""green concrete (GC). Using recycled concrete as aggregate will help reduce the total cost of concrete production because aggregates need not be hauled from remote locations, but obtained locally. The combination of RCA with significant quantities of fly ash or slag as replacement for Portland cement Is particularly attractive from both economic and environmental perspectives. GC will reduce the demand for natural resources, the associated energy consumption, and green house gas (GHG) emissions required to produce aggregates and cement. These reductions can be considered as one of the construction industry's major contributions to Canada's GHG emission reduction objective. Although there are some guidelines/ specifications established by different countries such as the UK and Japan, currently, there are no established guidelines for producing GC In Canada. This paper presents the environmental and economic benefits of increasing the use of GC In the construction industry and highlights the objectives of an ongoing research by the authors on GC. © 2006 IEEE.","Aggregate recycling; Green concrete; Green house gas (GHG); Recycled concrete aggregates (RCA)","Environmental impact; Gas emissions; Greenhouse gases; Land fill; Economic benefits; Recycled concrete aggregates (RCA); Concrete aggregates",Conference Paper,"Final","",Scopus,2-s2.0-41549101988
"Abichou T., Chanton J., Powelson D., Fleiger J., Escoriaza S., Lei Y., Stern J.","6603864065;7006598877;6603539192;40161358400;11838920800;56318966800;11839178700;","Methane flux and oxidation at two types of intermediate landfill covers",2006,"Waste Management","26","11",,"1305","1312",,115,"10.1016/j.wasman.2005.11.016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748559825&doi=10.1016%2fj.wasman.2005.11.016&partnerID=40&md5=a6449d218506667719c134529557657a","Department of Civil and Environmental Engineering, Florida A and M University, Florida State University, Tallahassee, FL 32310, United States; Department of Oceanography, Florida State University, Tallahassee, FL 32306, United States; Department of Geology, Florida State University, Tallahassee, FL 32306, United States","Abichou, T., Department of Civil and Environmental Engineering, Florida A and M University, Florida State University, Tallahassee, FL 32310, United States; Chanton, J., Department of Oceanography, Florida State University, Tallahassee, FL 32306, United States; Powelson, D., Department of Oceanography, Florida State University, Tallahassee, FL 32306, United States; Fleiger, J., Department of Oceanography, Florida State University, Tallahassee, FL 32306, United States; Escoriaza, S., Department of Civil and Environmental Engineering, Florida A and M University, Florida State University, Tallahassee, FL 32310, United States; Lei, Y., Department of Civil and Environmental Engineering, Florida A and M University, Florida State University, Tallahassee, FL 32310, United States; Stern, J., Department of Geology, Florida State University, Tallahassee, FL 32306, United States","Methane emissions were measured on two areas at a Florida (USA) landfill using the static chamber technique. Because existing literature contains few measurements of methane emissions and oxidation in intermediate cover areas, this study focused on field measurement of emissions at 15-cm-thick non-vegetated intermediate cover overlying 1-year-old waste and a 45-cm-thick vegetated intermediate cover overlying 7-year-old waste. The 45 cm thick cover can also simulate non-engineered covers associated with older closed landfills. Oxidation of the emitted methane was evaluated using stable isotope techniques. The arithmetic means of the measured fluxes were 54 and 22 g CH4 m-2 d-1 from the thin cover and the thick cover, respectively. The peak flux was 596 g m-2 d-1 for the thin cover and 330 g m-2 d-1 for the thick cover. The mean percent oxidation was significantly greater (25%) at the thick cover relative to the thin cover (14%). This difference only partly accounted for the difference in emissions from the two sites. Inverse distance weighing was used to describe the spatial variation of flux emissions from each cover type. The geospatial mean flux was 21.6 g m-2 d-1 for the thick intermediate cover and 50.0 g m-2 d-1 for the thin intermediate cover. High emission zones in the thick cover were fewer and more isolated, while high emission zones in the thin cover were continuous and covered a larger area. These differences in the emission patterns suggest that different CH4 mitigation techniques should be applied to the two areas. For the thick intermediate cover, we suggest that effective mitigation of methane emissions could be achieved by placement of individualized compost cells over high emission zones. Emissions from the thin intermediate cover, on the other hand, can be mitigated by placing a compost layer over the entire area. © 2005 Elsevier Ltd. All rights reserved.",,"Arithmetic means; Emission patterns; Flux emissions; High emission zones; Isotopes; Land fill; Methane; Numerical analysis; Oxidation; Industrial emissions; methane; stable isotope; Industrial emissions; Isotopes; Land fill; Methane; Numerical analysis; Oxidation; emission; landfill; methane; oxidation; spatial variation; stable isotope; article; compost; gas analysis; landfill; oxidation; priority journal; United States; waste; Air Pollutants; Air Pollution; Biodegradation, Environmental; Carbon Isotopes; Environmental Monitoring; Florida; Methane; Oxidation-Reduction; Refuse Disposal; Volatilization; Florida [United States]; North America; United States",Article,"Final","",Scopus,2-s2.0-33748559825
"Abildskov J., Janot J.W., Christensen M.E., Gani R., Sass R.","7005167252;22034987000;57210742584;7004856376;7006816993;","Solubilities of medium-sized complex chemicals in liquid solvents. Retrieval, reduction and application",2006,"CHISA 2006 - 17th International Congress of Chemical and Process Engineering",,,,"","",1,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34748881185&partnerID=40&md5=caaf0bc2afecab78683de4f3e2e144b8","CAPEC, Department of Chemical Engineering, Technical University of Denmark, Søltofts Plads, 2800 Kgs. Lyngby, Denmark; DECHEMA Deutsche Gesellschaft für Chemisches Apparatewesen, Chemisch Technik und Biotechnologie e. V, Theodor Heuss-Allee 25, D-60486 Frankfurt am Main, Germany","Abildskov, J., CAPEC, Department of Chemical Engineering, Technical University of Denmark, Søltofts Plads, 2800 Kgs. Lyngby, Denmark; Janot, J.W., CAPEC, Department of Chemical Engineering, Technical University of Denmark, Søltofts Plads, 2800 Kgs. Lyngby, Denmark; Christensen, M.E., CAPEC, Department of Chemical Engineering, Technical University of Denmark, Søltofts Plads, 2800 Kgs. Lyngby, Denmark; Gani, R., CAPEC, Department of Chemical Engineering, Technical University of Denmark, Søltofts Plads, 2800 Kgs. Lyngby, Denmark; Sass, R., DECHEMA Deutsche Gesellschaft für Chemisches Apparatewesen, Chemisch Technik und Biotechnologie e. V, Theodor Heuss-Allee 25, D-60486 Frankfurt am Main, Germany","Processing and formulation of pharmaceutical, medical and agrochemical products usually requires the solubility of an active substance in a liquid. Accordingly, fast and reliable answers can greatly enhance the effectiveness of design engineers. However, due to the complexity of many active ingredients, most property prediction models do not provide accurate results. Therefore, much design work is dominated by trial-and-error experimentation. In fact, industrial process studies groups spend as much as 30 % of their time on solubility problems. In an increasingly competitive climate reduction of this is necessary, so reliance on predicted phase equilibria based on minimum experiment is of great interest. Before complex solutes can be adequately studied, systematization of the whole area is necessary, in particular regarding the property data. In spite of its practical importance, solid-liquid equilibrium has not received as much attention in the thermodynamic community as vapor-liquid equilibrium. Nevertheless, many references especially to experimental work - exist for solid-liquid equilibria. The majority, however, are quite old. Since data generation continues to progress rapidly, new results are continuously accumulating in the literature. The time is therefore appropriate for a comprehensive presentation in which new (and older) results are made accessible. We have therefore, in collaboration begun systematically to develop a new data base of solid solubility data of binary mixtures where the solute is a mediumsized organic component and the solvent a component of lower molecular weight. The aims are to: 1. establish a comprehensive data base for solid-liquid equilibrium data with public access; 2. develop better models; 3. establish efficient data reduction procedures for solid-liquid equilibria; 4. demonstrate the usefulness of such a data compilation in formulation problems and research The paper provides a report covering the accumulated data and examples of related topics such as data reduction and applications to transport and distribution problems.",,"Binary mixtures; Data reduction; Drug products; Molecular weight; Phase equilibria; Thermodynamics; Agrochemical products; Solid solubility; Vapor-liquid equilibrium; Solubility",Conference Paper,"Final","",Scopus,2-s2.0-34748881185
"Abraha M.","56593322400;","Geothermal exploration opportunities",2006,"Transactions - Geothermal Resources Council","30 II",,,"643","647",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548173423&partnerID=40&md5=447aee6ae18309e79d77d3bac34f3251","Ministry of Energy and Mines, Department of Mines, Asmara, Eritrea","Abraha, M., Ministry of Energy and Mines, Department of Mines, Asmara, Eritrea","The Government of Eritrea is entirely dependent on imported oil for the production of its electricity. As a result, the production of geothermal electricity will decrease foreign exchange expenditures, provide energy security, and decrease greenhouse gas emissions. The Government has established a conducive environment for Independent Power Producers (IPPs) and investors. It sees its role as bringing project opportunities to the point where private sector companies and investors will become involved, carry them through to completion and ensure long term operation and sustainability. Result of previous work carried out by the Ministry of Energy and Mines (MEM) of Eritrea and the US Geological Survey (with the financial support of USAID) at the Alid Volcanic area strongly suggested the presence of a hot upper crustal magmatic or plutonic body beneath the Alid Mountain. The MEM/USGS study determined that the overall temperature and permeability conditions of the area were favorable for the existence of an electrical grade geothermal resource. The Government of Eritrea wishes to pave the way for geothermal-based rural electrification through the installation of a pilot geothermal power plant at Alid and the identification of new prospects for additional geothermal plants in the future. The Government feels the best way to do this is to pursue a two pronged program that builds on the earlier work at Alid and includes: (A) siting, drilling between 1-3 geothermal exploration wells and carrying out the related resource analysis and modeling at Alid; and (B) implementing a geothermal reconnaissance survey to outline potential geothermal resources in the Nabro-Dubbi region in the eastern lowlands of Eritrea (along the Red Sea) where geothermal manifestations (fumaroles) have been identified. The regional survey should include appropriate geological, geochemical, and geophysical surveys.","Alid; Eritrea; Exploration opportunities; Geothermal; Investment opportunities; Nabro-dubbi","Electric power generation; Geological surveys; Geothermal energy; Geothermal power plants; Investments; Electrification; Energy security; Geothermal resources; Resource analysis; Geophysical prospecting",Conference Paper,"Final","",Scopus,2-s2.0-34548173423
"Acharya R., Kuo K.K.","16644757500;7102279241;","Effect of chamber pressure & propellant composition on erosion rate of graphite rocket nozzle",2006,"Collection of Technical Papers - 44th AIAA Aerospace Sciences Meeting","6",,,"4287","4301",,7,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250721491&partnerID=40&md5=c4e068fea1199980d79fcaff0f124d20","Pennsylvania State University, University Park, PA 16802, United States; Department of Mechanical and Nuclear Engineering, 137 Research Building East; AIAA, United States; Department of Mechanical and Nuclear Engineering, 140 Research Building East","Acharya, R., Pennsylvania State University, University Park, PA 16802, United States, Department of Mechanical and Nuclear Engineering, 137 Research Building East, AIAA, United States; Kuo, K.K., Pennsylvania State University, University Park, PA 16802, United States, AIAA, United States, Department of Mechanical and Nuclear Engineering, 140 Research Building East","The objective of this work is to study the nozzle erosion rates at broad range of pressures from 7 to 55 MPa (1,000 to 8,000 psia) with two baseline propellants; one is a non-metallized Propellant S and the other is a metallized Propellant M. A comprehensive model for graphite nozzle erosion minimization (GNEM) and numerical code have been advanced to include three different kinetic schemes and reaction-rate data for heterogeneous surface reactions. It was found that recession rate increases almost linearly with respect to pressure due to higher rate of energy transfer, while the rate of increase depends on the choice of chemical kinetic scheme and propellant composition. For metallized propellant, the concentrations of major oxidizing species such as H 2O, OH, and CO2 are substantially reduced in comparison with non-metallized propellant. This effect reduces the thermochemical attack on graphite surface, resulting in significant reduction of the erosion rates. The overall throat recession rate of the graphite nozzle is found to be a function of both the species diffusion rate and the heterogeneous reaction rate at the surface. In order to substantially reduce the throat recession rates at high pressures, it is suggested that the boundary-layer control at the throat region must be considered. Introduction of oxidized scavenging species in the boundary layer at the throat can substantially reduce the thermochemical attack thereby reducing the nozzle throat erosion rate.",,"Chamber pressure; Erosion rate; Graphite nozzle erosion minimization (GNEM); Nozzle erosion rates; Boundary layers; Graphite; Nozzles; Numerical methods; Pressure effects; Rocket engines; Propellants",Conference Paper,"Final","",Scopus,2-s2.0-34250721491
"Adams H., Alsindi W.Z., Davies G.M., Duriska M.B., Easun T.L., Fenton H.E., Herrera J.-M., George M.W., Ronayne K.L., Sun X.-Z., Towrie M., Ward M.D.","7202474970;8791363100;55733332500;8640580400;6507956844;12800856400;12345085800;55542616700;8924182600;7405621798;7004415080;57202976640;","New members of the Ru(diimine)(CN)42- family: Structural, electrochemical and photophysical properties",2006,"Dalton Transactions",,"1",,"39","50",,47,"10.1039/b509042c","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645544202&doi=10.1039%2fb509042c&partnerID=40&md5=af9315c603c0742072f78c2cab1c68fe","Department of Chemistry, University of Sheffield, Sheffield, S3 7HF, United Kingdom; School of Chemistry, University of Nottingham, University Park, Nottingham, NG7 2RD, United Kingdom; CCLRC Rutherford Appleton Laboratory, Chilton, Didcot, Oxon, OX11 0QX, United Kingdom","Adams, H., Department of Chemistry, University of Sheffield, Sheffield, S3 7HF, United Kingdom; Alsindi, W.Z., School of Chemistry, University of Nottingham, University Park, Nottingham, NG7 2RD, United Kingdom; Davies, G.M., Department of Chemistry, University of Sheffield, Sheffield, S3 7HF, United Kingdom; Duriska, M.B., Department of Chemistry, University of Sheffield, Sheffield, S3 7HF, United Kingdom; Easun, T.L., Department of Chemistry, University of Sheffield, Sheffield, S3 7HF, United Kingdom; Fenton, H.E., Department of Chemistry, University of Sheffield, Sheffield, S3 7HF, United Kingdom; Herrera, J.-M., Department of Chemistry, University of Sheffield, Sheffield, S3 7HF, United Kingdom; George, M.W., School of Chemistry, University of Nottingham, University Park, Nottingham, NG7 2RD, United Kingdom; Ronayne, K.L., CCLRC Rutherford Appleton Laboratory, Chilton, Didcot, Oxon, OX11 0QX, United Kingdom; Sun, X.-Z., School of Chemistry, University of Nottingham, University Park, Nottingham, NG7 2RD, United Kingdom; Towrie, M., CCLRC Rutherford Appleton Laboratory, Chilton, Didcot, Oxon, OX11 0QX, United Kingdom; Ward, M.D., Department of Chemistry, University of Sheffield, Sheffield, S3 7HF, United Kingdom","A series of complexes of the type K2Ru(NN)(CN)4 has been prepared, in which NN is a diimine ligand, and were investigated for both their structural and photophysical properties. The ligands used (and the abbreviations for the resulting complexes) are 3-(2-pyridyl)pyrazole (Ru-pypz), 2,2′-bipyrimidine (Ru-bpym), 5,5′-dimethyl-2,2′-bipyridine (Ru-dmb), 1-ethyl-2-(2-pyridyl)benzimidazole (Ru-pbe), bidentate 2,2′:6′,2‴-terpyridine (Ru-tpy). The known complexes with NN = 2,2′-bipyridine (Ru-bpy) and 1,10-phenathroline (Ru-phen) were also included in this work. A series of crystallographic studies showed that the Ru(NN)(CN)42- complex anions form a range of elaborate coordination networks when crystallised with either K+ or Ln 3+ cations. The K+ salts are characterised by a combination of near-linear Ru-CN-K bridges, with the cyanides coordinating to K+ in the usual 'end-on' mode, and unusual side-on π-type coordination of cyanide ligands to K+ ions. With Ln3+ cations in contrast only Ru-CN-Ln near-linear bridges occurred, affording 1-dimensional helical or diamondoid chains, and 2-dimensional sheets constituted from linked metallamacrocyclic rings. All of the K2Ru(NN)(CN) 4 complexes show a reversible Ru(ii)/Ru(iii) couple (ca. +0.9 V vs. Ag/AgCl in water), the exception being Ru-tpy whose oxidation is completely irreversible. Luminescence studies in water showed the presence of 3MLCT-based emission in all cases apart from Ru-bpym with lifetimes of tens/hundreds of nanoseconds. Time-resolved infrared studies showed that in the 3MLCT excited state the principal C-N stretching vibration shifts to positive energy by ca. 50 cm-1 as a consequence of the transient oxidation of the metal centre to Ru(iii) and the reduction in back-bonding to the cyanide ligands; measurement of transient decay rates allowed measurements of 3MLCT lifetimes for those complexes which could not be characterised by luminescence spectroscopy. A few complexes were also examined in different solvents (MeCN, dmf) and showed much weaker emission and shorter excited-state lifetimes in these solvents compared to water. © The Royal Society of Chemistry 2006.",,"Crystallography; Cyanides; Luminescence; Molecular structure; Organic compounds; Positive ions; Ruthenium compounds; Water; Ligands; Metallamacrocyclic rings; Photophysical properties; Pyrazole; Complexation",Article,"Final","",Scopus,2-s2.0-33645544202
"Adlaf E.M., Korf D.J., Harrison L., Erickson P.","7006211202;6602758569;7402529735;7101965205;","Cross-national differences in drugs and violence among adolescents: Preliminary findings of the DAVI study",2006,"Journal of Drug Issues","36","3",,"597","617",,9,"10.1177/002204260603600305","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33749472338&doi=10.1177%2f002204260603600305&partnerID=40&md5=35ad6c9661d67def755bb5b74663bd29","Centre for Addiction and Mental Health, Canada; Department of Public Health Sciences, University of Toronto, Toronto, Ont., Canada; University of Amsterdam, Netherlands; University of Utrecht, Netherlands; Center for Drug and Alcohol Studies; Department of Sociology and Criminal Justice, University of Delaware, Newark, DE, United States; Department of Sociology, University of Toronto, Toronto, Ont., Canada","Adlaf, E.M., Centre for Addiction and Mental Health, Canada, Department of Public Health Sciences, University of Toronto, Toronto, Ont., Canada; Korf, D.J., University of Amsterdam, Netherlands, University of Utrecht, Netherlands; Harrison, L., Center for Drug and Alcohol Studies, Department of Sociology and Criminal Justice, University of Delaware, Newark, DE, United States; Erickson, P., Centre for Addiction and Mental Health, Canada, Department of Sociology, University of Toronto, Toronto, Ont., Canada","The purpose of this paper is to describe cross-national differences in drug use and violence among three sites that vary in social and political culture and drug use policies-Philadelphia, Toronto, and Amsterdam. The DAVI (Drugs, Alcohol and Violence International) study is based on personal interviews with 1,120 adolescents aged 14 to 17 years from three sites and two samples (550 detainees and 570 dropouts). Seven drug use outcomes and three violence outcomes were compared across sites. We found that site differences were dominant. Only two of 10 outcomes (cannabis onset and relative drug-related violence) were not significantly related to site as a main effect or through an interaction. The most common site differences showed that the Toronto samples reported higher rates of drug use than Philadelphia and Amsterdam. Our findings indicate that drug taking behavior transcends geopolitical boundaries and that there is no clear evidence that rates of drug use are related to policy climate. © 2006 by the Journal of Drug Issues.",,"cannabis; academic failure; adolescent; article; Canada; controlled study; cultural factor; drug abuse; female; geographic distribution; government; health care policy; human; major clinical study; male; Netherlands; politics; social aspect; substance abuse; United States; violence",Article,"Final","",Scopus,2-s2.0-33749472338
"Adomeit P., Becker M., Rohs H., Pischinger S., Greis A., Grünefeld G.","6602737530;57199798866;55610322400;6701308285;56955408500;6701468914;","Potential soot and CO reduction for HSDI Diesel combustion systems",2006,"SAE Technical Papers",,,,"","",,11,"10.4271/2006-01-1417","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072440872&doi=10.4271%2f2006-01-1417&partnerID=40&md5=a6c599f9f7e149ade62ae84c375f6aba","FEV Motorentechnik GmbH, 52078 Aachen, Germany; VKA, RWTH Aachen, Germany; LTFD, RWTH Aachen, Germany","Adomeit, P., FEV Motorentechnik GmbH, 52078 Aachen, Germany; Becker, M., FEV Motorentechnik GmbH, 52078 Aachen, Germany; Rohs, H., FEV Motorentechnik GmbH, 52078 Aachen, Germany; Pischinger, S., VKA, RWTH Aachen, Germany; Greis, A., LTFD, RWTH Aachen, Germany; Grünefeld, G., LTFD, RWTH Aachen, Germany","The current direction for Diesel combustion system development is towards homogenization, in order to reduce particulate and NOx emissions. However, a strong increase of carbon monoxide emissions (CO) is frequently noted in combination with enhanced homogenization. Therefore, the current investigation focuses on a detailed analysis of the particulate - CO trade-off using a laser-optical and multidimensional CFD investigation of the combustion process of a swirl HSDI system. The CFD methodology involves reduced kinetics for soot formation and oxidation and a three-step CO model. These models are validated by a detailed comparison to optical measurements of flow, spray penetration and the spatial distribution of soot, temperature and oxygen concentration. The results obtained show that high concentrations of CO occur as an intermediate combustion reaction product. Subsequently, CO and soot are oxidized in large areas of the combustion chamber. In part load operation, CO emissions are mainly caused by dilution effects in the early phases of combustion. However, the engine's soot emissions are caused by insufficient oxidization. Soot generation and oxidation are found to be strongly impacted by the slight non-homogeneity of the swirl motion. The gaseous emissions are not affected by the small differences in local flow, which are outlined further in the text. Copyright © 2006 SAE International.",,"Carbon monoxide; Combustion chambers; Computational fluid dynamics; Economic and social effects; Exhaust gases; Fuel systems; Gas emissions; Optical data processing; Oxidation; Reaction intermediates; Soot; Carbon monoxide emissions; CFD methodologies; Combustion pro-cess; Combustion reactions; Diesel combustion system; Optical measurement; Oxygen concentrations; Part load operation; Dust",Conference Paper,"Final","",Scopus,2-s2.0-85072440872
"Adouane B., De Jong W., Witteveen G., Van Buijtenen J.P.","6506834693;57108774200;15058514200;6701458942;","Low fuel-nox combustion of synthetic LCV gas",2006,"Proceedings of the ASME Turbo Expo","2",,,"441","446",,1,"10.1115/GT2006-90991","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750823963&doi=10.1115%2fGT2006-90991&partnerID=40&md5=8afcc78c2b5e5b82cc8c5531ca44be58","Delft University of Technology, Netherlands; Winnox Combustion Systems","Adouane, B., Delft University of Technology, Netherlands; De Jong, W., Delft University of Technology, Netherlands; Witteveen, G., Winnox Combustion Systems; Van Buijtenen, J.P., Delft University of Technology, Netherlands","Fuel NOx is one of the main issues related to the combustion of biomass derived Low Calorific Value (LCV) Gas. The high NOx emissions accompanying the combustion of that fuel in gas turbines or gas engines are compromising the CO2 neutral character of biomass and are a barrier towards the introduction of this green energy source in the market. The reduction of NOx emissions has been one of the main preoccupations of researchers in the LCV gas combustion field. Although, much has been achieved for thermal NOx, which is caused mainly by the conversion of the nitrogen of the air in high temperature regions, less work has been devoted to the reduction of fuel NOx, which has as a main source the fuel bound nitrogen FBN, namely ammonia in case of biomass. Reducing the conversion of the FBN to NOx has been the main issue in recent research work. However, fuel NOx could be reduced significantly applying methods; like washing the gas in a scrubber prior its entrance to the combustor, and SNCR or SCR methods applied at the exhaust. But those solutions stay very expensive in terms of polluted waste water and catalyst cost. In this paper, the approach is to reduce the conversion of FBN to NOx inside a newly designed combustor. The idea is to optimize the combustion process ending up with the lowest possible conversion of FBN to NOx. The LCV gas used in the experiments described in this paper is made by mixing CO, CO2, H 2, natural gas and N2 with proportions comparable to those of the real LCV gas. This gas is then doped with NH3 to simulate the FBN. In this paper the conversion ratio of FBN to NOx versus the FBN concentration is presented. Furthermore, the system is investigated in terms of the effect of CH4 concentration on the conversion of FBN to NO x. And measurements along the combustor axis were performed with a traversing probe where temperature and important emissions along the axis were measured. In all the experiments described in the paper, The LCV gas has an HHV (High Calorific Value) ranging from 4 to 7Mj/nm3. The newly designed combustor contains an embedded inner cylinder. In these experiments, all the experiments presented are without that embedded cylinder. The purpose of the current experiments is to be compared to the later experiments with the insert in order to define clearly the effect of the inner cylinder. Furthermore, this arrangement, i.e. without the insert, gave us the opportunity to traverse the combustor by a probe and to measure temperature and species profiles, which is of a great importance in defining the key parameter controlling the conversion of NH3 to NOx. Copyright © 2006 by ASME.",,"Catalyst cost; Fuel combustion; Low Calorific Value (LCV) Gas; NOx; Biomass; Combustion; Combustors; Gas emissions; Gas engines; Gas fuels; Nitrogen oxides; Synthetic fuels",Conference Paper,"Final","",Scopus,2-s2.0-33750823963
