Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Abbott L.B., Bettmann G.T., Sterling T.M.","7102021158;15043704600;7103045819;","Physiology and recovery of African rue (Peganum harmala) seedlings under water-deficit stress",2008,"Weed Science","56","1",,"52","57",,8,"10.1614/WS-07-094.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38349100178&doi=10.1614%2fWS-07-094.1&partnerID=40&md5=a4d01fff9d1a3b96605220d911b12920","Department of Animal and Range Sciences, New Mexico State University, Las Cruces, NM 88003, United States; Department of Entomology, Plant Pathology, and Weed Science, New Mexico State University, Las Cruces, NM 88003, United States","Abbott, L.B., Department of Animal and Range Sciences, New Mexico State University, Las Cruces, NM 88003, United States; Bettmann, G.T., Department of Entomology, Plant Pathology, and Weed Science, New Mexico State University, Las Cruces, NM 88003, United States; Sterling, T.M., Department of Entomology, Plant Pathology, and Weed Science, New Mexico State University, Las Cruces, NM 88003, United States","African rue is an invasive herbaceous perennial that occurs in several states in the western United States. The ability of African rue seedlings to tolerate and recover from progressive drought was examined in greenhouse experiments. Water was withheld for 15 d, and a subset of plants were rewatered after 12 d of water deficit to examine recovery. Conductance rate decreased to 0.1 mol H2O m-2 s-1 and photosynthesis rate decreased to 2 μmol CO2 m-2 s-1 within 6 and 12 d, respectively. Leaf water potential decreased more slowly than gas exchange rates; after 15 d of water deficit plants maintained net carbon gain at -4.8 MPa. Photosynthesis and conductance rates of rewatered plants recovered to levels similar to well-watered controls within 9 and 12 d, respectively. After 9 d of water deficit, seedlings needed only 4 d to recover physiological function similar to well-watered controls. Reduced seedling biomass was observed after 6 d of water deficit, and biomass remained smaller than controls after 15 d of recovery. The rapid change in conductance rate and slower response in leaf water potential indicates that stomatal control is an important component of seedling response to water deficit. The success of African rue in arid environments is due in part to the ability of seedlings to tolerate and recover from water deficit.","Invasive species; Progressive drought; Rangeland weed; Weed management","angiosperm; arid environment; gas exchange; invasive species; perennial plant; physiology; rangeland; seedling; water stress; weed control; North America; United States; Peganum harmala",Article,"Final","",Scopus,2-s2.0-38349100178
"Abdel-Razek S.M.","24780561500;","The influence of turbocharger on emission characteristics from a heavy duty D. I. diesel engine",2008,"Journal of Engineering and Applied Science","55","1",,"77","92",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-51649122507&partnerID=40&md5=69ebf830b0fd0a05a71d15dbd5a46cdf","Department of Industrial Engineering, Faculty of Engineering, Miser University for Science and Technology, 6th October city, Egypt","Abdel-Razek, S.M., Department of Industrial Engineering, Faculty of Engineering, Miser University for Science and Technology, 6th October city, Egypt","The Diesel engine is widely used in heavy duty transport applications. In recent years the application of exhaust turbocharging to Diesel engines has become wider used, since it is probably the most effective way to increase the performance of the engine, and will yield the highest specific output and best power to weight ratio. An extensive steady state experimental investigation has been under taken with the aim of improving the engine performance as well as reducing the gaseous pollutants emissions at various operating conditions. Investigation has been carried out on a six-cylinder, in line, water cooled, direct injection, heavy duty Diesel engine, with 150 and 147 mm bore and stroke, respectively, compression ratio 15:1, and the rated output is 240 bhp at 1800 rpm. Test results indicate that turbocharging was effective in reducing HC, CO, O2, along with BCFC, however NOX, CO2, and smoke emissions increased, together with increase in the brake power output.","Diesel engine; Missions; Operating conditions; Steady state; Turbocharger","Compression ratio (machinery); Diesel locomotives; Engines; Fog; Heavy water; Injection (oil wells); Machine design; Offshore oil well production; Water injection; Diesel engine; Missions; Operating conditions; Steady state; Turbocharger; Diesel engines",Article,"Final","",Scopus,2-s2.0-51649122507
"Abelson P.","55672602200;","Engines: Good news and bad news",2008,"Concrete Producer","26","1",,"118","122",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-41149135345&partnerID=40&md5=31e8b0a761a23fa91635fb2705a9046e","Technology and Maintenance Council, American Trucking Association","Abelson, P., Technology and Maintenance Council, American Trucking Association","At the Technology and Maintenance Council (TMC), the performance of the 2007 engines was questioned. The answer is good and bad. The good news is, the new engines is performing well while the bad news, many of the accessories are not. Many of the engines were brought to Environmental Protection Agency 2007 (EPA 2007) for evaluation. In understanding the problem, the EPA has targeted two major groups of pollutants for emission reduction which are the particulate matter (PM) and nitrogen oxides (NOx). However, controlling these pollutants actually create more of the other. Addressing this issue, manufacturers employed a process known as exhaust gas recirculation (EGR) to limit NOx and have developed a device called diesel particulate filter (DRF) to manage the increase PM.",,,Article,"Final","",Scopus,2-s2.0-41149135345
"Abia C., De Laverny P., Wahlin R.","6701904501;6601921003;23089481100;","Chemical analysis of carbon stars in the Local Group II. The Carina dwarf spheroidal galaxy",2008,"Astronomy and Astrophysics","481","1",,"161","168",,34,"10.1051/0004-6361:20079114","https://www.scopus.com/inward/record.uri?eid=2-s2.0-41449114396&doi=10.1051%2f0004-6361%3a20079114&partnerID=40&md5=2eda8990f9e77241e9a18fc1bffbd674","Dpto. Física Teórica y Del Cosmos, Universidad de Granada, 18 071 Granada, Spain; Observatoire de la Côte d'Azur, Dpt. Cassiopée, UMR6 202, 06 304 Nice Cedex 4, France; Department of Astronomy and Space Physics, Box 515, 75120 Uppsala, Sweden","Abia, C., Dpto. Física Teórica y Del Cosmos, Universidad de Granada, 18 071 Granada, Spain; De Laverny, P., Observatoire de la Côte d'Azur, Dpt. Cassiopée, UMR6 202, 06 304 Nice Cedex 4, France; Wahlin, R., Department of Astronomy and Space Physics, Box 515, 75120 Uppsala, Sweden","Aims.We present new results of our ongoing chemical study of carbon stars in Local Group galaxies to test the critical dependence of -process nucleosynthesis on the stellar metallicity.Methods.We collected optical spectra with the VLT/UVES instrument of two carbon stars found in the Carina Dwarf Spheroidal (dSph) galaxy, namely ALW-C6 and ALW-C7. We performed a full chemical analysis using the new generation of hydrostatic, spherically symmetric carbon-rich model atmospheres and the spectral synthesis method in LTE.Results.The luminosities, atmosphere parameters and chemical composition of ALW-C6 and ALW-C7 are compatible with these stars being in the TP-AGB phase undergoing third dredge-up episodes, although their extrinsic nature (external pollution in a binary stellar system) cannot be definitively excluded. Our chemical analysis shows that the metallicity of both stars agree with the average metallicity ([Fe/H] ~ dex) previously derived for this satellite galaxy from the analysis of both low resolution spectra of RGB stars and the observed colour magnitude diagrams. ALW-C6 and ALW-C7 present strong -element enhancements, [ /Fe] , , respectively. These enhancements and the derived -process indexes [ /Fe] , [ /Fe] and [ ] are compatible with theoretical -process nucleosynthesis predictions in low mass AGB stars (~) on the basis that the C()O is the main source of neutrons. Furthermore, the analysis of C and CN bands reveals a large carbon enhancement (C/O ~ and 5, respectively), much larger than the values typically found in galactic AGB carbon stars (C/O ~ ). This is also in agreement with the theoretical prediction that AGB carbon stars are formed more easily through third dredge-up episodes as the initial stellar metallicity drops. However, theoretical low-mass AGB models apparently fail to simultaneously fit the observed -element and carbon enhancements. On the other hand, Zr is found to be less enhanced in ALW-C7 compared to the other elements belonging to the same -peak. Although the abundance errors are large, the fact that in this star the abundance of Ti (which has a similar condensation temperature to Zr) seems also to be lower than those of others metals, may indicate the existence of some depletion into dust-grains in its photosphere. © 2008 ESO.","Galaxies: dwarf; Galaxies: Local Group; Stars: abundances; Stars: AGB and post-AGB; Stars: carbon","Astrophysics; Atmospheric chemistry; Carbon; Emission spectroscopy; Galaxies; Luminance; Galaxies: dwarf; Galaxies: Local Group; Photosphere; Stars: abundances; Stars: AGB and post-AGB; Stars: carbon; Stellar metallicity; Stars",Article,"Final","",Scopus,2-s2.0-41449114396
"Adams D.C., Church J.O.","7404054540;23666804100;","Amphibians do not follow Bergmann's rule",2008,"Evolution","62","2",,"413","420",,152,"10.1111/j.1558-5646.2007.00297.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-39749113143&doi=10.1111%2fj.1558-5646.2007.00297.x&partnerID=40&md5=5afb7fa16b0e3b08f0d8f02656cbebaa","Department of Ecology, Evolution, and Organismal Biology, Iowa State University, Ames, IA 50011, United States; Department of Statistics, Iowa State University, Ames, IA 50011, United States","Adams, D.C., Department of Ecology, Evolution, and Organismal Biology, Iowa State University, Ames, IA 50011, United States, Department of Statistics, Iowa State University, Ames, IA 50011, United States; Church, J.O., Department of Ecology, Evolution, and Organismal Biology, Iowa State University, Ames, IA 50011, United States","The tendency for organisms to be larger in cooler climates (Bergmann's rule) is widely observed in endotherms, and has been reputed to apply to some ectotherms including amphibians. However, recent reports provide conflicting support for the pattern, questioning whether Bergmann's clines are generally present in amphibians. In this study, we measured 96,996 adult Plethodon from 3974 populations to test for the presence of Bergmann's clines in these salamanders. Only three Plethodon species exhibited a significant negative correlation between body size and temperature consistent with Bergmann's rule, whereas 37 of 40 species did not display a pattern consistent with this prediction. Further, a phylogenetic comparative analysis found no relationship between body size and temperature among species. A meta-analysis combining our data with the available data for other amphibian species revealed no support for Bergmann's rule at the genus (Plethodon), order (Caudata), or class (Amphibia) levels. Our findings strongly suggest that negative thermal body size clines are not common in amphibians, and we conclude that Bergmann's rule is not generally applicable to these taxa. Thus, evolutionary explanations of Bergmann's clines in other tetrapods need not account for unique life-history attributes of amphibians. © 2007 The Author(s).","Bergmann's rule; Body size; Kernel density estimation; Meta-analysis; Plethodon; Thermal clines","amphibian; body size; climate; cline; comparative study; ectothermy; life history; measurement method; meta-analysis; phylogeny; temperature effect; testing method; adaptation; Amphibia; animal; article; biological model; body size; body temperature; classification; climate; evolution; genetics; geography; histology; molecular evolution; species difference; temperature; United States; Adaptation, Biological; Amphibia; Animals; Body Size; Body Temperature; Classification; Climate; Evolution; Evolution, Molecular; Geography; Models, Genetic; Species Specificity; Temperature; United States; Urodela; Amphibia; Caudata; Plethodon; Salamandroidea; Tetrapoda",Article,"Final","",Scopus,2-s2.0-39749113143
"Adelman D.E., Engel K.H.","8394021000;15727752500;","Adaptive environmental federalism",2008,"Preemption Choice: The Theory, Law, and Reality of Federalism's Core Question",,,,"277","300",,1,"10.1017/CBO9780511552007.014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84927044000&doi=10.1017%2fCBO9780511552007.014&partnerID=40&md5=5feb1be98799986a657e985f4b79c033","University of Arizona’s, James E. Rogers College of Law, United States","Adelman, D.E., University of Arizona’s, James E. Rogers College of Law, United States; Engel, K.H., University of Arizona’s, James E. Rogers College of Law, United States","INTRODUCTION Environmental law is not neatly divided between the federal government and the states. The federal government continues to involve itself in highly localized issues with little clear connection to interstate environmental issues or a manifest need for federal uniformity. At the same time, states and local governments, especially recently, are not content to confine their attention to issues of local concern but are developing policies on environmental issues of national and even international importance. Nor do environmental issues “stay” in the control of any particular level of government but rather tend to pass back and forth, much like the proverbial football, between different levels of government. The current system of environmental federalism is therefore a dynamic one of overlapping federal and state jurisdiction. However, it is threatened by federal legislation and Supreme Court rulings. A wave of preemptive legislation has emerged from Congress in recent years. Numerous bills pending in Congress, for example, would preempt state actions to reduce greenhouse gas emissions (GHGs) that contribute to climate change. Similarly, following a long line of cases in which the Supreme Court has preempted a variety of state actions designed to protect the public, the Court recently (2004) preempted state auto-pollution regulations, despite, at best, ambiguous statutory language. Legal academics are similarly hostile to the dynamism of environmental federalism because it runs contrary to the prevailing view that an optimal level of government exists from which to set environmental policy. © Cambridge University Press 2009.",,,Book Chapter,"Final","",Scopus,2-s2.0-84927044000
"Adhikari A., Claesson P., Pan J., Leygraf C., Dédinaité A., Blomberg E.","8071181300;7004868793;8240460200;7004947028;6701475018;7004454794;","Electrochemical behavior and anticorrosion properties of modified polyaniline dispersed in polyvinylacetate coating on carbon steel",2008,"Electrochimica Acta","53","12",,"4239","4247",,69,"10.1016/j.electacta.2007.12.069","https://www.scopus.com/inward/record.uri?eid=2-s2.0-40149091664&doi=10.1016%2fj.electacta.2007.12.069&partnerID=40&md5=ff50deba6b7b1145faf98859bbb39991","Department of Chemistry, Surface Chemistry, Royal Institute of Technology, Drottning Kristinas väg 51, SE 10044 Stockholm, Sweden; Division of Corrosion Science, Department of Chemistry, Royal Institute of Technology, Drottning Kristinas väg 51, SE 10044 Stockholm, Sweden","Adhikari, A., Department of Chemistry, Surface Chemistry, Royal Institute of Technology, Drottning Kristinas väg 51, SE 10044 Stockholm, Sweden; Claesson, P., Department of Chemistry, Surface Chemistry, Royal Institute of Technology, Drottning Kristinas väg 51, SE 10044 Stockholm, Sweden; Pan, J., Division of Corrosion Science, Department of Chemistry, Royal Institute of Technology, Drottning Kristinas väg 51, SE 10044 Stockholm, Sweden; Leygraf, C., Division of Corrosion Science, Department of Chemistry, Royal Institute of Technology, Drottning Kristinas väg 51, SE 10044 Stockholm, Sweden; Dédinaité, A., Department of Chemistry, Surface Chemistry, Royal Institute of Technology, Drottning Kristinas väg 51, SE 10044 Stockholm, Sweden; Blomberg, E., Department of Chemistry, Surface Chemistry, Royal Institute of Technology, Drottning Kristinas väg 51, SE 10044 Stockholm, Sweden","Conducting polyaniline (Pani) was prepared in the presence of methane sulfonic acid (MeSA) as dopant by chemical oxidative polymerization. The Pani-MeSA polymer was characterized by FT-IR, UV-vis, X-ray diffraction (XRD) and impedance spectroscopy. The polymer was dispersed in polyvinylacetate and coated on carbon steel samples by a dipping method. The electrochemical behavior and anticorrosion properties of the coating on carbon steel in 3% NaCl were investigated using open-circuit potential (OCP) versus time of exposure, and electrochemical techniques including electrochemical impedance spectroscopy (EIS), potentiodynamic polarization and cyclic voltammetry (CV). During initial exposure, the OCP dropped about 0.35 V and the interfacial resistance increased several times, indicating a certain reduction of the polymer and oxidation of the steel surface. Later the OCP shifted to the noble direction and remained at a stable value during the exposure up to 60 days. The EIS monitoring also revealed the initial change and later stabilization of the coating. The stable high OCP and low coating impedance suggest that the conducting polymer maintains its oxidative state and provides corrosion protection for carbon steel throughout the investigated period. The polarization curves and CV show that the conducting polymer coating induces a passive-like behavior and greatly reduces the corrosion of carbon steel. © 2008 Elsevier Ltd. All rights reserved.","Carbon steel; Conducting polymer; Corrosion protection; Electrochemical impedance spectroscopy; Redox property","Carbon steel; Coatings; Corrosion protection; Electrochemistry; Polyvinyl acetates; Anticorrosion properties; Redox property; Polyaniline",Article,"Final","",Scopus,2-s2.0-40149091664
"Afon Y., Ervin D.","23990376900;57116186500;","An assessment of air emissions from liquefied natural gas ships using different power systems and different fuels",2008,"Journal of the Air and Waste Management Association","58","3",,"404","411",,4,"10.3155/1047-3289.58.3.404","https://www.scopus.com/inward/record.uri?eid=2-s2.0-41549145249&doi=10.3155%2f1047-3289.58.3.404&partnerID=40&md5=6f6c0f359ec576dd902de8363383d223","Environmental Resources Management, Annapolis, MD, United States; BP Shipping, Houston, TX, United States; 200 Harry S. Truman Parkway, Annapolis, MD 21401, United States","Afon, Y., Environmental Resources Management, Annapolis, MD, United States, 200 Harry S. Truman Parkway, Annapolis, MD 21401, United States; Ervin, D., BP Shipping, Houston, TX, United States","The shipping industry has been an unrecognized source of criteria pollutants: nitrogen oxides (NOx), volatile organic compounds, coarse particulate matter (PM10), fine particulate matter (PM 2.5), sulfur dioxide (SO2), and carbon monoxide (CO). Liquefied natural gas (LNG) has traditionally been transported via steam turbine (ST) ships. Recently, LNG shippers have begun using dual-fuel diesel engines (DFDEs) to propel and offload their cargoes. Both the conventional ST boilers and DFDE are capable of burning a range of fuels, from heavy fuel oil to boil-off-gas (BOG) from the LNG load. In this paper a method for estimating the emissions from ST boilers and DFDEs during LNG offloading operations at berth is presented, along with typical emissions from LNG ships during offloading operations under different scenarios ranging from worst-case fuel oil combustion to the use of shore power. The impact on air quality in nonattainment areas where LNG ships call is discussed. Current and future air pollution control regulations for ocean-going vessels (OGVs) such as LNG ships are also discussed. The objective of this study was to estimate and compare emissions of criteria pollutants from conventional ST and DFDE ships using different fuels. The results of this study suggest that newer DFDE ships have lower SO2 and PM2.5/PM10 emissions, conventional ST ships have lower NOx, volatile organic compound, and CO emissions; and DFDE ships utilizing shore power at berth produce no localized emissions because they draw their required power from the local electric grid. Copyright 2008 Air &amp; Waste Management Association.",,"Carbon monoxide; Diesel engines; Electric power systems; Freight transportation; Particles (particulate matter); Steam turbines; Volatile organic compounds; Air emissions; Coarse particulate matter; Dual-fuel diesel engines (DFDE); Liquefied natural gas; diesel fuel; fuel oil; natural gas; nitrogen oxide; sulfur dioxide; air pollutant; air pollution; article; boiler; combustion; exhaust gas; particulate matter; priority journal; shipping",Article,"Final","",Scopus,2-s2.0-41549145249
"Agrawal A.W., Schlossberg M., Irvin K.","22733738700;57203443503;23492677000;","How far, by which route and why? A spatial analysis of pedestrian preference",2008,"Journal of Urban Design","13","1",,"81","98",,190,"10.1080/13574800701804074","https://www.scopus.com/inward/record.uri?eid=2-s2.0-39049150430&doi=10.1080%2f13574800701804074&partnerID=40&md5=eecb84168b99765a994a0b718347d9ef","Department of Urban and Regional Planning, San José State University, San Jose, CA, United States; Department of Planning, Public Policy and Management, University of Oregon, Eugene, OR, United States; PMC, Rancho Cordova, CA, United States","Agrawal, A.W., Department of Urban and Regional Planning, San José State University, San Jose, CA, United States; Schlossberg, M., Department of Planning, Public Policy and Management, University of Oregon, Eugene, OR, United States; Irvin, K., PMC, Rancho Cordova, CA, United States","This paper reports on a survey of pedestrian trips to transit that examined the trip lengths and route choices made by people walking to five rail transit stations in California and Oregon. In highly motorized countries such as the US, policy-makers are beginning to recognize that shifting some travel from auto trips to walking trips can help the country achieve important policy objectives such as combating obesity and reducing the air pollution and oil dependency that result from auto use. However, researchers know very little about pedestrian behaviour and the role of the built and aesthetic environment in influencing pedestrian trips to transit. As communities wrestle with the interconnected issues of obesity, sprawl, and quality of life, planners need to understand how far Americans will walk to transit and the environmental factors that influence them. This survey of 328 pedestrians walking to rail stations, primarily on weekday mornings, found that they were willing to walk an average of half a mile to the rail station and that minimizing the distance walked was the most important factor influencing their choice of route. The people surveyed also frequently mentioned safety factors as important in route choice. Aesthetic elements of the built environment, on the other hand, were rarely mentioned as important route choice factors. The paper concludes by using these survey findings to recommend strategies that planners, designers, and policy-makers can use to design successful transit and pedestrian-oriented developments.",,"atmospheric pollution; obesity; pedestrian; policy strategy; preference behavior; railway transport; spatial analysis; transportation mode; transportation policy; walking; California; North America; Oregon; United States",Article,"Final","",Scopus,2-s2.0-39049150430
"Aguilar A.G.","7102047012;","Peri-urbanization, illegal settlements and environmental impact in Mexico City",2008,"Cities","25","3",,"133","145",,137,"10.1016/j.cities.2008.02.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-44649196455&doi=10.1016%2fj.cities.2008.02.003&partnerID=40&md5=35a354f1d058969aabb1be3f41485144","Institute of Geography, Universidad Nacional Autónoma de México, Ciudad Universitaria, Circuito Institutos, 04510 México DF, Mexico","Aguilar, A.G., Institute of Geography, Universidad Nacional Autónoma de México, Ciudad Universitaria, Circuito Institutos, 04510 México DF, Mexico","In 2005 Mexico City had just under 20 million inhabitants in the whole metropolitan area. Although over the last 20 years the city has registered a slower population growth, its urban area continues to expand. The particular problem with the expansion to the south is that urbanization is invading a so-called Preservation Zone (Suelo de Conservacion) that represents a territory subject to preservation given its ecological value in terms of climate regulation, water recharge, forest communities, agricultural cultivation, and hilly landscape. In this particular space, there is a process of diffused urbanization with very low densities in the Preservation Zone. In recent years it has been possible to identify a high number of illegal settlements of low income populations within its limits. This is a continuous, small-scale process, but in the medium and long term it means a significant loss of land with high ecological value. This process happens despite land use planning regulations being in existence since the late 1970s. From 1970 to 1995 just over 10 thousand hectares were lost including irrigation land and forest areas. The analysis includes, the dynamics and main patterns of urbanization in the Preservation Zone, the description of planning norms, and a precise measurement of illegal settlements. The paper concludes that this peri-urban process shows, a marked environmental damage, lack of effectiveness of planning norms and of increasing living standards of the poor, all of which show an ineffective urban governance, that does not contribute to sustainability in the Preservation Zone and in the city in general. © 2008 Elsevier Ltd. All rights reserved.","environmental degradation; Mexico City; peripheral urbanization; Urban sustainability","environmental degradation; governance approach; land use planning; living standard; low income population; metropolitan area; periurbanization; population growth; settlement pattern; sustainability; Federal District [Mexico]; Mexico [North America]; Mexico City; North America",Article,"Final","",Scopus,2-s2.0-44649196455
