Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
[No author name available],[No author id available],"LoCARNet: The 7th Annual Meeting - Challenges for Asia to Meet 1.5°C Target",2019,"IOP Conference Series: Earth and Environmental Science","363","1",,"","",297,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077458704&partnerID=40&md5=e4107970a89c0bb83b2c63b28644a711",,"","The proceedings contain 26 papers. The topics discussed include: mitigation: lessons learnt from botanical gardens in Indonesia; potential of ecotourism in open space of Kahayan riverside of Palangka Raya City; transforming a tourism destination into a green economy: a policy analysis of Wakatobi Islands, Indonesia; ecological study of aboveground biomass and plant species diversity in complex agroforestry sites, Lampung, Indonesia; district level carrying capacity-based spatial planning towards low carbon emission; and climate change agent: an evidence from deforestation model in Indonesia.",,,Conference Review,"Final","",Scopus,2-s2.0-85077458704
"Zywiec J., Piegdoń I., Tchórzewska-Cieślak B.","57211135258;55967024200;24382057400;","Failure analysis of the water supply network in the aspect of climate changes on the example of the central and eastern europe region",2019,"Sustainability (Switzerland)","11","24","6886","","",,4,"10.3390/su11246886","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079488729&doi=10.3390%2fsu11246886&partnerID=40&md5=efa9bda6ead4545305a4d692259d65f3","Department of Water Supply and Sewerage Systems, Rzeszow University of Technology, Al. Powstańców Warszawy 6, Rzeszów, 35-959, Poland","Zywiec, J., Department of Water Supply and Sewerage Systems, Rzeszow University of Technology, Al. Powstańców Warszawy 6, Rzeszów, 35-959, Poland; Piegdoń, I., Department of Water Supply and Sewerage Systems, Rzeszow University of Technology, Al. Powstańców Warszawy 6, Rzeszów, 35-959, Poland; Tchórzewska-Cieślak, B., Department of Water Supply and Sewerage Systems, Rzeszow University of Technology, Al. Powstańców Warszawy 6, Rzeszów, 35-959, Poland","The consequences of climate changes are felt by society every day. A sudden increase or decrease in air temperature, increasingly frequent, extreme weather phenomena can cause enormous economic damage to countries and cities. The occurrence of random weather phenomena and their negative impact on technical infrastructure nowadays are the basic problem related to ensuring the safety of the functioning of each system. Climate changes and significant air temperature amplitudes have a direct impact on the functioning of the critical infrastructure of cities, which includes collective water supply systems (CWSS). The paper presents the impact of climate change on the failure of a water supply network. Correlation between failure rate and air temperature was determined. This was used to determine the number of failures for the near 2036-2050 and distant 2086-2100 future in terms of climate change (temperature increase). The results confirm the thesis known from the literature that the failure rate decreases as the temperature increases. For forecasted periods as a result of temperature rise due to climate change, the reduction of the number of water pipe failures is expected in the range of 1.22% to 2.35% for the 2036-2050 period and from 2.96% to 8.66% for the 2086-2100 period, depending on the development of Representative CO2 Concentration Scenarios (RCP). The decrease in the total number of failures will have an impact on the increase in the reliability and safety of water supply to consumers. © 2020 by the authors.","Climate change; Failure rate; Reliability; Water supply system","air temperature; climate change; nature-society relations; urban area; water supply",Article,"Final","",Scopus,2-s2.0-85079488729
"Zuccari F., Orecchini F., Santiangeli A., Suppa T., Ortenzi F., Genovese A., Pede G.","6506749397;6603114323;9246146600;57204161456;23978547400;36914933400;55964567000;","Well to wheel analysis and comparison between conventional, hybrid and electric powertrain in real conditions of use",2019,"AIP Conference Proceedings","2191",,"020158","","",,7,"10.1063/1.5138891","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077850246&doi=10.1063%2f1.5138891&partnerID=40&md5=f9445c4fe41142fe9901d93056f9764f","CARe - Centeer for Automotive Research and Evolution, University Guglielmo Marconi, via Plinio 44, Rome, 00193, Italy; ENEA Italian National Agency for New Technologies, Energy and Sustainable Economic Development, Via Anguillarese, 301, S. Maria di Galeria (Rome), 00123, Italy","Zuccari, F., CARe - Centeer for Automotive Research and Evolution, University Guglielmo Marconi, via Plinio 44, Rome, 00193, Italy; Orecchini, F., CARe - Centeer for Automotive Research and Evolution, University Guglielmo Marconi, via Plinio 44, Rome, 00193, Italy; Santiangeli, A., CARe - Centeer for Automotive Research and Evolution, University Guglielmo Marconi, via Plinio 44, Rome, 00193, Italy; Suppa, T., CARe - Centeer for Automotive Research and Evolution, University Guglielmo Marconi, via Plinio 44, Rome, 00193, Italy; Ortenzi, F., ENEA Italian National Agency for New Technologies, Energy and Sustainable Economic Development, Via Anguillarese, 301, S. Maria di Galeria (Rome), 00123, Italy; Genovese, A., ENEA Italian National Agency for New Technologies, Energy and Sustainable Economic Development, Via Anguillarese, 301, S. Maria di Galeria (Rome), 00123, Italy; Pede, G., ENEA Italian National Agency for New Technologies, Energy and Sustainable Economic Development, Via Anguillarese, 301, S. Maria di Galeria (Rome), 00123, Italy","As reported in the report of the European Commission, Directorate General for Communication, Information for Citizens on Transport Policy [1], the solutions to reduce non renewable primary energy resources consumption and global emissions in the automotive sector are the use of alternative fuels (in particular the use of more clean fossil fuels and biofuels), and new traction systems. The short, medium and long term solutions go towards a progressive electrification of the vehicle towards fully electric vehicles, type BEV (Battery Electric Vehicle). In this context, the hybrid powertrain (HEV - Hybrid Electric Vehicle) represents an evolution of conventional traction systems destined to become increasingly electric. The work presents, through a WTW (Well To Wheel) analysis, the comparison between powertrains with increasing electrification levels: from conventional to pure electric through hybrid. For the type of powertrains considered, the consumption of non-renewable primary energy and CO2 emissions are calculated and compared, based on experimental data on consumption and efficiency of the following vehicles: Toyota Yaris 1500 Petrol, Toyota Auris Diesel (conventional), Toyota Yaris Hybrid, Toyota Prius (HEV) and Nissan Leaf (BEV). Non-renewable primary energy consumption and CO2 emissions have been calculated under real usage conditions; the data were acquired in a road acquisition campaign in Rome on urban, extra-urban and highway routes for a total of 5,400 km and 197 hours of road acquisitions. The results show how the hybrid powertrain achieves significant reductions in fuel consumption and CO2 emissions compared to the conventional powertrain (petrol and diesel). On urban traffic-intensive routes (average speed up to 30 km/h) consumption and emissions are reduced by more than half and are still relevant even on extra-urban routes with average speeds of up to 80 km/h. For higher average speeds (highway, over 100 km/h) consumption and yields tend to be similar. Consumption and emissions of electric powertrains, potentially for consumption and zero emissions, are closely linked to the methods of production and distribution of electricity. © 2019 Author(s).",,,Conference Paper,"Final","",Scopus,2-s2.0-85077850246
"Zouari A.","6602172389;","Transport pooling: Moving toward green distribution",2019,"Solving Transport Problems: Towards Green Logistics",,,,"63","95",,1,"10.1002/9781119686750.ch3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102225935&doi=10.1002%2f9781119686750.ch3&partnerID=40&md5=d395ec92e25b253a4c14487ac6b8474c","LOGIQ, University of Sfax, Tunisia","Zouari, A., LOGIQ, University of Sfax, Tunisia","Transport pooling allows partners to benefit from several advantages that lead to green and sustainable transport, integrating sustainable development objectives. This chapter presents a literature review to highlight the techniques of collaboration, pooling, and resource sharing, in addition to their benefits for goods-producing companies. Furthermore, it discusses a suggestion of seven scenarios for pooling between a set of three companies. This is done in the urban and interurban distribution phases in order to optimize resources and minimize the distances traveled. The scenarios which the authors have suggested make it possible to identify some opportunities for transport pooling, such as the reduction of congestion and greenhouse gas emissions, while also considering the economic and social opportunities and gains. The comparison between the pooling scenarios and the scenario in which pooling is absent makes it possible to clearly show the improvements made by pooling transport in terms of distribution. © ISTE Ltd 2019.","Collaborative logistics; Congestion reduction; Greenhouse gas emission reduction; Interurban distribution; Pooling scenarios; Resource sharing; Shared long-distance distribution model; Transport pooling; Urban distribution",,Book Chapter,"Final","",Scopus,2-s2.0-85102225935
"Zou Y.","55710715500;","Air Pollution and Housing Prices across Chinese Cities",2019,"Journal of Urban Planning and Development","145","4","04019012","","",,15,"10.1061/(ASCE)UP.1943-5444.0000517","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070299051&doi=10.1061%2f%28ASCE%29UP.1943-5444.0000517&partnerID=40&md5=3dc45ba05c155426bd4e8f287d16b182","ZJU 100 Young, School of Public Affairs, Zhejiang Univ., Hangzhou, 310058, China","Zou, Y., ZJU 100 Young, School of Public Affairs, Zhejiang Univ., Hangzhou, 310058, China","In recent years, China's air pollution has drawn worldwide attention and has become a challenge for the Chinese government. Air pollution adversely impacts not only human health, but also property values. Employing the air pollution and housing price data covering 282 prefecture-level cities in China, this article confirms that air pollution has been negatively capitalized into cross-city housing prices. In addition, this article applies the local geographically weighted regression (GWR) model to unveil the spatial variation of air pollution's capitalization effects on housing prices across different cities. Because air pollution will negatively impact housing prices, considering the benefits of air quality can help the government to create public policies intended to address air pollution, as well as help the public to improve both awareness regarding the environment and willingness to pay for improved air quality. Combing ordinary least squares (OLS) and GWR, this research serves to improve our understanding of air pollution's capitalization effects on housing prices across Chinese cities. © 2019 American Society of Civil Engineers.","Air pollution; Environment amenity; Housing market; Spatial analysis","Air pollution; Air quality; Costs; Chinese Government; Environment amenity; Geographically weighted regression models; Housing markets; Ordinary least squares; Spatial analysis; Spatial variations; Willingness to pay; Housing; air quality; atmospheric pollution; environmental economics; governance approach; housing market; least squares method; price dynamics; spatial analysis; willingness to pay; China",Article,"Final","",Scopus,2-s2.0-85070299051
"Zittis G., Hadjinicolaou P., Klangidou M., Proestos Y., Lelieveld J.","56027675700;6505791231;57212214989;6507018346;7005219614;","A multi-model, multi-scenario, and multi-domain analysis of regional climate projections for the Mediterranean",2019,"Regional Environmental Change","19","8",,"2621","2635",,34,"10.1007/s10113-019-01565-w","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076205699&doi=10.1007%2fs10113-019-01565-w&partnerID=40&md5=4c4ceeee14556a00e38da90ce13f52d8","Energy, Environment and Water Research Center, The Cyprus Institute, Nicosia, Cyprus; Department of Atmospheric Chemistry, Max Planck Institute for Chemistry, Mainz, Germany","Zittis, G., Energy, Environment and Water Research Center, The Cyprus Institute, Nicosia, Cyprus; Hadjinicolaou, P., Energy, Environment and Water Research Center, The Cyprus Institute, Nicosia, Cyprus; Klangidou, M., Energy, Environment and Water Research Center, The Cyprus Institute, Nicosia, Cyprus; Proestos, Y., Energy, Environment and Water Research Center, The Cyprus Institute, Nicosia, Cyprus; Lelieveld, J., Energy, Environment and Water Research Center, The Cyprus Institute, Nicosia, Cyprus, Department of Atmospheric Chemistry, Max Planck Institute for Chemistry, Mainz, Germany","Observation and model-based studies have identified the Mediterranean region as one of the most prominent climate change “hot-spots.” Parts of this distinctive region are included in several Coordinated Regional Downscaling Experiment (CORDEX) domains such as those for Europe, Africa, the Mediterranean, and the Middle East/North Africa. In this study, we compile and analyze monthly temperature and precipitation fields derived from regional climate model simulations performed over different CORDEX domains at a spatial resolution of 50 km. This unique multi-model, multi-scenario, and multi-domain “super-ensemble” is used to update projected changes for the Mediterranean region. The statistical robustness and significance of the climate change signal is assessed. By considering information from more than one CORDEX domains, our analysis addresses an additional type of uncertainty that is often neglected and is related to the positioning of the regional climate model domain. CORDEX simulations suggest a general warming by the end of the century (between 1 and 5 °C with respect to the 1986–2005 reference period), which is expected to be strongest during summer (up to 7 °C). A general drying (between 10 and 40%) is also inferred for the Mediterranean. However, the projected precipitation change signal is less significant and less robust. The CORDEX ensemble corroborates the fact that the Mediterranean is already entering the 1.5 °C climate warming era. It is expected to reach 2 °C warming well within two decades, unless strong greenhouse gas concentration reductions are implemented. The southern part of the Mediterranean is expected to be impacted most strongly since the CORDEX ensemble suggests substantial combined warming and drying, particularly for pathways RCP4.5 and RCP8.5. © 2019, The Author(s).","Climate change; CORDEX; Dynamical downscaling; Ensemble; Mediterranean",,Article,"Final","",Scopus,2-s2.0-85076205699
"Ziter C.D., Pedersen E.J., Kucharik C.J., Turner M.G.","55259737300;56655520700;6602574802;7403215651;","Interdisciplinary collaboration is essential to understand and implement climate-resilient strategies in cities",2019,"Proceedings of the National Academy of Sciences of the United States of America","116","52",,"26155","26156",,1,"10.1073/pnas.1918746116","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077117100&doi=10.1073%2fpnas.1918746116&partnerID=40&md5=ef3f2162f32dfb0a1166b76ad16b7c04","Department of Biology, Concordia University, Montreal, QC  H4B 1R6, Canada; Department of Agronomy, University of Wisconsin-Madison, Madison, WI  53706, United States; Nelson Institute for Environmental Studies, University of Wisconsin-Madison, Madison, WI  53706, United States; Department of Integrative Biology, University of Wisconsin-Madison, Madison, WI  53706, United States","Ziter, C.D., Department of Biology, Concordia University, Montreal, QC  H4B 1R6, Canada; Pedersen, E.J., Department of Biology, Concordia University, Montreal, QC  H4B 1R6, Canada; Kucharik, C.J., Department of Agronomy, University of Wisconsin-Madison, Madison, WI  53706, United States, Nelson Institute for Environmental Studies, University of Wisconsin-Madison, Madison, WI  53706, United States; Turner, M.G., Department of Integrative Biology, University of Wisconsin-Madison, Madison, WI  53706, United States",[No abstract available],,"canopy; climate resilience; evolutionary adaptation; interdisciplinary collaboration; Letter; nonhuman; organization; priority journal; residential area; tree; urbanization",Letter,"Final","",Scopus,2-s2.0-85077117100
"Zigurs A., Balodis M., Ivanova P., Locmelis K., Sarma U.","57024002800;56485856600;56963720800;57194549851;13805257100;","National Energy and Climate Plans: Importance of Synergy",2019,"Latvian Journal of Physics and Technical Sciences","56","6",,"3","16",,,"10.2478/lpts-2019-0031","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082330521&doi=10.2478%2flpts-2019-0031&partnerID=40&md5=e9b5448d81815466d33f82ee8a56832b","Latvenergo Jsc, 12 PulkveÅa BrieÅa Str., LV, Riga, 1230, Latvia","Zigurs, A., Latvenergo Jsc, 12 PulkveÅa BrieÅa Str., LV, Riga, 1230, Latvia; Balodis, M., Latvenergo Jsc, 12 PulkveÅa BrieÅa Str., LV, Riga, 1230, Latvia; Ivanova, P., Latvenergo Jsc, 12 PulkveÅa BrieÅa Str., LV, Riga, 1230, Latvia; Locmelis, K., Latvenergo Jsc, 12 PulkveÅa BrieÅa Str., LV, Riga, 1230, Latvia; Sarma, U., Latvenergo Jsc, 12 PulkveÅa BrieÅa Str., LV, Riga, 1230, Latvia","In the modern world, including the European Union, the Baltic States and Latvia, the power industry has a broad definition, area and content, several social life and economic existence, comfort and safety provision. It also covers the following segments: Heat/thermal energy, transport/fuel, electricity, energy resources and their types, etc. More competent and wider synergy among different energy sectors and power industry and other areas provides the option to solve the global problems, for example, the mitigation of climate changes and the provision of energy sustainability by reducing the production of greenhouse gases, increasing the use of renewable energy sources, achieving higher energy efficiency and providing the careful use of energy resources. The results of synergy are of economic importance; they provide the efficiency and competitiveness of costs. In this paper, the necessity of synergy between renewables and conventional generation and synergy among energy sectors are considered to achieve the dimensions of national energy and climate plans. © 2019 A. Zigurs et al., published by Sciendo 2019.","Energy; Infrastructure; National energy and climate plans; Synergy",,Review,"Final","",Scopus,2-s2.0-85082330521
"Ziccardi L.G., de Alencastro Graça P.M.L., Figueiredo E.O., Fearnside P.M.","57207690896;6602386231;55544790800;7006700988;","Decline of large-diameter trees in a bamboo-dominated forest following anthropogenic disturbances in southwestern Amazonia",2019,"Annals of Forest Science","76","4","110","","",,5,"10.1007/s13595-019-0901-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076397781&doi=10.1007%2fs13595-019-0901-4&partnerID=40&md5=8cf6da1f11f54de1af1e1dc99a408ac3","Department of Environmental Dynamics, National Institute for Research in Amazonia (INPA), Av. André Araújo, 2936, CEP 69067-375, Manaus, Amazonas, Brazil; Department of Forestry, Michigan State University, East Lansing, MI  48824, United States; Embrapa Acre, Rodovia BR-364, km 14, CEP 69900-056, Rio Branco, Acre, Brazil","Ziccardi, L.G., Department of Environmental Dynamics, National Institute for Research in Amazonia (INPA), Av. André Araújo, 2936, CEP 69067-375, Manaus, Amazonas, Brazil, Department of Forestry, Michigan State University, East Lansing, MI  48824, United States; de Alencastro Graça, P.M.L., Department of Environmental Dynamics, National Institute for Research in Amazonia (INPA), Av. André Araújo, 2936, CEP 69067-375, Manaus, Amazonas, Brazil; Figueiredo, E.O., Embrapa Acre, Rodovia BR-364, km 14, CEP 69900-056, Rio Branco, Acre, Brazil; Fearnside, P.M., Department of Environmental Dynamics, National Institute for Research in Amazonia (INPA), Av. André Araújo, 2936, CEP 69067-375, Manaus, Amazonas, Brazil","Key message: Reduction in the aboveground biomass of larger trees is the main consequence of disturbances in open forests dominated by bamboo. Because these trees are of central importance both for ecosystem function and for the economic value of the forest for management, the impact on these trees due to the increase of bamboo abundance following anthropogenic disturbances is both an environmental and a commercial concern. Context: Bamboo-dominated forests in southwestern Amazonia are increasingly exposed to the combined impacts of fire and selective logging. Although the climbing bamboos (Guadua spp.) are considered native species of these forests, disturbances contribute to a discontinuous canopy, which is an ideal scenario for an increase in abundance of these opportunistic plants. The regeneration of tree biomass is limited in these cases, decreasing the carbon stock of the forest. Aims: This study compares changes in bamboo abundance and forest structure in the face of forest fire and post-burn logging in the municipality (county) of Rio Branco, Acre state, Brazil. Methods: The study was conducted on the Transacreana Highway (AC 090) in the eastern portion of Acre state, Brazil. We compared changes in bamboo abundance and aboveground biomass (AGB) of an area of forest with no known recent disturbances to areas in the same forest that had been disturbed by fire and post-burn logging, which are frequent sources of disturbance in this region. The live and dead AGB values were estimated by field inventory in 2016, which was 11 years after a fire and 9 years after selective logging. The AGB values for trees and palms were estimated by allometric equations in three 2-ha areas. Bamboo abundance was expressed both by bamboo biomass (Mg ha−1) and culm density (culms ha−1), sampled by direct measurements in three 200-m2 areas. Results: Bamboo abundance was over 20% higher in forest that had been burned but not logged, as compared to undisturbed forest. Compared to undisturbed plots, aboveground forest biomass (live + dead) was 34% lower in plots exposed to fire but not logging, and 36% lower if exposed to both. Live trees and palms represented 77% of the total forest biomass (live + dead), and almost a half of this contribution (41%) was in individuals in the largest diameter class (diameter at breast height &gt; 50 cm). Conclusion: Increase in the level of impact led to a reduction in aboveground carbon stock of the forest. One of the main consequences of disturbances in open forests dominated by bamboo is reduction of live trees and palms, especially in the diameter at breast height (DBH) class over 50 cm. © 2019, INRA and Springer-Verlag France SAS, part of Springer Nature.","Acre; Bamboo forest; Brazil; Forest fires; Guadua spp; Logging","aboveground biomass; abundance; allometry; anthropogenic effect; bamboo; carbon sequestration; dominance; environmental disturbance; forest fire; logging (timber); Acre [Brazil]; Brazil; Rio Branco [Acre]; Bambusa; Guadua",Article,"Final","",Scopus,2-s2.0-85076397781
"Zia M.F., Elbouchikhi E., Benbouzid M., Guerrero J.M.","56470454000;56641722200;7003437800;35588010400;","Energy Management System for an Islanded Microgrid with Convex Relaxation",2019,"IEEE Transactions on Industry Applications","55","6","8716558","7175","7185",,31,"10.1109/TIA.2019.2917357","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075531951&doi=10.1109%2fTIA.2019.2917357&partnerID=40&md5=9b139aa6dc2e61b00db77bda2856b23e","University of Brest, UMR CNRS 6027 IRDL, Brest, 29238, France; ISEN Yncréa Ouest, UMR CNRS 6027 IRDL, Brest, 29200, France; Department of Energy Technology, Aalborg University, Aalborg, 9220, Denmark; Shanghai Maritime University, Shanghai, 201306, China","Zia, M.F., University of Brest, UMR CNRS 6027 IRDL, Brest, 29238, France; Elbouchikhi, E., ISEN Yncréa Ouest, UMR CNRS 6027 IRDL, Brest, 29200, France; Benbouzid, M., University of Brest, UMR CNRS 6027 IRDL, Brest, 29238, France, Shanghai Maritime University, Shanghai, 201306, China; Guerrero, J.M., Department of Energy Technology, Aalborg University, Aalborg, 9220, Denmark","Conventional energy generation sources mainly provide energy supply to remote areas nowadays. However, because of growing concerns over greenhouse gas emissions, the integration of renewable energy sources is mandatory to meet power demands and reduce climatic effects. The advancements in renewable generation sources and battery storage systems pave the way for microgrids (MGs). As a result, MGs are becoming a viable solution for power supply shortage problems in remote-area applications, such as oceanic islands. In this paper, an islanded MG, which consists of PV system, tidal turbine (TT), diesel generator (DG), and Li-ion battery, is considered for Ouessant island in Brittany region in France. The economic operation of the MG is achieved by including battery degradation cost, levelized costs of energy of the PV system and TT, operating and emission costs of DG, and network constraints. The developed model leads to a non-linear and non-convex problem, which unfortunately can converge to a local optimum solution. The problem has, therefore, been relaxed and converted to a convex second-order cone model to achieve an optimal decision strategy for islanded MG operations with a global or near-global solution. Numerical simulations are carried out to prove the effectiveness of the proposed strategy in reducing the operating and emission costs of the islanded MG. It is shown that the developed convex energy management system formulation has an optimality gap of less than 1% with reduced computational cost. © 1972-2012 IEEE.","Convex optimization; demand response (DR); energy management system (EMS); island; microgrid (MG); PV system; second-order cone programming; tidal turbine (TT)","Convex optimization; Cost reduction; Energy management; Gas emissions; Greenhouse gases; Lithium-ion batteries; Relaxation processes; Tidal power; Demand response; island; Micro grid; PV system; Second-order cone programming; Tidal turbines; Energy management systems",Article,"Final","",Scopus,2-s2.0-85075531951
