Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Aarna I., Suuberg E.M.","6603659561;7006230079;","A study of the reaction order of the NO-carbon gasification reaction",1998,"Symposium (International) on Combustion","27","2",,"3061","3068",,27,"10.1016/S0082-0784(98)80167-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032265290&doi=10.1016%2fS0082-0784%2898%2980167-7&partnerID=40&md5=65a4003fcdcb6465988d46dcd6b42a88","Division of Engineering, Brown University, Providence, RI 02912, United States","Aarna, I., Division of Engineering, Brown University, Providence, RI 02912, United States; Suuberg, E.M., Division of Engineering, Brown University, Providence, RI 02912, United States","The heterogeneous reduction of NO with carbon can be an important process in destruction of NO in combustion systems. In this study, apparent reaction orders of NO reduction by graphite, resin char, and Wyodak coal char were investigated at different temperatures and pressures in the kinetic control regime. The results indicate that reaction orders increase from zero to unity as temperature increases. In the lowtemperature regime, reaction rate is determined by a desorption process, which is a very weak function of NO pressure; in the high-temperature regime, direct NO attack, a first-order reaction, determines the overall rate. The behavior at intermediate temperatures is determined by the sum of two processes. This resolves a long-standing discrepancy between the claim that the process is desorption controlled at low temperatures and reports of apparent first order. There is evidence of very long timescale dynamics associated with rearrangement of surface oxides at low temperatures, which can significantly affect the observed rates and therefore observed apparent reaction orders. Previously reported first-order kinetics with cleaned samples at low temperatures reflect complicated transient rather than steady-state behavior. The determination of correct apparent reaction order in fixed-bed reactors is complicated by the long times needed to reach true steady state and by the possibility of surface-catalyzed reaction of NO with product CO.",,"Coal gasification; Desorption; Nitrogen oxides; Pressure effects; Rate constants; Thermal effects; Reaction order; Wyodak coal char; Coal combustion",Conference Paper,"Final","",Scopus,2-s2.0-0032265290
"Abdelatif G., Emam H.","6506563673;55531496600;","Investigation of plasma properties produced by laser irradiated Al target",1998,"IEEE International Conference on Plasma Science",,,,"158","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031645978&partnerID=40&md5=fd018684b4d8ca1feaeae75396b02d8f","Cairo Univ, Cairo, Egypt","Abdelatif, G., Cairo Univ, Cairo, Egypt; Emam, H., Cairo Univ, Cairo, Egypt","Diagnostics of the plasma produced by laser irradiated Al target was carried out at wavelengths 1064, 532, and 355 nm. The spatial distribution of the electron temperature for the three laser wavelengths followed almost the same behavior with a peak which varies its position depending on both the laser wavelength and energy. The values of these peaks varied from 1.6 to 6 ev. The same behavior was observed at wavelengths 100, 40, and 40 mJ in both the ultraviolet and visible region with peak positions shifting slightly away from the target. No spectral emission was observed with infrared wavelength when the energy was reduced to a value below 400 mJ. A spatial profile of the electron density was determined using a Stark broadening formula.",,"Aluminum; Carrier concentration; Laser beams; Light absorption; Light emission; Neodymium lasers; Plasma diagnostics; Q switched lasers; Boltzmann plots; Electron freezing zones; Electron temperature; Stark broadening equation; Laser produced plasmas",Conference Paper,"Final","",Scopus,2-s2.0-0031645978
"Abdelouas A., Lu Y., Lutze W., Nuttall H.E.","6603677732;55506486000;7003609263;7004558098;","Reduction of U(VI) to U(IV) by indigenous bacteria in contaminated ground water",1998,"Journal of Contaminant Hydrology","35","1-3",,"217","233",,165,"10.1016/S0169-7722(98)00134-X","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032534553&doi=10.1016%2fS0169-7722%2898%2900134-X&partnerID=40&md5=99a4b9bba71f82e3b6d565d357d5ff24","Advanced Materials Laboratory, University of New Mexico, Ctr. for Radioactive Waste Mgmt., 1001 University Blvd., Albuquerque, NM 87106, United States; University of New Mexico, Dept. of Chem. and Nucl. Engineering, Albuquerque, NM 87131, United States","Abdelouas, A., Advanced Materials Laboratory, University of New Mexico, Ctr. for Radioactive Waste Mgmt., 1001 University Blvd., Albuquerque, NM 87106, United States; Lu, Y., Advanced Materials Laboratory, University of New Mexico, Ctr. for Radioactive Waste Mgmt., 1001 University Blvd., Albuquerque, NM 87106, United States; Lutze, W., University of New Mexico, Dept. of Chem. and Nucl. Engineering, Albuquerque, NM 87131, United States; Nuttall, H.E., University of New Mexico, Dept. of Chem. and Nucl. Engineering, Albuquerque, NM 87131, United States","We report on bio-catalyzed reduction and immobilization of U(VI) species (0.25 mg/l to 235 mg/l) in ground water in the presence of high concentrations of nitrate, sulfate and carbonate. We studied ground water from the uranium mill tailings site near Tuba City, Arizona (USA). Experiments with the ground water were conducted in the presence of the Navajo sandstone host rock. Uranium in solution is complexed by carbonate. Two indigenous denitrifying bacteria were identified Pseudomonas aeruginosa and P. stutzeri, and one sulfate reducing bacterium, Shewanella putrefaciens, also known as Fe(III)-reducer. S. putrefaciens can use U(VI) as an electron acceptor, instead of Fe(III). Ethanol was used as the organic carbon source. Microbially mediated reactions are sequential in the order of decreasing redox intensity. Metabolic reduction of nitrate to gaseous species (N2, N2O) was complete within 1 week at 16°C. The sulfate concentration remained constant. Some of the U(VI) coprecipitated with aragonite/calcite or was adsorbed on biomass during denitrification. Subsequently, the enzymatically catalyzed reduction of U(VI) to U(IV) was complete within 3 weeks but was accompanied by reduction of sulfate to sulfide. U(IV) precipitated as a uraninite solid solution (U, Ca)O2, adhering to the bacteria. The final concentration in solution was ≤1 μg/l. U(VI) was not reduced by sulfide. Complexation of U(VI) by carbonate made its reduction by sulfide even slower than in pure water. The bio-catalyzed reaction is the faster process under the conditions given by the composition of the ground water. Copyright (C) 1998 Elsevier Science B.V.The bio-catalyzed reduction and immobilization of U(VI) species in groundwater in the presence of high concentrations of nitrate, sulfate, and carbonate were studied. The microbially mediated reactions were sequential in the order of decreasing redox intensity. Metabolic reduction of nitrate to gaseous species (N2, N2O) was completed within 1 week at 16 °C. The enzymatically catalyzed reduction of U(VI) to U(IV) was completed within 3 weeks but was accompanied by reduction of sulfate to sulfide.","Biosorption; Calcite; Coprecipitation; Denitrification; Ground water; Navajo sandstone; Speciation; Uraninite; Uranium bioremediation","Bacteria; Bioremediation; Carbonates; Catalysis; Complexation; Denitrification; Nitrates; Precipitation (chemical); Reduction; Sorption; Sulfur compounds; Uranium; Aragonite; Biosorption; Sulfate; Groundwater pollution; ground water; uranium; bacterium; carbonate; groundwater pollution; reduction; uranium; article; biomass; complex formation; geology; priority journal; Pseudomonas aeruginosa; Pseudomonas stutzeri; reduction; Shewanella putrefaciens; water pollution; Bacteria (microorganisms); Derris trifoliata; Pseudomonas; Pseudomonas aeruginosa; Pseudomonas stutzeri; Shewanella putrefaciens",Article,"Final","",Scopus,2-s2.0-0032534553
"Aboulnaga M.M.","6603257280;","A roof solar chimney assisted by cooling cavity for natural ventilation in buildings in hot arid climates:An energy conservation approach in Al-ain city",1998,"Renewable Energy","14","1-4",,"357","363",,43,"10.1016/s0960-1481(98)00090-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032075876&doi=10.1016%2fs0960-1481%2898%2900090-1&partnerID=40&md5=e7e6decd27d7171b573ab2c0d0f62d90","Dept. of Architectural Engineering, Faculty of Engineering, UAE University, P. O. Box 17555, Al-Ain, United Arab Emirates","Aboulnaga, M.M., Dept. of Architectural Engineering, Faculty of Engineering, UAE University, P. O. Box 17555, Al-Ain, United Arab Emirates","The paper presents a parameteric analytical study of roof solar chimney coupled with wind cooled cavity using spread-sheet computer program. Detailed description and sizing of such system are presented. Separation between the external leaf and solar chimney's external glazing is optimized. The proposed roof solar chimney alone is able to create an air flow rate up to 1.6 kg/s at a mean incident solar radiation of 850W/m2. The maximum air velocity derived in the chimney is about 1.1m/s. At an average incident solar radiation 575W/m2, and air velocity in the chimney of 0.9m/s, the average mass flow rate is found as 1.3 kg/s. For a wind speed of 4.0 m/s the cooled cavity can create a mass flow of 0.35 kg/s. The system may be applied to more than one storey building. It is however, useful to be incorporated with a stand-alone building or with a cluster of buildings. © 1998 Elsevier Science Ltd. All rights reserved.","Energy conservation; Hot-Arid climates; Natural ventilation; Passive cooling systems; Solar chimney; UAE","Solar chimneys; Arid regions; Buildings; Chimneys; Cooling systems; Energy conservation; Optimization; Parameter estimation; Ventilation; Solar equipment; solar power; ventilating system; arid region; building design; energy conservation; solar chimney; United Arab Emirates, Al-Ain City",Article,"Final","",Scopus,2-s2.0-0032075876
"Abrahamson L.P., Robison D.J., Volk T.A., White E.H., Neuhauser E.F., Benjamin W.H., Peterson J.M.","7004408439;7003731432;7103233309;7401612752;7007020705;7102800779;57224765338;","Sustainability and environmental issues associated with willow bioenergy development in New York (U.S.A.)",1998,"Biomass and Bioenergy","15","1",,"17","22",,70,"10.1016/S0961-9534(97)10061-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031851659&doi=10.1016%2fS0961-9534%2897%2910061-7&partnerID=40&md5=37ca91e683f6b31a9327a3ed5f53e840","State University of New York, Coll. of Environ. Sci. and Forestry, Syracuse, NY 13210, United States; Niagara Mohawk Power Corporation, Syracuse, NY 13202, United States; New York State Elec. and Gas Corp., Binghamton, NY 13902, United States; New York State Ener. R. and D. Auth., Albany, NY 12223, United States","Abrahamson, L.P., State University of New York, Coll. of Environ. Sci. and Forestry, Syracuse, NY 13210, United States; Robison, D.J., State University of New York, Coll. of Environ. Sci. and Forestry, Syracuse, NY 13210, United States; Volk, T.A., State University of New York, Coll. of Environ. Sci. and Forestry, Syracuse, NY 13210, United States; White, E.H., State University of New York, Coll. of Environ. Sci. and Forestry, Syracuse, NY 13210, United States; Neuhauser, E.F., Niagara Mohawk Power Corporation, Syracuse, NY 13202, United States; Benjamin, W.H., New York State Elec. and Gas Corp., Binghamton, NY 13902, United States; Peterson, J.M., New York State Ener. R. and D. Auth., Albany, NY 12223, United States","Biomass-for-bioenergy cropping and production systems based on willow (and poplar) planted and managed at high densities and short (3-4 year) coppice harvest cycles, providing fuel for co-firing with Coal (or other types of energy conversion) must be ecologically and environmentally sustainable to be commercially successful. Current knowledge arid ongoing research and development indicate that the production and utilization systems involved are environmentally and ecologically sustainable. Therefore two primary constraints to commercialization are being met. The remaining constraint is economic viability based on cost of production and use, the value of environmental externalities (such as atmospheric emissions), and potential government/public policy actions to promote this system of providing a locally produced and renewable farm Crop and fuel. The environmental and ecological benefits of the system should act as a catalyst for developments needed to overcome the economic constraints of the system.Biomass-for-bioenergy cropping and production systems based on willow (and poplar) planted and managed at high densities and short (3-4 year) coppice harvest cycles, providing fuel for co-firing with coal (or other types of energy conversion) must be ecologically and environmentally sustainable to be commercially successful. Current knowledge and ongoing research and development indicate that the production and utilization systems involved are environmentally and ecologically sustainable. Therefore two primary constraints to commercialization are being met. The remaining constraint is economic viability based on cost of production and use, the value of environmental externalities (such as atmospheric emissions), and potential government/public policy actions to promote this system of providing a locally produced and renewable farm crop and fuel. The environmental and ecological benefits of the system should act as a catalyst for developments needed to overcome the economic constraints of the system.","Agri-forestry; Biofuel; Biopower; Dedicated feedstock; Environment; Northeastern U.S.; Short-rotation intensive culture; SRIC; Utility industry","biofuel; biomass production; coal; cost; cropping system; energy production; environmental impact assessment; poplar; tree; United States; Biomass; Cost effectiveness; Cultivation; Energy policy; Environmental impact; Public policy; Bioenergy; Biofuels; Short rotation forestry; Forestry; biomass energy; forestry production; short-rotation forestry; USA, New York",Conference Paper,"Final","",Scopus,2-s2.0-0031851659
"Acker K., Möller D., Marquardt W., Brüggemann E., Wieprecht W., Auel R., Kalaß D.","55954833500;7102816537;36908763600;7004538458;56506988700;6603633814;6603231655;","Atmospheric research program for studying changing emission patterns after German unification",1998,"Atmospheric Environment","32","20",,"3435","3443",,26,"10.1016/S1352-2310(98)00041-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0345451617&doi=10.1016%2fS1352-2310%2898%2900041-7&partnerID=40&md5=d250d3f4173a40b1e5840f5eccf97828","Brandenburg Tech. University Cottbus, Working Group Air Chemistry, Rudower Chaussee 5, D-12484 Berlin, Germany; Institute for Tropospheric Research, Permoserstraße 15, D-04303 Leipzig, Germany","Acker, K., Brandenburg Tech. University Cottbus, Working Group Air Chemistry, Rudower Chaussee 5, D-12484 Berlin, Germany; Möller, D., Brandenburg Tech. University Cottbus, Working Group Air Chemistry, Rudower Chaussee 5, D-12484 Berlin, Germany; Marquardt, W., Institute for Tropospheric Research, Permoserstraße 15, D-04303 Leipzig, Germany; Brüggemann, E., Institute for Tropospheric Research, Permoserstraße 15, D-04303 Leipzig, Germany; Wieprecht, W., Brandenburg Tech. University Cottbus, Working Group Air Chemistry, Rudower Chaussee 5, D-12484 Berlin, Germany; Auel, R., Brandenburg Tech. University Cottbus, Working Group Air Chemistry, Rudower Chaussee 5, D-12484 Berlin, Germany; Kalaß, D., Brandenburg Tech. University Cottbus, Working Group Air Chemistry, Rudower Chaussee 5, D-12484 Berlin, Germany","A dramatic decrease in emission of sulphur dioxide (SO2, 60%), dust (82%), nitrogen oxide (NO, 30%) and other pollutants (hydrochloric acid (HCl); ammonia (NH3)) has been observed in East Germany after German unification in 1989. The smaller decrease in total NO is due to significant increase of NO from traffic. Air-pollutant concentrations in both parts of Germany before and after 1989 will be compared and their development will be discussed, based on precipitation and cloud chemistry data from long-term continuous record. Sectoral rain data, based on backward trajectory calculations, clearly show that the significant decline in annual volume weighted precipitation ions (sulphate, calcium, ammonium, chloride) in rain water from sector 'East' since 1989 and particularly since about 1992 is roughly correlated with a similar percentage decline in SO2, dust and NH3 emissions for the region East Germany. The acidity of the precipitation from sector 'East' has increased very strikingly from 1993 up to 1995 threefold more than from sector 'West'. Despite the strong decrease in SO2 emission, this decrease of the atmospheric neutralising capacity was caused by the much steeper decline in atmospheric base cations in that region. Precipitation data from all transport directions show high variation, but no significant trend in the annual average H+ ion concentration. At Mt. Brocken the annual average volume weighted cloud-water acidity during frost-free periods increased by a factor of three between 1992 and 1995. This result, confirmed also by the annual frequency distributions of the pH values, reflects the atmospheric pollutant loading also from all entry sectors. After 1995 this trend is reversed. Detailed classification of the cloud-water data by entry sector, and by meteorological and especially microphysical factors is currently being carried out and preliminary results are presented.","Cloud chemistry; Emission; Precipitation chemistry; Trend","Cloud chemistry; Air quality; Ammonia; Atmospheric chemistry; Gas emissions; Hydrochloric acid; Nitrogen oxides; Precipitation (meteorology); Sulfur dioxide; Air pollution; ammonia; calcium; chloride; hydrochloric acid; nitrogen oxide; proton; rain; sulfate; sulfur dioxide; atmospheric chemistry; atmospheric pollution; comparative study; political change; precipitation quality; air monitoring; air pollutant; air pollution; article; calculation; cloud; dust; exhaust gas; german democratic republic; photochemistry; pollution transport; precipitation; priority journal; traffic; Germany",Article,"Final","",Scopus,2-s2.0-0345451617
"Ackerman M.C., Jefferson C.M.","7102657885;7005458176;","Global emissions due to urban transport and the potential for their reduction",1998,"Proceedings of the International Conference on Urban Transport and the Environment for the 21st Century",,,,"339","348",,7,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032255185&partnerID=40&md5=e61dc403119ca4a990d7200bab756e7d","Univ of the West of England, Bristol, United Kingdom","Ackerman, M.C., Univ of the West of England, Bristol, United Kingdom; Jefferson, C.M., Univ of the West of England, Bristol, United Kingdom","The worldwide growth in the volume of transport is giving rise to increasing concern over the consequent increase in emissions. The rise in CO2 emissions is hindering the drive to minimize the `Greenhouse Effect' and other more noxious emissions are causing a deterioration in urban air quality. Urban transport is estimated to account for over 20% of total CO2 emissions in the USA, of which up to 50% is due to energy wasted in braking. The figure worldwide could well be approaching this. Assuming that 60% of this energy is recoverable through regenerative braking, it is possible that total global CO2 emissions could be reduced by 4% by implementation of currently available brake energy recovery technologies. The reduction in other emissions could be far more significant due to the optimized engine management systems which such technologies allow. This paper describes brake energy recovery technologies, and their introduction so far, in comparison with other measures such as use of alternative fuels.",,"Air pollution control; Air quality; Braking; Carbon dioxide; Gas emissions; Greenhouse effect; Internal combustion engines; Urban planning; Brake energy recovery technologies; Engine management systems; Motor transportation",Conference Paper,"Final","",Scopus,2-s2.0-0032255185
"Ade H., Yang W., English S.L., Hartman J., Davis R.F., Nemanich R.J., Litvinenko V.N., Pinayev I.V., Wu Y., Madey J.M.J., Litvinenko V.N., Pinayev I.V., Wu Y., Madey J.M.J.","7006650841;7407757902;7006443748;7201671291;7410190176;7102278081;35460842000;7004588902;8344317900;57222995525;55776725800;7004588902;56061228800;35462706200;","A free electron laser-photoemission electron microscope system (FEL-PEEM)",1998,"Surface Review and Letters","5","6",,"1257","1268",,61,"10.1142/S0218625X98001596","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032260039&doi=10.1142%2fS0218625X98001596&partnerID=40&md5=3a05eb212df7c8e439ad1a458c4ccb88","Department of Physics, NCSU, Raleigh, NC 27695, United States; Department of Engineering, NCSU, Raleigh, NC 27695, United States; FEL Laboratory, Department of Physics, Duke University, Durham, NC 27708, United States","Ade, H., Department of Physics, NCSU, Raleigh, NC 27695, United States; Yang, W., Department of Physics, NCSU, Raleigh, NC 27695, United States; English, S.L., Department of Engineering, NCSU, Raleigh, NC 27695, United States; Hartman, J., Department of Engineering, NCSU, Raleigh, NC 27695, United States; Davis, R.F., Department of Engineering, NCSU, Raleigh, NC 27695, United States; Nemanich, R.J., Department of Physics, NCSU, Raleigh, NC 27695, United States; Litvinenko, V.N., FEL Laboratory, Department of Physics, Duke University, Durham, NC 27708, United States; Pinayev, I.V., FEL Laboratory, Department of Physics, Duke University, Durham, NC 27708, United States, FEL Laboratory, Department of Physics, Duke University, Durham, NC 27708, United States; Wu, Y., FEL Laboratory, Department of Physics, Duke University, Durham, NC 27708, United States; Madey, J.M.J., FEL Laboratory, Department of Physics, Duke University, Durham, NC 27708, United States; Litvinenko, V.N., FEL Laboratory, Department of Physics, Duke University, Durham, NC 27708, United States; Pinayev, I.V., FEL Laboratory, Department of Physics, Duke University, Durham, NC 27708, United States, FEL Laboratory, Department of Physics, Duke University, Durham, NC 27708, United States; Wu, Y., FEL Laboratory, Department of Physics, Duke University, Durham, NC 27708, United States; Madey, J.M.J., FEL Laboratory, Department of Physics, Duke University, Durham, NC 27708, United States","We report first results from our effort to couple a high resolution photoemission electron microscope (PEEM) to the OK-4 ultraviolet free electron laser at Duke University (OK-4/Duke UV FEL). The OK-4/Duke UV PEL is a high intensity source of tunable monochromatic photons in the 3-10 eV energy range. This tunability is unique and allows us to operate near the photoemission threshold of any samples and thus maximize sample contrast while keeping chromatic aberrations in the PEEM minimal. We have recorded first Images from a variety of samples using spontaneous radiation from the OK-4/Duke UV PEL in the photon energy range of 4.0-6.5 eV. Due to different photothreshold emission from different sample areas, emission from these areas could be turned on (or off) selectively. We have also observed relative intensity reversal with changes in photon energy which are interpreted as density-of-state contrast. Usable image quality has been achieved, even though the output power of the FEL in spontaneous emission mode was several orders of magnitude lower than the anticipated full laser power. The PEEM has achieved a spatial resolution of 12 nm.",,,Article,"Final","",Scopus,2-s2.0-0032260039
"Adler K., Grant M., Schroeer W.","7102488016;57196989724;6602872211;","Emissions reduction potential of the congestion mitigation and air quality improvement program: A preliminary assessment",1998,"Transportation Research Record",,"1641",,"81","88",,3,"10.3141/1641-10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032158087&doi=10.3141%2f1641-10&partnerID=40&md5=d109284b34ed148ae08990bf9a4165db","U.S. Environmental Protection Agency, Off. of Plcy., Plan., and Evaluation, 401 M Street, S.W., Washington, DC 20460, United States; Apogee Research, Inc., 4350 East-West Highway, Bethesda, MD 20814, United States; Apogee Research, Inc., 2097 Jefferson Avenue, St. Paul, MN 55105, United States","Adler, K., U.S. Environmental Protection Agency, Off. of Plcy., Plan., and Evaluation, 401 M Street, S.W., Washington, DC 20460, United States; Grant, M., Apogee Research, Inc., 4350 East-West Highway, Bethesda, MD 20814, United States; Schroeer, W., Apogee Research, Inc., 2097 Jefferson Avenue, St. Paul, MN 55105, United States","The Congestion Mitigation and Air Quality (CMAQ) program provides funds to states for projects designed to help attain the national ambient air quality standards. However, to date there has been no attempt to quantify the national emissions effects of the CMAQ program or its potential. States are requested to provide estimates of emissions reductions associated with projects funded by the CMAQ program to FHWA. These reports provide a rich source of data for analysis of the CMAQ program, although the data have various limitations. A methodology to estimate potential effects of the CMAQ program on emissions of volatile organic compounds, oxides of nitrogen, and carbon monoxide using data provided by the states to FHWA is presented. Using this methodology, a preliminary assessment of the emissions effect of the CMAQ program from its inception in 1992 through 2005 is presented. It is suggested that the CMAQ program is playing a significant role in reducing emissions nationwide. Emissions estimates are sensitive to assumptions about project costeffectiveness and years of effect. In addition, various limitations in the national database of CMAQ projects are noted. The use of consistent methodologies for estimating the effects of programs nationwide is recommended to improve the accuracy of national emission reduction estimates.",,"Gas emissions; Standards; Traffic control; Transportation; Volatile organic compounds; Air quality improvement program; Congestion mitigation; Emissions reduction potential; Air quality",Article,"Final","",Scopus,2-s2.0-0032158087
"Afanasiev S., Arkhipov V., Bondarev V., Ehara M., Filipov G., Fukui S., Hasegawa S., Hasegawa T., Horikawa N., Isupov A., Iwata T., Kashirin V., Kawano M., Kageya T., Khrenov A., Kolesnikov V., Ladygin V., Litvinenko A., Malakhov A., Matsuda T., Nakayama H., Nikiforov A., Osada E., Pilipenko Yu., Reznikov S., Rukoyatkin P., Semenov A., Semenova I., Takabayashi N., Wakai A., Zolin L.","7004861291;7203019124;7102900164;7004457691;6701378150;36122754100;57214786481;57212671646;35227469600;35227423300;57207756512;7004105198;57206330656;26424284700;7003454665;57002551900;7004713276;35227669700;7005378952;57209860852;55031279600;57197596981;6604074693;6602073221;7003851669;6602098135;57017457400;57212843917;8292956500;7003474082;6602849238;","Fragmentation of tensor polarized deuterons into cumulative pions",1998,"Physics Letters, Section B: Nuclear, Elementary Particle and High-Energy Physics","445","1-2",,"14","19",,10,"10.1016/S0370-2693(98)01455-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002826401&doi=10.1016%2fS0370-2693%2898%2901455-5&partnerID=40&md5=7ead13e80fc7ba0e5e3925c5b5336383","Jt. Institute for Nuclear Research, Dubna 141980, Russian Federation; St.-Petersburg State University, St.-Petersburg, 198350, Russian Federation; Nagoya University, Nagoya 464-8062, Japan; INPNE, 1784 Sofia, Bulgaria; Miyazaki University, Miyazaki 889-21, Japan; Univ. of Michigan, Ann Arbor, MI 48109-1120, United States","Afanasiev, S., Jt. Institute for Nuclear Research, Dubna 141980, Russian Federation; Arkhipov, V., Jt. Institute for Nuclear Research, Dubna 141980, Russian Federation; Bondarev, V., Jt. Institute for Nuclear Research, Dubna 141980, Russian Federation, St.-Petersburg State University, St.-Petersburg, 198350, Russian Federation; Ehara, M., Nagoya University, Nagoya 464-8062, Japan; Filipov, G., Jt. Institute for Nuclear Research, Dubna 141980, Russian Federation, INPNE, 1784 Sofia, Bulgaria; Fukui, S., Nagoya University, Nagoya 464-8062, Japan; Hasegawa, S., Nagoya University, Nagoya 464-8062, Japan; Hasegawa, T., Miyazaki University, Miyazaki 889-21, Japan; Horikawa, N., Nagoya University, Nagoya 464-8062, Japan; Isupov, A., Jt. Institute for Nuclear Research, Dubna 141980, Russian Federation; Iwata, T., Nagoya University, Nagoya 464-8062, Japan; Kashirin, V., Jt. Institute for Nuclear Research, Dubna 141980, Russian Federation; Kawano, M., Miyazaki University, Miyazaki 889-21, Japan; Kageya, T., Nagoya University, Nagoya 464-8062, Japan, Univ. of Michigan, Ann Arbor, MI 48109-1120, United States; Khrenov, A., Jt. Institute for Nuclear Research, Dubna 141980, Russian Federation; Kolesnikov, V., Jt. Institute for Nuclear Research, Dubna 141980, Russian Federation; Ladygin, V., Jt. Institute for Nuclear Research, Dubna 141980, Russian Federation; Litvinenko, A., Jt. Institute for Nuclear Research, Dubna 141980, Russian Federation; Malakhov, A., Jt. Institute for Nuclear Research, Dubna 141980, Russian Federation; Matsuda, T., Miyazaki University, Miyazaki 889-21, Japan; Nakayama, H., Nagoya University, Nagoya 464-8062, Japan; Nikiforov, A., Jt. Institute for Nuclear Research, Dubna 141980, Russian Federation; Osada, E., Miyazaki University, Miyazaki 889-21, Japan; Pilipenko, Yu., Jt. Institute for Nuclear Research, Dubna 141980, Russian Federation; Reznikov, S., Jt. Institute for Nuclear Research, Dubna 141980, Russian Federation; Rukoyatkin, P., Jt. Institute for Nuclear Research, Dubna 141980, Russian Federation; Semenov, A., Jt. Institute for Nuclear Research, Dubna 141980, Russian Federation; Semenova, I., Jt. Institute for Nuclear Research, Dubna 141980, Russian Federation; Takabayashi, N., Nagoya University, Nagoya 464-8062, Japan; Wakai, A., Nagoya University, Nagoya 464-8062, Japan; Zolin, L., Jt. Institute for Nuclear Research, Dubna 141980, Russian Federation","The tensor analyzing power T20 of the reaction d + A → π (0°) + X has been measured in the fragmentation of 9 GeV tensor polarized deuterons into pions with momenta from 3.5 to 5.3 GeV/c on hydrogen, beryllium and carbon targets. This kinematic range corresponds to the region of cumulative hadron production with the cumulative variable xc from 1.08 to 1.76. The values of T20 have been found to be small and consistent with positive values. This contradicts the predictions based on a direct mechanism assuming NN collision between a high momentum nucleon in the deuteron and a target nucleon (NN → NNπ). © 1998 Elsevier Science B.V. All rights reserved.","Cumulative production; Deuteron; Pion; Tensor analyzing power",,Article,"Final","",Scopus,2-s2.0-0002826401
