Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
[No author name available],[No author id available],"14th International Conference on Commercial Vehicles, 2017",2017,"VDI Berichte","2017","2298",,"","",290,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106028168&partnerID=40&md5=d5f306063652a062ff49e40971f93dff",,"","The proceedings contain 23 papers. The special focus in this conference is on Commercial Vehicles. The topics include: Human machine interface of the future: Innovative solutions for commercial vehicle’s instrumentation; ZF innovation truck 2016: Advanced driver assistance systems are increasing safety and usability; mercedes benz future bus - first partly automated city bus with citypilot; new system architectures for commercial vehicles to support complex functions for autonomous driving: Sensor set-up for redundant 360°-coverage of the environment; from the automated vehicle to platooning - a look into the future; Future CO2 legislation and innovations to reduce TCO - using continental innovation truck as an example: Evaluation of photovoltaic system and coasting technology; energy management for future commercial vehicles; The NEOPLAN Tourliner - leading the way in CO2 reduction through aerodynamically optimised design: Optimised consumption with consideration to various vehicle requirements; energy efficient standstill air conditioning for trucks; Monitoring the fresh-air flow rate for energy-efficient bus ventilation: By monitoring of relative humidity and CO2-concentration; development of an electric powertrain system for truck trailers; Electric drivelines in semi-trailers: TRANSFORMERS: An additional way to hybridisation; requirements of Chinese domestic market for introduction of disc brakes for medium and heavy tractor truck axles: Sino German collaboration to enhance the product introduction process into Chinese domestic market for a demanding component; development of an 8-speed automatic transmission for medium-duty trucks and buses: Market analysis, selection, detailed definition and comparison of concepts and rollout of a segment-optimized transmission system; intelligent connectivity solutions.",,,Conference Review,"Final","",Scopus,2-s2.0-85106028168
[No author name available],[No author id available],"2nd International Conference on Energy and Indoor Environment for Hot Climates - ASHRAE, HotClimates 2017",2017,"2nd International Conference on Energy and Indoor Environment for Hot Climates - ASHRAE, HotClimates 2017",,,,"","",266,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85093935802&partnerID=40&md5=c92a37a65463b21578a104534773bb93",,"","The proceedings contain 33 papers. The topics discussed include: roof gardens application in hot – humid climate (Jubail Industrial City case study); understanding building compactness metrology, originating compact architectural forms; an approach in architectural design of energy-efficient classrooms with a focus on the optimal glazing size in the south-oriented façade for hot and dry climate; a study on climatic design in traditional architecture of hot humid climate-case study: Rashidy Home in Iran; energy efficient perspective to typology of summer cooling shading structures; indoor air quality and health in the eastern Mediterranean region; and ASHRAE Standard 62.1 and LEED: using enhanced air cleaning to integrate IAQ and energy conservation.",,,Conference Review,"Final","",Scopus,2-s2.0-85093935802
[No author name available],[No author id available],"17th International Multidisciplinary Scientific GeoConference, SGEM 2017",2017,"International Multidisciplinary Scientific GeoConference Surveying Geology and Mining Ecology Management, SGEM","17","43",,"1","700",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063104966&partnerID=40&md5=7dd7880175e531dc5b66d7f226bb4812",,"","The proceedings contain 173 papers. The special focus in this conference is on Scientific GeoConference. The topics include: Brewer’s spent yeast as a potential stimulative agent of rye plantlets; challenges of the information system supporting waste management in a circular economy; cold waste asphalt recycling using fly ash, cationic emulsions and natural aggregated added; combustion waste landfill sites as alternative sources of rare earth elements; environmental aspects of ree recovery technology from secondary sources in new kankberg and Covas; conception of waste management and regeneration of post-industrial land in example of mining residues dumping grounds; evaluating the efficiency of rare earth elements recovery from mining wastes using environmentally friendly methods; immobilization of arsenic and iron from acid drainage waters by using reagent; the impact of a biological waste collection strategy on total greenhouse gas emissions in north-eastern Poland; kinetic modelling of hydrolyzed lignin pyrolysis using thermal analysis; microwave pyrolysis treatment of sewage sludge: Performed at laboratory and full-scale conditions; life cycle environmental impacts of Romanian beer production; measuring product material circularity - A case of automotive industry; optimization of logistics of municipal waste transport in regional formulation; prediction of the development of long term deformations in deposit bodies; preliminary mycoremediation evaluation of waste ash from thermal power plant utilising the oyster mushroom; project management and conflict potentials in the recycling sector in developing countries; project-based approach to the implementation of low-waste technology at the mining companies; recovery of sawdust, recycled rubber particles and textile waste by making sound absorbing materials.",,,Conference Review,"Final","",Scopus,2-s2.0-85063104966
[No author name available],[No author id available],"Symposium on Life-Cycle Assessment of Pavements, Pavement LCA 2017",2017,"Pavement Life-Cycle Assessment - Proceedings of the Pavement Life-cycle Assessment Symposium, 2017",,,,"","",298,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058106711&partnerID=40&md5=ef821c3bb8d32f52dba522fb197d547f",,"","The proceedings contain 30 papers. The special focus in this conference is on Life-Cycle Assessment of Pavements. The topics include: Current difficulties with creation of standardized digital climate calculations for infrastructural projects; Development of an environmental life-cycle assessment (LCA) protocol for flexible pavements that integrates life-cycle components to a proprietary software; review and comparison of freely-available tools for pavement carbon footprinting in europe; route level analysis of road pavement surface condition and truck fleet fuel consumption; Impact of PCC pavement structural response on rolling resistance and vehicle fuel economy; cool pavement lca tool: Inputs and recommendations for integration; rolling resistance and traffic delay impact on a road pavement life cycle carbon footprint analysis; LCA case study for O’Hare international airport taxiway A&B rehabilitation; exploring alternative methods of environmental analysis; an uncoupled pavement-urban canyon model for heat islands; the importance of incorporating uncertainty into pavement life cycle cost and environmental impact analyses; Functional unit choice for comparative pavement LCA involving use-stage with pavement roughness uncertainty quantification (UQ); Role of uncertainty assessment in LCA of pavements; Calculation method of stockpiling and use phase in road LCA: Case study of steel slag recycling; concrete pavement life cycle environmental assessment & economic analysis: A manitoba case study; life-cycle assessment tool development for flexible pavement in-place recycling techniques; life-cycle assessment of road pavements containing marginal materials: Comparative analysis based on a real case study; integrated sustainability assessment of asphalt rubber pavement based on life cycle analysis; LCCA for silent surfaces; emission-controlled pavement management scheduling.",,,Conference Review,"Final","",Scopus,2-s2.0-85058106711
[No author name available],[No author id available],"15th International Conference on Computers in Urban Planning and Urban Management, 2017",2017,"Lecture Notes in Geoinformation and Cartography",,,,"1","503",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056293162&partnerID=40&md5=f2893ebe0bde67189f29be3295a1146f",,"","The proceedings contain 27 papers. The special focus in this conference is on Computers in Urban Planning and Urban Management. The topics include: Introduction to planning support science for smarter urban futures; towards the development of a monitoring system for planning policy; urban activity explorer: visual analytics and planning support systems; a decision support system for fighting multiple fires in urban areas caused by large earthquakes; developing the well-located land index to establish smart human settlements for the ekurhuleni municipality, south africa; designing with data for urban resilience; geodesign, resilience and the future of former mega-event sites; the walkability planning support system: an evidence-based tool to design healthy communities; a dynamic real-time navigation system for urban tourists; household micro-simulation model considering observed family histories in a suburban new town; social sensing: the necessary component of planning support system for smart city in the era of big data; investigating theoretical development for integrated transport and land use modelling systems; the mode most traveled; an integrated demand and carbon impact forecasting approach for residential precincts; open data and human-based outsourcing neighborhood rating: a case study for san francisco bay area gentrification rate; citydash: visualising a changing city using open data; consistency analysis of city indicator data; advanced spatial analysis for vegetation distributions aimed at introducing smarter city shrinkage and does activity fulfil aspiration? a contextual comparison of smart city applications in practice.",,,Conference Review,"Final","",Scopus,2-s2.0-85056293162
[No author name available],[No author id available],"Air and Waste Management Association, A and WMA - Finding Common Ground on Climate Change Mitigation and Adaptation",2017,"Air and Waste Management Association, A and WMA - Finding Common Ground on Climate Change Mitigation and Adaptation","2017-October",,,"","",560,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052199504&partnerID=40&md5=bd572bf32b70a44ea55fdebf1b7b31c5",,"","The proceedings contain 40 papers. The topics discussed include: assessment of progress in climate change mitigation and adaptation; what is measured is managed: lessons learned from the operation of the Israeli voluntary greenhouse gas registry since 2010; GHg policies for international maritime activities; an update and comparison on state level greenhouse gas reporting and cap and trade regulations; effects of bay area policies and incentives to improve air quality and reduce greenhouse gas emissions by electrifying transportation; community energy planning and implementation making it happen in Arlington, VA; impacts of future electricity generation on greenhouse gases and air quality in the rocky mountain region; a review of regulatory and industry greenhouse gas reporting cooperation; prediction of GHGS reduction scenario analysis of in Korea using of the leap model; connecting climate risk to financial performance for infrastructure investments; measuring the impact of organizational efforts on community sustainability and resilience; emerging technology solutions microgrid technology within hospital campuses; private sector advances on key climate risks and opportunities - but more are still needed; and regional and seasonal variations in ambient CO2 concentrations as indicators of natural and anthropogenic events.",,,Conference Review,"Final","",Scopus,2-s2.0-85052199504
[No author name available],[No author id available],"A perovskite-like catalyst for the simultaneous removal of soot and NO: Effect of the synthesis method",2017,"Environmental Division 2017 - Core Programming Area at the 2017 AIChE Annual Meeting","2017-October",,,"40","41",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052156015&partnerID=40&md5=87f74c341b4777f7159d0b0884eb62b0",,"","Due to the environmental problems associated with the use of diesel engines, and the strengthening of the regulations concerning pollutant emissions in the transport field. The study of the catalytic simultaneous removal of soot and NO at relatively low temperatures (within the range of diesel engine exhaust: 150-450°C) has taken a paramount importance in pollution control area. Mixed oxides coming from perovskite-like materials, seems to be a promising catalyst for such purpose. In this way, the present work tested the La0.7Ag0.3MnO3 perovskite-like material, prepared for different synthetic routes, for the simultaneous removal of soot and NO. Three different synthetic routes are compared: microwave-assisted hydrothermal (HMW), microwave-assisted (MW) and solid state (SS). The catalytic activity of the prepared catalysts was tested in a temperature-controlled furnace inside which a sootcatalyst-sand fixed bed was placed. The mixture of carbonaceous material and catalysts was carried out with spatula (i.e. loose contact), keeping always a 1:9 weight ratio. The soot model used in this study consisted of a carbon black, FW200, from Orion Engineering. The soot-catalyst-sand mixture was exposed at a constant heating rate of 10°C/min up to 600°C, under a 2200 ppm NO/10% vol.O2/He atmosphere. The evolution of CO2, CO, NO, NOx, N2,O2 gases with temperature were followed by mass spectrometry and a KIGAZ 310 gas analyzer. The catalyst materials were also characterized by SEM, TEM, XRD, H2-TPR and O2-TPD. The results show a good catalytic behavior of the materials tested for the oxidation of soot. Figure 1 and Table 1 present the temperature at which soot ignition begins (Tig), and the temperatures at which the conversion of soot to CO2 was 50%, 90% and 100%, named as T50, T90 and T100, respectively. When it is compared the catalytic activity results with the non-catalytic one; it was found an ignition temperature shift of 278°C when the HMW-synthesized catalyst was used, and a shift of 241°C for the MW-synthesized catalyst. Also, the maximum soot oxidation peak, (T50), for all the catalytic systems evaluated in this study was shifted to lower temperatures according to the following decreasing order: non-catalytic &gt; SS &gt; HMW &gt; MW. Another important result regarding to catalytic soot oxidation, it is that no CO emission was found in the gas stream, indicating 100% selectivity toward CO2. In contrast, for the noncatalytic one, the selectivity CO2/CO ratio was near one. Copyright © American Institute of Chemical Engineers. All rights reserved.",,"Carbon black; Carbon dioxide; Catalytic oxidation; Diesel engines; Dust; Environmental regulations; Exhaust systems (engine); Lanthanum compounds; Manganese compounds; Mass spectrometry; Mixtures; Oxidation; Perovskite; Pollution control; Silver compounds; Soot; Carbonaceous materials; Catalytic behavior; Environmental problems; Ignition temperatures; Microwave assisted; Microwave-assisted hydrothermal; Perovskite-like catalysts; Simultaneous removal; Catalyst activity",Conference Paper,"Final","",Scopus,2-s2.0-85052156015
[No author name available],[No author id available],"OTC Brasil 2017",2017,"OTC Brasil 2017",,,,"","",1991,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051676273&partnerID=40&md5=94bd4dddd9e872b6641663595f42906d",,"","The proceedings contain 159 papers. The topics discussed include: improved ocean current estimation using a seismic streamer model; salt heterogeneities characterization in pre-salt Santos basin fields; an all-electric BOP control system: a game-changing technology; risk mitigation on deepwater drilling based on 3D geomechanics and fit-for-purpose data acquisition; simultaneous effect of salt creep and dissolution in caliper prediction during drilling operations; geomechanical model and wellbore stability analysis of brazil's pre-salt carbonates, a case study in block BMS-8; on the hydrodynamic aspects of the carbonate scale formation process in high flow rate wells; a physical model for scale growth during the dynamic tube blocking test; study of the effect of monoethylene glycol meg on the precipitation of calcium carbonate in a pressurized dynamic system; field decommissioning obligations in brazil: the differences and impacts of current methodologies for concessions and sharing regimes in light of investment attraction; evaluation of social and economic impacts of local content management in oil & gas and shipbuilding industry in brazil: an appplication of input-output analysis; Campos and Santos basins: 40 years of reservoir characterization and management of shallow- to ultra-deep water, post- and pre-salt reservoirs - historical overview and future challenges; fault reactivation in compartmentalized reservoirs: effect of fault transmissibility enhancement on pressure transient behavior; and developments and optimizations in the pre-salt risers systems: from initial technical challenges up to future expectations.",,,Conference Review,"Final","",Scopus,2-s2.0-85051676273
[No author name available],[No author id available],"World's Largest: Soil and Water Event - Environmental Connection 2017",2017,"World's Largest: Soil and Water Event - Environmental Connection 2017","2017-February",,,"","",621,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050379071&partnerID=40&md5=9b605e38fb31e6b97a51e4562c4aa815",,"","The proceedings contain 97 papers. The topics discussed include: sediment basins for construction stormwater- what works best?; hygroscopic humectants increase seed germination, improve plant establishment reduce dust with less water; performance evaluation of sediment barriers for construction applications using full scale testing methods; polymer enhanced best management practices to control erosion and enhance water quality; engineered earth armoring solution for shallow plane slope stabilization; pervious concrete and stormwater infiltration in piedmont clay soils; changing stormwater strategies for a changing climate?; development of geo-fiber filter (GFF) - a geotechnically-engineered drain inlet protector; and green infrastructure - community outreach campaign (year 3).",,,Conference Review,"Final","",Scopus,2-s2.0-85050379071
[No author name available],[No author id available],"METAL 2017 - 26th International Conference on Metallurgy and Materials, Conference Proceedings",2017,"METAL 2017 - 26th International Conference on Metallurgy and Materials, Conference Proceedings","2017-January",,,"","",2330,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043701955&partnerID=40&md5=a86f6dbda18580e03bb8cef914bfc6d9",,"","The proceedings contain 380 papers. The topics discussed include: the influence of hydrogen on the mechanical properties of trip 780 steel; microstructure characteristics of CP steel and trip steel laser welded joints; on the relevance of microsegregation models for process control in continuous casting of steel; quality improvement of continuously cast special steel by using numerical-optimization model; solidus, liquidus and peritectic transformation temperatures of Fe-C-Cr-Ni-Mo based alloys; temperatures of liquidus, solidus and peritectic transformation of Fe-C-Cr based alloys; comparison of liquidus and solidus temperatures of steel cast into ingots identified by different thermo-analytical methods; temperatures of phase transformations of Fe-C based alloys; causes of variation in properties of castings conforming to bs4844: 1986 grade 3D high chromium white cast iron; chemistry, metallurgy and mechanism of microstructural transformation in Hadfield steel, high chromium cast iron and austempered ductile iron; physicochemical parameters of carbon reducers for the ferrosilicon smelting process; reducing the content of harmful substances in input raw materials in the blast-furnace process; impact on the environment of iron-containing metallurgical waste; content of iron (II) and (III) in dusts generated by production of iron alloys; local reinforcement titanium carbide tic type manufactured in method of mould cavity preparation using 3D printing; possibilities of using the Erichsen test for determination of forming limit diagram and its utilization for hydroforming; and optimization of retention time in reheating furnace for microalloyed steel grades.",,,Conference Review,"Final","",Scopus,2-s2.0-85043701955
