Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
[No author name available],[No author id available],"6th Youth Forum of the World Petroleum Council- Future Leaders Forum, 2019",2019,"Youth Technical Sessions Proceedings- Proceedings of the 6th Youth Forum of the World Petroleum Council- Future Leaders Forum, 2019",,,,"","",404,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087033185&partnerID=40&md5=4eaf02c994102c5e990d604ecc4a3b41",,"","The proceedings contain 68 papers. The special focus in this conference is on World Petroleum Council. The topics include: The blokchain system as an important digitization factor of world energy sector; digitalization: Opportunity or challenge for energy industry?; applying the principle of a sharing economy in large oil and gas companies; renewable energy technologies application for the oil and gas industry in the arctic zone of the Russian Federation; gas engine fuel market in the Russian Federation: Consumption issues; development of numerical methods for assessing the effects of tax reform in the Russian oil industry; Analysis of cluster initiatives in the energy sector of the EU; long-term development of russian refineries based on the most probable scenarios of energy markets evolution; carbon offsetting strategies for supply-side responsiveness; russian gas market reform: Evaluation of the market efficiency and the saint petersburg stock exchange gas market as a new price indicator instead of regulated low price border; a new method of hydrocarbon detection with seismic data in tight reservoirs; application of machine learning techniques to estimate petrophysical properties; Experimental investigation of CO2-brine-rock interaction at in-situ reservoir conditions and its implication for tight oil EOR; utilizing of the value of information and risk adjusted voi for making better exploration decisions; a technological solutions set to ensure the safety of storage of liquefied natural gas; Role of LNG in the exporting strategy of Russia; The problem of LNG flow rate determination; peculiarities of flow of liquefied natural gas in pipelines.",,,Conference Review,"Final","",Scopus,2-s2.0-85087033185
"Academy of Science of South Africa, Brazilian Academy of Sciences, German National Academy of Sciences Leopoldina, U. S. National Academy of Medicine, U. S. National Academy of Sciences","","Air pollution and health – A science-policy initiative",2019,"Annals of Global Health","85","1","140","","",,6,"10.5334/aogh.2656","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077204594&doi=10.5334%2faogh.2656&partnerID=40&md5=467c09c1932ca5864f62051cd3307739","Academy of Science of South Africa, South Africa; Brazilian Academy of Sciences, Brazil; German National Academy of Sciences Leopoldina, Germany; U. S. National Academy of Medicine, United States","Academy of Science of South Africa; Brazilian Academy of Sciences; German National Academy of Sciences Leopoldina; U. S. National Academy of Medicine; U. S. National Academy of Sciences","Air pollution is a major, preventable and manageable threat to people’s health, well-being and the fulfillment of sustainable development. Air pollution is estimated to contribute to at least 5 million premature deaths each year across the world. No one remains unaffected by dirty air, but the adverse impacts of air pollution fall most heavily upon vulnerable populations, such as children, women, and people living in poverty — groups to whom States have special obligations under international human rights law. The National Academies of Sciences and Medicine of South Africa, Brazil, Germany and the United States of America are calling upon government leaders, business and citizens to take urgent action on reducing air pollution throughout the world — to the benefit of human health and well-being, to the benefit of the environment and as a condition towards sustainable development. Air pollution is a cross-cutting aspect of many UN Sustainable Development Goals. © 2019 The Author(s).",,"air pollution; article; Brazil; child; controlled study; female; Germany; government; human; human rights; leadership; poverty; South Africa; sustainable development; vulnerable population; wellbeing; adverse event; air pollution; biomass; cooking; electric power plant; health care policy; heating; industry; mining; prevention and control; public policy; sustainable development; traffic and transport; United States; waste management; fossil fuel; Air Pollution; Biomass; Brazil; Cooking; Fossil Fuels; Germany; Health Policy; Heating; Humans; Manufacturing and Industrial Facilities; Mining; Power Plants; Public Policy; South Africa; Sustainable Development; Transportation; United States; Waste Management",Article,"Final","",Scopus,2-s2.0-85077204594
[No author name available],[No author id available],"River Basin Management X",2019,"WIT Transactions on Ecology and the Environment","234","2019",,"","",227,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077194238&partnerID=40&md5=86099187a3943bb84ebbdd0c66516133",,"","The proceedings contain 21 papers. The topics discussed include: sediment transport at river contractions; effects of temporal variation in sediment reduction following improved land management practices on end-of-system delivery: a modeling investigation of a grazed catchment in Queensland, Australia; fluvial responses following volcanic eruptions: the Blanco-Este River, Southern Chile; areal reduction factors for design rainfall estimation in the Modder-Riet River basin, South Africa; objective assessment of land use in hydrographical studies; development and assessment of a single-event design flood estimation tool: case study in four climatological regions of South Africa; and derivation of the index governing the seepage flow and dynamic similarity condition of levee failures due to seepage flow.",,,Conference Review,"Final","",Scopus,2-s2.0-85077194238
[No author name available],[No author id available],"3rd EAI International Conference on Innovations and Interdisciplinary Solutions for Underserved Areas, InterSol 2019, and the 8th Conference on Research in Computer Science and its Applications, CNRIA 2019",2019,"Lecture Notes of the Institute for Computer Sciences, Social-Informatics and Telecommunications Engineering, LNICST","296",,,"","",188,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077045973&partnerID=40&md5=d5bc501e8d48f761bce65bfa08cc5e1d",,"","The proceedings contain 15 papers. The special focus in this conference is on Innovations and Interdisciplinary Solutions for Underserved Areas. The topics include: Design of a Low-Cost Wind Turbine Controller for Decentralized Rural Electrification Through the Small Wind Turbine; the Circular Relationship Between Poverty, Environment, and Economic Development: The Case of Shakshouk Village, Fayoum; the Community Participation in the Design Process of Livable Streets; a Smart Computing Framework Centered on User and Societal Empowerment to Achieve the Sustainable Development Goals; towards an Efficient Prediction Model of Malaria Cases in Senegal; new Approach for the Evaluation of Carbon Sequestration Capacity: Case of Closed Plant Formations and Gallery Forests; technical, Economic and Environmental Analysis of Hybrid Energy Solutions for Rural Electrification in the Republic of Chad; an Optimized, Low-Cost Off-grid Solar System: Design and Implementation; africa’s Online Access: What Data Is Getting Accessed and Where It Is Hosted?; Distributed Network Slicing and User Association in Unequal STBC-SNR Branch; follow Africa: Building an African News Recommender Systems; an Ontological Model for the Annotation of Infectious Disease Simulation Models; S-SDS: A Framework for Security Deployment as Service in Software Defined Networks.",,,Conference Review,"Final","",Scopus,2-s2.0-85077045973
[No author name available],[No author id available],"IFAC-PapersOnLine",2019,"IFAC-PapersOnLine","52","6",,"","",44,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076286787&partnerID=40&md5=42bcfce851d865195956613cb4322c9d",,"","The proceedings contain 6 papers. The topics discussed include: feedback control of freeway traffic flow via time-gap manipulation of ACC-equipped vehicles: APDE-based approach; cooperative vehicle merging with guaranteed collision avoidance; stability analysis of controlled freeway traffic systems with different on-ramp con?guration; nonlinear model predictive control to reduce network-wide traffic emission; and perimeter control for two-region urban traffic system based on model free adaptive predictive control with constraints.",,,Conference Review,"Final","",Scopus,2-s2.0-85076286787
[No author name available],[No author id available],"19th International Conference on Next Generation Teletraffic and Wired/Wireless Advanced Networks and Systems, NEW2AN 2019, and 12th Conference on Internet of Things and Smart Spaces, ruSMART 2019",2019,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","11660 LNCS",,,"","",756,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072966215&partnerID=40&md5=68a9f6dd7c449c8affdfcde40337bca1",,"","The proceedings contain 66 papers. The special focus in this conference is on Next Generation Teletraffic and Wired/Wireless Advanced Networks and Systems. The topics include: FaceWallGraph: Using Machine Learning for Profiling User Behaviour from Facebook Wall; multi-agent Approach to Computational Resource Allocation in Edge Computing; the Use of Context-Dependent Modelling for the Construction of an Anti-fraud System in Transport; an Approach to the Analysis of the Vehicle Movement on the Organization Territory; building Blocks of an Innovative Approach to Education in the Field of Cyber Operations in Smart Environment; Channel Switching Protocols Hinder the Transition to IP World: The Pentagon Story; network Anomaly Detection in Wireless Sensor Networks: A Review; polarization Direction Finding Method of Interfering Radio Emission Sources; Coexistence Management Approach for Densification of Randomly Deployed Low Power Nodes in TVWS Spectrum; investigation of the IoT Device Lifetime with Secure Data Transmission; Toward an Ultra-low Latency and Energy Efficient LoRaWAN; Novel AI-Based Scheme for Traffic Detection and Recognition in 5G Based Networks; a Connectivity Game with Incomplete Information on Jammer’s Location; ray-Based Modeling of Unlicensed-Band mmWave Propagation Inside a City Bus; maximizing Achievable Data Rate in Unlicensed mmWave Networks with Mobile Clients; runtime Minimization of the Threshold Distributed Computation Protocol in the Case of Participants Failures; preemptive Priority Queuing System with Randomized Push-Out Mechanism and Negative Customers; Development of Analytical Framework for Evaluation of LTE-LAA Probabilistic Metrics; Beamforming Signal Processing Performance Analysis for Massive MIMO Systems; Autonomous UAV Landing on a Moving Vessel: Localization Challenges and Implementation Framework.",,,Conference Review,"Final","",Scopus,2-s2.0-85072966215
[No author name available],[No author id available],"Proceedings of the 8th International Conference on Logistics and Systems Engineering 2018",2019,"Proceedings of the 8th International Conference on Logistics and Systems Engineering 2018",,,,"","",692,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071508035&partnerID=40&md5=e2b60a1ccc49e586e3601c318ea9a3d2",,"","The proceedings contain 63 papers. The topics discussed include: study on equilibrium evaluation of air passenger transport capacity in East China; the application of big data analytic in railway marshalling station: case study in Fengtai west marshalling station; satellite-ground time synchronization scheduling between multiple satellites and multiple ground stations; a location-based heuristic algorithm for task re-scheduling of autonomous agile satellite; research and optimization of cold chain transportation process based on network planning technology; the contribution and development strategy of low-carbon travel to urban green traffic based on DEA model; research on two-sided matching of field products service based on the satisfaction maximization; and study on the measurement of green technology innovation efficiency of industrial enterprises based on DEA model: an example from Hubei province.",,,Conference Review,"Final","",Scopus,2-s2.0-85071508035
[No author name available],[No author id available],"Institution of Mechanical Engineers - Fuel Systems Engines Conference 2018",2019,"Institution of Mechanical Engineers - Fuel Systems Engines Conference 2018",,,,"","",220,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071150115&partnerID=40&md5=4e0f6c1ced3da837464afa8b6fb3b75a",,"","The proceedings contain 14 papers. The topics discussed include: diesel combustion control via digital rate shaping with modern fuel injection systems; modeling and prediction of a cavitation erosion in gasoline direct injection injectors operated with E100 fuel using a barotropic equation of state; a simulation methodology to lower GDI soot emissions by reducing nozzle tip wetting; management of the flows induced by fuel injection I a GDI engine; and experimental investigation of water injection and strategies for gasoline engines.",,,Conference Review,"Final","",Scopus,2-s2.0-85071150115
[No author name available],[No author id available],"6th International Workshop on Hybrid Systems Biology, HSB 2019",2019,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","11705 LNBI",,,"","",180,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070761326&partnerID=40&md5=d8ba27340ffea6e42b99e12699926b27",,"","The proceedings contain 12 papers. The special focus in this conference is on Hybrid Systems Biology. The topics include: rPrism – A Software for Reactive Weighted State Transition Models; hybrid Modeling of Metabolic-Regulatory Networks (Extended Abstract); reachability Analysis and Hybrid Systems Biology - In Oded Maler; reaction Networks, Oscillatory Motifs and Parameter Estimation in Biochemical Systems; fixed-Point Computation of Equilibria in Biochemical Regulatory Networks; rejection-Based Simulation of Stochastic Spreading Processes on Complex Networks; controlling Noisy Expression Through Auto Regulation of Burst Frequency and Protein Stability; extracting Landscape Features from Single Particle Trajectories; A Hybrid HMM Approach for the Dynamics of DNA Methylation; using a Hybrid Approach to Model Central Carbon Metabolism Across the Cell Cycle.",,,Conference Review,"Final","",Scopus,2-s2.0-85070761326
[No author name available],[No author id available],"Workshop on JET Simulations, Experiments, and Theory, JETSET 2018",2019,"Astrophysics and Space Science Proceedings","55",,,"","",154,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070580779&partnerID=40&md5=8cdb6bee7074887ad4dee5b0693e4211",,"","The proceedings contain 21 papers. The special focus in this conference is on JET Simulations, Experiments, and Theory. The topics include: Relativistic 3D Hydrodynamic Simulations of the W50-SS433 System; knots in Relativistic Transverse Stratified Jets; ALMA Polarimetric Studies of Rotating Jet/Disk Systems; analysis of the Physical Properties of Jets/Outflows in T Tauri Stars; x-Shooter Survey of Jets and Winds in T Tauri Stars; accretion Bursts from Young Stars; the Musca Molecular Cloud: An Interstellar Symphony; laboratory Astrophysics at Extreme Light Infrastructure: Nuclear Physics; GIARPS/GRAVITY Survey: Broad-Band 0.44–2.4 Micron High-Resolution Spectra of T-Tauri and Herbig AeBe Stars – Combining High Spatial and High Spectral Resolution Data to Unveil the Inner Disc Physics; an Energetic Criterion for Astrophysical Winds and Jets; observational Constraints on the Conservation of Momentum and Energy in Jet-Driven Molecular Outflows; a Short Tribute to Kanaris Tsinganos, Conclusions to This Book; Meridional Self-Similar MHD Relativistic Flows Around Kerr Black Holes; modelling the Accretion on Young Stars, Recent Results and Perspectives; radiation Magnetohydrodynamic Models and Spectral Signatures of Plasma Flows Accreting onto Classical T Tauri Stars; mass Accretion Impacts in Classical T Tauri Stars: A Multi-disciplinary Approach; high Energy Emission from Shocks Due to Jets and Accretion in Young Stars with Disks: Combining Observations, Numerical Models, and Laboratory Experiments; on the Origin of the X-Ray Emission in Protostellar Jets Close to the Launching Site; Simulating Accretion and Outflow Regions in YSOs.",,,Conference Review,"Final","",Scopus,2-s2.0-85070580779
