Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
[No author name available],[No author id available],"2020 International Conference on Sustainable Development and Environmental Science",2020,"IOP Conference Series: Earth and Environmental Science","552","1",,"","",110,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092220013&partnerID=40&md5=f8a9b6ce0ace96e15879553d6aa5f27e",,"","The proceedings contain 22 papers. The topics discussed include: research on the fiscal and tax policies of low carbon leading China's development; the effects of climate change on snow leopards at the Hengduan Mountain region; prediction of impermeability of the concrete structure based on random forest and support vector machine; game behavior among multi stakeholders in the process of haze control; comprehensive assessment of the availability of selenium resources in Wucheng based on the analytic hierarchy process; research on high-resolution water pollutant source list of Daqing River Basin (Baiyangdian); effects of exogenous melatonin and ABA on photosynthetic characteristics of naturally aging Kiwi seedlings; prediction of the antifreeze of the concrete structure based on random forest and wavelet neural network; a neural network based method for sensitive frequency component analysis of cavitation fault; and the impact of high-quality development of China's economy and the change of industrial structure on energy consumption in transportation.",,,Conference Review,"Final","",Scopus,2-s2.0-85092220013
[No author name available],[No author id available],"3rd International Conference on Sustainable Engineering Techniques, ICSET 2020",2020,"IOP Conference Series: Materials Science and Engineering","881","1",,"","",2167,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090278498&partnerID=40&md5=892af0528a195ae99ea5a325d3b5a31e",,"","The proceedings contain 188 papers. The topics discussed include: the role of sustainable development approaches in addressing urban tensions in cities; coexistance of form and structure in contemporary architecture; the effect of cooperative learning strategy on the engagement in architectural education; functional transparency in digital architecture; impact of facade material of mass housing on outdoor thermal comfort in hot-arid climate; self-sufficiency and its role in the sustainability of exhibition buildings; the effect of parking lots distribution arrangements on environmental noise level for the universities campuses; adaptive reuse as an approach to sustainability; the role of addition in leftover places in the sustainability of historical buildings; economic revitalization of historical paths, analytical study of the tourist attraction property; nature simulation in iterative systems of contemporary structures; the effect of the characteristics formation of urban open space on thermal comfort for pedestrian; and the effect of smart low emission glass material on reducing energy consumption for office building in hot arid climate.",,,Conference Review,"Final","",Scopus,2-s2.0-85090278498
[No author name available],[No author id available],"Scientific Support for the Sustainable Development of Agro-Industrial Complex",2020,"IOP Conference Series: Earth and Environmental Science","547","1",,"","",325,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090385596&partnerID=40&md5=e073893f0133470676be976753da3f7e",,"","The proceedings contain 49 papers. The topics discussed include: institutional and transport conditions for the development of agricultural exports from the far east region; genetic parameters of the Chukchi breed populations in generational change; high spontaneous male-fertility-restorer frequency in a maize recurrent selection experiment; comparison of productivity indicators for the far eastern selection of soybean varieties under adverse climatic conditions with different planting dates; practical aspects of the selection of parental forms in the distant soybean hybridization; the role of defecate and microbial nitrogen-fixing preparations in the formation of alfalfa variety yield in the conditions of the south of Primorsky Krai; biologically active substances of plant components for the enrichment of dairy products; the study of bioresource collection of potato (Solanum Tuberosum l.) in the conditions of Primorsky Krai; and simulation in the tasks of environmental monitoring of groundwater.",,,Conference Review,"Final","",Scopus,2-s2.0-85090385596
"Zusman O.B., Kummel M.L., De la Rosa J.M., Mishael Y.G.","57217021803;57198098074;57336394100;6602789192;","Dissolved organic matter adsorption from surface waters by granular composites versus granular activated carbon columns: An applicable approach",2020,"Water Research","181",,"115920","","",,9,"10.1016/j.watres.2020.115920","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085767420&doi=10.1016%2fj.watres.2020.115920&partnerID=40&md5=8024c75abd668652eef8f7981d3448ca","Department of Soil and Water Science, The R.H. Smith Faculty of Agriculture, Food and Environment, The Hebrew University of Jerusalem, Israel; Instituto de Recursos Naturales y Agrobiología de Sevilla (IRNAS-CSIC), Av. Reina Mercedes 10, Seville, 41012, Spain","Zusman, O.B., Department of Soil and Water Science, The R.H. Smith Faculty of Agriculture, Food and Environment, The Hebrew University of Jerusalem, Israel; Kummel, M.L., Department of Soil and Water Science, The R.H. Smith Faculty of Agriculture, Food and Environment, The Hebrew University of Jerusalem, Israel; De la Rosa, J.M., Instituto de Recursos Naturales y Agrobiología de Sevilla (IRNAS-CSIC), Av. Reina Mercedes 10, Seville, 41012, Spain; Mishael, Y.G., Department of Soil and Water Science, The R.H. Smith Faculty of Agriculture, Food and Environment, The Hebrew University of Jerusalem, Israel","Many new sorbents have been introduced as an alternative for granular activated carbon (GAC), the most common sorbent for dissolved organic matter (DOM) removal. In the current study, we developed an applicable granular composite based on a flocculant commonly employed for drinking water treatment adsorbed to montmorillonite. DOM adsorption from surface waters, Lake Kinneret and Suwannee River, with low and high specific ultraviolet absorption (SUVA), respectively, by composite and GAC columns, was studied. Adsorption of DOM from Suwannee River was significantly higher by the composite column, in comparison to the GAC column, while an opposite trend was obtained for the adsorption of DOM from Lake Kinneret. In-situ regeneration of the columns with a brine solution was extremely efficient and inefficient for the composite and GAC columns, respectively. Adsorption, of both waters, post-regeneration by the composite column was not compromised, while GAC effectiveness decreased. The opposite trend in DOM adsorption from Suwannee River and Lake Kinneret was explained by the different affinities of the sorbents towards various DOM molecules. Distinguishing between different DOM components adsorbed by GAC and the composite was supported by 13C NMR and direct pyrolysis-GC-MS measurements. Furthermore, we demonstrated that the kinetics and adsorption at the equilibrium of five organic molecules to the composite and GAC can be correlated to their chemical-physical properties. Indeed, combining the properties of both sorbents, by integrating them into a single column, yielded higher DOM removal than by the individual columns. Furthermore, since DOM removal by GAC and by the composite, increases, and decreases with temperature, respectively, the integrated column, mitigates the changes in removal, stabilizing the adsorption performance. Such an integrated filter may minimize additional seasonal and water quality fluctuations. © 2020 Elsevier Ltd","Dissolved organic matter; Filtration; Granules; Polymer-clay composite; Surface water","Activated carbon; Activated carbon treatment; Biogeochemistry; Granular materials; Lakes; Molecules; Organic compounds; Potable water; Rivers; Sorbents; Water quality; Adsorption performance; Chemical-physical properties; Dissolved organic matters; Granular activated carbons; Granular composites; Integrated filter; Quality fluctuations; Ultraviolet absorption; Adsorption; activated carbon; dissolved organic matter; drinking water; montmorillonite; polymer; river water; surface water; charcoal; organic compound; adsorption; composite; detection method; dissolved organic matter; drinking water; physicochemical property; pollutant removal; surface water; water quality; water treatment; Article; carbon nuclear magnetic resonance; filtration; light absorption; priority journal; pyrolysis; pyrolysis gas chromatography mass spectrometry; seasonal variation; waste component removal; water absorption; water quality; water treatment; zeta potential; adsorption; kinetics; water management; water pollutant; Israel; Northern District; Sea of Galilee; Suwannee River; United States; Adsorption; Charcoal; Kinetics; Organic Chemicals; Water Pollutants, Chemical; Water Purification",Article,"Final","",Scopus,2-s2.0-85085767420
"Zuber J., Dittrich N., Rathsack P., Vogt C.","57188751919;57200797010;55693566400;7102423322;","Direct Mass Spectrometric Analysis of Solid Coal Samples Using Laser Desorption/Ionization Fourier Transform Ion Cyclotron Resonance Mass Spectrometry",2020,"Energy and Fuels","34","8",,"9573","9584",,4,"10.1021/acs.energyfuels.0c01810","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091822894&doi=10.1021%2facs.energyfuels.0c01810&partnerID=40&md5=50f085d5022e1ee3b363e98d0d23538b","Institute of Analytical Chemistry, Tu Bergakademie Freiberg, Leipziger Strasse 29, Freiberg, 09599, Germany; Forschungsinstitut für Leder und Kunststoffbahnen Filk, Meissner Ring 1, Freiberg, 09599, Germany; Fraunhofer Institute for Microstructure of Materials and Systems Imws, Walter-Hülse-Strasse 1, Halle, 06120, Germany","Zuber, J., Institute of Analytical Chemistry, Tu Bergakademie Freiberg, Leipziger Strasse 29, Freiberg, 09599, Germany; Dittrich, N., Forschungsinstitut für Leder und Kunststoffbahnen Filk, Meissner Ring 1, Freiberg, 09599, Germany; Rathsack, P., Fraunhofer Institute for Microstructure of Materials and Systems Imws, Walter-Hülse-Strasse 1, Halle, 06120, Germany; Vogt, C., Institute of Analytical Chemistry, Tu Bergakademie Freiberg, Leipziger Strasse 29, Freiberg, 09599, Germany","The direct analysis of complex organic solid samples, such as coal, still represents a challenge for mass spectrometric researchers. In this work, we present an approach to analyze various carbonaceous samples with different degrees of coalification (one peat and five coals) using laser desorption/ionization in negative ion mode (LDI(-)) and ultrahigh resolving Fourier transform ion cyclotron resonance mass spectrometry. This preparation and analysis method enables a characterization of reactive organic molecules in their native state, without a need for excessive sample preparation or processing. By combining ultrahigh resolving mass spectrometry with different chemometric analyses, an in-depth characterization of the analyzed peat and coal samples was possible, and a correlation between the mass spectra and the degree of coalification of each sample could be verified. As a proof of concept, various analytical standard molecules were analyzed at increasing laser powers to demonstrate that the detected coal-related molecules are actually contained in the samples and were not simply formed by fragmentation reactions during the LDI process. Overall, the direct analysis method presented is a time-saving alternative to analyze complex organic solid samples of all kinds by mass spectrometry. Copyright © 2020 American Chemical Society.",,"Coal; Cyclotrons; Desorption; Electron cyclotron resonance; Fourier series; Mass spectrometers; Molecules; Negative ions; Peat; Chemometric analysis; Fourier transform ion cyclotron resonance mass spectrometry; Fragmentation reactions; Laser desorption/ionization; Mass spectrometric analysis; Organic molecules; Organic solid samples; Sample preparation; Mass spectrometry",Article,"Final","",Scopus,2-s2.0-85091822894
"Zogas A., Kosman E., Sternberg M.","57220190186;6603207179;7101911168;","Germination strategies under climate change scenarios along an aridity gradient",2020,"Journal of Plant Ecology","13","4",,"470","477",,1,"10.1093/jpe/rtaa035","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097170564&doi=10.1093%2fjpe%2frtaa035&partnerID=40&md5=3753d97dcd618e8ff99191b157f75e84","Porter School of Environmental Studies, Tel Aviv University, Tel Aviv, Israel; School of Plant Sciences and Food Security, George S. Wise Faculty of Life Sciences, Tel Aviv University, Tel Aviv, Israel; Institute for Cereal Crops Improvement, School of Plant Sciences and Food Security, George S. Wise Faculty of Life Sciences, Tel Aviv University, Tel Aviv, Israel","Zogas, A., Porter School of Environmental Studies, Tel Aviv University, Tel Aviv, Israel, School of Plant Sciences and Food Security, George S. Wise Faculty of Life Sciences, Tel Aviv University, Tel Aviv, Israel; Kosman, E., Institute for Cereal Crops Improvement, School of Plant Sciences and Food Security, George S. Wise Faculty of Life Sciences, Tel Aviv University, Tel Aviv, Israel; Sternberg, M., School of Plant Sciences and Food Security, George S. Wise Faculty of Life Sciences, Tel Aviv University, Tel Aviv, Israel","Aims: Climate change in the eastern Mediterranean region will have a strong impact on ecosystem functioning and plant community dynamics due to a reduction in annual rainfall and increased variability. We aim to understand the role of seed banks as potential buffers against climatic uncertainty determined by climate change. Methods: We examined germination strategies of 18 common species present along an aridity gradient. Data were obtained from soil seed banks germinated during nine consecutive years from arid, semi-arid, Mediterranean and mesic Mediterranean ecosystems. At the semi-arid and Mediterranean sites, rainfall manipulations simulating 30% drought and 30% rainfall increase were applied. Germination strategies were tested under optimal irrigation conditions during three consecutive germination seasons to determine overall seed germinability in each soil sample. Changes in germination strategy were examined using a novel statistical approach that considers the climatic and biotic factors that may affect seed germinability. Important Findings: The results showed that dominant species controlled their germination fractions by producing seeds with a different yearly germination fraction probability. The amount of rainfall under which the seeds were produced led to two major seed types with respect to germinability: high germinability, seeds leading to transient seed banks, and low germinability, seeds leading to persistent seed banks. We conclude that differential seed production among wet and dry years of both seed types creates a stable balance along the aridity gradient, enabling the soil seed bank to serve as a stabilizing mechanism buffering against rainfall unpredictability. Additionally, we present a general model of germination strategies of dominant annual species in Mediterranean and arid ecosystems that strengthens the notion of soil seed banks as buffers against climatic uncertainty induced by climate change in the region. © 2020 The Author(s).","Climate change; Desert; Drought; Mediterranean; Rainfall manipulations; Seed bank",,Article,"Final","",Scopus,2-s2.0-85097170564
"Zirogiannis N., Simon D.H., Hollingsworth A.J.","56823587000;57197909600;57195730456;","Estimating co-pollutant benefits from climate change policies in the electricity sector: A regression approach",2020,"Energy Economics","90",,"104863","","",,,"10.1016/j.eneco.2020.104863","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088034239&doi=10.1016%2fj.eneco.2020.104863&partnerID=40&md5=d6640274945104e22cc34e491e66ddac","Paul H. O'Neill, School of Public and Environmental Affairs, Indiana University Bloomington, United States","Zirogiannis, N., Paul H. O'Neill, School of Public and Environmental Affairs, Indiana University Bloomington, United States; Simon, D.H., Paul H. O'Neill, School of Public and Environmental Affairs, Indiana University Bloomington, United States; Hollingsworth, A.J., Paul H. O'Neill, School of Public and Environmental Affairs, Indiana University Bloomington, United States","We use data from US power plants and a regression based approach to empirically estimate the marginal rate of co-pollutant emission reductions resulting from a mass-based carbon reduction policy for electricity producers. The standard approach to estimating co-pollutant reductions uses Linear Programming Models. These models require millions of input variables and constraints, resulting in long computational times and an opaque simulation process, while yielding only point estimates for key variables of interest. Our regression-based approach has far fewer data requirements, needs less computational resources, and produces estimates with confidence intervals that capture estimation uncertainty. Moreover, it is straightforward and transparent to implement and provides a larger range of potential outcomes for policy makers to consider. Our results indicate that a 1% decrease in electricity output from coal (gas) power plants would reduce SO2 by 0.6% and NOx by 0.8% (0.7%). These are not statistically significant different than estimates reported by the Environmental Protection Agency (EPA). We estimate that reducing electricity output enough to reduce CO2 emissions by one ton yields health benefits of $15.33 from NOx reductions and $59.64 from SO2 reductions. © 2020 Elsevier B.V.","Climate change; Co-pollutants; Electricity generation; Health co-benefits","Climate change; Electric utilities; Emission control; Environmental Protection Agency; Linear programming; Nitrogen oxides; Power plants; Climate change policies; Computational resources; Computational time; Confidence interval; Electricity producers; Estimation uncertainties; Linear programming models; Simulation process; Uncertainty analysis; climate change; electricity generation; energy efficiency; energy policy; linear programing; numerical model; policy making; regression analysis; standardization; United States",Article,"Final","",Scopus,2-s2.0-85088034239
"Zhu X., Lei L., Han J., Wang P., Liang F., Wang X.","57190407495;7102303679;56512660400;57309490400;57215506331;57190404315;","Passenger comfort and ozone pollution exposure in an air-conditioned bus microenvironment",2020,"Environmental Monitoring and Assessment","192","8","496","","",,1,"10.1007/s10661-020-08471-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087734988&doi=10.1007%2fs10661-020-08471-3&partnerID=40&md5=dd4486256d369e248df0acedc9fdeecc","School of Power and Energy Engineering, Shandong University, P.O. Box 250061, Jinan, China; School of Automotive Engineering, Shandong Yingcai University, P.O. Box 250104, Jinan, China; Design institute of Shandong Guoshun Group Co., Ltd., P.O. Box 250000, Jinan, China; School of Traffic and Transportation, Beijing Jiaotong University, P.O. Box 100044, Beijing, China","Zhu, X., School of Power and Energy Engineering, Shandong University, P.O. Box 250061, Jinan, China, School of Automotive Engineering, Shandong Yingcai University, P.O. Box 250104, Jinan, China; Lei, L., School of Power and Energy Engineering, Shandong University, P.O. Box 250061, Jinan, China; Han, J., School of Power and Energy Engineering, Shandong University, P.O. Box 250061, Jinan, China; Wang, P., Design institute of Shandong Guoshun Group Co., Ltd., P.O. Box 250000, Jinan, China; Liang, F., School of Power and Energy Engineering, Shandong University, P.O. Box 250061, Jinan, China; Wang, X., School of Traffic and Transportation, Beijing Jiaotong University, P.O. Box 100044, Beijing, China","Ground-level ozone is the primary source of air pollution in China, particularly during the warmer months. In this study, we investigated the exposure status of ozone pollution and the temperature distribution in an air-conditioned bus in Jinan during the evening peak period based on field measurements obtained with a handheld portable particle counter and indigo disulfonate spectrophotometry. Statistical analysis showed that the passengers experienced poor air quality within the confines of the bus due to the poor air quality outside. Furthermore, the level of passenger comfort was dissatisfactory because of the high temperature, thereby highlighting the urgent need to improve the current situation. Numerical simulations were conducted using FLUENT software to explore the impacts of the air supply angle, the opening and closing of the bus door, and the chemical reaction between ozone and its precursors on the diffusion and distribution of ozone, the temperature, and the airflow field. The results indicated that high concentrations of ozone were present in the middle and front regions of the bus. Pollution can be reduced by keeping the bus door open for no longer than 20 s when waiting for other passengers, and the best optimization effect in relation to the temperature and passenger comfort was determined as an air supply angle of 30°. In addition, the average individual daily intake of ozone was combined with other relevant parameters to assess the exposure level. It is recommended that the elderly and children should avoid peak time travel to reduce their exposure to ozone (inhalation dose values &gt; 60 μg/m3 and &gt; 56 μg/m3 according to simulations, respectively). These findings are expected to effectively improve the air quality and passenger comfort levels in busses, thereby protecting the health of passengers and reducing carbon usage. © 2020, Springer Nature Switzerland AG.","Air conditioning operation optimization; Artificial environment; Numerical simulation; Ozone exposure and prediction assessment; Passenger comfort","Air conditioning; Air quality; Air pollution in chinas; Current situation; Field measurement; Ground-level ozone; Microenvironments; Optimization effects; Ozone and its precursors; Passenger comfort; Ozone; ozone; ozone; air conditioning; air quality; atmospheric pollution; bus transport; ozone; pollution exposure; source apportionment; traffic emission; air conditioning; air quality; airflow; Article; carbon source; chemical reaction; China; concentration (parameter); controlled study; diffusion; environmental exposure; field study; geographic distribution; high temperature; human; mathematical computing; microenvironment; precursor; simulation; spectrophotometry; statistical analysis; temperature; time factor; traffic pollution; traffic safety; aged; air conditioning; air pollutant; air pollution; child; environmental monitoring; motor vehicle; China; Aged; Air Conditioning; Air Pollutants; Air Pollution; Child; China; Environmental Monitoring; Humans; Motor Vehicles; Ozone",Article,"Final","",Scopus,2-s2.0-85087734988
"Zhu X., Liu W., Chen J., Bruijnzeel L.A., Mao Z., Yang X., Cardinael R., Meng F.-R., Sidle R.C., Seitz S., Nair V.D., Nanko K., Zou X., Chen C., Jiang X.J.","57195957564;25422588800;55694690600;56702490400;37104522900;35489629800;55363466700;7201913199;7006885391;56294755300;7202028319;8365163300;57208497532;57075248200;56502596200;","Reductions in water, soil and nutrient losses and pesticide pollution in agroforestry practices: a review of evidence and processes",2020,"Plant and Soil","453","1-2",,"45","86",,13,"10.1007/s11104-019-04377-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076199881&doi=10.1007%2fs11104-019-04377-3&partnerID=40&md5=a26e17436e7eb2e74934058f3bcf0c65","CAS Key Laboratory of Tropical Forest Ecology, Xishuangbanna Tropical Botanical Garden, Chinese Academy of Sciences, Menglun, Yunnan  666303, China; Center of Plant Ecology, Core Botanical Gardens, Chinese Academy of Sciences, Menglun, Yunnan  666303, China; University of Chinese Academy of Sciences, Beijing, 100049, China; King’s College London, WC2R 2LS, London, United Kingdom; AMAP, INRA, CNRS, IRD, CIRAD, University of Montpellier, Montpellier, France; CIRAD, UPR AIDA, Montpellier, 34398, France; AIDA, CIRAD, University of Montpellier, Montpellier, France; Crop Science Department, University of Zimbabwe, Box MP167, Mt. Pleasant, Harare, Zimbabwe; Faculty of Forestry & Environmental Management, University of New Brunswick, Fredericton, NB  E3B 6C2, Canada; Mountain Societies Research Institute, University of Central Asia, Khorog, Tajikistan; Soil Science and Geomorphology, University of Tübingen, Tübingen, 72070, Germany; Soil and Water Sciences Department, University of Florida, Gainesville, FL  32611, United States; Department of Disaster Prevention, Meteorology and Hydrology, Forestry and Forest Products Research Institute, Tsukuba, Ibaraki, 305-8687, Japan","Zhu, X., CAS Key Laboratory of Tropical Forest Ecology, Xishuangbanna Tropical Botanical Garden, Chinese Academy of Sciences, Menglun, Yunnan  666303, China, Center of Plant Ecology, Core Botanical Gardens, Chinese Academy of Sciences, Menglun, Yunnan  666303, China, University of Chinese Academy of Sciences, Beijing, 100049, China; Liu, W., CAS Key Laboratory of Tropical Forest Ecology, Xishuangbanna Tropical Botanical Garden, Chinese Academy of Sciences, Menglun, Yunnan  666303, China, Center of Plant Ecology, Core Botanical Gardens, Chinese Academy of Sciences, Menglun, Yunnan  666303, China; Chen, J., CAS Key Laboratory of Tropical Forest Ecology, Xishuangbanna Tropical Botanical Garden, Chinese Academy of Sciences, Menglun, Yunnan  666303, China, Center of Plant Ecology, Core Botanical Gardens, Chinese Academy of Sciences, Menglun, Yunnan  666303, China; Bruijnzeel, L.A., King’s College London, WC2R 2LS, London, United Kingdom; Mao, Z., AMAP, INRA, CNRS, IRD, CIRAD, University of Montpellier, Montpellier, France; Yang, X., CAS Key Laboratory of Tropical Forest Ecology, Xishuangbanna Tropical Botanical Garden, Chinese Academy of Sciences, Menglun, Yunnan  666303, China, Center of Plant Ecology, Core Botanical Gardens, Chinese Academy of Sciences, Menglun, Yunnan  666303, China; Cardinael, R., CIRAD, UPR AIDA, Montpellier, 34398, France, AIDA, CIRAD, University of Montpellier, Montpellier, France, Crop Science Department, University of Zimbabwe, Box MP167, Mt. Pleasant, Harare, Zimbabwe; Meng, F.-R., Faculty of Forestry & Environmental Management, University of New Brunswick, Fredericton, NB  E3B 6C2, Canada; Sidle, R.C., Mountain Societies Research Institute, University of Central Asia, Khorog, Tajikistan; Seitz, S., Soil Science and Geomorphology, University of Tübingen, Tübingen, 72070, Germany; Nair, V.D., Soil and Water Sciences Department, University of Florida, Gainesville, FL  32611, United States; Nanko, K., Department of Disaster Prevention, Meteorology and Hydrology, Forestry and Forest Products Research Institute, Tsukuba, Ibaraki, 305-8687, Japan; Zou, X., CAS Key Laboratory of Tropical Forest Ecology, Xishuangbanna Tropical Botanical Garden, Chinese Academy of Sciences, Menglun, Yunnan  666303, China, Center of Plant Ecology, Core Botanical Gardens, Chinese Academy of Sciences, Menglun, Yunnan  666303, China, University of Chinese Academy of Sciences, Beijing, 100049, China; Chen, C., CAS Key Laboratory of Tropical Forest Ecology, Xishuangbanna Tropical Botanical Garden, Chinese Academy of Sciences, Menglun, Yunnan  666303, China, Center of Plant Ecology, Core Botanical Gardens, Chinese Academy of Sciences, Menglun, Yunnan  666303, China; Jiang, X.J., CAS Key Laboratory of Tropical Forest Ecology, Xishuangbanna Tropical Botanical Garden, Chinese Academy of Sciences, Menglun, Yunnan  666303, China, Center of Plant Ecology, Core Botanical Gardens, Chinese Academy of Sciences, Menglun, Yunnan  666303, China","Background and aims: Agroforestry systems combining trees with crops or pastures have been widely used to reduce water, soil, and nutrient losses and associated water pollution from agricultural lands in both temperate and tropical regions. However, reviews on improvement/efficiency and the scope of such reductions by soil, management, climate, and hydrological processes are limited. Methods: This paper synthesized the available evidence on the reduction in surface runoff, soil erosion, nutrient, and pollutant losses (e.g., herbicides, pesticides, and antibiotics) to quantify the effectiveness of agroforestry systems on water quality improvement based on published studies. Results: On average, agroforestry systems reduced surface runoff, soil, organic carbon, and related nutrient losses by 1–100%, 0–97%, –175–92%, and –265–100%, respectively, with average values of 58%, 65%, 9%, and 50%, respectively. They also lowered herbicide, pesticide, and other pollutant losses by –55–100% (49% on average). Conclusions: Reduction efficiency of agroforestry systems is site-dependent and varies widely depending on different biophysical factors. A comprehensive science-based review is needed to generalize agroforestry design and site adaptability for water and soil conservation where climatic, geographical, ecological, and socio-economic conditions are relatively similar in the world. © 2019, Springer Nature Switzerland AG.","Agroforestry practice; Nutrient capture; Root system; Soil erosion; Water contamination","agricultural land; agroforestry; nutrient loss; pesticide residue; reduction; runoff; soil conservation; soil erosion; soil management; soil pollution; water pollution; water quality; water use efficiency",Article,"Final","",Scopus,2-s2.0-85076199881
"Zhou Y., Ni H., Shen Z., Teng X.","57193617668;7102619195;57204922910;36483636200;","Key Issues in the Application of Supercritical Carbon Dioxide Fracturing in Unconventional Gas Well",2020,"IOP Conference Series: Earth and Environmental Science","555","1","012039","","",,,"10.1088/1755-1315/555/1/012039","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091258684&doi=10.1088%2f1755-1315%2f555%2f1%2f012039&partnerID=40&md5=684d364fc642962fd9b37f19ecd00d9c","School of Petroleum Engineering, China University of Petroleum (East China), Qingdao, 266580, China; Key Laboratory of Unconventional Oil and Gas Development, China University of Petroleum (East China), Ministry of Education, Qingdao, 266580, China; CNPC Tarim Oilfield Company Oil and Gas Engineering Research Institute, Korla, Xinjiang, 841000, China","Zhou, Y., School of Petroleum Engineering, China University of Petroleum (East China), Qingdao, 266580, China, Key Laboratory of Unconventional Oil and Gas Development, China University of Petroleum (East China), Ministry of Education, Qingdao, 266580, China; Ni, H., School of Petroleum Engineering, China University of Petroleum (East China), Qingdao, 266580, China, Key Laboratory of Unconventional Oil and Gas Development, China University of Petroleum (East China), Ministry of Education, Qingdao, 266580, China; Shen, Z., School of Petroleum Engineering, China University of Petroleum (East China), Qingdao, 266580, China, Key Laboratory of Unconventional Oil and Gas Development, China University of Petroleum (East China), Ministry of Education, Qingdao, 266580, China; Teng, X., CNPC Tarim Oilfield Company Oil and Gas Engineering Research Institute, Korla, Xinjiang, 841000, China","Supercritical carbon dioxide is a promising approach to enhance oil recovery in a greener way compared to conventional fracturing technology. SC-CO2 fracturing has advantages of the complicated fracture network, low formation pollution, and methane replacement on account of its good performance of permeability, anhydrous fracturing fluid, less chemical additives, and solubility. Technical features and research state of SC-CO2 fracturing were discussed in this paper. Key issues in the application of SC-CO2 fracturing was summarized in the following aspects: Flow laws of SC-CO2 in the wellbore and fracture need to be lucubrated to provide a basis for fracturing design; Interactions between formation rock and SC-CO2 need to be studied to find the Fracture propagation laws; The proppant-carrying laws need to be explained clearly to form better support effect of the fracture; Effective CO2 tackifier and ultra-light proppant need to be found to improve the proppant-carrying capacity; SC-CO2 source and fracturing devices should be further considered to reduce the cost, increase the efficiency ensure production safety of SC-CO2 fracturing. © Published under licence by IOP Publishing Ltd.",,"Additives; Fracturing fluids; Oil wells; Planning; Proppants; Supercritical fluid extraction; Sustainable development; Chemical additive; Enhance oil recoveries; Fracture propagation; Fracturing design; Production safety; Supercritical carbon dioxides; Technical features; Unconventional gas; Carbon dioxide",Conference Paper,"Final","",Scopus,2-s2.0-85091258684
