Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
[No author name available],[No author id available],"Revised cross-state air pollution rule update for the 2008 ozone naaqs",2021,"Federal Register","86","82",,"23054","23235",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106975027&partnerID=40&md5=26a87085e7eade1d803f1aa55c56c3eb",,"","The US EPA is taking this final ruling to address interstate transport of ozone pollution under the “good neighbor provision” of the Clean Air Act. This final action is taken in response to the US Court of Appeals for the District of Columbia Circuit’s (D.C. Circuit) remand of the Cross-State Air Pollution Rule (CSAPR) Update in Wisconsin v. EPA on 9/13/2013. The CSAPR Update finalized Federal Implementation Plans (FIP) for 22 states to address their good neighbor obligations for the 2008 ozone NAAQS. In this final action, EPA is issuing new or amended FIP for these 12 states to replace their existing CSAPR NOx Ozone Season Group 2 emissions budgets for electricity generating units (EGU) with revised budgets via a new CSAPR NOx Ozone Season Group 3 Trading Program. EPA is requiring implementation of the revised emission budgets beginning with the 2021 ozone season. Based on EPA’s assessment of remaining air quality issues and additional emission control strategies for EGU and other emissions sources in other industry sectors (non-EGU), EPA is further determining that these NOx emission reductions fully eliminate these states’ significant contributions to downwind air quality problems for the 2008 ozone NAAQS. In this action, EPA is also finalizing an error correction of its June 2018 approval of Kentucky’s good neighbor SIP. This final rule is effective on 6/29/2021.",,,Article,"Final","",Scopus,2-s2.0-85106975027
[No author name available],[No author id available],"5th International Conference on Climate Change 2020",2021,"IOP Conference Series: Earth and Environmental Science","724","1",,"","",846,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104854474&partnerID=40&md5=1331b439007ebd0fc02f976cd512d8c4",,"","The proceedings contain 118 papers. The topics discussed include: changes in soil respiration after application of in situ soil amendment and phosphate fertilizer under soybean cultivation at Ultisol South Lampung, Indonesia; the dynamic effect of air temperature and air humidity toward soil temperature in various lands cover at KHDTK Gunung Bromo, Karanganyar – Indonesia; the effect of silicate fertilizer on the root development of rice and its tolerance to salinity stress; assessing major drivers of crop shifting from rice to horticultural production: a case of Landono sub-regency in Southeast Sulawesi; development of banana in vitro from male bud culture supplemented with some concentration of sucrose and benzyladenine; the fluctuation of rice production of tidal swampland on climate change condition (case of South Kalimantan Province in Indonesia); thermal comfort assessment over the past two decades in different landscape areas within Palembang City; and characterization on the hybrid of Dendrobium bigibbum from Maluku and Dendrobium lineale from Papua, Indonesia.",,,Conference Review,"Final","",Scopus,2-s2.0-85104854474
[No author name available],[No author id available],"2021 International Conference on Computer Network Security and Software Engineering, CNSSE 2021",2021,"Journal of Physics: Conference Series","1856","1",,"","",484,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104201011&partnerID=40&md5=8280d1c191d927e7fc3fd08e9e6d96d5",,"","The proceedings contain 71 papers. The topics discussed include: performance optimization method for distributed storage system based on hybrid storage device; controllable text-to-image generation with enhanced text encoder and edge-preserving embedding; research on database programming technology in computer software engineering; a privacy-preserving scheme for JPEG image retrieval based on deep learning; web page design of automobile energy saving and emission reduction system based on neural network; DRTaint: a dynamic taint analysis framework supporting correlation analysis between data regions; research and design of distributed key-value storage system based on raft consensus algorithm; and research on key technologies of intelligent operation and maintenance of communication network.",,,Conference Review,"Final","",Scopus,2-s2.0-85104201011
[No author name available],[No author id available],"1st Journal of Environmental Science and Sustainable Development Symposium",2021,"IOP Conference Series: Earth and Environmental Science","716","1",,"","",1258,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104171688&partnerID=40&md5=deae24a6dac75f44d9603635c68bb42f",,"","The proceedings contain 138 papers. The topics discussed include: the policy regime and shift of emissions trading scheme by Australian Labor Party and emissions reduction fund by the coalition in Australia year 2013-2018; utilization of information technology for learning in covid-19 disaster conditions; the Citarum river as our front yard: a case of community engagement in Bintang Alam, Indonesia; a discharge estimation model using a spatial correlation method in Cipanunjang-Cileunca Reservoir, Bandung District, West Java Province; the potential of in-silico approach to support government programs to achieve eco-friendly agriculture: studies on urban agriculture; strategy for shipyard industrial waste management in controlling water and air pollution in ship repair; and mapping out the municipal solid waste generation and collection model using spatial multi-criteria evaluation.",,,Conference Review,"Final","",Scopus,2-s2.0-85104171688
"Zu L.-M., Quan K.-L., Qi G.-L., Hou X.-G.","57222897769;57222898287;56704389900;57208653102;","Web Page Design of Automobile Energy Saving and Emission Reduction System Based on Neural Network",2021,"Journal of Physics: Conference Series","1856","1","012011","","",,,"10.1088/1742-6596/1856/1/012011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104209122&doi=10.1088%2f1742-6596%2f1856%2f1%2f012011&partnerID=40&md5=18371f696e013f6dac534d6de9f34349","Century College, Beijing University of Posts and Telecommunications, Beijing, 102101, China; Research Institute of Network Technology, Beijing University of Posts and Telecommunications, Beijing, 100876, China","Zu, L.-M., Century College, Beijing University of Posts and Telecommunications, Beijing, 102101, China; Quan, K.-L., Century College, Beijing University of Posts and Telecommunications, Beijing, 102101, China; Qi, G.-L., Century College, Beijing University of Posts and Telecommunications, Beijing, 102101, China; Hou, X.-G., Research Institute of Network Technology, Beijing University of Posts and Telecommunications, Beijing, 100876, China","With the continuous development of economy and society, the demand and use of automobiles are increasing all over the world. China's automobile industry has gradually grown into one of the important industries. Automobile exhaust has become one of the main sources of air pollutants in many cities, and automobile exhaust in some cities has a great impact on many air pollution indicators. If we can provide a more energy-saving route for the driver before the driver leaves, combining with the traffic situation forecast, we can better realize the energy-saving and emission-reduction of automobile travel. This paper mainly introduces the web page design of an automobile energy saving and emission reduction system based on neural network, which is implemented by Python, Html, JavaScript, CSS, Java and other programming languages, and meets the basic needs of users. © Published under licence by IOP Publishing Ltd.",,"Air pollution; Automobiles; Computer networks; Emission control; Energy conservation; Fiber optic sensors; High level languages; Network security; Software engineering; Web Design; Websites; Air pollution indicators; Automobile exhaust; Automobile travels; Continuous development; Economy and society; Energy saving and emission reductions; Traffic situations; Web page design; Neural networks",Conference Paper,"Final","",Scopus,2-s2.0-85104209122
"Zougmoré R.B., Läderach P., Campbell B.M.","6602362794;36659630200;36071718900;","Transforming food systems in africa under climate change pressure: Role of climate-smart agriculture",2021,"Sustainability (Switzerland)","13","8","4305","","",,5,"10.3390/su13084305","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104628592&doi=10.3390%2fsu13084305&partnerID=40&md5=5c0e7a6012deb3bf9dd360c556a033b6","Climate Change, Agriculture and Food Security (CCAFS), Wageningen, 6708 PB, Netherlands; International Crops Research Institute for the Semi-Arid Tropics (ICRISAT), BP 320, Bamako, Mali; Alliance of Bioversity International and CIAT, Rome, 00054, Italy; Alliance of Bioversity International and CIAT, Wageningen, 6708 PB, Netherlands","Zougmoré, R.B., Climate Change, Agriculture and Food Security (CCAFS), Wageningen, 6708 PB, Netherlands, International Crops Research Institute for the Semi-Arid Tropics (ICRISAT), BP 320, Bamako, Mali; Läderach, P., Climate Change, Agriculture and Food Security (CCAFS), Wageningen, 6708 PB, Netherlands, Alliance of Bioversity International and CIAT, Rome, 00054, Italy; Campbell, B.M., Climate Change, Agriculture and Food Security (CCAFS), Wageningen, 6708 PB, Netherlands, Alliance of Bioversity International and CIAT, Wageningen, 6708 PB, Netherlands","Low-income producers and consumers of food in Africa are more vulnerable to climate change, owing to their comparatively limited ability to invest in more adapted institutions and technologies under increasing climatic risks. Therefore, the way we manage our food systems needs to be urgently changed if the goal is to achieve food security and sustainable development more quickly. This review paper analyzes the nexus “climate-smart agriculture-food systems-sustainable development” in order to draw sound ways that could allow rapid transformation of food systems in the context of climate change pressure. We followed an integrative review approach based on selected concrete example-experiences from ground-implemented projects across Africa (Ghana, Senegal, Mali, Burkina Faso, in West Africa, Ethiopia, Kenya, Rwanda, and Tanzania in East Africa). Mostly composed of examples from the Climate Change, Agriculture, and Food Security (CCAFS) Research Program of the CGIAR (former Consultative Group on International Agricultural Research) and its partners, these also included ground initiatives from non-CGIAR that could provide demonstrable conditions for a transformative agriculture and food systems. The lessons learnt from the ground implementation of climate-smart agriculture (CSA), in the African context, were instrumental to informing the actions areas of the food-system transformation framework suggested in this paper (reroute, de-risk, reduce, and realign). Selected CSA example-cases to inform these action areas included 24 initiatives across Africa, but with a focus on the following studies for an in-depth analysis: (1) the climate-smart village approach to generate knowledge on climate-smart agriculture (CSA) technologies and practices for their scaling, (2) the use of climate information services (CIS) to better manage climate variability and extremes, and (3) the science–policy interfacing to mainstream CSA into agricultural development policies and plans. The analysis of these examples showed that CSA can contribute driving a rapid change of food systems in Africa through: (1) the implementation of relevant climate-smart technologies and practices to reroute farming and rural livelihoods to new climate-resilient and low-emission trajectories; (2) the development and application of weather and climate information services (WCIS) that support de-risking of livelihoods, farms, and value chains in the face of increasing vagaries of weather and extreme events; (3) the use of climate-smart options that minimize waste of all the natural resources used for growing, processing, packaging, transporting, and marketing food, and therefore mitigating the carbon footprint attached to this food loss and waste; and (4) the realignment of policies and finance that facilitate action in the four proposed action areas through the identification of news ways to mobilize sustainable finance and create innovative financial mechanisms and delivery channels. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.","Africa; CGIAR; Climate-smart technologies; Food security; Loss and waste; Partnership; Policies; Sustainable finance; Weather and climate information services","agricultural development; agricultural technology; carbon footprint; climate change; climate effect; environmental risk; food consumption; food science; food security; implementation process; institutional framework; livelihood; project assessment; risk assessment; sustainability; sustainable development; vulnerability; Burkina Faso; Ethiopia; Ghana; Kenya; Mali; Rwanda; Senegal; Tanzania",Review,"Final","",Scopus,2-s2.0-85104628592
"Zolotukhin S., Kukina O., Artemova E., Eremin A., Volokitin V., Volokitina O.","57197812650;57197821623;57224692960;57220471281;57218688535;57218689558;","New approaches to the development of construction technologies",2021,"E3S Web of Conferences","247",,"01014","","",,,"10.1051/e3sconf/202124701014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104060413&doi=10.1051%2fe3sconf%2f202124701014&partnerID=40&md5=380f3d41c95730bb1468e49b5c8709c5","Voronezh State Technical University, 84, 20 let Oktyabrya st., Voronezh, 394006, Russian Federation","Zolotukhin, S., Voronezh State Technical University, 84, 20 let Oktyabrya st., Voronezh, 394006, Russian Federation; Kukina, O., Voronezh State Technical University, 84, 20 let Oktyabrya st., Voronezh, 394006, Russian Federation; Artemova, E., Voronezh State Technical University, 84, 20 let Oktyabrya st., Voronezh, 394006, Russian Federation; Eremin, A., Voronezh State Technical University, 84, 20 let Oktyabrya st., Voronezh, 394006, Russian Federation; Volokitin, V., Voronezh State Technical University, 84, 20 let Oktyabrya st., Voronezh, 394006, Russian Federation; Volokitina, O., Voronezh State Technical University, 84, 20 let Oktyabrya st., Voronezh, 394006, Russian Federation","The paper presents data on the volume of materials consumed by builders and the carbon dioxide emissions that occur during this process. The reasons for the formation and volume of construction debris are considered. Recycling technologies currently used in the demolition of buildings are associated with crushing. The resulting concrete mix is used only for filling low-level earthworks due to the rapid carbonation of concrete surfaces. The scrap metal formed during crushing is used for remelting, polluting the atmosphere and requiring a large amount of energy. It is proved that due to the low economic and environmental efficiency, this method of recycling is a dead end. Studies have found that the constant increase in the strength of concrete and the absence of a decrease in the strength characteristics of reinforcing steels, stone materials, bricks, which are operated for a long time in favorable temperature and humidity conditions, allows them to be reused. General approaches have been developed that require changes in the existing technologies for the renovation of urban areas, the demolition of individual buildings and structures that currently exist. To reduce CO2 emissions and construction debris, it is enough to increase the volume of gentrification, reconstruction, major repairs, and re-profiling of the existing residential and industrial stock. When demolishing buildings, it is necessary to abandon the method of collapse of building structures with their further fragmentation. The method of piecemeal dismantling with repeated use of materials, products and structures (after determining their strength indicators by specialists), allows you to dramatically reduce the problems of construction debris and carbon dioxide emissions. © The Authors, published by EDP Sciences, 2021.",,"Carbon dioxide; Carbon dioxide process; Concrete mixtures; Crushing; Debris; Demolition; Global warming; Industrial emissions; Recycling; Scrap metal; Scrap metal reprocessing; Carbon dioxide emissions; Construction debris; Construction technologies; Environmental efficiency; Recycling technology; Strength characteristics; Strength of concrete; Temperature and humidities; Strength of materials",Conference Paper,"Final","",Scopus,2-s2.0-85104060413
"Zhu Y., Yuk S.F., Zheng J., Nguyen M.-T., Lee M.-S., Szanyi J., Kovarik L., Zhu Z., Balasubramanian M., Glezakou V.-A., Fulton J.L., Lercher J.A., Rousseau R., Gutiérrez O.Y.","57212261860;56425745700;57201150707;35206055100;8988558900;7003854398;6602639521;24074958100;57219399803;57218791208;7202766024;57215630958;7103385504;14070225300;","Environment of Metal-O-Fe Bonds Enabling High Activity in CO2Reduction on Single Metal Atoms and on Supported Nanoparticles",2021,"Journal of the American Chemical Society","143","14",,"5540","5549",,5,"10.1021/jacs.1c02276","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104275731&doi=10.1021%2fjacs.1c02276&partnerID=40&md5=c3d361f037ecb50d1022d70649f361a8","Institute for Integrated Catalysis, Pacific Northwest National Laboratory, Richland, WA  99352, United States; William R. Wiley Environmental Molecular Sciences Laboratory, Pacific Northwest National Laboratory, Richland, WA  99352, United States; Advanced Photon Source, Argonne National Laboratory, Argonne, IL  60439, United States","Zhu, Y., Institute for Integrated Catalysis, Pacific Northwest National Laboratory, Richland, WA  99352, United States; Yuk, S.F., Institute for Integrated Catalysis, Pacific Northwest National Laboratory, Richland, WA  99352, United States; Zheng, J., Institute for Integrated Catalysis, Pacific Northwest National Laboratory, Richland, WA  99352, United States; Nguyen, M.-T., Institute for Integrated Catalysis, Pacific Northwest National Laboratory, Richland, WA  99352, United States; Lee, M.-S., Institute for Integrated Catalysis, Pacific Northwest National Laboratory, Richland, WA  99352, United States; Szanyi, J., Institute for Integrated Catalysis, Pacific Northwest National Laboratory, Richland, WA  99352, United States; Kovarik, L., Institute for Integrated Catalysis, Pacific Northwest National Laboratory, Richland, WA  99352, United States, William R. Wiley Environmental Molecular Sciences Laboratory, Pacific Northwest National Laboratory, Richland, WA  99352, United States; Zhu, Z., William R. Wiley Environmental Molecular Sciences Laboratory, Pacific Northwest National Laboratory, Richland, WA  99352, United States; Balasubramanian, M., Advanced Photon Source, Argonne National Laboratory, Argonne, IL  60439, United States; Glezakou, V.-A., Institute for Integrated Catalysis, Pacific Northwest National Laboratory, Richland, WA  99352, United States; Fulton, J.L., Institute for Integrated Catalysis, Pacific Northwest National Laboratory, Richland, WA  99352, United States; Lercher, J.A., Institute for Integrated Catalysis, Pacific Northwest National Laboratory, Richland, WA  99352, United States; Rousseau, R., Institute for Integrated Catalysis, Pacific Northwest National Laboratory, Richland, WA  99352, United States; Gutiérrez, O.Y., Institute for Integrated Catalysis, Pacific Northwest National Laboratory, Richland, WA  99352, United States","Single-atom catalysts are often reported to have catalytic properties that surpass those of nanoparticles, while a direct comparison of sites common and different for both is lacking. Here we show that single atoms of Pt-group metals embedded into the surface of Fe3O4 have a greatly enhanced interaction strength with CO2 compared with the Fe3O4 surface. The strong CO2 adsorption on single Rh atoms and corresponding low activation energies lead to 2 orders of magnitude higher conversion rates of CO2 compared to Rh nanoparticles. This high activity of single atoms stems from the partially oxidic state imposed by their coordination to the support. Fe3O4-supported Rh nanoparticles follow the behavior of single atoms for CO2 interaction and reduction, which is attributed to the dominating role of partially oxidic sites at the Fe3O4-Rh interface. Thus, we show a likely common catalytic chemistry for two kinds of materials thought to be different, and we show that single atoms of Pt-group metals on Fe3O4 are especially successful materials for catalyzed reactions that depend primarily upon sites with the metal-O-Fe environment. © 2021 American Chemical Society.",,"Activation energy; Atoms; Carbon dioxide; Iron oxides; Magnetite; Metals; Platinum compounds; Catalytic chemistry; Catalytic properties; Catalyzed reactions; Comparison of sites; Interaction strength; Low-activation energy; Orders of magnitude; Supported nanoparticles; Metal nanoparticles; carbon dioxide; iron; magnetite; metal; metal nanoparticle; nanoparticle; oxygen; platinum; rhodium; rhodium nanoparticle; silicon dioxide; unclassified drug; adsorption; Article; atom; catalysis; chemical bond; chemical parameters; chemical structure; concentration (parameter); controlled study; energy; experimental study; mass spectrometry; reduction (chemistry); scanning electron microscopy; surface property; X ray absorption spectroscopy",Article,"Final","",Scopus,2-s2.0-85104275731
"Zhu Y., Yang X., Peng C., Priest C., Mei Y., Wu G.","56202686200;57196485545;57221528958;57217109643;57192924906;57221018679;","Carbon-Supported Single Metal Site Catalysts for Electrochemical CO2 Reduction to CO and Beyond",2021,"Small","17","16","2005148","","",,9,"10.1002/smll.202005148","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099370767&doi=10.1002%2fsmll.202005148&partnerID=40&md5=547abeab979c329dd916a83a222a3453","Faculty of Chemical Engineering, Yunnan Provincial Key Laboratory of Energy Saving in Phosphorus Chemical Engineering and New Phosphorus Materials, Kunming University of Science and Technology, Kunming, 650500, China; Department of Chemical and Biological Engineering, University at Buffalo, The State University of New York, Buffalo, NY  14260, United States","Zhu, Y., Faculty of Chemical Engineering, Yunnan Provincial Key Laboratory of Energy Saving in Phosphorus Chemical Engineering and New Phosphorus Materials, Kunming University of Science and Technology, Kunming, 650500, China; Yang, X., Department of Chemical and Biological Engineering, University at Buffalo, The State University of New York, Buffalo, NY  14260, United States; Peng, C., Faculty of Chemical Engineering, Yunnan Provincial Key Laboratory of Energy Saving in Phosphorus Chemical Engineering and New Phosphorus Materials, Kunming University of Science and Technology, Kunming, 650500, China; Priest, C., Department of Chemical and Biological Engineering, University at Buffalo, The State University of New York, Buffalo, NY  14260, United States; Mei, Y., Faculty of Chemical Engineering, Yunnan Provincial Key Laboratory of Energy Saving in Phosphorus Chemical Engineering and New Phosphorus Materials, Kunming University of Science and Technology, Kunming, 650500, China; Wu, G., Department of Chemical and Biological Engineering, University at Buffalo, The State University of New York, Buffalo, NY  14260, United States","The electrochemical CO2 reduction reaction (CO2RR) is a promising strategy to achieve electrical-to-chemical energy storage while closing the global carbon cycle. The carbon-supported single-atom catalysts (SACs) have great potential for electrochemical CO2RR due to their high efficiency and low cost. The metal centers’ performance is related to the local coordination environment and the long-range electronic intercalation from the carbon substrates. This review summarizes the recent progress on the synthesis of carbon-supported SACs and their application toward electrocatalytic CO2 reduction to CO and other C1 and C2 products. Several SACs are involved, including MNx catalysts, heterogeneous molecular catalysts, and the covalent organic framework (COF) based SACs. The controllable synthesis methods for anchoring single-atom sites on different carbon supports are introduced, focusing on the influence that precursors and synthetic conditions have on the final structure of SACs. For the CO2RR performance, the intrinsic activity difference of various metal centers and the corresponding activity enhancement strategies via the modulation of the metal centers’ electronic structure are systematically summarized, which may help promote the rational design of active and selective SACs for CO2 reduction to CO and beyond. © 2021 Wiley-VCH GmbH","carbon-supported single atom; CO 2 reduction; electrocatalyst; metal–substrate intercalation","Beryllium compounds; Carbon; Carbon dioxide; Electronic structure; Energy storage; Metals; Reduction; Substrates; Activity enhancement; Controllable synthesis; Covalent organic frameworks; Global carbon cycle; Intrinsic activities; Local coordination; Molecular catalysts; Synthetic conditions; Catalyst supports",Review,"Final","",Scopus,2-s2.0-85099370767
"Zhu X., Chiong R., Wang M., Liu K., Ren M.","55765783900;23395951300;55732050500;57220084448;7103161410;","Is carbon regulation better than cash subsidy? The case of new energy vehicles",2021,"Transportation Research Part A: Policy and Practice","146",,,"170","192",,1,"10.1016/j.tra.2021.01.018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101793118&doi=10.1016%2fj.tra.2021.01.018&partnerID=40&md5=53b8161bf65d117ed0f0945452e09168","School of Management, Hefei University of Technology, Hefei, 230009, China; Key Laboratory of Process Optimization and Intelligent Decision-making of Ministry of Education, Hefei, 230009, China; School of Electrical Engineering and Computing, The University of Newcastle, Callaghan, NSW  2308, Australia; School of Economics and Management, Fuzhou University, Fuzhou, 350116, China; College of Economics and Management, Anhui Agricultural University, Hefei, 230036, China","Zhu, X., School of Management, Hefei University of Technology, Hefei, 230009, China, Key Laboratory of Process Optimization and Intelligent Decision-making of Ministry of Education, Hefei, 230009, China; Chiong, R., School of Electrical Engineering and Computing, The University of Newcastle, Callaghan, NSW  2308, Australia, School of Economics and Management, Fuzhou University, Fuzhou, 350116, China; Wang, M., College of Economics and Management, Anhui Agricultural University, Hefei, 230036, China; Liu, K., School of Management, Hefei University of Technology, Hefei, 230009, China; Ren, M., School of Management, Hefei University of Technology, Hefei, 230009, China, Key Laboratory of Process Optimization and Intelligent Decision-making of Ministry of Education, Hefei, 230009, China","New energy vehicles (NEVs) are welcomed by both policymakers and consumers because of their energy saving and low carbon properties. However, due to their high production cost and limited cruising range, the development of the NEV industry relies heavily on governments’ cash subsidy (CS) programs. At the same time, policymakers in several countries, including the United States (California) and China, have introduced carbon regulation (CR) to re-energize the NEV market. CS and CR have different impacts on the consumer and production sides. To this end, we propose a hybrid model combining the advantages of both. Through this model, the impacts of different interventions on product demands, profits, carbon emissions and technology R&D are derived: (1) CS always increases the demand for NEVs, while CR promotes NEVs only when NEVs are emission saving; providing CS increases the profits of the supply chain members, but supply chain profits under CR show uncertain trends; (2) CS reduces total emissions only if the unit carbon emission of NEVs is small enough, and the effect of NEVs’ carbon quota on total emissions under CR shows a similar trend, whereas the impact of carbon price on total emissions under CR depends on specific thresholds. Further results show that when a customer values NEVs highly, the proposed hybrid model produces the lowest total emission; (3) Optimal technology R&D for the cruising range of NEVs increases under CS if the subsidy provided is based on the actual cruising range; otherwise, CR performs better. The hybrid model shows potential in outperforming the other two policies in terms of the optimal technology R& D; (4) Supply chain integration decreases the optimal technology R&D in the case of CR, whereas in the case of CS, technology R&D does not vary with integration or decentralization of the supply chain. © 2021 Elsevier Ltd","Carbon regulation; Cash subsidy; New energy vehicle; Technology R&D","Carbon; Energy conservation; Profitability; Supply chains; Carbon emissions; Carbon regulations; Customer values; Emission saving; New energy vehicles; Optimal technology; Supply-chain integration; Total emissions; Costs; carbon emission; consumption behavior; emissions trading; energy market; energy use; research and development; subsidy system; supply chain management; technological development; California; China; United States",Article,"Final","",Scopus,2-s2.0-85101793118
