Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Aall C., Groven K., Lindseth G.","56223969100;53874918800;6602178114;","The scope of action for local climate policy: The case of Norway",2007,"Global Environmental Politics","7","2",,"83","101+ix",,90,"10.1162/glep.2007.7.2.83","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34247530431&doi=10.1162%2fglep.2007.7.2.83&partnerID=40&md5=a99b4035467176a2b39864b4d2188066","Western Norway Research Institute, Norway; University of Aalborg on Local Agenda 21, Denmark; International Affairs, Church of Norway, Norway","Aall, C., Western Norway Research Institute, Norway, University of Aalborg on Local Agenda 21, Denmark; Groven, K., Western Norway Research Institute, Norway; Lindseth, G., Western Norway Research Institute, Norway, International Affairs, Church of Norway, Norway","One of the key features of the post-Rio era has been how global environmental governance is mediated between local, national and global levels of government. In this article, we draw on experiences from local climate policy planning in Norway in order to discuss the ways in which climate change enters into a municipal policy setting. Based on the Norwegian case, supplemented with knowledge gained from an international literature review, we present a typology of six different categories of local climate policy. We highlight that local actors can both play the role as a structure for the implementation of national or international climate objectives, as well as that of being policy actors taking independent policy initiatives. We emphasize how the relationship between national and local authorities is a crucial factor if climate policy as a specific local responsibility should be further strengthened. © 2007 by the Massachusetts Institute of Technology.",,"climate; environmental management; environmental policy; governance approach; local planning; policy implementation; Eurasia; Europe; Northern Europe; Norway; Scandinavia",Article,"Final","",Scopus,2-s2.0-34247530431
"Abdel Aal M.M.","23476574500;","New technique for producing ultra lean stable premtxed flame",2007,"Journal of Engineering and Applied Science","54","3",,"359","374",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-38549177592&partnerID=40&md5=64e20d8b740d0922051bf5a1dd4fa4b3","Faculty of Engineering, Al Azhar University, Cairo, Egypt","Abdel Aal, M.M., Faculty of Engineering, Al Azhar University, Cairo, Egypt","The present study is a novel method to produce ultra low lean stable premixed flame with low emissions. The lean premixed flames have lower temperature distributions and homogeneous fuel-air mixture which benefit of reducing thermal as well as prompt NO, and particulates formation. Unfortunately, lean flames suffer instability, high CO and CO2 emissions. The most stable premixed flames which have slightly rich equivalence ratio, leads to increase the tendency of flashback occurrence. The recirculation zone is responsible to a great extent of flame stability, therefore enhancing this zone will much affect flame behavior. The wake region in the recirculation zone contains a great percentage of oxygen, therefore applying a small portion of fuel inside this zone without disturbing its geometry will increase its heat release rate and temperature through the acceleration of the reaction rates. A circular cross section test burner was modified by the way to inject LPG through the conical flame stabilizer. The lower extinction limits were examined; while local temperature distribution, local emissions measurement, and stack emissions were measured. AU the measurements were carried out for both normal premixed flame and flame with auxiliary LPG injection. The flame stability was found to be increased and NO emissions were reduced by applying the auxiliary injected fuel.","Emissions; Flame stabilizers; Lean premixed flames; Temperature distribution; Wake region constituents","Heat radiation; Particulate emissions; Temperature distribution; Wakes; Flame stabilizers; Flashbacks; Lean premixed flames; Wake region constituents; Flame research",Article,"Final","",Scopus,2-s2.0-38549177592
"Abdel Halim K.S.","6506153119;","Isothermal reduction behavior of Fe2O3/MnO composite materials with solid carbon",2007,"Materials Science and Engineering A","452-453",,,"15","22",,18,"10.1016/j.msea.2006.12.126","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33847356618&doi=10.1016%2fj.msea.2006.12.126&partnerID=40&md5=705f4ec4a2f41f51caecdcd61168dac2","Central Metallurgical Research and Development Institute (CMRDI), P.O. Box 87, Helwan, Cairo, Egypt","Abdel Halim, K.S., Central Metallurgical Research and Development Institute (CMRDI), P.O. Box 87, Helwan, Cairo, Egypt","Compacts of pure and 2% MnO doped iron oxide were reduced isothermally at 800-1100 °C by solid carbon. The reduction behavior was investigated using advanced quadrupole mass spectrometer. XRD and SEM analysis were used to characterize the reduced samples. The aim of this work is to clarify the reduction behavior of Fe2O3/MnO composite materials with solid carbon. The influence of reduction conditions on the structural characteristics of the products was extensively studied to get clear comprehension of reduction process. It was found that the reduction rate increases with temperature and decreases with the presence of MnO. The experimental measurements were used to elucidate the carbothermic reduction mechanism of iron oxide doped with MnO. The reactions proceeded in a stepwise manner and Boudouard reaction is the rate controlling step. The calculated values of activation energy revealed that solid state diffusion mechanism had a significant role in the reduction process. © 2007 Elsevier B.V. All rights reserved.","Blast furnace; Iron oxide; Kinetics and mechanism; Manganese oxide; Reduction; Solid carbon","Activation energy; Carbon; Carbothermal reduction; Characterization; Composite materials; Diffusion; Isotherms; Mass spectrometers; Scanning electron microscopy; X ray diffraction analysis; Isothermal reduction; Solid carbon; Solid state diffusion mechanism; Iron compounds; Activation energy; Carbon; Carbothermal reduction; Characterization; Composite materials; Diffusion; Iron compounds; Isotherms; Mass spectrometers; Scanning electron microscopy; X ray diffraction analysis",Article,"Final","",Scopus,2-s2.0-33847356618
"Abraham M.","7202901130;","Global climate change: Corporate and personal action",2007,"Environmental Progress","26","1",,"9","10",,1,"10.1002/ep.10196","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248224614&doi=10.1002%2fep.10196&partnerID=40&md5=b0a8c255b75f764fb11bb0d158677d71","Department of Chemical and Environmental Engineering, University of Toledo, Toledo, OH 43606, United States","Abraham, M., Department of Chemical and Environmental Engineering, University of Toledo, Toledo, OH 43606, United States","The Intergovernmental Panel in Climate Change has reported that global climate change is real and has made humans responsible for the climate change. The panel has found that the global average temperature is continually increasing and the actions taken to reduce the increase in global climate change is expected to impact the climate in the next century. The National Academy of Science (NAS) has issued a statement, which states that the actions taken towards climate change reduction are expected to reduce the greenhouse gases significantly and the magnitude and rate of climate change. The individuals and corporations are also working towards the scientific studies relating to the identification of anthropogenic global climate change. The US Climate Action Partnership is aimed to work towards environmentally effective, economically sustainable, and fair climate change program.",,"Global average temperature; National Academy of Science (NAS); Economic analysis; Greenhouse gases; Industrial applications; Sustainable development; Climate change",Review,"Final","",Scopus,2-s2.0-34248224614
"Abrahamson D.A., Norfleet M.L., Causarano H.J., Williams J.R., Shaw J.N., Franzluebbers A.J.","9733874800;6602002644;17134166500;7409577754;7403897875;7005185670;","Effectiveness of the soil conditioning index as a carbon management tool in the southeastern USA based on comparison with EPIC",2007,"Journal of Soil and Water Conservation","62","2",,"94","102",,10,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-35948981736&partnerID=40&md5=9afad183eba06b43cb1ee09d4fd282fa","J. Phil Campbell Sr. Natural Resource Conservation Center, U.S. Department of Agriculture (USDA) Agricultural Research Service, Watkinsville, GA, United States; Blacklands Research Center, USDA Natural Resources Conservation Service, Temple, TX, United States; Auburn University, Auburn, AL, United States; Blacklands Research Center, Texas Agricultural Experiment Station, Temple, TX, United States","Abrahamson, D.A., J. Phil Campbell Sr. Natural Resource Conservation Center, U.S. Department of Agriculture (USDA) Agricultural Research Service, Watkinsville, GA, United States; Norfleet, M.L., Blacklands Research Center, USDA Natural Resources Conservation Service, Temple, TX, United States; Causarano, H.J., Auburn University, Auburn, AL, United States; Williams, J.R., Blacklands Research Center, Texas Agricultural Experiment Station, Temple, TX, United States; Shaw, J.N., Auburn University, Auburn, AL, United States; Franzluebbers, A.J., J. Phil Campbell Sr. Natural Resource Conservation Center, U.S. Department of Agriculture (USDA) Agricultural Research Service, Watkinsville, GA, United States","Models are being developed and utilized by scientists and government agencies to quantify the potential for carbon storage in soil. The Environmental Policy Integrated Climate (EPIC) v. 3060 model is a process-based model requiring detailed inputs. The soil conditioning index (SCI) is a simpler tool to predict relative change in soil organic carbon (SOC) using table values for three management components (i.e., organic matter, field operations, and erosion) within the framework of the Revised Universal Soil Loss Equation 2 model. Our objective was to determine whether SOC sequestration from no-tillage cropping systems in the southeastern USA could be simply predicted with SCI compared with detailed simulations using EPIC. Four management systems were evaluated: (1) cotton (Gossypium hirsutum L.) with conventional tillage, (2) cotton with no tillage, (3) corn (Zea mays L.)-cotton rotation with no tillage, and (4) bermudagrass (Cynodon dactylon L.)-corn-cotton rotation with no tillage. All no-tillage systems used wheat (Triticum aestivum L.) as a cover crop. Simulated SOC sequestration with EPIC was 0.46 ± 0.06 Mg ha-1 yr-1 (410 ± 51 lb ac-1 yr-1) under the three no-tillage management systems and -0.03 Mg ha-1 yr-1 (-30 lb ac-1 yr-1) under conventional tillage. The SCI also predicted a strong difference in SOC between conventional and no tillage. Differences in SOC sequestration among crop rotations were not readily apparent with EPIC but were with SCI. Predictions of SOC sequestration with SCI were comparable to those with EPIC but not necessarily in a linear manner as previously suggested. The SCI appears to be a valuable method for making reasonable, cost-effective estimates of potential changes in SOC with adoption of conservation management in the southeastern USA, although validations under actual field conditions are still needed.","Conservation tillage; Cover cropping; Crop rotation; Modeling; Water-use efficiency","carbon sequestration; comparative study; conservation management; cotton; crop rotation; environmental policy; grass; maize; soil organic matter; tillage; water use efficiency; North America; United States; Cynodon (angiosperm); Cynodon dactylon; Gossypium hirsutum; Triticum aestivum; Zea mays",Article,"Final","",Scopus,2-s2.0-35948981736
"Abrams R.F., Toupin K.","35095973700;54582790500;","Efficient and low emission stoker-fired biomass boiler technology in today's marketplace",2007,"Power Engineering (Barrington, Illinois)","111","6",,"90","94",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547142322&partnerID=40&md5=271ca12e2d294ee9b96c3aa037745ee5","Babcock Power Environmental Inc., United States; Riley Power Inc., United States","Abrams, R.F., Babcock Power Environmental Inc., United States; Toupin, K., Riley Power Inc., United States","Biomass boilers equipped with new combustion techniques and combined with new proven emissions control device to significantly reduce NOx and CO emissions enhance efficiency, which results in lower heat rates. Advancements such as a new over-fire air (OFA) design and state-of-the-art stoker technology with grate oscillation/vibration are used to increase combustion efficiency. The furnace is designed to reduce flue gas laning along the walls and increase the mixing of fuel and air. Without impacting performance these improvements afford better fuel utilization, lower unburned carbon, lower CO emissions and the ability to handle a wide range of fuel moisture content. The resulting objectives of a modern biomass stoker combustion system include maintaining an efficient, stable combustion process while supplying the desired boiler heat input with low emissions. It is important to understand that both the combustion systems and boiler systems are not stand-alone entities.",,,Article,"Final","",Scopus,2-s2.0-34547142322
"Abril G., Commarieu M.-V., Guérin F.","6602890330;6504758140;10839184600;","Enhanced methane oxidation in an estuarine turbidity maximum",2007,"Limnology and Oceanography","52","1",,"470","475",,60,"10.4319/lo.2007.52.1.0470","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250027129&doi=10.4319%2flo.2007.52.1.0470&partnerID=40&md5=e87ec82aef5c8af897a34b6234cd81f4","Environnement et Paléoenvironnement Océaniques (EPOC), Université Bordeaux 1, CNRS-UMR 5805, Avenue des Facultés, F 33405 Talence, France","Abril, G., Environnement et Paléoenvironnement Océaniques (EPOC), Université Bordeaux 1, CNRS-UMR 5805, Avenue des Facultés, F 33405 Talence, France; Commarieu, M.-V., Environnement et Paléoenvironnement Océaniques (EPOC), Université Bordeaux 1, CNRS-UMR 5805, Avenue des Facultés, F 33405 Talence, France; Guérin, F., Environnement et Paléoenvironnement Océaniques (EPOC), Université Bordeaux 1, CNRS-UMR 5805, Avenue des Facultés, F 33405 Talence, France","Methane and suspended particulate matter (SPM) concentrations, monitored bimonthly during one hydrological year (2003-2004) along 70 km transects in the tidal regions of the Garonne and Dordogne rivers (SW France), showed a significant negative correlation, both spatially and temporally. During spring in clear waters (SPM &lt; 50 mg L-1), methane production was first evidenced by a net increase in methane concentrations, in parallel with temperature and a decrease in river flow. In summer, as soon as the estuarine turbidity maximum (ETM) appeared and SPM concentrations exceeded 100 mg L -1, methane concentrations decreased from ∼600 to ∼30 nmol L-1 in one month. More downstream in the turbid Gironde estuary, methane concentrations were occasionally below atmospheric equilibrium. In dark microcosms, high methane consumption was observed in samples from the ETM with SPM concentrations &gt;2,000 mg L-1, but not after removing the SPM by settling (SPM = 16 mg L-1), nor in a sample collected few kilometers upstream, with SPM = 3 mg L-1. Methane oxidation was also able to draw down methane concentrations below half the atmospheric equilibrium value in an ETM sample. Suspended clays in the ETM enhance methane oxidation and strongly reduce methane fluxes to the atmosphere. © 2007, by the American Society of Limnology and Oceanography, Inc.",,"atmospheric chemistry; methane; oxidation; suspended particulate matter; turbidity; Dordogne River; Eurasia; Europe; France; Garonne River; Gironde Estuary; Western Europe",Article,"Final","",Scopus,2-s2.0-34250027129
"Aceves M.B., Velásquez R.O., Vázquez R.R.","6602660097;56757373700;16231599000;","Effects of Cr3+, Cr6+ and tannery sludge on C and N mineralization and microbial activity in semi-arid soils",2007,"Journal of Hazardous Materials","143","1-2",,"522","531",,15,"10.1016/j.jhazmat.2006.09.095","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34247123535&doi=10.1016%2fj.jhazmat.2006.09.095&partnerID=40&md5=2699533b6dbbae37d8d9c127445b6856","Department of Biotechnology and Bioengineering, CINVESTAV, IPN, Av. IPN 2508, San Pedro Zacatenco, CP 07300 Mexico, Mexico; Universidad Autónoma de Querétaro, Correo de las Campanas, C.P. 76010 Querétaro, Qro., Mexico","Aceves, M.B., Department of Biotechnology and Bioengineering, CINVESTAV, IPN, Av. IPN 2508, San Pedro Zacatenco, CP 07300 Mexico, Mexico; Velásquez, R.O., Universidad Autónoma de Querétaro, Correo de las Campanas, C.P. 76010 Querétaro, Qro., Mexico; Vázquez, R.R., Department of Biotechnology and Bioengineering, CINVESTAV, IPN, Av. IPN 2508, San Pedro Zacatenco, CP 07300 Mexico, Mexico","The aim of this study was to evaluate the effect of two Cr species (Cr3+ and Cr6+) on N and C mineralization and dehydrogenase activity in semi-arid soils. The Cr species (250 mg kg-1 soil) were either added alone or mixed with tannery sludge (0.0125 g g-1) to three soils: cultivated soils, and outside and under the canopy of mesquite trees were then incubated for 180 days at 25 °C. Sole Cr6+ addition had a higher inhibition of CO2 production rate in cultivated soil (58-73%) than in soils under the canopy and outside the canopy. Soil outside the canopy amended with Cr6+ showed the highest inhibition of dehydrogenase activity (40-100%) followed by cultivated and under the canopy soils. However, Cr6+ added alone increased the inhibition of nitrification in soil outside the canopy (68-84%, from 30 to 120 days), followed by under the canopy and cultivated soils. The addition of tannery sludge to Cr6+ significantly reduce the CO2 production rate and dehydrogenase activity in all three soils, and increased the inhibition of nitrification in the following order: outside the canopy, cultivated and under the canopy soils. The addition of Cr3+ or Cr3+ plus tannery sludge either stimulated or inhibited CO2 production rate, dehydrogenate activity and ammonification in the three soils in no clearly defined order. Measurement of dehydrogenase activity was the best tool for assessing the harmful effect of Cr6+ on soil microbial activity in semi-arid soils exposed for an extended period. © 2006 Elsevier B.V. All rights reserved.","Chromium; Dehydrogenase activity; N mineralization; Semi-arid soils; Tannery sludge","Carbon; Chromium; Enzyme activity; Nitrogen; Sewage sludge; Dehydrogenase activity; Semi-arid soils; Tannery sludge; Soil surveys; carbon; carbon dioxide; chromium; nitrogen; oxidoreductase; chromium hexavalent ion; oxidoreductase; unclassified drug; Carbon; Chromium; Enzyme activity; Nitrogen; Sewage sludge; Soil surveys; canopy; carbon; chromium; enzyme activity; microbial activity; mineralization; nitrification; nitrogen; risk assessment; semiarid region; sludge; soil microorganism; ammonification; article; canopy; cultivated land; enzyme activity; industrial sludge; leather industry; mineralization; nitrification; semiarid climate; soil analysis; soil microflora; soil property; desert climate; industrial waste; leather industry; metabolism; Mexico; microbiology; soil; Prosopis; Carbon; Chromium; Desert Climate; Industrial Waste; Mexico; Nitrogen; Oxidoreductases; Soil; Soil Microbiology; Tanning",Article,"Final","",Scopus,2-s2.0-34247123535
"Adams K.D.","7201820773;","Late Holocene sedimentary environments and lake-level fluctuations at Walker Lake, Nevada, USA",2007,"Bulletin of the Geological Society of America","119","1-2",,"126","139",,40,"10.1130/B25847.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846474772&doi=10.1130%2fB25847.1&partnerID=40&md5=beefe0de971c0a33a5bb4a99c21474d1","Desert Research Institute, 2215 Raggio Parkway, Reno, NV 89512-1095, United States","Adams, K.D., Desert Research Institute, 2215 Raggio Parkway, Reno, NV 89512-1095, United States","Walker Lake is a terminal lake located at the end of the Walker River in western Nevada. Lake-level lowering of ∼50 m during the past 100 yr has led to deep incision by the Walker River into the former lake bed. This incision has exposed a sedimentary record of lake-level fluctuations spanning at least the past 4000 yr. Fourteen new radiocarbon dates on plant material collected from diverse sedimentary environments, including fluvial, deltaic, beach, and offshore settings, have led to the refinement of the late Holocene lake-level curve for this basin. This new curve documents at least four highstands that have occurred since ca. 3500 cal yr B.P. between elevations of 1245 and 1255 m. The lake has also experienced several lowstands during this same period. Comparison of this outcrop-based record to existing lake-level curves and to an oxygen isotope curve for the past 1200 yr reveals many similarities between the records, but also some differences. Therefore, research should be conducted to integrate outcrop studies, where absolute water depth and lake volume can be estimated, with isotopic or other types of proxies from cored sediments that may have higher temporal resolution. The extensive and nearly continuous outcrops along the lower Walker River also provide valuable information on the relationships between various sedimentary features and their formative water depths in clastic-dominated lacustrine systems. The paleo-water depth relationships deciphered here can be applied in other basins, where outcrops are typically more limited, to arrive at better-constrained lake-level records. © 2006 Geological Society of America.","Deltaic; Fluvial; Holocene; Lacustrine; Sedimentary; Walker Lake","Deltaic; Fluvial; Holocene; Lacustrine; Walker lake; Catchments; Geochronology; Isotopes; Sediments; Structural geology; deltaic deposit; fluvial deposit; Holocene; lacustrine deposit; lake level; Nevada; North America; United States; Walker Lake",Article,"Final","",Scopus,2-s2.0-33846474772
"Adan O.C.G., Ng-A-Tham J., Hanke W., Sigsgaard T., van den Hazel P., Wu F.","6603243857;7801484639;7101701417;7005779529;14632614600;55700782200;","In search of a common European approach to a healthy indoor environment",2007,"Environmental Health Perspectives","115","6",,"983","988",,19,"10.1289/ehp.8991","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250380429&doi=10.1289%2fehp.8991&partnerID=40&md5=2916185a726ad7381014b4102a9dd510","The Netherlands Organisation for Applied Scientific Research TNO, Delft, Netherlands; Van Mourik Broekmanweg 6, 2600 AA Delft, Netherlands; Ministry of Housing Spatial Planning and the Environment-DG Environment, The Hague, Netherlands; The Nofer Institute of Occupational Medicine, Lodz, Poland; Aarhus University, Department of Environmental and Occupational Medicine, Aarhus, Denmark; Public Health Services Gelderland Midden, Arnhem, Netherlands; Department of Environmental and Occupational Health, University of Pittsburgh, Pittsburgh, PA, United States","Adan, O.C.G., The Netherlands Organisation for Applied Scientific Research TNO, Delft, Netherlands, Van Mourik Broekmanweg 6, 2600 AA Delft, Netherlands; Ng-A-Tham, J., Ministry of Housing Spatial Planning and the Environment-DG Environment, The Hague, Netherlands; Hanke, W., The Nofer Institute of Occupational Medicine, Lodz, Poland; Sigsgaard, T., Aarhus University, Department of Environmental and Occupational Medicine, Aarhus, Denmark; van den Hazel, P., Public Health Services Gelderland Midden, Arnhem, Netherlands; Wu, F., Department of Environmental and Occupational Health, University of Pittsburgh, Pittsburgh, PA, United States","Increasingly, policymakers in Europe and around the world are realizing the importance of healthy indoor environments for public health. Certain member states of the European Union (EU) have already achieved successes in improving indoor environmental quality, such as controlling certain contaminants (e.g., environmental tobacco smoke) or developing nationwide policies that address indoor air generally. However, a common European approach to achieving healthy indoor environments is desirable for several reasons including providing a broader recognition of the problem of unhealthy indoor air, setting a policy example for all 27 EU member states, and achieving greater public health equity across the different European nations. In this article we address the question ""Why is it so difficult in the EU to develop a coherent approach on indoor environment?"" We identify and describe four main barriers: a) the subsidiarity principle in EU policymaking introducing decentralization of decision making to the member states; b) fragmentation of the topic of the indoor environment; c) the differences in climate and governance among different member states that make a common policy difficult; and d) economic issues. We discuss potential lessons and recommendations from EU and U.S. successes in achieving healthier indoor environments through various policy mechanisms.","European Union; Fragmentation; Health; Indoor environment; Open coordination; Policy; Subsidiarity","tobacco smoke; ambient air; article; climate; decision making; environmental exposure; environmental temperature; Europe; European Union; geography; government; health care policy; illumination; noise; priority journal; public health; quality control; Air Pollution, Indoor; Climate; Environmental Health; Europe; European Union; Government Regulation; Housing; Humans; International Cooperation; Nicotiana tabacum",Article,"Final","",Scopus,2-s2.0-34250380429
