Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
[No author name available],[No author id available],"Air plan approval; Illinois; redesignation of the Illinois portion of the St. Louis area to attainment of the 1997 annual standard for fine particulate matter",2019,"Federal Register","84","55",,"10461","10469",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063745981&partnerID=40&md5=38c31dcc8556a4afb4a85d0339f5a48c",,"","On 12/6/2018, the Illinois EPA submitted a request for the EPA to redesignate the Illinois portion of the St. Louis, MO-IL nonattainment area to attainment for the 1997 PM2.5 annual NAAQS. The Illinois portion of the St. Louis area includes Madison, Monroe, and St. Clair counties, and Baldwin Township in Randolph County. EPA is taking this action because it has determined that the St. Louis area is attaining the annual 1997 PM2.5 standard based on the most recent three years of certified air quality data. EPA is also proposing to approve a revision to the Illinois SIP for maintaining the 1997 annual PM2.5 NAAQS through 2030. Illinois’ maintenance plan submission includes an updated emission inventory, which includes emission inventories for PM2.5, NOx, VOC, and NH3. The maintenance plan submission also includes motor vehicle emission budgets for the mobile source contribution of PM2.5 and NOx to the St. Louis PM2.5 area for transportation conformity purposes. EPA is proposing to approve and update both the emissions inventory and MVEBs. EPA is proposing to take these actions in accordance with the Clean Air Act and EPA’s SIP rules regarding the 1997 PM2.5 NAAQS. Comments must be received on or before 4/22/2019.",,,Article,"Final","",Scopus,2-s2.0-85063745981
[No author name available],[No author id available],"Delineation of suitable sites for wind farm: A geospatial study in Jigawa state Nigeria",2019,"International Journal of Recent Technology and Engineering","7","6",,"794","802",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066984760&partnerID=40&md5=ddf9b77515af930f3cc1ffe0c815b688",,"","Excessive use of fossil fuel contribute more carbon-dioxide to the ozone more than it can maintain which in turn leads to environmental/ecological unsustainability and global warming. The most effective strategy for de-carbonization is by substituting the power generation from fossil fuels with available sources of renewable energy. Determining suitable location for such project which will socially be acceptable and economically feasible largely depends on many factors such as environmental, economic, social and technical. The main objective of this study is to analyze and identify a better location for a utility scale wind farm to be connected to the national grid using GIS-based multi-criteria decision-making method. The designed methodology for this study considers seven factors which were classified into two main classes: Environmental and economic where maximum power output and minimum cost of the project will be achieved. An analytical hierarchy process (AHP) was used for weighing the criteria and computation of land suitability index (LSI) to evaluate probable locations. In this study, the whole of Jigawa State of Nigeria was considered. In conclusion, the resultant output index was classified into four as “Low suitable”, “moderately suitable”, “suitable” and “highly suitable”. As a result, the total area of 2721.33km2 (11.8%) is “Highly suitable”, 14927.02km2 (65.02%) is “Suitable”, 5299.34km2 (23.08%) is “Moderately suitable” and 10.75km2 (0.05%) is “Low suitable�. © BEIESP.","Analytical hierarchy process; Geographical Information System; Land suitability index; Multi-criteria decision making; Suitability analysis",,Article,"Final","",Scopus,2-s2.0-85066984760
"Zuo W., Li Y., Wang Y.","57200194766;7502087274;55734119500;","Research on the optimization of new energy vehicle industry research and development subsidy about generic technology based on the three-way decisions",2019,"Journal of Cleaner Production","212",,,"46","55",,25,"10.1016/j.jclepro.2018.11.263","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059334423&doi=10.1016%2fj.jclepro.2018.11.263&partnerID=40&md5=98e657db3efd8a100585f6ca88beabe8","School of Business, Jiangnan University, Wuxi, Jiangsu  214122, China; Department of Industrial Engineering, Lamar University, Beaumont, TX  77710, United States","Zuo, W., School of Business, Jiangnan University, Wuxi, Jiangsu  214122, China, Department of Industrial Engineering, Lamar University, Beaumont, TX  77710, United States; Li, Y., Department of Industrial Engineering, Lamar University, Beaumont, TX  77710, United States; Wang, Y., School of Business, Jiangnan University, Wuxi, Jiangsu  214122, China","Facing the even worse air pollution of many cities in China, the Chinese government is trying to find the best solution about citizenship care problem through high technology. The new energy vehicles (NEVs) technology, as one of the high-tech good samples around the world, can reduce greenhouse gas emissions, protect the environment effectively, and finally accomplish the low-carbon economy of sustainable development. So the Chinese government pays close attention and billions of Research and Development (R&D) subsidies to help the NEVs companies research their generic technology. Based on the lack of the effective decision-making mechanism for R&D subsidies by the government, this paper aims to propose a novel decision-making model and help the policy-maker choose the right objects for R&D subsidies, avoiding the problems like a waste of the public resources, cheating for taking the subsidy and so on. Three-way decision theory is employed to solve the mechanism design, and the government's actions represent subsidize, delay decision-making and do not subsidize. According to the actual case study, the model has verified the validity and rationality. © 2018 Elsevier Ltd","Generic technology; New energy vehicles (NEVs); R&D subsidies; Three-way decision","Behavioral research; Decision theory; Electric automobiles; Environmental protection; Gas emissions; Greenhouse gases; Machine design; Renewable energy resources; Sustainable development; Chinese Government; Decision making models; Decision-making mechanisms; Generic technology; Low carbon economy; New energy vehicles; Research and development; Three-way decisions; Decision making",Article,"Final","",Scopus,2-s2.0-85059334423
"Zimmerman R., Brenner R., Abella J.L.","7401650526;57208101692;57208105545;","Green infrastructure financing as an imperative to achieve green goals",2019,"Climate","7","3","39","","",,8,"10.3390/cli7030039","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063780132&doi=10.3390%2fcli7030039&partnerID=40&md5=03a72bb9234bef075e6dcd734d19aee0","Wagner Graduate School of Public Service, New York University, 295 Lafayette Street-2nd floor, New York, NY  10012, United States; Master of Science in Public Policy, New York University, New York, NY  10012, United States; Master of Public Administration, New York University, New York, NY  10012, United States","Zimmerman, R., Wagner Graduate School of Public Service, New York University, 295 Lafayette Street-2nd floor, New York, NY  10012, United States; Brenner, R., Wagner Graduate School of Public Service, New York University, 295 Lafayette Street-2nd floor, New York, NY  10012, United States, Master of Science in Public Policy, New York University, New York, NY  10012, United States; Abella, J.L., Wagner Graduate School of Public Service, New York University, 295 Lafayette Street-2nd floor, New York, NY  10012, United States, Master of Public Administration, New York University, New York, NY  10012, United States","Green infrastructure (GI) has increasingly gained popularity for achieving adaptation and mitigation goals associated with climate change and extreme weather events. To continue implementing GI, financial tools are needed for upfront project capital or development costs and later for maintenance. This study's purpose is to evaluate financing tools used in a selected GI dataset and to assess how those tools are linked to various GI technologies and other GI project characteristics like cost and size. The dataset includes over 400 GI U.S. projects, comprising a convenience sample, from the American Society of Landscape Architects (ASLA). GI project characteristics were organized to answer a number of research questions using descriptive statistics. Results indicated that the number of projects and overall cost shares were mostly located in a few states. Grants were the most common financial tool with about two-thirds of the projects reporting information on financial tools receiving grant funding. Most projects reported financing from only one tool with a maximum of three tools. Projects primarily included multiple GI technologies averaging three and a maximum of nine. The most common GI technologies were bioswales, retention, rain gardens, and porous pavements. These findings are useful for decision-makers evaluating funding support for GI. © 2019 by the authors.","Climate mitigation and adaptation; Co-benefits; Financial sources; Green infrastructure finance; Green infrastructure project costs; Private finance; Public finance; Stormwater management",,Article,"Final","",Scopus,2-s2.0-85063780132
"Zhuan M., Chen J., Xu C.-Y., Zhao C., Xiong L., Liu P.","57196469466;56425884500;7404181575;56393460000;7101784855;56488934500;","A method for investigating the relative importance of three components in overall uncertainty of climate projections",2019,"International Journal of Climatology","39","4",,"1853","1871",,9,"10.1002/joc.5920","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057496352&doi=10.1002%2fjoc.5920&partnerID=40&md5=7e26e46c900f38bcde5b6117d82ab5da","State Key Laboratory of Water Resources and Hydropower Engineering Science, Wuhan University, Wuhan, China; Department of Geosciences, University of Oslo, Oslo, Norway; École de technologie supérieure, Université du Québec, Montréal, QC, Canada","Zhuan, M., State Key Laboratory of Water Resources and Hydropower Engineering Science, Wuhan University, Wuhan, China; Chen, J., State Key Laboratory of Water Resources and Hydropower Engineering Science, Wuhan University, Wuhan, China; Xu, C.-Y., State Key Laboratory of Water Resources and Hydropower Engineering Science, Wuhan University, Wuhan, China, Department of Geosciences, University of Oslo, Oslo, Norway; Zhao, C., École de technologie supérieure, Université du Québec, Montréal, QC, Canada; Xiong, L., State Key Laboratory of Water Resources and Hydropower Engineering Science, Wuhan University, Wuhan, China; Liu, P., State Key Laboratory of Water Resources and Hydropower Engineering Science, Wuhan University, Wuhan, China","Climate model response (M) and greenhouse gas emissions (S) uncertainties are consistently estimated as spreads of multi-model and multi-scenario climate change projections. There has been less agreement in estimating internal climate variability (V). In recent years, an initial condition ensemble (ICE) of a climate model has been developed to study V. ICE is simulated by running a climate model using an identical climate forcing but different initial conditions. Inter-member differences of an ICE manifestly represent V. However, ICE has been barely used to investigate relative importance of climate change uncertainties. Accordingly, this study proposes a method of using ICEs, without assuming V as constant, for investigating the relative importance of climate change uncertainties and its temporal–spatial variation. Prior to investigating temporal–spatial variation in China, V estimated using ICE was compared to that using multi-model individual time series at national scale. Results show that V using ICE is qualitatively similar to that using multi-model individual time series for temperature. However, V is not constant for average and extreme precipitations. V and M dominate before 2050s especially for precipitation. S is dominant in the late 21st century especially for temperature. Mean temperature change is projected to be 30–70% greater than its uncertainty until 2050s, while uncertainty becomes 10–40% greater than the change in the late 21st century. Precipitation change uncertainty overwhelms its change by 70–150% throughout 21st century. Cold regions (e.g., northern China and Qinghai-Tibetan Plateau) tend to have greater temperature change uncertainties. In dry regions (e.g., northwest China), all three uncertainties tend to be great for changes in average and extreme precipitations. This study emphasizes the importance of considering climate change uncertainty in impact studies, especially taking into account that V is irreducible in the future. Using ICEs without assuming V as constant is an appropriate approach to study climate change uncertainty. © 2018 Royal Meteorological Society","China; climate change; global climate model; greenhouse gases emissions scenario; internal climate variability; uncertainty","Climate models; Gas emissions; Greenhouse gases; Ice; Time series; Uncertainty analysis; China; Global climate model; Greenhouse gases emissions; Internal climate variability; uncertainty; Climate change; climate change; climate forcing; climate modeling; climate variation; greenhouse gas; precipitation intensity; spatial variation; uncertainty analysis; weather forecasting; China",Article,"Final","",Scopus,2-s2.0-85057496352
"Zhu J., Wu X., Shen J.","55704630200;55753017200;7404931083;","ESO-based decoupling control with multi-objective optimization for boiler-turbine unit [机炉协调系统的扩增状态观测器解耦控制及多目标优化策略]",2019,"Journal of Southeast University (English Edition)","35","1",,"64","71",,,"10.3969/j.issn.1003-7985.2019.01.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065539665&doi=10.3969%2fj.issn.1003-7985.2019.01.010&partnerID=40&md5=f036a2eaefbb0b5724d23cddc6aa2166","Key Laboratory of Energy Thermal Conversion and Control of Ministry of Education, Southeast University, Nanjing, 210096, China; School of Electric Power Engineering, Nanjing Institute of Technology, Nanjing, 211167, China","Zhu, J., Key Laboratory of Energy Thermal Conversion and Control of Ministry of Education, Southeast University, Nanjing, 210096, China, School of Electric Power Engineering, Nanjing Institute of Technology, Nanjing, 211167, China; Wu, X., Key Laboratory of Energy Thermal Conversion and Control of Ministry of Education, Southeast University, Nanjing, 210096, China; Shen, J., Key Laboratory of Energy Thermal Conversion and Control of Ministry of Education, Southeast University, Nanjing, 210096, China","A model-assistant extended state observer (MESO)-based decoupling control strategy is proposed for boiler-turbine units in the presence of unknown external disturbance and model-plant mismatch. For ease of implementation, the decoupling compensator is reduced to the proportion integration (PI) decoupler with the frequency domain analysis, where the decoupling error in collusion of uncertainties and disturbances can be estimated by the proposed MESO and then compensated. To decrease the sensitivity of the dynamic error for the decoupling control and fulfill various requirements of constraints, such as safety operation, energy conservation, emission reduction, etc., the plant is transmitted through a scheduled steady state region which is achieved from the optimized reference governor in advance. Simulation results show that the proposed control strategy can well suppress various disturbances including a decoupling error, and multi-objective optimization can meet multiple requirements with the premise of safety production. © 2019, Editorial Department of Journal of Southeast University. All right reserved.","Boiler-turbine unit; Decoupling control; Extended state observer (ESO); Multi-objective optimization","Boilers; Emission control; Errors; Frequency domain analysis; State estimation; Turbines; Uncertainty analysis; Boiler turbine units; Decoupling compensators; Decoupling control strategy; Decoupling controls; Extended state observer; External disturbances; Reference governors; Steady-state regions; Multiobjective optimization",Article,"Final","",Scopus,2-s2.0-85065539665
"Zhou Y., Li L., Sun R., Gong Z., Bai M., Wei G.","57194045844;25928608300;35146780200;22940735000;35145358100;19337849100;","Haze influencing factors: A data envelopment analysis approach",2019,"International Journal of Environmental Research and Public Health","16","6","914","","",,7,"10.3390/ijerph16060914","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062981492&doi=10.3390%2fijerph16060914&partnerID=40&md5=185dbd6ac9bbc04f71e3476a7fb2a7e5","School of Applied Meteorology, Nanjing University of Information Science and Technology, Nanjing, 210044, China; School of Management Science and Engineering, Nanjing University of Information Science and Technology, Nanjing, 210044, China; School of Business, Anhui University of Technology, Maanshan, 243032, China; Department of Mathematics and Computer Science, University of North Carolina at Pembroke, Pembroke, NC  28372, United States","Zhou, Y., School of Applied Meteorology, Nanjing University of Information Science and Technology, Nanjing, 210044, China; Li, L., School of Management Science and Engineering, Nanjing University of Information Science and Technology, Nanjing, 210044, China; Sun, R., School of Applied Meteorology, Nanjing University of Information Science and Technology, Nanjing, 210044, China; Gong, Z., School of Management Science and Engineering, Nanjing University of Information Science and Technology, Nanjing, 210044, China; Bai, M., School of Business, Anhui University of Technology, Maanshan, 243032, China; Wei, G., Department of Mathematics and Computer Science, University of North Carolina at Pembroke, Pembroke, NC  28372, United States","This paper investigates the meteorological factors and human activities that influence PM 2.5 pollution by employing the data envelopment analysis (DEA) approach to a chance constrained stochastic optimization problem. This approach has the two advantages of admitting random input and output, and allowing the evaluation unit to exceed the front edge under the given probability constraint. Furthermore, by utilizing the meteorological observation data incorporated with the economic and social data for Jiangsu Province, the chance constrained stochastic DEA model was solved to explore the relationship between the meteorological elements and human activities and PM 2.5 pollution. The results are summarized by the following: (1) Among all five primary indexes, social progress, energy use and transportation are the most significant for PM 2.5 pollution. (2) Among our selected 14 secondary indexes, coal consumption, population density and civil car ownership account for a major portion of PM 2.5 pollution. (3) Human activities are the main factor producing PM 2.5 pollution. While some meteorological elements generate PM 2.5 pollution, some act as influencing factors on the migration of PM 2.5 pollution. These findings can provide a reference for the government to formulate appropriate policies to reduce PM 2.5 emissions and for the communities to develop effective strategies to eliminate PM 2.5 pollution. © 2019 by the authors. Licensee MDPI, Basel, Switzerland.","Chance constrained stochastic DEA; Human activities; Meteorological factors; PM 2.5","atmospheric pollution; concentration (composition); data envelopment analysis; haze; human activity; meteorological hazard; particulate matter; stochasticity; article; government; haze; human; human experiment; population density; probability; stochastic model; air pollutant; air pollution; analysis; China; environmental monitoring; human activities; Markov chain; meteorological phenomena; particle size; particulate matter; procedures; theoretical model; China; Jiangsu; Air Pollutants; Air Pollution; China; Environmental Monitoring; Human Activities; Meteorological Concepts; Models, Theoretical; Particle Size; Particulate Matter; Stochastic Processes",Article,"Final","",Scopus,2-s2.0-85062981492
"Zhou Y., Lei Z., Zhou F., Han Y., Yu D., Zhang Y.","57207770381;57207777122;57207770360;57207779532;57207769452;57203832208;","Impact of climate factors on height growth of pinus sylvestris var. Mongolica",2019,"PLoS ONE","14","3","e0213509","","",,5,"10.1371/journal.pone.0213509","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062867576&doi=10.1371%2fjournal.pone.0213509&partnerID=40&md5=ded239f4c0aa8c6ec9c64b38760366b4","Department of Soil and Water Conservation and Desertification Combating, College of Environmental Science and Engineering, Liaoning Technical University, Fuxin, Liaoning, China; Liaoning Institute of Sandy Land Control and Utilization, Fuxin, Liaoning, China; Key Laboratory of Forest Ecology and Management, Institute of Applied Ecology, Chinese Academy of Sciences, Shenyang, China; University of Chinese Academy of Sciences, Beijing, China","Zhou, Y., Department of Soil and Water Conservation and Desertification Combating, College of Environmental Science and Engineering, Liaoning Technical University, Fuxin, Liaoning, China; Lei, Z., Department of Soil and Water Conservation and Desertification Combating, College of Environmental Science and Engineering, Liaoning Technical University, Fuxin, Liaoning, China; Zhou, F., Liaoning Institute of Sandy Land Control and Utilization, Fuxin, Liaoning, China; Han, Y., Key Laboratory of Forest Ecology and Management, Institute of Applied Ecology, Chinese Academy of Sciences, Shenyang, China, University of Chinese Academy of Sciences, Beijing, China; Yu, D., Department of Soil and Water Conservation and Desertification Combating, College of Environmental Science and Engineering, Liaoning Technical University, Fuxin, Liaoning, China; Zhang, Y., Department of Soil and Water Conservation and Desertification Combating, College of Environmental Science and Engineering, Liaoning Technical University, Fuxin, Liaoning, China","Tree height growth is sensitive to climate change; therefore, incorporating climate factors into tree height prediction models can improve our understanding of this relationship and provide a scientific basis for plantation management under climate change conditions. Mongolian pine (Pinus sylvestris var. mongolica) is one of the most important afforestation species in Three-North Regions in China. Yet our knowledge on the relationship between height growth and climate for Mongolian pine is limited. Based on survey data for the dominant height of Mongolian pine and climate data from meteorological station, a mixed-effects Chapman-Richards model (including climate factors and random parameters) was used to study the effects of climate factors on the height growth of Mongolian pine in Zhanggutai sandy land, Northeast China. The results showed that precipitation had a delayed effect on the tree height growth. Generally, tree heights increased with increasing mean temperature in May and precipitation from October to April and decreased with increasing precipitation in the previous growing season. The model could effectively predict the dominant height growth of Mongolian pine under varying climate, which could help in further understanding the relationship between climate and height growth of Mongolian pine in semiarid areas of China. © 2019 Zhou et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",,"article; China; climate; growing season; height; nonhuman; precipitation; Scots pine; biological model; climate; climate change; forest; growth, development and aging; pine; Scots pine; weather; China; Climate; Climate Change; Forests; Models, Biological; Pinus; Pinus sylvestris; Weather",Article,"Final","",Scopus,2-s2.0-85062867576
"Zhou Y., Ma M., Gao P., Xu Q., Bi J., Naren T.","55175262100;57217130369;57204820771;57204813546;35228683700;56469557100;","Managing water resources from the energy - water nexus perspective under a changing climate: A case study of Jiangsu province, China",2019,"Energy Policy","126",,,"380","390",,20,"10.1016/j.enpol.2018.11.035","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057321621&doi=10.1016%2fj.enpol.2018.11.035&partnerID=40&md5=69778b3c0510a263c70c64c1276d1b44","School of Economics, Nanjing University of Finance and Economics, Nanjing, Jiangsu  210023, China; State Key Laboratory of Pollution Control and Resource Reuse, School of Environment, Nanjing University, Nanjing, 210023, China; Department of Economic Management, Hohhot Minzu College, Hohhot, 010051, China","Zhou, Y., School of Economics, Nanjing University of Finance and Economics, Nanjing, Jiangsu  210023, China, State Key Laboratory of Pollution Control and Resource Reuse, School of Environment, Nanjing University, Nanjing, 210023, China; Ma, M., State Key Laboratory of Pollution Control and Resource Reuse, School of Environment, Nanjing University, Nanjing, 210023, China; Gao, P., State Key Laboratory of Pollution Control and Resource Reuse, School of Environment, Nanjing University, Nanjing, 210023, China; Xu, Q., State Key Laboratory of Pollution Control and Resource Reuse, School of Environment, Nanjing University, Nanjing, 210023, China; Bi, J., State Key Laboratory of Pollution Control and Resource Reuse, School of Environment, Nanjing University, Nanjing, 210023, China; Naren, T., Department of Economic Management, Hohhot Minzu College, Hohhot, 010051, China","As one of the most developed provinces in China, Jiangsu province is facing both energy and water stresses. The impact of energy production on water resource remains to be seen, especially in terms of a changing climate. In this study, we adopt a Long-range Energy Alternatives Planning System (LEAP) model combined with plant-level data to study the impact of energy policies on water resources management. The results indicate that energy efficiency improvements and industry structure optimization can result in 40% and 33% water withdrawal savings respectively in the future depending on the level of optimization. With several integrated measures, total water use can meet the 2030 targets set by the Jiangsu provincial government. Shifts in cooling technology can bring significant water-savings benefits and help fulfill water use-control targets. Furthermore, we find that the Suzhou and Xuzhou administrative areas will experience power output efficiency reductions and will need more water in 2030 under the RCP45 and RCP85 scenarios. More efforts are needed to mitigate climate change and offset its negative impact on energy and water resource. The results of this study will be informative for both resource management and policy design. © 2018 Elsevier Ltd","Climate change; Energy policy; LEAP model; Water stress; Water-energy nexus; ‘3 Red Lines’","Climate change; Climate models; Energy efficiency; Energy policy; Information management; Structural optimization; Water supply; Energy efficiency improvements; Industry structures; Leap models; Power output efficiencies; Red line; Water energy; Water resources management; Water stress; Water resources; climate change; energy efficiency; energy planning; energy policy; energy resource; water management; water resource; water stress; water use; China; Jiangsu",Article,"Final","",Scopus,2-s2.0-85057321621
"Zhou X., Liu E., Sun D., Su W.","55743265000;53986359000;57200880687;7402010235;","Study on transient emission spikes reduction of a heavy-duty diesel engine equipped with a variable intake valve closing timing mechanism and a two-stage turbocharger",2019,"International Journal of Engine Research","20","3",,"277","291",,7,"10.1177/1468087417748837","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042562922&doi=10.1177%2f1468087417748837&partnerID=40&md5=87f79930c800f3be74042076a7b4bf62","State Key Laboratory of Engines, Tianjin University, Tianjin, China","Zhou, X., State Key Laboratory of Engines, Tianjin University, Tianjin, China; Liu, E., State Key Laboratory of Engines, Tianjin University, Tianjin, China; Sun, D., State Key Laboratory of Engines, Tianjin University, Tianjin, China; Su, W., State Key Laboratory of Engines, Tianjin University, Tianjin, China","The overall performance and emission during a speed/torque versus time transient cycle are investigated in a heavy-duty truck engine equipped with an intake valve closing timing mechanism and a two-stage turbocharger system (high-pressure turbine is variable geometry turbine). The performance discrepancy analysis between steady-state and transient operation is completed based on a fairly optimized steady-state baseline. The result shows that during the transient operation, the transient NOx emission can track the steady-state baselines much better than particle matter, and the cumulative NOx in transients is even lower than the cumulative NOx of the steady-state baselines, while the rising particle matter emissions mainly due to appearance in particle matter emission spikes during the cycle. And the transient particle matter spikes appeared almost in two typical transient conditions: sharp acceleration from idling and abrupt load transients. The instantaneous equivalence ratio (Φ) is found to be the main physical factor governing particle matter spikes formation in transients. Particle matter spikes become prominent when Φ cannot track the steady-state baseline well or Φ rises over a critical value of 0.8. The control strategy of intake valve closing timing mechanism-variable geometry turbine-exhaust gas recirculation to bridge the gap of Φ between the steady-state and the transients has been established, which effectively cut down the emission spikes, reducing particle matter emissions by 32.9% with almost no change in NOx. © IMechE 2018.","eliminating particle matter spikes; High density diesel engines; intake valve closing timing mechanism; transient emissions; transient operation; variable compression ratio","Compression ratio (machinery); Exhaust gas recirculation; Exhaust gases; Gas emissions; Intake valves; Nitrogen oxides; Superchargers; Timing circuits; Turbines; Intake valve closings; Particle matter; Transient emissions; Transient operation; Variable compression ratio; Diesel engines",Article,"Final","",Scopus,2-s2.0-85042562922
