Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
[No author name available],[No author id available],"Corrigendum: Identification of limits and barriers to climate change adaptation: case study of two islands in Torres Strait, Australia: Limits and barriers to climate-change adaptation (Geographical Research, (2017), 55, 4, (438-455), 10.1111/1745-5871.12242)",2019,"Geographical Research","57","2",,"247","",,,"10.1111/1745-5871.12338","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065855972&doi=10.1111%2f1745-5871.12338&partnerID=40&md5=8e7559e2e530137a873a5ac4c794ee56",,"","The publisher would like to draw the reader's attention to an error in the following article: Karen E. McNamara, Ross Westoby, and Scott G. Smithers, 2017. Identification of limits and barriers to climate change adaptation: case study of two islands in Torres Strait, Australia. Geographical Research, 55, pp.438–455. The Torres Strait Islands name Ngurupai (which is Horn Island) should be changed to Waiben (which is Thursday Island) on page 440, and Boigu should be changed to “nearby Saibai” on page 448. The correct text should read: Page 440, Line 96: ‘Erub (9°34′32″S, 143°46′48″E) is a volcanic island located 185 km east of Waiben (also known as Thursday Island), the main administrative centre in Torres Strait’. Page 448, Line 48: ‘For instance, in 1948, residents from nearby Saibai were relocated to the Australian mainland after a storm surge flooded the village to a significant depth earlier that year’. © 2019 Institute of Australian Geographers",,,Erratum,"Final","",Scopus,2-s2.0-85065855972
"Ziervogel G.","6602252047;","Building transformative capacity for adaptation planning and implementation that works for the urban poor: Insights from South Africa",2019,"Ambio","48","5",,"494","506",,27,"10.1007/s13280-018-1141-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061247477&doi=10.1007%2fs13280-018-1141-9&partnerID=40&md5=a42ed94e7cfd93b9118dd329bac0ec3f","Department of Environmental and Geographical Science, and African Climate and Development Initiative, University of Cape Town, Cape Town, 7700, South Africa","Ziervogel, G., Department of Environmental and Geographical Science, and African Climate and Development Initiative, University of Cape Town, Cape Town, 7700, South Africa","The intersecting challenges of urbanization, growing inequality, climate and environmental risk and economic sustainability require new modes of urban governance. Although the urban poor are increasingly recognized as needing to be part of climate adaptation planning and implementation, many governance arrangements fail to explicitly include them. In order to make climate governance more inclusive, transformative capacity is needed. Drawing on two case studies from different urban contexts in South Africa, this paper explores the nature of inclusive governance between local government and the urban poor and the extent to which this has contributed to transformative development trajectories. The findings suggest that inclusive governance will be strengthened when local government (1) recognizes the everyday reality of the urban poor and works with them to identify priorities for transformative change, (2) supports sustained intermediaries who are urban poor themselves and (3) draws on diverse modes of governance to find new ways to engage diverse actors and experiment with inclusive adaptation planning and practice. These practices will help to build transformative capacity that can envisage and enable new ways of governing urban risk and implementing adaptation that puts the poor, frequently most impacted by climate and disaster risk, at the centre. © 2019, The Author(s).","Adaptation planning; Inclusive governance; Local government; South Africa; Transformative capacity; Urban risk","adaptive management; disaster management; environmental planning; environmental risk; governance approach; local government; risk assessment; sustainability; urban population; South Africa; climate change; socioeconomics; South Africa; urbanization; Climate Change; Socioeconomic Factors; South Africa; Urbanization",Article,"Final","",Scopus,2-s2.0-85061247477
"Zhou Z.","57194041360;","The underground economy and carbon dioxide (CO2) emissions in China",2019,"Sustainability (Switzerland)","11","10","2802","","",,9,"10.3390/su11102802","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067086352&doi=10.3390%2fsu11102802&partnerID=40&md5=7ab0320eaca021ecbd0175cf5227f3da","Lingnan (University) College, Sun Yat-Sen University, Guangzhou, 510275, China","Zhou, Z., Lingnan (University) College, Sun Yat-Sen University, Guangzhou, 510275, China","China aims to reduce carbon dioxide (CO2) intensity by 40-45% compared to its level in 2005 by 2020. The underground economy accounts for a significant proportion of China's economy, but is not included in ofcial statistics. Therefore, the nexus of CO2 and the underground economy in China is worthy of exploration. To this end, this paper identifies the extent to which the underground economy affects CO2 emissions through the panel data of 30 provinces in China from 1998 to 2016. Many studies have focused on the quantification of the relationship between CO2 emissions and economic development. However, the insights provided by those studies have generally ignored the underground economy. With full consideration of the scale of the underground economy, this research concludes that similar to previous studies, the inversely N-shaped environmental Kuznets curve (EKC) still holds for the income-CO2 nexus in China. Furthermore, a threshold regression analysis shows that the structural and technological effects are environment-beneficial and drive the EKC downward by their threshold effects. The empirical techniques in this paper can also be applied for similar research on other emerging economies that are confronted with the difficulties of achieving sustainable development. © 2019 by the authors.","Carbon emissions; EKC; Industry structural effects; Informal economy; Technological effects","carbon dioxide; carbon emission; economic conditions; economic development; environmental economics; Kuznets curve; sustainable development; China",Article,"Final","",Scopus,2-s2.0-85067086352
"Zhou Y., Xu Y., Liu C., Fang Z., Guo J.","36987143800;57209005926;24178233800;57209004088;57209007015;","Spatial effects of technological progress and financial support on China’s provincial carbon emissions",2019,"International Journal of Environmental Research and Public Health","16","10","1743","","",,6,"10.3390/ijerph16101743","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066238862&doi=10.3390%2fijerph16101743&partnerID=40&md5=22118129523da07cc47f7b5b940ba9b7","School of Management, China University of Mining and Technology, Xuzhou, Jiangsu  221116, China","Zhou, Y., School of Management, China University of Mining and Technology, Xuzhou, Jiangsu  221116, China; Xu, Y., School of Management, China University of Mining and Technology, Xuzhou, Jiangsu  221116, China; Liu, C., School of Management, China University of Mining and Technology, Xuzhou, Jiangsu  221116, China; Fang, Z., School of Management, China University of Mining and Technology, Xuzhou, Jiangsu  221116, China; Guo, J., School of Management, China University of Mining and Technology, Xuzhou, Jiangsu  221116, China","The spatial autocorrelation analysis method was applied to panel data from the provinces of China (including autonomous regions and municipalities directly under the central government) for the period 2003 to 2016 in order to construct a spatial Durbin model of technological progress and financial support in relation to reductions in carbon emissions. The results show that China’s carbon intensity presents significant spatial spillover effects under different spatial weights, which indicates that the carbon intensity of a province is influenced not only by its own characteristics, but also by the carbon emission behaviors of geographically adjacent and economically similar provinces and regions. Financial structure, financial scale, and financial efficiency all have significant effects on carbon intensity within a province, while financial structure is also linked to carbon intensity in other regions, but financial scale has no significant spillover effect on carbon intensity in space. Areas with high financial efficiency can reduce their own carbon intensity as well as that of surrounding areas. The inter-regional spillover effect of technological progress on carbon intensity is stronger than the spillover effect, but there is a time lag. © 2019 by the authors. Licensee MDPI, Basel, Switzerland.","Carbon intensity; Financial support; Spatial autocorrelation; Technical progress","carbon dioxide; carbon; carbon dioxide; autocorrelation; carbon emission; emission control; finance; numerical model; spatial analysis; technological development; Article; carbon footprint; China; economic development; environmental economics; financial management; geography; human; spatial autocorrelation analysis; technological progress; technology; city; spatial analysis; China; Carbon; Carbon Dioxide; China; Cities; Financial Support; Spatial Analysis; Technology",Article,"Final","",Scopus,2-s2.0-85066238862
"Zhou Y., Huang J., Huang M., Lin Y.","57205263645;56105134800;26659923600;57203093935;","The driving forces of carbon dioxide equivalent emissions have spatial spillover effects in Inner Mongolia",2019,"International Journal of Environmental Research and Public Health","16","10","1735","","",,2,"10.3390/ijerph16101735","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066237053&doi=10.3390%2fijerph16101735&partnerID=40&md5=26513f8fff3229325125e88ddb925696","Key Laboratory for Silviculture and Conservation of Ministry of Education, Beijing Forestry University, Beijing, 100083, China; Institute of Geographic Sciences and Natural Resources Research, Chinese Academy of Sciences, Beijing, 100101, China; Information Center of Ministry of Ecology and Environment, Beijing, 100029, China","Zhou, Y., Key Laboratory for Silviculture and Conservation of Ministry of Education, Beijing Forestry University, Beijing, 100083, China, Institute of Geographic Sciences and Natural Resources Research, Chinese Academy of Sciences, Beijing, 100101, China; Huang, J., Key Laboratory for Silviculture and Conservation of Ministry of Education, Beijing Forestry University, Beijing, 100083, China, Institute of Geographic Sciences and Natural Resources Research, Chinese Academy of Sciences, Beijing, 100101, China; Huang, M., Information Center of Ministry of Ecology and Environment, Beijing, 100029, China; Lin, Y., Key Laboratory for Silviculture and Conservation of Ministry of Education, Beijing Forestry University, Beijing, 100083, China","To spatially analyze the effects of the major drivers on carbon dioxide equivalent (CO2eq) emissions in Inner Mongolia, a typical area with high CO2eq emissions in China, this paper quantitatively investigates the factors that affect county-level CO2eq emissions and the corresponding spatial mechanisms. Based on a spatial panel econometric model with related energy and economic data from 101 counties in Inner Mongolia between 2007 and 2012, four main results are obtained: (a) The CO2eq emissions in Inner Mongolia rapidly increased at an average annual growth rate of 7.27% from 2007 to 2012, increasing from 287.69 million tons to 510.47 million tons. (b) The county-level CO2eq emissions in Inner Mongolia increased, but the growth rate decreased annually. Additionally, CO2eq emissions are highly heterogeneous in the region. (c) Geographic factors were the main cause of the spatial spillover effects related to county-level CO2eq emissions. Specifically, the levels of urbanization and technological progress were conducive to CO2eq emission reductions, and the economic growth and industrial structure had the opposite effect in Inner Mongolian counties. (d) Technological progress had a significant spatial spillover effect in Inner Mongolian counties, and the effects of other factors were not significant. Implementing relevant strategies that focus on the inter-county interactions among the driving forces of CO2eq emissions could promote energy savings and emission reductions in Inner Mongolia. © 2019 by the authors. Licensee MDPI, Basel, Switzerland.","County-level CO2eq emissions; Driving factors; Inner Mongolia; Spatial panel model","carbon dioxide; carbon dioxide; carbon dioxide; carbon emission; emission control; panel data; spatial analysis; spillover effect; Article; carbon footprint; economic development; energy conservation; geographic distribution; growth rate; Mongolia; population research; urbanization; air pollutant; China; geography; industry; technology; China; Nei Monggol; Air Pollutants; Carbon Dioxide; China; Economic Development; Geography; Industry; Technology; Urbanization",Article,"Final","",Scopus,2-s2.0-85066237053
"Zhou X., Passow F.H., Rudek J., von Fisher J.C., Hamburg S.P., Albertson J.D.","57157539000;57210388903;57193961043;57210391983;7003882932;7005963225;","Estimation of methane emissions from the U.S. Ammonia fertilizer industry using a mobile sensing approach",2019,"Elementa","7","1","19","","",,13,"10.1525/elementa.358","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070555032&doi=10.1525%2felementa.358&partnerID=40&md5=08cde4167a128d7c9b4c519dbbdfbcfa","School of Civil and Environmental Engineering, Cornell University, Ithaca, NY, United States; California Air Resources Board, Sacramento, CA, United States; Environmental Defense Fund, New York, United States; Department of Biology, Colorado State University, Fort Collins, CO, United States","Zhou, X., School of Civil and Environmental Engineering, Cornell University, Ithaca, NY, United States, California Air Resources Board, Sacramento, CA, United States; Passow, F.H., School of Civil and Environmental Engineering, Cornell University, Ithaca, NY, United States; Rudek, J., Environmental Defense Fund, New York, United States; von Fisher, J.C., Department of Biology, Colorado State University, Fort Collins, CO, United States; Hamburg, S.P., Environmental Defense Fund, New York, United States; Albertson, J.D., School of Civil and Environmental Engineering, Cornell University, Ithaca, NY, United States","To date, estimation of greenhouse gas (GHG) emissions from the natural gas (NG) value chain have focused on upstream (production) and midstream (gathering, transmission, and storage) operations. In this study, we estimate methane emissions from an important downstream consumer of NG, the ammonia fertilizer industry, which commonly uses NG as a feedstock and a fuel for the production of ammonia and other upgraded products. Using a Google Street View (GSV) car equipped with a high-precision methane analyzer, we adopted a mobile sensing approach to measure methane mixing ratios along public roads that are downwind of the ammonia fertilizer plants. Useful data were collected from six plants, which represent &gt;25% of the total number of U.S NG-based ammonia fertilizer plants, and use &gt;20% of the total NG consumption by this industry. Based on the measured data, a source characterization model was applied to estimate the methane emission rates from the upwind plants. Assuming that the estimates are representative of emissions during normal operations of a plant, we calculated the NG loss rate (i.e. the ratio between NG emission rate and NG throughput). If the sampled plants are representative of the U.S. ammonia fertilizer industry, the industrial-averaged NG loss rate (± standard deviation) is estimated to be 0.34% (±0.20%), and the total methane emissions (± standard deviation) from this industry are estimated to be 29 (±18) Gigagram per year (Gg CH4/yr) in 2015–2016. This is significantly higher than the reported methane emissions of 0.2 Gg CH4/yr from the U.S. EPA’s Facility Level Information on Greenhouse Gas Tools (FLIGHT). This study begins to fill an important knowledge gap in quantifying methane emissions along the NG value chain, and demonstrates the capability of mobile sensing for characterizing airborne emissions. © 2019 The Author(s).","Ammonia fertilizer industry; Bayesian inference; Methane emission; Mobile sensing","ammonia; Bayesian analysis; chemical industry; equipment; estimation method; greenhouse gas; industrial emission; methane; natural gas; precision; sampling; United States",Article,"Final","",Scopus,2-s2.0-85070555032
"Zhou W., McCollum D.L., Fricko O., Gidden M., Huppmann D., Krey V., Riahi K.","26539073600;12803129900;57120021700;8595235300;37261541100;24332203900;6602435618;","A comparison of low carbon investment needs between China and Europe in stringent climate policy scenarios",2019,"Environmental Research Letters","14","5","054017","","",,8,"10.1088/1748-9326/ab0dd8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068880913&doi=10.1088%2f1748-9326%2fab0dd8&partnerID=40&md5=2f4b10663b7cd6adb8886ac8c2d7a6c1","Energy Program, International Institute for Applied Systems Analysis (IIASA), Schlossplatz 1, Laxenburg, A-2361, Austria; University of Tennessee, 1640 Cumberland Avenue, Knoxville, TN  37996, United States; Industrial Ecology and Energy Transitions Programmes, Norwegian University of Science and Technology (NTNU), Trondheim, NO-7491, Norway; Graz University of Technology, Inffeldgasse, Graz, A-8010, Austria; Colorado School of Mines, 1500 Illinois Street, Golden, CO  80401, United States","Zhou, W., Energy Program, International Institute for Applied Systems Analysis (IIASA), Schlossplatz 1, Laxenburg, A-2361, Austria; McCollum, D.L., Energy Program, International Institute for Applied Systems Analysis (IIASA), Schlossplatz 1, Laxenburg, A-2361, Austria, University of Tennessee, 1640 Cumberland Avenue, Knoxville, TN  37996, United States; Fricko, O., Energy Program, International Institute for Applied Systems Analysis (IIASA), Schlossplatz 1, Laxenburg, A-2361, Austria; Gidden, M., Energy Program, International Institute for Applied Systems Analysis (IIASA), Schlossplatz 1, Laxenburg, A-2361, Austria; Huppmann, D., Energy Program, International Institute for Applied Systems Analysis (IIASA), Schlossplatz 1, Laxenburg, A-2361, Austria; Krey, V., Energy Program, International Institute for Applied Systems Analysis (IIASA), Schlossplatz 1, Laxenburg, A-2361, Austria, Industrial Ecology and Energy Transitions Programmes, Norwegian University of Science and Technology (NTNU), Trondheim, NO-7491, Norway; Riahi, K., Energy Program, International Institute for Applied Systems Analysis (IIASA), Schlossplatz 1, Laxenburg, A-2361, Austria, Graz University of Technology, Inffeldgasse, Graz, A-8010, Austria, Colorado School of Mines, 1500 Illinois Street, Golden, CO  80401, United States","The radical change in recent global climate governance calls for China and Europe to ramp up their efforts in leading the world to reach the long-term climate goals. By analyzing the results from the state-of-the-art global integrated assessment model, MESSAGEix-GLOBIOM, this paper aims to understand the future levels of financial investment needed for building and maintaining energy-related infrastructure in the two regions for fulfilling stringent targets consistent with 'well below 2 °C'. The results indicate that a rapid upscaling and structural change of these investments towards decarbonization are necessitated by the climate stringent scenarios. China and Europe need to increase their low carbon investments by 65% and 38% in a scenario reaching the 2° target relative to their respective reference scenarios which assume no such target from 2016-2050. In a more stringent climate policy scenario of the 1.5° target, these investment needs will increase by 149% and 79% for China and Europe respectively. Among all the energy sectors, energy efficiency, renewable electricity generation and electricity transmission and distribution are the three largest investing targets for the two regions. However, those investments will not likely be realized without strong policy incentives. Implications for green finance and multilateral cooperation initiatives are discussed in the context of the scenario results. © 2019 The Author(s). Published by IOP Publishing Ltd.","energy investment; integrated assessment; low carbon investment; paris agreement","Carbon; Climate change; Energy efficiency; Climate policy scenarios; Electricity transmission; Energy investments; Financial investments; Global integrated assessments; Integrated assessment; Low carbon; Renewable electricity; Investments; carbon emission; comparative study; environmental assessment; environmental economics; environmental policy; financial system; governance approach; incentive; integrated approach; international agreement; investment; long-term change; multilateral trade; scenario analysis; China; Europe",Article,"Final","",Scopus,2-s2.0-85068880913
"Zhou Q., Wang C., Fang S.","36698573200;57202037752;57205211887;","Application of geographically weighted regression (GWR) in the analysis of the cause of haze pollution in China",2019,"Atmospheric Pollution Research","10","3",,"835","846",,33,"10.1016/j.apr.2018.12.012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059068092&doi=10.1016%2fj.apr.2018.12.012&partnerID=40&md5=3f6de4773dfb50a1e0a0cd51c41446cc","Economics School, Zhongnan University of Economics and Law, Wuhan, 430074, China; Key Laboratory of Mathematical Economics and Quantitative Finance, Ministry of Education, Peking University, Beijing, 100871, China; School of Statistics, Dongbei University of Finance and Economics, Dalian, 116025, China","Zhou, Q., Economics School, Zhongnan University of Economics and Law, Wuhan, 430074, China, Key Laboratory of Mathematical Economics and Quantitative Finance, Ministry of Education, Peking University, Beijing, 100871, China; Wang, C., School of Statistics, Dongbei University of Finance and Economics, Dalian, 116025, China; Fang, S., Economics School, Zhongnan University of Economics and Law, Wuhan, 430074, China","Haze pollution is an increasingly serious problem in China. Based on the PM 2.5 data from 283 prefecture-level cities in China, we combine the stochastic impacts by regression on population, affluence, and technology (STIRPAT) model and environmental Kuznets curve (EKC) hypothesis and use a geographically weighted regression (GWR) method to evaluate the effects of different factors influencing haze pollution in different regions. Nighttime light data from NOAA was used in place of gross domestic product (GDP) in a robustness test. From a global analysis perspective, the EKC is established, and the inflection point is approximately 40000 yuan per capita; however, the GWR estimate is better than the ordinary least squares (OLS) estimate with an improvement in R 2 from 0.20 to 0.75. The GWR estimation results show that different environmental protection inputs have different effects in different regions: 1. Technical inputs tend to increase productivity rather than reduce emissions in most areas except Guangdong and Jiangsu. 2. The industrial output values in Guangxi and Yunnan have a greater impact on pollution than those in other regions. 3. In the central and eastern regions with dense populations, comprehensive public transportation can effectively reduce haze pollution. In terms of environmental protection measures, park green areas can reduce pollution, and due to the current status of industrial waste recovery in China, increasing the recovery rate of industrial waste is not conducive to reducing pollution. This article analyzes different causes of haze in different regions and provides suggestions for implementing different environmental policies in different regions. © 2019 Turkish National Committee for Air Pollution Research and Control","Geographically weighted regression; Haze pollution; Influencing factors; Spatial heterogeneity; STIRPAT model",,Article,"Final","",Scopus,2-s2.0-85059068092
"Zhong Y., Notaro M., Vavrus S.J.","8321853700;8900751100;57202891769;","Spatially variable warming of the Laurentian Great Lakes: an interaction of bathymetry and climate",2019,"Climate Dynamics","52","9-10",,"5833","5848",,14,"10.1007/s00382-018-4481-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054585691&doi=10.1007%2fs00382-018-4481-z&partnerID=40&md5=f0b7b705add7ddfd5ddf028f228ea71e","Space Science and Engineering Center, University of Wisconsin-Madison, Madison, WI, United States; Nelson Institute Center for Climatic Research, University of Wisconsin-Madison, Madison, WI, United States","Zhong, Y., Space Science and Engineering Center, University of Wisconsin-Madison, Madison, WI, United States, Nelson Institute Center for Climatic Research, University of Wisconsin-Madison, Madison, WI, United States; Notaro, M., Nelson Institute Center for Climatic Research, University of Wisconsin-Madison, Madison, WI, United States; Vavrus, S.J., Nelson Institute Center for Climatic Research, University of Wisconsin-Madison, Madison, WI, United States","Previous research has identified significant and highly variable summertime (July–August–September) warming trends across the Great Lakes, with critical implications for aquatic ecosystems. However, these analyses of long-term warming trends have generally been constrained by the short duration or coarse spatial resolution of available observational datasets. Here, we integrate two existing datasets of Great Lakes surface temperature (LSWT) to evaluate long-term warming trends during 1982–2012 at fine spatial scales and understand the roles of lake bathymetry and climatic factors in regulating the spatially heterogeneous warming rates with the aid of regional climate modeling. Our results show amplified warming in Lake Superior, central-northern Lake Michigan, and central Lake Huron, and muted lake warming elsewhere. This spatial heterogeneity in summertime lake warming is primarily ascribed to the interplay of lake bathymetry and climatological springtime (April–May–June) air temperature. The climatological air temperature strongly influences the relationship between lake warming rates and bathymetry, as the summertime warming rates increase markedly with greater lake depth in the relatively cold environment of Lake Superior but change little in the warmer environment of Lake Ontario. This conditional dependence on background temperature has important implications for understanding and predicting global lake temperature trends. © 2018, Springer-Verlag GmbH Germany, part of Springer Nature.","Climate trends; Great Lakes; Lake surface temperature; Lake warming; Regional climate model; Spatial pattern","bathymetry; climate change; climate modeling; lake water; regional climate; spatial variation; surface temperature; trend analysis; warming; Canada; Great Lakes [North America]; Laurentian Mountains; Quebec [Canada]",Article,"Final","",Scopus,2-s2.0-85054585691
"Zheng J., Hu Y., Dong S., Li Y.","55911946500;57203133434;8241976600;57198819942;","The spatiotemporal pattern of decoupling transport CO2 emissions from economic growth across 30 Provinces in China",2019,"Sustainability (Switzerland)","11","9","2564","","",,8,"10.3390/su11092564","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066923202&doi=10.3390%2fsu11092564&partnerID=40&md5=2c75b2d91f025a0ac56b0da3e32ac460","Institute of Geographic Sciences and Natural Resources Research, Chinese Academy of Sciences, Beijing, 100101, China; University of Chinese Academy of Sciences, Beijing, 100049, China; College of Land Science and Technology, China Agricultural University, Beijing, 100193, China","Zheng, J., Institute of Geographic Sciences and Natural Resources Research, Chinese Academy of Sciences, Beijing, 100101, China, University of Chinese Academy of Sciences, Beijing, 100049, China; Hu, Y., College of Land Science and Technology, China Agricultural University, Beijing, 100193, China; Dong, S., Institute of Geographic Sciences and Natural Resources Research, Chinese Academy of Sciences, Beijing, 100101, China, University of Chinese Academy of Sciences, Beijing, 100049, China; Li, Y., Institute of Geographic Sciences and Natural Resources Research, Chinese Academy of Sciences, Beijing, 100101, China, University of Chinese Academy of Sciences, Beijing, 100049, China","Since 2005, China has become the largest emitter of CO2. The transport sector is a major source of CO2 emissions, and the most rapidly growing sector in terms of fuel consumption and CO2 emissions in China. This paper estimated CO2 emissions in the transport sector across 30 provinces through the IPCC (International Panel on Climate Change) top-down method and identified the spatiotemporal pattern of the decoupling of transport CO2 emissions from economic growth during 1995 to 2016 by the modified Tapio's decoupling model. The CO2 emissions in the transport sector increased from 103.10 million ton (Mt) in 1995 to 701.04 Mt in 2016. The year, 2005, was a turning point as the growth rate of transport CO2 emissions and the intensity of transport CO2 emissions declined. The spatial pattern of transport CO2 emissions and its decoupling status both exhibited an east-west differentiation. Nearly 80% of the provinces recently achieved decoupling, and absolute decoupling is beginning to take place. The local practices of Tianjin should be the subject of special attention. National carbon reduction policies have played a significant role in achieving a transition to low-carbon emissions in the Chinese transport sector, and the integration of multi-scale transport CO2 reduction policies will be promising for its decarbonisation. © 2019 by the authors.","Climate change; Indicator of decoupling; Negative environmental externalities of the transport sector; Transition to low carbon economy","carbon dioxide; carbon emission; climate change; economic growth; emission control; emission inventory; environmental impact; fuel consumption; spatiotemporal analysis; traffic emission; transportation; China; Tianjin",Article,"Final","",Scopus,2-s2.0-85066923202
