Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Aalto J., Pirinen P., Jylhä K.","55634847000;14527421500;57119668700;","New gridded daily climatology of Finland: Permutation-based uncertainty estimates and temporal trends in climate",2016,"Journal of Geophysical Research","121","8",,"3807","3823",,65,"10.1002/2015JD024651","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969972148&doi=10.1002%2f2015JD024651&partnerID=40&md5=a55e105bafa18e0af94a2746cb083488","Finnish Meteorological Institute, Helsinki, Finland; Department of Geosciences and Geography, University of Helsinki, Helsinki, Finland","Aalto, J., Finnish Meteorological Institute, Helsinki, Finland, Department of Geosciences and Geography, University of Helsinki, Helsinki, Finland; Pirinen, P., Finnish Meteorological Institute, Helsinki, Finland; Jylhä, K., Finnish Meteorological Institute, Helsinki, Finland","Long-term time series of key climate variables with a relevant spatiotemporal resolution are essential for environmental science. Moreover, such spatially continuous data, based on weather observations, are commonly used in, e.g., downscaling and bias correcting of climate model simulations. Here we conducted a comprehensive spatial interpolation scheme where seven climate variables (daily mean, maximum, and minimum surface air temperatures, daily precipitation sum, relative humidity, sea level air pressure, and snow depth) were interpolated over Finland at the spatial resolution of 10 × 10km2. More precisely, (1) we produced daily gridded time series (FMI_ClimGrid) of the variables covering the period of 1961–2010, with a special focus on evaluation and permutation-based uncertainty estimates, and (2) we investigated temporal trends in the climate variables based on the gridded data. National climate station observations were supplemented by records from the surrounding countries, and kriging interpolation was applied to account for topography and water bodies. For daily precipitation sum and snow depth, a two-stage interpolation with a binary classifier was deployed for an accurate delineation of areas with no precipitation or snow. A robust cross-validation indicated a good agreement between the observed and interpolated values especially for the temperature variables and air pressure, although the effect of seasons was evident. Permutation-based analysis suggested increased uncertainty toward northern areas, thus identifying regions with suboptimal station density. Finally, several variables had a statistically significant trend indicating a clear but locally varying signal of climate change during the last five decades. © 2016. American Geophysical Union. All Rights Reserved.",,,Article,"Final","",Scopus,2-s2.0-84969972148
"Abadie L.M., de Murieta E.S., Galarraga I.","24176843500;56884656200;6504712018;","Climate risk assessment under uncertainty: An application to main European coastal cities",2016,"Frontiers in Marine Science","3","DEC","265","","",,8,"10.3389/fmars.2016.00265","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008684181&doi=10.3389%2ffmars.2016.00265&partnerID=40&md5=9f39376966af2de50fc8747fdd43fe5c","Basque Centre for Climate Change, Leioa, Spain","Abadie, L.M., Basque Centre for Climate Change, Leioa, Spain; de Murieta, E.S., Basque Centre for Climate Change, Leioa, Spain; Galarraga, I., Basque Centre for Climate Change, Leioa, Spain","This paper analyses the risk of extreme coastal events in major European coastal cities using a stochastic diffusion model that is calibrated with the worst case emission scenario from the Intergovernmental Panel for Climate Change (IPCC), i.e., the representative concentration pathway (RCP) 8.5. The model incorporates uncertainty in the sea-level rise (SLR) distribution. Expected mean annual losses are calculated for 19 European coastal cities, together with two risk measures: the Value at Risk (VaR) and the Expected Shortfall (ES). Both measures are well-known in financial economics and enable us to calculate the impact of the worst SLR paths under uncertainty. The results presented here can serve as valuable inputs for cities in deciding how much risk they are willing to accept, and consequently how much adaptation they need depending on the risk aversion of their decision-makers. © 2016 Abadie, Sainz de Murieta and Galarraga.","Cities; Coastal flooding; Economic losses; Risk measures; Sea-level rise; Uncertainty",,Article,"Final","",Scopus,2-s2.0-85008684181
"Abbas M., Yahaya M., Olalekan O.","15126663400;57189249776;53868185800;","Composite solid fuel development from waste wood at maximum emission reduction for use by low-income earners in Agbede, Nigeria",2016,"Petroleum and Coal","58","2",,"253","259",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976466132&partnerID=40&md5=979b6648e496e9e47552733e4505f870","Department of Petroleum Engineering, University of Benin, Benin City, Nigeria; Department of Chemical Engineering, University of Benin, Benin City, Nigeria; Department of Petroleum Engineering, University of Benin, Benin City, Nigeria","Abbas, M., Department of Petroleum Engineering, University of Benin, Benin City, Nigeria; Yahaya, M., Department of Chemical Engineering, University of Benin, Benin City, Nigeria; Olalekan, O., Department of Petroleum Engineering, University of Benin, Benin City, Nigeria","A project focused on the development of solid fuel at maximum emission reduction from the waste wood resulting from the main waste from timber companies in Agbede located in the Niger Delta Region of Nigeria has been carried out. This waste wood currently lacks a useful purpose, and its indiscriminate burning generates CO emissions. This paper presents the results of formulated composite solid fuels at reduced gaseous emission with the use of clay (kaolinite) solution. The formulations were made using clay (kaolinite) solution (1:2 of clay: water) and sawdust. The pure sample and a total of three formulations were used. The formulations were in the ratios of 2:1 sawdust: clay solution, 1.5:1 sawdust: clay solution and 1:1 sawdust: clay solution respectively. 200μm sieve, 500ml beaker and pdt-crowcon gasman single trace gas (CO) analyzers were all used in the solution formulation and emission analysis. The results show that clay incorporated in sawdust for indoor heating has considerable advantages over pure sawdust. The environment has been enhanced through the development of less harmful and environmentally tolerable fossil fuel types. The negative impact of the use of pure biomass energy on the daily lives of populations (especially women and children) in the poorest parts of the developing world cannot be underestimated. The sawdust- based composite fuels which were produced from a mixture of the solid fuels and clay solution yield its minimum emission for a formulation of 1:1 of saw dust: clay solution (1:2 of clay: water) by mass fraction.","Beaker; Clay; Coal; Composite solid fuels; Emission measurement; Formulation; Kaolinite; Pdt-crowcon gasman single trace gas (CO) analyzer; Sieve and sawdust",,Article,"Final","",Scopus,2-s2.0-84976466132
"Abdallah M.A., Helmi D.H.M., Bendary F.M., Saad Zaglol N., Hazaa M.A.","57203046347;57225293564;24823914000;57202580595;57202579744;","Protection and operation requirements to enhance grid stability with large scale wind integration in Egypt",2016,"CIGRE Session 46","2016-August",,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048800470&partnerID=40&md5=efeb6c073c8ee1a31833c4a40ab52278","Shoubra Faculty of Engineering, Benha University, Egypt; Egyptian Electricity Transmission Company, Egypt; Egyptian Electricity Holding Company, Egypt; Egyptian Electricity Holding Company, Egypt","Abdallah, M.A., Shoubra Faculty of Engineering, Benha University, Egypt; Helmi, D.H.M., Egyptian Electricity Transmission Company, Egypt; Bendary, F.M., Shoubra Faculty of Engineering, Benha University, Egypt; Saad Zaglol, N., Egyptian Electricity Holding Company, Egypt; Hazaa, M.A., Egyptian Electricity Holding Company, Egypt","Wind has recently experienced a rapid growth around the world. Wind energy is considered one of the important renewable energy resources that provide a clean and low cost power. The growth of the wind power capacity is very fast all over the world. As outlined in Global Wind Energy Council (GWEC's), wind power is on track to supply 10-12% of global electricity demand by 2020, reducing CO2 emissions by 1.5 billion tons per year. The Supreme Energy Council in Egypt adopted a resolution on an ambitious plan aiming at increasing the contribution of renewable energy to reach 20% of total energy generated in 2020. Within this framework a total of 7,200 MW of wind power generation capacities are foreseen. The complexity of the interconnection of wind farms to the power grid stems from the fact that wind energy is rather unstable and available only during certain hours of the day. By its nature the wind power generation may drop suddenly. A rather unique feature of wind power in Egypt is that most of the high speed wind resources are concentrated at Gulf of Suez (280km from the load center) and at Eastern and Western bank of Nile River areas. This raises an additional operational constrain since large concentrated wind power is connected at certain nodes of the network and not geographically distributed over the country. Until recently, wind generators have been designed to trip offline in response to instantaneous voltage drops in order to protect the wind turbine equipment until the grid recovers. In tightly interconnected grids with significant penetration of wind generation, however, this response can lead to cascading failure of the entire system. Requirements have put forward that the generating plants contribute to the stability of the network by remaining connected during external disturbances. Which means that they require, for example, fault ride-through (FRT) capabilities for wind turbines. Although the FRT enable the overall system to restore its stability without losing large amounts of power generations after fault clearing, these control strategies may influence the related protective elements. Relay miss-coordination or miss-operation may occur due to the resulting changes of fault current profile. This “fault ride through” capability is achieved by coordinating (delaying) the relays with the network protection. Furthermore, the backup relays used to detect faults external to the line must be delayed accordingly permitting the generators to remain connected during voltage dips. This paper will focus on studying the impact of interconnection of large wind turbines on protection system with special care on modeling that emulate Egypt Case in some areas where wind penetration is high and at the same time no conventional generation in that area, and more, the farms connected with long transmission line to the Grid. Detailed aggregated modeling for wind farms having different generators technologies has been done together with studying different types of faults, with different time steps. Also successful and non-successful reclosure impact has been examined. The Crowbar action and its impact on the short circuit current has been studies. Coordination between wind farms and transmission protection schemes according to Egyptian grid code has been studied in details together with the co-influence of fault ride through capability on protective relay using proper software to achieve the objective of the thesis. Recommendations on the coordination between FRT and the under voltage protection has been presented together with illustration on the impact of Crowbar setting on different Transmission Protection Systems. © 2016 CIGRE. All rights reserved.","DFIG; DIgSILENT power factory; Fault ride-through; FSIG; Short circuit analysis; Wind energy","Electric equipment protection; Electric power generation; Electric power system interconnection; Electric utilities; Short circuit currents; Surge protection; Transmissions; Wind power; Wind turbines; DFIG; DigSILENT power factories; Fault ride through capability; Fault ride through capability (FRT); Fault ride-through; FSIG; Global electricity demands; Global Wind Energy Council; Electric power transmission networks",Conference Paper,"Final","",Scopus,2-s2.0-85048800470
"Abdelhamid M., Haque I., Pilla S., Filipi Z.S., Singh R.","55218691100;55662916700;24598149400;6603785605;57202327189;","Impacts of Adding Photovoltaic Solar System On-Board to Internal Combustion Engine Vehicles Towards Meeting 2025 Fuel Economy CAFE Standards",2016,"SAE International Journal of Alternative Powertrains","5","2",,"237","248",,9,"10.4271/2016-01-1165","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981229598&doi=10.4271%2f2016-01-1165&partnerID=40&md5=ecfde1c425fbb0ec59b2879ff0ad8910","University of California, Merced, United States; Clemson University, United States","Abdelhamid, M., University of California, Merced, United States; Haque, I., Clemson University, United States; Pilla, S., Clemson University, United States; Filipi, Z.S., Clemson University, United States; Singh, R., Clemson University, United States","The challenge of meeting the Corporate Average Fuel Economy (CAFE) standards of 2025 has led to major developments in the transportation sector, among which is the attempt to utilize clean energy sources. To date, use of solar energy as an auxiliary source of on-board fuel has not been extensively investigated. This paper is the first study at undertaking a comprehensive analysis of using solar energy on-board by means of photovoltaic (PV) technologies to enhance automotive fuel economies, extend driving ranges, reduce greenhouse gas (GHG) emissions, and ensure better economic value of internal combustion engine (ICE) -based vehicles to meet CAFE standards though 2025. This paper details and compares various aspects of hybrid solar electric vehicles with conventional ICE vehicles. Different driving locations, vehicle sizes, various driving patterns and different cost scenarios are used in order to enhance the current understanding of the applicability and effectiveness of using on-board PV modules in individual automobiles and ensure an accurate representation of driving conditions in all U.S states at any time. These times and location-dependent results obtained over a year show an increase in the combined mile per gallon (MPG) at noon in the range of 2.9-9.5% for a vehicle similar to a Tesla S, and a significant increase in the range of 10.7-42.2% for lightweight and aerodynamic efficient vehicles. In addition, by adding on-board PVs to cover less than 50% of the projected horizontal surface area of a typical mid-size vehicle (e.g., Toyota Camry or Nissan Leaf), up to 50% of total daily miles traveled by an average U.S. person could be driven by solar energy. Also, the return on investment (ROI) of adding PVs on-board with ICE vehicle over its lifetime shows only negative values when the price of gasoline remains below $4.0 per gallon and the vehicle is driven in low-solar energy area (e.g., Boston, MA). The same ROI is more than 250% if the vehicle is driven in high-solar energy area (e.g., Arizona), even if the gasoline price remains low. For future price scenarios, this ROI is much higher - nearly 10 times the investment cost under some scenarios, with the assumption of an eventual decline in battery costs. With regard to environmental impacts, significant gasoline gallons savings (∼500-3400) and CO2 emission reduction (∼5.0 to 34.0 short tons) are achieved. Copyright © 2016 SAE International.",,"Automotive fuels; Combustion; Economics; Emission control; Fuel economy; Gas emissions; Gas fuel analysis; Gasoline; Greenhouse gases; Ice; Investments; Photovoltaic cells; Solar energy; Solar power generation; CO2 emission reduction; Comprehensive analysis; Corporate average fuel-economy standards; Internal combustion engine vehicles; Photovoltaic solar systems; Photovoltaic technology; Solar electric vehicles; Transportation sector; Internal combustion engines",Article,"Final","",Scopus,2-s2.0-84981229598
"Abdel-Moati H.M., Morris J.M.","57195805601;56038957700;","IntelliRed™ system for autonomous detection of hydrocarbon releases",2016,"Institution of Chemical Engineers Symposium Series","2016-January","161",,"","",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979642788&partnerID=40&md5=249ecfe596fb1419089539f97035aa27","ExxonMobil Research, Qatar; Providence Photonics LLC, United States","Abdel-Moati, H.M., ExxonMobil Research, Qatar; Morris, J.M., Providence Photonics LLC, United States","Identifying fugitive emissions from large scale LNG and gas processing and handling facilities is a time and resource intensive process. Because of the limitations of hand held gas detection devices, and the sheer size and complexity of these facilities, smaller leaks may go undetected and unintended releases may occur when plant personnel are not present or the area monitored. Reducing the total fugitive emissions from a large plant or a regional industry footprint could have an appreciable positive impact on the environment. Further, early detection of hydrocarbon leaks using a continuous monitoring system can reduce the risk of conditions that may lead to safety incidents that can result from unintended ignition of gas plumes. ExxonMobil Research Qatar and Providence Photonics have partnered since 2009 to develop the IntelliRed"" Remote Gas Detection system that integrates computer vision algorithms and infrared (IR) technology to autonomously scan for and identify small leaks. Efficient identification of these emission sources can lead to better control and maintenance activities. A single sensor version of the technology utilizes a custom build component based IR camera and integrated cooler assembly, and a computer vision algorithm that analyses the video output from the IR imagers to determine the presence of hydrocarbon plumes. Most hydrocarbon plumes have strong absorption peaks in the narrow mid-wave IR region. The algorithm takes advantage of the difference in contrast between a hydrocarbon plume and the background in each pixel of an IR image and the temporal changes due to plume behavior for the analysis. The algorithm compares sequentially collected IR images and uses a multi-stage confirmation process to confirm the detection and has built-in filters that eliminate interferences like steam, and moving objects. Field tests indicate a 4 lb/hr propane leak could be autonomously detected from a distance of up to 800 feet. Also, rigorous field tests comparing the technology to point and path detectors showed successful detection of leaks, 300 feet away, that barely elicited a response from a point and path detector array only 5 feet away. A dual sensor version of the technology utilizes two cooled mid-wavelength IR (MWIR) sensors with a common optical path resulting in a differential infrared (DIR) camera. The infrared energy from the scene is split between two sensors and the spectral band pass filtering for the two sensors is chosen so that one sensor can see the hydrocarbon plume while the second sensor cannot. The two sensors are synchronized spatially and temporally to ensure that successive frames are aligned correctly. Image subtraction techniques are used to produce a differential image that eliminates the background, thus filtering out interferences such as dust and steam and allowing for leak detection while the system is in motion without the need for image stabilization. The IntelliRed™ technology was commercialized in 2014 and has since been deployed at 6 process facilities worldwide. Current research focus is to add quantification capability for use in upstream and downstream LDAR applications through an ongoing research partnership with ExxonMobil Research and Engineering. © 2016 IChemE.",,"Algorithms; Cameras; Chemical detection; Computer vision; Gas detectors; Gas emissions; Hazards; Hydrocarbon refining; Hydrocarbons; Infrared imaging; Infrared radiation; Leakage (fluid); Monitoring; Autonomous detection; Computer vision algorithms; Continuous monitoring systems; Hydrocarbon release; Image stabilization; Impact on the environment; Maintenance activity; Strong absorptions; Image processing",Conference Paper,"Final","",Scopus,2-s2.0-84979642788
"Abdurahman N.H., Rosli Y.M., Azhari N.H.","36469724500;53985801500;36681270000;","The potential of ultrasonic membrane anaerobic system (UMAS) in treating slaughterhouse wastewater",2016,"ARPN Journal of Engineering and Applied Sciences","11","4",,"2653","2659",,5,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960324781&partnerID=40&md5=720e4b1a7580dd7aaa7360f459d2b7e0","Faculty of Chemical and Natural Resources Engineering, University Malaysia Pahang-UMP, Malaysia; Faculty of Industrial Sciences and Technology, University of Malaysia Pahang-UMP, Malaysia","Abdurahman, N.H., Faculty of Chemical and Natural Resources Engineering, University Malaysia Pahang-UMP, Malaysia; Rosli, Y.M., Faculty of Chemical and Natural Resources Engineering, University Malaysia Pahang-UMP, Malaysia; Azhari, N.H., Faculty of Industrial Sciences and Technology, University of Malaysia Pahang-UMP, Malaysia","In the wake of energy crisis and the drive to reduce CO2 emissions, the alternative energy sources are much demanded in order to reduce energy consumption, to meet legal requirements on emissions, and for cost reduction and increased quality. The direct discharge of slaughterhouse wastewater causes serious environmental pollution due to its high chemical oxygen demand (COD), Total suspended solids (TSS) and biochemical oxygen demand (BOD). The conventional ways for slaughterhouse wastewater treatment have both economic and environmental disadvantages. In this study, ultrasonic assisted- membrane anaerobic system (UMAS) was used as an alternative, cost effective method for treating slaughterhouse wastewater. Six steady states were conducted as a part of a kinetic study that considered concentration ranges of 7,800 to 13,620 mg/l for mixed liquor suspended solids (MLSS) and 5,359 to 11,424 mg/l for mixed liquor volatile suspended solids (MLVSS). Kinetic equations from Monod, Contois and Chen &amp; Hashimoto were employed to describe the kinetics of slaughterhouse treatment at organic loading rates ranging from 3 to 11 kg COD/m3/d. The removal efficiency of COD during the experiment was from 94.8 to 96.5% with hydraulic retention time, HRT from 308.6 to 8.7 days. The growth yield coefficient, Y was found to be 0.52gVSS/g COD the specific microorganism decay rate was 0.21 d-1 and the methane gas yield production rate was between 0.24 l/g COD/d and 0.56 l/g COD/d. Steady state influent COD concentrations increased from 16,560 mg/l in the first steady state to 40,350 mg/l in the sixth steady state. The minimum solids retention time, θmin c which was obtained from the three kinetic models ranged from 6 to 14.4 days. The k values were in the range of 0.35 - 0.519 g COD / g VSS. d and μmax values were between 0.26 and 0.379 d-1. The solids retention time (SRT) decreased from 600 days to 14.3 days. The complete treatment reduced the COD content to 2279 mg/l equivalent to a reduction of 94.8% reduction from the original. © 2006-2016 Asian Research Publishing Network (ARPN).","Anaerobic; COD reduction; Contois equation; Kinetics; Membrane; Monod; Ultrasonic",,Article,"Final","",Scopus,2-s2.0-84960324781
"Abiona B.G., Fakoya E.O., Esun J.","57210747731;6507472266;57210751306;","The Impacts of Climate Change on the Livelihood of Arable Crop Farmers in Southwest, Nigeria",2016,"Climate Change Management",,,,"289","296",,1,"10.1007/978-3-319-25814-0_20","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071372339&doi=10.1007%2f978-3-319-25814-0_20&partnerID=40&md5=cd8ae6ba308bc2ac8c422f487a5faeff","Department of Agricultural Administration, Department of Agricultural Extension and Rural Development, Federal University of Agriculture Abeokuta, 2240 Ogun State, Abeokuta, Ogun State  1110001, Nigeria","Abiona, B.G., Department of Agricultural Administration, Department of Agricultural Extension and Rural Development, Federal University of Agriculture Abeokuta, 2240 Ogun State, Abeokuta, Ogun State  1110001, Nigeria; Fakoya, E.O., Department of Agricultural Administration, Department of Agricultural Extension and Rural Development, Federal University of Agriculture Abeokuta, 2240 Ogun State, Abeokuta, Ogun State  1110001, Nigeria; Esun, J., Department of Agricultural Administration, Department of Agricultural Extension and Rural Development, Federal University of Agriculture Abeokuta, 2240 Ogun State, Abeokuta, Ogun State  1110001, Nigeria","Agriculture places heavy burden on the environment in the process of providing humanity with food and fiber, while climate is the primary determinant of agricultural productivity. Given the fundamental roles of agriculture in human welfare, concern has been expressed by federal agencies and others, regarding the potential effects of climate change on agricultural productivity. The study examined the perceived impact of climate change on the livelihood of arable crop farmers in Southwest, Nigeria. Various strategies adapted to reduce the effect of climate change on their crop and livelihood includes: crop rotation (xÂ¯ = 2.68 ), planting of leguminous crop (xÂ¯ = 2.05 ), application of organic fertilizers (xÂ¯ = 2.28 ), mulching (xÂ¯ = 2.38 ) and by planting drought resistance crops (xÂ¯ = 2.30 ). Reported among the effects of climate change on crop and farmersâ€™ livelihood were: discoloration of crop leave (xÂ¯ = 2.49 ), increase infestation of pests and diseases (xÂ¯ = 2.50 ) and reduction of crop yield (xÂ¯ = 2.49 ). Experience gathered during the course of research will be useful at both local and international level as a way of reducing climate change threat. Â© 2016, Springer International Publishing Switzerland.","Climate change impact; Livelihood; Southwest arable crops",,Book Chapter,"Final","",Scopus,2-s2.0-85071372339
"Abiye O.E., Sunmonu L.A., Ajao A.I., Akinola O.E., Ayoola M.A., Jegede O.O.","55229402000;7801524854;56872745700;57211015123;27667585700;6603932982;","Atmospheric dispersion modeling of uncontrolled gaseous pollutants (SO2 and NOX) emission from a scrap-iron recycling factory in Ile-Ife, Southwest Nigeria",2016,"Cogent Environmental Science","2","1","1275413","","",,9,"10.1080/23311843.2016.1275413","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059306917&doi=10.1080%2f23311843.2016.1275413&partnerID=40&md5=e083ecf7f33999596a05782d701f2083","Centre for Energy Research and Development, Obafemi Awolowo University, Ile-Ife, Nigeria; Atmospheric Physics Research Group, Department of Physics and Engineering Physics, Obafemi Awolowo University, Ile-Ife, Nigeria; Key Laboratory for Aerosol-Cloud-Precipitation of China Meteorological Administration, Nanjing University of Information Science and Technology, Nanjing, China","Abiye, O.E., Centre for Energy Research and Development, Obafemi Awolowo University, Ile-Ife, Nigeria; Sunmonu, L.A., Atmospheric Physics Research Group, Department of Physics and Engineering Physics, Obafemi Awolowo University, Ile-Ife, Nigeria; Ajao, A.I., Atmospheric Physics Research Group, Department of Physics and Engineering Physics, Obafemi Awolowo University, Ile-Ife, Nigeria; Akinola, O.E., Atmospheric Physics Research Group, Department of Physics and Engineering Physics, Obafemi Awolowo University, Ile-Ife, Nigeria, Key Laboratory for Aerosol-Cloud-Precipitation of China Meteorological Administration, Nanjing University of Information Science and Technology, Nanjing, China; Ayoola, M.A., Atmospheric Physics Research Group, Department of Physics and Engineering Physics, Obafemi Awolowo University, Ile-Ife, Nigeria; Jegede, O.O., Atmospheric Physics Research Group, Department of Physics and Engineering Physics, Obafemi Awolowo University, Ile-Ife, Nigeria","In the last decade, government policies promoting foreign investments in the industrial sector particularly for small and medium scale enterprises in Nigeria have led to increased establishment of scrap-iron recycling factories in many states of the federation. Albeit the economic benefits in terms of waste material sourcing and job creation, these scrap-iron recycling factories have attracted significant public criticism due to the characteristic uncontrolled pollution (toxic gases) plume released from their operations into the atmospheric environment of host communities and thus aggravating existing and unresolved rural and urban air pollution problems in Nigeria. This study therefore provides model-based estimates of atmospheric dispersion for gaseous pollutants (SO2 and NOx) released from a scrap-iron recycling factory located in Ile-Ife, southwest Nigeria as a case study for investigating emission signature from such sources. Meteorological parameters measured at the factory location in 2012 and 2013 were used to execute U.S recommended short range (&lt;50 km) Gaussian-based regulatory air pollution dispersion model (AERMOD: American Meteorological Society/Environmental Protection Agency Regulatory Model, v12060). Isopleths of maximum concentration values for 1 h averaging period were projected to occur within 1.5 km radius from the factory in SW and NW directions during early morning hours (02:00–06:00 h (GMT + 1)). Prevailing meteorological conditions during periods of maximum concentration were characterized by stable atmosphere dT/dz (&gt;0.01°C/m), very weak winds (&lt;1.5 ms−1), low mixing height (&lt;200 m) and high relative humidity (&gt;90%). © 2017 The Author(s). This open access article is distributed under a Creative Commons Attribution (CC-BY) 4.0 license.","AERMOD; air pollution; atmospheric dispersion; meteorology; scrap-iron recycling; toxic corridor",,Article,"Final","",Scopus,2-s2.0-85059306917
"Ablaykhanova N.T., Shorin S.S., Tusupbekova G.A., Bodikova S.B., Ablaykhanova N.T., Kulbaeva M.S., Ydyrys A.","57376257100;57375798100;57375954300;57189727199;57376257100;57376550100;57203985421;","Ecological and hygienic assessment of the impact of Industrial Waste on the environment",2016,"European Journal of Entomology","48","3",,"94","101",,,"10.26577/EJE-2016-3-891","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121340248&doi=10.26577%2fEJE-2016-3-891&partnerID=40&md5=10e76be2de47df6ff58b88553d7f0dbe","Al-Farabi Kazakh National University, Kazakhstan, Almaty; Karagandy State University named after academician E.A. Buketov, Kazakhstan, Karagandy","Ablaykhanova, N.T., Al-Farabi Kazakh National University, Kazakhstan, Almaty, Al-Farabi Kazakh National University, Kazakhstan, Almaty; Shorin, S.S., Karagandy State University named after academician E.A. Buketov, Kazakhstan, Karagandy; Tusupbekova, G.A., Al-Farabi Kazakh National University, Kazakhstan, Almaty; Bodikova, S.B., Karagandy State University named after academician E.A. Buketov, Kazakhstan, Karagandy; Ablaykhanova, N.T., Al-Farabi Kazakh National University, Kazakhstan, Almaty, Al-Farabi Kazakh National University, Kazakhstan, Almaty; Kulbaeva, M.S., Al-Farabi Kazakh National University, Kazakhstan, Almaty; Ydyrys, A., Al-Farabi Kazakh National University, Kazakhstan, Almaty","This assessment on the modification of biological objects in the environment when exposed to anthropogenic loads. Also made tests on the emissions of an industrial plant, the estimated waste types which are different from the products of the enterprise, their influence on atmospheric air, surface waters, soil. The impact on the environment solid, gaseous, wastewater, household and agricultural waste. Problems of health protection of the population of Kazakhstan is increasingly become a growing threat to national security. The analysis of the data characterizing the health status of the population and the human environment, suggests that is the case, the tense situation with the provision of sanitary-epidemiological wellbeing of the country. In the face of massive technogenic load increasingly difficult to contain the impact on humans of combined complex of habitat factors, which leads to stress and disruption of protective adaptation reserves of the body. One of the most powerful factors of influence on the environment and human health remain significant volumes of emissions of harmful substances, sewage, accumulation of toxic waste, the formation of large geochemical provinces of anthropogenic nature due to many years of use of the giants of industries in limited areas. © 2016 Al-Farabi Kazakh National University. All Rights Reserved.","biological objects; chemical pollutants; ecological crisis; environment; factors; human ecology; industrial waste",,Article,"Final","",Scopus,2-s2.0-85121340248
