Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
[No author name available],[No author id available],"A two-pronged approach to decarbonising shipping is the only way",2020,"Naval Architect","2020-October","October",,"22","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098329014&partnerID=40&md5=6d24d93db86d6f85d45d81f8dc2e9706",,"","To meet the International maritime Organization's greenhouse gas (GHG) emission targets of 2030 and 2040, the maritime industry must take a two-pronged approach, which is to grow LNG ship fleet and bunkering capacity while the complex work to develop zero-emission fuel continues. This two-track approach is important to maximizing and accelerating shipping's reduction in GHG emissions. LNG's environmental footprint is significantly better than alternative fuels, e.g., distillates and heavy fuel oils, having almost no sulfur or particulate emission and significantly less nitrous oxide emission, leading to considerably less local pollution around ports and port cities. Specifically, life-cycle assessment of GHG emissions has found LNG to be up to 33% less than traditional heavy fuel oils, a performance which includes any methane slip along the life cycle value chain. Combining LNG as a marine fuel with energy deficient design and operations can make a vessel compliant with IMO 2050 targets.",,,Article,"Final","",Scopus,2-s2.0-85098329014
"Zubkov Y., Vereshagin V., Kaurov S.","57206472317;57221336558;57221332116;","Evaluation of thermal condition of permanent-magnet starter-generator in continuous operation mode",2020,"Proceedings - ICOECS 2020: 2020 International Conference on Electrotechnical Complexes and Systems",,,"9278435","","",,,"10.1109/ICOECS50468.2020.9278435","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098858314&doi=10.1109%2fICOECS50468.2020.9278435&partnerID=40&md5=143417fc56cfaeed06d768ee7c73cec5","Samara State Technical University, Samara, Russian Federation","Zubkov, Y., Samara State Technical University, Samara, Russian Federation; Vereshagin, V., Samara State Technical University, Samara, Russian Federation; Kaurov, S., Samara State Technical University, Samara, Russian Federation","The concept of fully electrified and hybrid vehicles allows to replace the hydraulic, pneumatic and mechanical on-board systems of electric drives cars, which leads to a reduction in emissions and fuel consumption. An important component of this concept is the use of one starter generator (SG) instead of two separate electric machines for starting the engine and powering on-board consumers. Permanent magnet (PM) machines are good candidates for use as SG in an automobile due to advantages such as high power density, torque, and energy efficiency. This article presents a thermal analysis of the generator mode of SG operation. First, the necessity of conducting such a study in order to obtain a forecast of the maximum temperatures of the winding and magnets is justified. Next, we describe the formulation of the problem of 2-D modeling of the temperature field in convective heat exchange with the environment under conditions of natural heat removal and forced blowing of the finned housing. As a result of FE modeling, the temperature state of the active parts of the SG is estimated and recommendations are given for the choice of insulating and magnetic materials. © 2020 IEEE.","electric transport; FE modeling; starter-generator; temperature field","AC generator motors; Electric drives; Electric generators; Electric windings; Energy efficiency; Fuel consumption; Ignition; Magnetic materials; Thermoanalysis; Continuous operation; Convective heat; High power density; Maximum temperature; On-board systems; Permanent-magnet machine; Starter generators; Thermal condition; Permanent magnets",Conference Paper,"Final","",Scopus,2-s2.0-85098858314
"Zhu X., Yamamoto A., Imai S., Tanaka A., Kominami H., Yoshida H.","57204242822;56688048400;57203166513;35726289400;7006507724;55515756200;","Facet-selective deposition of a silver–manganese dual cocatalyst on potassium hexatitanate photocatalyst for highly selective reduction of carbon dioxide by water",2020,"Applied Catalysis B: Environmental","274",,"119085","","",,20,"10.1016/j.apcatb.2020.119085","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084743823&doi=10.1016%2fj.apcatb.2020.119085&partnerID=40&md5=5f897e2765b33678221a283a5080acf8","Graduate School of Human and Environmental Studies, Kyoto University, Kyoto, 606-8501, Japan; Elements Strategy Initiative for Catalysts and Batteries (ESICB), Kyoto University, Kyoto, 615-8520, Japan; Molecular and Material Engineering, Interdisciplinary Graduate School of Science and Engineering, Kindai University, 3-4-1 Kowakae, Higashiosaka, Osaka, 577-8502, Japan; Department of Applied Chemistry, Faculty of Science and Engineering, Kindai University, 3-4-1 Kowakae, Higashiosaka, Osaka, 577-8502, Japan; Precursory Research for Embryonic Science and Technology (PRESTO), Japan Science and Technology Agency (JST), 4-1-8 Honcho, Kawaguchi, 332-0012, Japan","Zhu, X., Graduate School of Human and Environmental Studies, Kyoto University, Kyoto, 606-8501, Japan; Yamamoto, A., Graduate School of Human and Environmental Studies, Kyoto University, Kyoto, 606-8501, Japan, Elements Strategy Initiative for Catalysts and Batteries (ESICB), Kyoto University, Kyoto, 615-8520, Japan; Imai, S., Molecular and Material Engineering, Interdisciplinary Graduate School of Science and Engineering, Kindai University, 3-4-1 Kowakae, Higashiosaka, Osaka, 577-8502, Japan; Tanaka, A., Department of Applied Chemistry, Faculty of Science and Engineering, Kindai University, 3-4-1 Kowakae, Higashiosaka, Osaka, 577-8502, Japan, Precursory Research for Embryonic Science and Technology (PRESTO), Japan Science and Technology Agency (JST), 4-1-8 Honcho, Kawaguchi, 332-0012, Japan; Kominami, H., Department of Applied Chemistry, Faculty of Science and Engineering, Kindai University, 3-4-1 Kowakae, Higashiosaka, Osaka, 577-8502, Japan; Yoshida, H., Graduate School of Human and Environmental Studies, Kyoto University, Kyoto, 606-8501, Japan, Elements Strategy Initiative for Catalysts and Batteries (ESICB), Kyoto University, Kyoto, 615-8520, Japan","Previously a silver–manganese dual cocatalyst loaded on a potassium hexatitanate crystal photocatalyst was reported to be efficient for photocatalytic reduction of CO2 to CO by using water as an electron source. In the present study, variously prepared silver–manganese dual cocatalysts were investigated to figure out their states and functions of Ag and MnOx species. Although an impregnation method provided various states of these species such as AgOx particles, core–shell structures, and oxidized aggregates, they gave negative effects on the photocatalytic activity. On the other hand, a simultaneous photodeposition method fabricated Ag and MnOx species on the long and short facets of the rod-like crystal, respectively, and these species functioned as each efficient promoter for the reductive and oxidative reactions in the photocatalysis. It was firstly evidenced that the clear separation of the reaction sites with the proper promoters is essential for the high efficiency in the photocatalytic CO2 reduction. © 2020 Elsevier B.V.","Dual cocatalyst; Facet-selective deposition; Photocatalytic conversion of CO2; Potassium hexatitanate","Carbon dioxide; Crystals; Manganese compounds; Photocatalytic activity; Potassium compounds; Impregnation methods; Oxidative reaction; Photo-deposition; Photocatalytic reduction; Potassium hexatitanate; Rod-like crystal; Selective deposition; Selective reduction; Silver",Article,"Final","",Scopus,2-s2.0-85084743823
"Zhu S., Ge F., Sielmann F., Pan M., Fraedrich K., Remedio A.R.C., Sein D.V., Jacob D., Wang H., Zhi X.","57209580638;55613842900;6508232925;57210257287;7006550959;17135775200;6507684871;55637266800;57170027000;7005003889;","Seasonal temperature response over the Indochina Peninsula to a worst-case high-emission forcing: a study with the regionally coupled model ROM",2020,"Theoretical and Applied Climatology","142","1-2",,"613","622",,5,"10.1007/s00704-020-03345-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088840386&doi=10.1007%2fs00704-020-03345-7&partnerID=40&md5=37fa390a36adcbe408e2ddbf7b914761","Collaborative Innovation Center on Forecast and Evaluation of Meteorological Disasters/Key Laboratory of Meteorological Disasters, Ministry of Education, Nanjing University of Information Science & Technology, Nanjing, China; School of Atmospheric Sciences/Plateau Atmosphere and Environment Key Laboratory of Sichuan Province/Joint Laboratory of Climate and Environment Change, Chengdu University of Information Technology, Chengdu, China; Max Planck Institute for Meteorology, Hamburg, Germany; Meteorological Institute, University of Hamburg, Hamburg, Germany; WeatherOnline Institute of Meteorological Applications, Wuxi, China; Climate Service Center Germany, Helmholtz Centre for Materials and Coastal Research, Hamburg, Germany; Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, Germany; College of Atmospheric Sounding, Chengdu University of Information Technology, Chengdu, China","Zhu, S., Collaborative Innovation Center on Forecast and Evaluation of Meteorological Disasters/Key Laboratory of Meteorological Disasters, Ministry of Education, Nanjing University of Information Science & Technology, Nanjing, China, Max Planck Institute for Meteorology, Hamburg, Germany, WeatherOnline Institute of Meteorological Applications, Wuxi, China; Ge, F., School of Atmospheric Sciences/Plateau Atmosphere and Environment Key Laboratory of Sichuan Province/Joint Laboratory of Climate and Environment Change, Chengdu University of Information Technology, Chengdu, China, Max Planck Institute for Meteorology, Hamburg, Germany, WeatherOnline Institute of Meteorological Applications, Wuxi, China; Sielmann, F., Meteorological Institute, University of Hamburg, Hamburg, Germany; Pan, M., Collaborative Innovation Center on Forecast and Evaluation of Meteorological Disasters/Key Laboratory of Meteorological Disasters, Ministry of Education, Nanjing University of Information Science & Technology, Nanjing, China, WeatherOnline Institute of Meteorological Applications, Wuxi, China; Fraedrich, K., Collaborative Innovation Center on Forecast and Evaluation of Meteorological Disasters/Key Laboratory of Meteorological Disasters, Ministry of Education, Nanjing University of Information Science & Technology, Nanjing, China, Max Planck Institute for Meteorology, Hamburg, Germany; Remedio, A.R.C., Climate Service Center Germany, Helmholtz Centre for Materials and Coastal Research, Hamburg, Germany; Sein, D.V., Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, Germany; Jacob, D., Climate Service Center Germany, Helmholtz Centre for Materials and Coastal Research, Hamburg, Germany; Wang, H., College of Atmospheric Sounding, Chengdu University of Information Technology, Chengdu, China; Zhi, X., Collaborative Innovation Center on Forecast and Evaluation of Meteorological Disasters/Key Laboratory of Meteorological Disasters, Ministry of Education, Nanjing University of Information Science & Technology, Nanjing, China, WeatherOnline Institute of Meteorological Applications, Wuxi, China","Changes of surface air temperature (SAT) over the Indochina Peninsula (ICP) under the Representative Concentration Pathway (RCP) 8.5 scenario are projected for wet and dry seasons in the short-term (2020–2049) and long-term (2070–2099) future of the twenty-first century. A first analysis on projections of the SAT by the state-of-the-art regionally coupled atmosphere-ocean model ROM, including exchanges of momentum, heat, and water fluxes between the atmosphere (Regional Model) and ocean (Max Planck Institute Ocean Model) models, shows the following results: (i) In both seasons, the highest SAT occurs over the southern coastal area while the lowest over the northern mountains. The highest warming magnitudes are located in the northwestern part of the ICP. The regionally averaged SAT over the ICP increases by 2.61 °C in the wet season from short- to long-term future, which is slightly faster than that of 2.50 °C in the dry season. (ii) During the short-term future, largest SAT trends occur over the southeast and northwest ICP in wet and dry seasons, respectively. On regional average, the wet season is characterized by a significant warming rate of 0.22 °C decade−1, while it is non-significant with 0.11 °C decade−1 for the dry season. For the long-term future, the rapid warming is strengthened significantly over whole ICP, with trends of 0.51 °C decade−1 and 0.42 °C decade−1 in wet and dry seasons, respectively. (iii) In the long-term future, more conspicuous warming is noted, especially in the wet season, due to the increased downward longwave radiation. Higher CO2 concentrations enhancing the greenhouse effect can be attributed to the water vapor–greenhouse feedback, which, affecting atmospheric humidity and counter radiation, leads to the rising SAT. © 2020, Springer-Verlag GmbH Austria, part of Springer Nature.",,"air temperature; atmospheric forcing; climate modeling; seasonal variation; surface temperature; temperature effect; Indochina",Article,"Final","",Scopus,2-s2.0-85088840386
"Zhu L., Xiang H., Zhang Q.","27667949400;57219988124;57219988624;","Low carbon exploration in urban revitalization in yangzhou old city project",2020,"E3S Web of Conferences","198",,"04015","","",,,"10.1051/e3sconf/202019804015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096423817&doi=10.1051%2fe3sconf%2f202019804015&partnerID=40&md5=1c0457323483018d962c107df07ae357","Nanjing Tech University, Nanjing, 211816, China","Zhu, L., Nanjing Tech University, Nanjing, 211816, China; Xiang, H., Nanjing Tech University, Nanjing, 211816, China; Zhang, Q., Nanjing Tech University, Nanjing, 211816, China","Low-carbon and ecological city and sustainable conservation of historic urban areas are issues that need to be addressed in current urban development in China. Based on the principles of community participation, local adaptive technology and cost-benefit balance, Nanhexia Low-carbon Community Project in Yangzhou proposed holistic strategies and solutions to achieve low-carbon community by means of low-carbon planning, low-carbon transportation, energy efficiency of building, low-carbon behavior, and greening in open space. The project innovatively integrated low carbon concepts into regeneration of old city, combined traditional architectural styles with modern green technologies, and won the first platinum award of LEED Homes in China. The experience of the project may provide reference for the regeneration of other communities or other similar projects in old cities. © The Authors, published by EDP Sciences 2020.",,"Cost benefit analysis; Ecology; Energy efficiency; Geosynthetic materials; Urban growth; Architectural style; Community participation; Low Carbon and Ecological; Low carbon planning; Low carbon transportations; Low-carbon communities; Sustainable conservations; Urban revitalization; Carbon",Conference Paper,"Final","",Scopus,2-s2.0-85096423817
"Zhu L., Xie W., Qian C., Xie W., Shen K., Lv A., Ma H., Li H., Hang X.-C., Li W., Su S.-J., Huang W.","57205600009;57205467415;57211519165;57218169392;36892586500;57205694265;54903888600;57216741548;24576765400;57209782739;7402030146;57199044991;","Tetradentate Pt(II) Complexes for Spectrum-Stable Deep-Blue and White Electroluminescence",2020,"Advanced Optical Materials","8","19","2000406","","",,7,"10.1002/adom.202000406","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088128539&doi=10.1002%2fadom.202000406&partnerID=40&md5=b4ee4bb666b3f7cec663fcda2f701a21","Key Laboratory of Flexible Electronics (KLOFE) & Institute of Advanced Materials (IAM), Nanjing Tech University (NanjingTech), 30 South Puzhu Road, Nanjing, 211816, China; State Key Laboratory of Luminescent Materials and Devices and Institute of Polymer Optoelectronic Materials and Devices, South China University of Technology, 381 Wushan Road, Tianhe District, Guangzhou, 510640, China; Yanshan Branch of Beijing Research Institute of Chemical Industry Sinopec, 15 Fenghuangting Road, Fangshan District, Beijing, 102500, China; Shaanxi Institute of Flexible Electronics (SIFE), Northwestern Polytechnical University (NPU), 127 West Youyi Road, Xi'an, 710072, China","Zhu, L., Key Laboratory of Flexible Electronics (KLOFE) & Institute of Advanced Materials (IAM), Nanjing Tech University (NanjingTech), 30 South Puzhu Road, Nanjing, 211816, China; Xie, W., State Key Laboratory of Luminescent Materials and Devices and Institute of Polymer Optoelectronic Materials and Devices, South China University of Technology, 381 Wushan Road, Tianhe District, Guangzhou, 510640, China; Qian, C., Key Laboratory of Flexible Electronics (KLOFE) & Institute of Advanced Materials (IAM), Nanjing Tech University (NanjingTech), 30 South Puzhu Road, Nanjing, 211816, China; Xie, W., Key Laboratory of Flexible Electronics (KLOFE) & Institute of Advanced Materials (IAM), Nanjing Tech University (NanjingTech), 30 South Puzhu Road, Nanjing, 211816, China; Shen, K., Key Laboratory of Flexible Electronics (KLOFE) & Institute of Advanced Materials (IAM), Nanjing Tech University (NanjingTech), 30 South Puzhu Road, Nanjing, 211816, China; Lv, A., Key Laboratory of Flexible Electronics (KLOFE) & Institute of Advanced Materials (IAM), Nanjing Tech University (NanjingTech), 30 South Puzhu Road, Nanjing, 211816, China; Ma, H., Key Laboratory of Flexible Electronics (KLOFE) & Institute of Advanced Materials (IAM), Nanjing Tech University (NanjingTech), 30 South Puzhu Road, Nanjing, 211816, China; Li, H., Yanshan Branch of Beijing Research Institute of Chemical Industry Sinopec, 15 Fenghuangting Road, Fangshan District, Beijing, 102500, China; Hang, X.-C., Key Laboratory of Flexible Electronics (KLOFE) & Institute of Advanced Materials (IAM), Nanjing Tech University (NanjingTech), 30 South Puzhu Road, Nanjing, 211816, China; Li, W., State Key Laboratory of Luminescent Materials and Devices and Institute of Polymer Optoelectronic Materials and Devices, South China University of Technology, 381 Wushan Road, Tianhe District, Guangzhou, 510640, China; Su, S.-J., State Key Laboratory of Luminescent Materials and Devices and Institute of Polymer Optoelectronic Materials and Devices, South China University of Technology, 381 Wushan Road, Tianhe District, Guangzhou, 510640, China; Huang, W., Key Laboratory of Flexible Electronics (KLOFE) & Institute of Advanced Materials (IAM), Nanjing Tech University (NanjingTech), 30 South Puzhu Road, Nanjing, 211816, China, Shaanxi Institute of Flexible Electronics (SIFE), Northwestern Polytechnical University (NPU), 127 West Youyi Road, Xi'an, 710072, China","A new class of tetradentate Pt(II) complexes, Pt(pzpyOczpy-iPr) and Pt(pzpyOczpy-mesi), enabling fabrication of deep-blue and white phosphorescent devices, is successfully synthesized and fully characterized. Their photoluminescent quantum yields in dichloromethane are over 90% with short decay lifetimes less than 4.0 µs. Under low doping concentration, the emission is governed by ligand-centered triplet transition state (3LC, 3πcz*→πcz) on carbazole group, rendering narrow blue emission with full width at half-maximum (FWHM) less than 45 nm. When increasing the doping concentration, expanded monomeric and excimeric emissions are demonstrable, displaying broad white emission with FWHM up to 152 nm. Devices fabricated with 2 wt% dopant in DPEPO host achieve a maximum external quantum efficiency (EQEmax) of 17.2% with CIE coordinates of (0.14, 0.15). Otherwise, devices with 50 wt% dopant in mCPCN afford broad white emission with EQEmax of 18.0% and maximum power efficiency of 60.2 lm W−1. More importantly, the concentration-dependent electroluminescence provides superior stable color under a wide range of current density, revealing a spectrum-stable emission derived from highly admixed substates in T1. © 2020 WILEY-VCH Verlag GmbH & Co. KGaA, Weinheim","deep-blue phosphorescence; organic light-emitting diodes; Pt(II) complexes; spectrum-stable electroluminescence; white phosphorescence","Dichloromethane; Efficiency; Electroluminescence; Full width at half maximum; Praseodymium compounds; Quantum efficiency; Supercomputers; Synthesis (chemical); Concentration-dependent; Doping concentration; Excimeric emission; External quantum efficiency; Low doping concentrations; Phosphorescent devices; Stable emissions; Transition state; Platinum compounds",Article,"Final","",Scopus,2-s2.0-85088128539
"Zhu J., Su Y., Chai J., Muravev V., Kosinov N., Hensen E.J.M.","57191598533;56996466400;57191512670;57201136338;56071986800;35597384500;","Mechanism and Nature of Active Sites for Methanol Synthesis from CO/CO2on Cu/CeO2",2020,"ACS Catalysis","10","19",,"11532","11544",,17,"10.1021/acscatal.0c02909","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096355278&doi=10.1021%2facscatal.0c02909&partnerID=40&md5=1a355190f66abc69728326cb66a2264d","Laboratory of Inorganic Materials and Catalysis, Department of Chemical Engineering and Chemistry, Eindhoven University of Technology, P.O. Box 513, Eindhoven, 5600, Netherlands","Zhu, J., Laboratory of Inorganic Materials and Catalysis, Department of Chemical Engineering and Chemistry, Eindhoven University of Technology, P.O. Box 513, Eindhoven, 5600, Netherlands; Su, Y., Laboratory of Inorganic Materials and Catalysis, Department of Chemical Engineering and Chemistry, Eindhoven University of Technology, P.O. Box 513, Eindhoven, 5600, Netherlands; Chai, J., Laboratory of Inorganic Materials and Catalysis, Department of Chemical Engineering and Chemistry, Eindhoven University of Technology, P.O. Box 513, Eindhoven, 5600, Netherlands; Muravev, V., Laboratory of Inorganic Materials and Catalysis, Department of Chemical Engineering and Chemistry, Eindhoven University of Technology, P.O. Box 513, Eindhoven, 5600, Netherlands; Kosinov, N., Laboratory of Inorganic Materials and Catalysis, Department of Chemical Engineering and Chemistry, Eindhoven University of Technology, P.O. Box 513, Eindhoven, 5600, Netherlands; Hensen, E.J.M., Laboratory of Inorganic Materials and Catalysis, Department of Chemical Engineering and Chemistry, Eindhoven University of Technology, P.O. Box 513, Eindhoven, 5600, Netherlands","CO2 hydrogenation to methanol can play an important role in meeting the sustainability goals of the chemical industry. In this study, we investigated in detail the role of the Cu-CeO2 interactions for methanol synthesis, emphasizing the role of the copper surface and interface sites between copper and ceria for the hydrogenation of CO2 and CO. A combined CO2-N2O titration approach was developed to quantify the exposed metallic copper sites and ceria oxygen vacancies in reduced Cu/CeO2 catalysts. Extensive characterization shows that copper dispersion is strongly enhanced by strong Cu-CeO2 interactions in comparison to Cu/SiO2. CO2 hydrogenation activity data show that the Cu/CeO2 catalysts displayed higher methanol selectivity compared to a reference Cu/SiO2 catalyst. The improved methanol selectivity stems from inhibition of the reverse water-gas-shift activity. The role of CO in CO2-to-methanol conversion was studied by steady-state and transient cofeeding activity measurements together with (quasi) in situ characterization (TPH, XPS, SSITKA, and IR spectroscopy). The Cu-CeO2 interface provides active sites for the direct hydrogenation of CO to methanol via a formyl intermediate. Cofeeding of small amounts of CO2 to a CO/H2 mixture poisons these interfacial sites due to the formation of carbonate-like species. Methanol synthesis proceeds mainly via CO2 hydrogenation in which the metallic Cu surface provides the active sites. Copyright © 2020 American Chemical Society.","active sites; CO2hydrogenation; CO2poisoning; copper-ceria interactions; methanol","Carbon dioxide; Catalyst selectivity; Cerium oxide; Chemical industry; Copper; Copper metallurgy; Hydrogenation; Methanol; Silicon; Synthesis gas manufacture; Water gas shift; Activity measurements; Carbonate-like species; Hydrogenation of CO; In-situ characterization; Methanol conversion; Methanol selectivity; Reverse water gas shift; Steady state and transients; Silicon compounds",Article,"Final","",Scopus,2-s2.0-85096355278
"Zhu J., Sun H., Zhou D., Peng L., Sun C.","57204980128;56645203200;16044080000;57212561839;35243925400;","Carbon emission efficiency of thermal power in different regions of China and spatial correlations",2020,"Mitigation and Adaptation Strategies for Global Change","25","7",,"1221","1242",,2,"10.1007/s11027-019-09901-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077091042&doi=10.1007%2fs11027-019-09901-5&partnerID=40&md5=89cb5d1040e7cc65eb7365fdb76ab2e6","College of Economics and Management, Nanjing University of Aeronautics and Astronautics, Nanjing, 211106, China; Institute of Industrial Economics, Jiangsu University, Zhenjiang, 212013, China; School of Environmental Science and Engineering, Shanghai Jiao Tong University, Shanghai, 200240, China; China Center for Energy Economics Research, School of Economics, Xiamen University, Xiamen, 361005, China","Zhu, J., College of Economics and Management, Nanjing University of Aeronautics and Astronautics, Nanjing, 211106, China; Sun, H., Institute of Industrial Economics, Jiangsu University, Zhenjiang, 212013, China, School of Environmental Science and Engineering, Shanghai Jiao Tong University, Shanghai, 200240, China; Zhou, D., College of Economics and Management, Nanjing University of Aeronautics and Astronautics, Nanjing, 211106, China; Peng, L., Institute of Industrial Economics, Jiangsu University, Zhenjiang, 212013, China; Sun, C., China Center for Energy Economics Research, School of Economics, Xiamen University, Xiamen, 361005, China","In China, the power industry contributes significantly to carbon emissions, reducing carbon emissions in this industry is conducive to China's adaptation and mitigation of climate change. Researches on green and low-carbon power have attracted increasing attention. In this paper, we analyze and compare the carbon emissions from thermal power sector in 30 Chinese provinces, divided into three main regions. Based on the panel data over the period 2002–2016, we use a slacks-based measurement (SBM) model to measure the carbon emission efficiency of China’s power sector. The results show that the carbon emission efficiency of the system is relatively low, with marked differences among regions. Based on the Moran’s I, we further found spatial heterogeneity in carbon emission efficiency of provincial power sector. Policies for adaptation and mitigation of climate change should have regional differences. Interregional collaboration also plays a key role in adapting to and mitigating climate change. For China, it is an important issue to develop clean coal-fired power generation and vigorously develop renewable energy. From a global perspective, energy transformation needs to be continuously promoted. Promoting low-carbon transformation of global energy system requires deep technical cooperation and synergy. Global mitigation strategy should focus on the orientation of structural reform and constantly optimize the energy structure. © 2020, Springer Nature B.V.","Carbon emission efficiency; SBM model; Spatial correlation; Thermal power sector","carbon emission; climate change; correlation; emission control; heterogeneity; spatial analysis; thermal power; China",Article,"Final","",Scopus,2-s2.0-85077091042
"Zhou R., Li T., Zhang L., Jiao X.","23092538600;57216104167;57196476036;8344442900;","Reduction Removal of Cr(VI) from Wastewater by CO 2·− Deriving from Formate Anion Based on Activated Carbon Catalyzed Persulfate",2020,"Chemical Research in Chinese Universities","36","5",,"870","876",,,"10.1007/s40242-020-0169-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089298268&doi=10.1007%2fs40242-020-0169-0&partnerID=40&md5=b1ccc31bbdc903a15f6b5bc4a2ae4a51","Key Laboratory of Groundwater Resources and Environment, Ministry of Education, Jilin Provincial Key Laboratory of Water Resource and Environment, College of New Energy and Environment, Jilin University, Changchun, 130021, China","Zhou, R., Key Laboratory of Groundwater Resources and Environment, Ministry of Education, Jilin Provincial Key Laboratory of Water Resource and Environment, College of New Energy and Environment, Jilin University, Changchun, 130021, China; Li, T., Key Laboratory of Groundwater Resources and Environment, Ministry of Education, Jilin Provincial Key Laboratory of Water Resource and Environment, College of New Energy and Environment, Jilin University, Changchun, 130021, China; Zhang, L., Key Laboratory of Groundwater Resources and Environment, Ministry of Education, Jilin Provincial Key Laboratory of Water Resource and Environment, College of New Energy and Environment, Jilin University, Changchun, 130021, China; Jiao, X., Key Laboratory of Groundwater Resources and Environment, Ministry of Education, Jilin Provincial Key Laboratory of Water Resource and Environment, College of New Energy and Environment, Jilin University, Changchun, 130021, China","As a strong reducing radical, carbon dioxide anion radical(CO2·− can be generated by initiating sulfate radical(SO4·−) in the presence of formate anions(FA) for Cr(VI) reduction. Moreover, activated carbon(AC)-catalyzed persulfate(PS) oxidation is an economically justifiable, environmentally friendly, and easy-to-scale-up method to produce SO4·−. The complete removal of Cr(VI) was achieved within 280 min for an initial Cr(VI) concentration of 50 mg/L under the optional condition of c(AC)=1 g/L, [PS]0=10 mmol/L, [FA]0=10 mmol/L, T=30 °C, and unadjusted pH. When the molar ratio of FA to PS was greater than or equal to 1, the system maintained a strong reduction state. The mechanism investigation confirmed that FA was converted to carboxyl anion radical(CO2·−) as the predominant radical for Cr(VI) reduction. This novel system may offer a potential platform technology for Cr(VI) wastewater treatment. © 2020, Jilin University, The Editorial Department of Chemical Research in Chinese Universities and Springer-Verlag GmbH.","Activated carbon; Carboxyl anion radical; Cr(VI); Persulfate; Reduction",,Article,"Final","",Scopus,2-s2.0-85089298268
"Zhou Q., Yajima M., Tokitani M., Hamaji Y., Masuzaki S.","36343163600;49962610200;6505838789;57182077100;7006350815;","Tritium removal from the LHD first-wall by the hydrogen plasma discharge",2020,"Fusion Engineering and Design","159",,"111879","","",,4,"10.1016/j.fusengdes.2020.111879","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087938384&doi=10.1016%2fj.fusengdes.2020.111879&partnerID=40&md5=6947674383b49c41ae2d9a603aabd531","National Institute for Fusion Science, Oroshi, Toki, Gifu, 509-5292, Japan","Zhou, Q., National Institute for Fusion Science, Oroshi, Toki, Gifu, 509-5292, Japan; Yajima, M., National Institute for Fusion Science, Oroshi, Toki, Gifu, 509-5292, Japan; Tokitani, M., National Institute for Fusion Science, Oroshi, Toki, Gifu, 509-5292, Japan; Hamaji, Y., National Institute for Fusion Science, Oroshi, Toki, Gifu, 509-5292, Japan; Masuzaki, S., National Institute for Fusion Science, Oroshi, Toki, Gifu, 509-5292, Japan","During the 19th experimental campaign in the Large Helical Device (LHD) in 2017, deuterium (D) plasma experiments were performed for the first time in the LHD. Tritons were generated by the D-D reaction in the core plasma during the plasma discharges. To remove the tritium in plasma facing surfaces for safety in maintenance, hydrogen (H) plasma experiments were performed for one month after the four months of D plasma experiments. In this study, the removal effect of the tritium by H plasma discharges was investigated. Six stainless steel (SUS316L) samples were introduced into a position of the first-wall of the LHD in the last month of the D experiments, which were exposed to the D plasma for one month and then, three samples were continued to exposure to the following H plasma for another one month. The experimental results showed that one-half of the tritium in the surface region of the SUS sample was removed, which was measured by the TIPT (Tritium imaging plate technique). Further, hydrothermal treatments were performed and the results showed that the tritium retention in the bulk of the SUS materials was also reduced. Meanwhile, the carbon content in the near-surface region was also reduced after H plasma experiments, which reduces the possibility of the formation of the C–H chemical bond. © 2020","First wall; Hydrothermal; Imaging plate; Plasma discharge; Tritium","Hydrogen; Tritium; Experimental campaign; Hydrothermal treatments; Large Helical Device; Near surface regions; Plasma experiments; Plasma facing surfaces; Tritium imaging plate techniques; Tritium retention; Electric discharges",Article,"Final","",Scopus,2-s2.0-85087938384
