Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
[No author name available],[No author id available],"2020 International Symposium on Energy Environment and Green Development",2021,"IOP Conference Series: Earth and Environmental Science","657","1",,"","",797,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101721467&partnerID=40&md5=e8f91aef9e41466bfd3b61aacc588eb5",,"","The proceedings contain 118 papers. The topics discussed include: analysis and discussion on operation stability of urban sewage treatment plant; advanced treatment process for secondary effluent of municipal wastewater based on A/O biological filtration technology; research on the impact of rooftop photovoltaic on reducing carbon dioxide emissions; the structural characteristics of waste tire chars at different pyrolysis temperatures; analysis on the relationship between farmers' ecological protection behavior and well-being in Qinling region; the impact of tree clusters on air circulation and pollutant diffusion-urban micro scale environmental simulation based on ENVI-met; design of modular constructed wetland and its effect on rural domestic sewage treatment; study on the architectural layout of urban settlements in cold regions based on climate and environmental impact factors; and negative charged functional groups play important role in al transport from environment to plant root outer layer cells.",,,Conference Review,"Final","",Scopus,2-s2.0-85101721467
[No author name available],[No author id available],"3rd International Symposium on Architecture Research Frontiers and Ecological Environment, ARFEE 2020",2021,"E3S Web of Conferences","237",,,"","",737,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101522820&partnerID=40&md5=de81947cb38b28e07a3ee37c1af86383",,"","The proceedings contain 144 papers. The topics discussed include: synthesis and characterization of thiol-polystyrene microsphere and its adsorption properties of thallium; enzyme degradation mechanism of white rot fungi and its research progress on refractory wastewater; study on diversity and protection countermeasures of Zhongshan Park in Wuhan City; distribution of triarrhena lutarioriparia and its reserve characteristics of nitrogen and phosphorus in Dongting Lake; factors influencing electrochemically enhanced sacrificial anode phosphate recovery; quantitative evaluation of plant priority protection in Cao Lake wetland nature reserve; methodology study on voluntary emission reduction of greenhouse gases in port off road mobile machinery hybrid power transformation project; establishment and research of combined forecasting model of carbon; and application of a novel a core-shell microstructured nanocomposites as a fire extinguishant using seawater.",,,Conference Review,"Final","",Scopus,2-s2.0-85101522820
[No author name available],[No author id available],"Finding the metals for a decarbonised future",2021,"Geodrilling International","2021-February","February",,"11","12",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102940959&partnerID=40&md5=02ba3707177e8157f9ec06d9b32a3dc3",,"","Experts state that around 120 countries and an increasing number of companies globally have committed to achieving net zero emissions by 2050, shifting the focus on the dramatic changes needed to achieve such an ambitious target. The International Energy Agency, in its World Energy Outlook 2020 report, has said that reaching net zero emissions globally by 2050 would demand a set of dramatic actions over the next 10 years. Achieving a 40 per cent reduction in emissions by 2030 would require low-emission sources to provide nearly 75 per cent of global electricity generation in 2030 and for more than 50 per cent of passenger cars sold worldwide in 2030 to be electric. The report said that electrification, massive efficiency gains and behavioral changes all play roles, as does accelerated innovation across a wide range of technologies from hydrogen electrolysers to small modular nuclear reactors.",,"carbon emission; electricity generation; electrification; emission control; innovation",Article,"Final","",Scopus,2-s2.0-85102940959
"Zysk J., Wyrwa A., Suwala W., Pluta M., Olkuski T.","36342100000;33968269600;6603447507;36955499800;36103337000;","Impact of reduction of CO2emissions in the households and tertiary sector on PM2.5 concentration and human health",2021,"IOP Conference Series: Earth and Environmental Science","642","1","012020","","",,,"10.1088/1755-1315/642/1/012020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101684711&doi=10.1088%2f1755-1315%2f642%2f1%2f012020&partnerID=40&md5=feba50332353b4aeacf189e25d0ac1cf","AGH University of Science and Technology, al. Mickiewicza 30, Krakow, 30-059, Poland","Zysk, J., AGH University of Science and Technology, al. Mickiewicza 30, Krakow, 30-059, Poland; Wyrwa, A., AGH University of Science and Technology, al. Mickiewicza 30, Krakow, 30-059, Poland; Suwala, W., AGH University of Science and Technology, al. Mickiewicza 30, Krakow, 30-059, Poland; Pluta, M., AGH University of Science and Technology, al. Mickiewicza 30, Krakow, 30-059, Poland; Olkuski, T., AGH University of Science and Technology, al. Mickiewicza 30, Krakow, 30-059, Poland","Significant efforts are being made in the world to reduce greenhouse gas emissions. In the households and tertiary sectors, where energy is mainly used for heating, one should also expect a shift away from fossil fuels (including natural gas) to renewables. In the REFLEX project the energy and emission scenarios were developed for various sectors with the use of ASTRA, ELTRAMOD, TIMES-HEAT-EU and FORECAST models for analysing the longterm situation up to 2050. The paper presents the results of the evaluation of air quality and health impacts associated with direct emissions of air pollutants from households and tertiary sector based on the Driver-Pressure-State-Impact-Response framework. Ambient concentration of air pollutants in Europe was calculated with the use of Polyphemus Air Quality System. Health impacts were estimated based on the concentration-response functions for PM2.5, which is responsible for the most significant impacts to human health. The study shows that according to analysed scenarios, particulate matter (PM2.5 and PM10) emissions from residential and tertiary sectors in Europe will decrease by 30 times untill 2050 compared to 2015. These emission reductions lead to improvement of the air quality. The largest reduction in PM2.5 ambient concentrations is observed over Poland. Consequently, it is expected that in 2050 the negative impact of air pollution on human health as well the associated external costs will be reduced in EU-28. © Published under licence by IOP Publishing Ltd.",,"Air quality; Emission control; Energy conservation; Fossil fuels; Gas emissions; Greenhouse gases; Health; Service industry; Sustainable development; Air quality systems; Ambient concentrations; Direct emissions; Emission reduction; Energy and emissions; Particulate Matter; PM2.5 concentration; Response functions; Heating",Conference Paper,"Final","",Scopus,2-s2.0-85101684711
"Zuo C., Lu X.","57222136943;56137191800;","Analysisand research on the heat load forecasting of solar central heating",2021,"IOP Conference Series: Earth and Environmental Science","634","1","012088","","",,,"10.1088/1755-1315/634/1/012088","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101610606&doi=10.1088%2f1755-1315%2f634%2f1%2f012088&partnerID=40&md5=f646626563d3c911a1a1f60fed26ddf0","Electrical Engineering and Automation, Lanzhou Jiaotong University, Lanzhou, Gansu, 730050, China; Electrical Engineering and Automation, Lanzhou Jiaotong University, Lanzhou, Gansu, 730050, China","Zuo, C., Electrical Engineering and Automation, Lanzhou Jiaotong University, Lanzhou, Gansu, 730050, China; Lu, X., Electrical Engineering and Automation, Lanzhou Jiaotong University, Lanzhou, Gansu, 730050, China","With the decrease of traditional energy reserves and the improvement of environmental protection requirements, people pay more and more attention to the efficient and clean application of new energy[1]. In this paper, through the analysis of the historical data of a heat exchange station in a small district in Lanzhou, two prediction algorithmsof BP neural network and SVM support vector product are used to predict the heat load. The two predictionalgorithmsareusedtopredicttheheatload, and the optimal prediction algorithm is found out based on the analysis results. On this basis, the optimal prediction algorithm is used to make long-term and short-term prediction of heat load. Accurate prediction of solar energy central heating system can provide reference for the operation of solar thermal storage system, make great use of the utilization rate of solar energy in the heating system, reduce the waste of clean energy in the solar central heating system, reduce the use cycle of traditional energy and reduce carbon emissions. At the same time, forecasting the heating load in advance can reduce the waste caused by the lag of hot water, reduce the energy consumption of the heating system, and enable the thermal company to provide heat according to the needs of users, reduce costs and improve customer satisfaction. © Published under licence by IOP Publishing Ltd.",,"Backpropagation; Customer satisfaction; Digital storage; Energy utilization; Forecasting; Heat storage; Heating; Heating equipment; Support vector machines; Thermal load; Accurate prediction; BP neural networks; Carbon emissions; Central heating system; Optimal predictions; Short term prediction; Solar thermal storages; Utilization rates; Solar energy",Conference Paper,"Final","",Scopus,2-s2.0-85101610606
"Zublie M.F.M., Hasanuzzaman M., Rahim N.A.","57222359969;23569048700;57202054554;","Feasibility analysis of rooftop solar photovoltaic for non-academic building in an educational institution in Malaysia",2021,"IOP Conference Series: Earth and Environmental Science","673","1","012005","","",,,"10.1088/1755-1315/673/1/012005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102459126&doi=10.1088%2f1755-1315%2f673%2f1%2f012005&partnerID=40&md5=8d161ad5a3ce60f629ac1f3261fb5815","Higher Institution Centre of Excellence (HICoE), Um Power Energy Dedicated Advanced Centre (UMPEDAC), University of Malaya, Level 4, Wisma RandD, Jalan Pantai Baharu, Kuala Lumpur, 59990, Malaysia; Institute for Advanced Studies, University of Malaya, Kuala Lumpur, 50603, Malaysia; Politeknik Sultan Azlan Shah, Behrang, Perak, 35950, Malaysia","Zublie, M.F.M., Higher Institution Centre of Excellence (HICoE), Um Power Energy Dedicated Advanced Centre (UMPEDAC), University of Malaya, Level 4, Wisma RandD, Jalan Pantai Baharu, Kuala Lumpur, 59990, Malaysia, Institute for Advanced Studies, University of Malaya, Kuala Lumpur, 50603, Malaysia, Politeknik Sultan Azlan Shah, Behrang, Perak, 35950, Malaysia; Hasanuzzaman, M., Higher Institution Centre of Excellence (HICoE), Um Power Energy Dedicated Advanced Centre (UMPEDAC), University of Malaya, Level 4, Wisma RandD, Jalan Pantai Baharu, Kuala Lumpur, 59990, Malaysia; Rahim, N.A., Higher Institution Centre of Excellence (HICoE), Um Power Energy Dedicated Advanced Centre (UMPEDAC), University of Malaya, Level 4, Wisma RandD, Jalan Pantai Baharu, Kuala Lumpur, 59990, Malaysia","An educational institution is one of the sectors that consume a high amount of energy. An identify the energy consumption gives information to forecast the energy saving. The research aims to utilize rooftop solar photovoltaic (PV) at non-academic buildings in Malaysia's educational institution. A detailed energy audit has been conducted at Politeknik Sultan Azlan Shah (PSAS) involving three non-academic buildings to identify the buildings' energy usage. The three different building involved is the Islamic Centre (Mosque), Sports Centre, and Multipurpose Hall. The energy audit analysis is divided into four end-load groups comprising lighting, fans, air conditioning, and other equipment to identify each type of load's energy consumption. Which equipment consumes the highest amount of energy in non-academic buildings in PSAS is determine. The results show that the highest energy consumption at the Islamic Centre and Multipurpose Hall is an air conditioner for a while Sports Centre is lighting equipment. Annual power generation and energy bill savings are calculated based on rooftop solar PV installation for self-consumption. From the feasibility analysis, the forecast of energy-saving for at-least 5% per year has been estimated. It significantly reduces the amount of carbon emission release to the environment. © Published under licence by IOP Publishing Ltd.",,"Air conditioning; Energy conservation; Energy utilization; Lighting; Recreation centers; Religious buildings; Smart city; Solar buildings; Sports; Carbon emissions; Educational institutions; Energy audit; Energy bills; Energy usage; Feasibility analysis; Lighting equipment; Solar photovoltaics; Solar power generation",Conference Paper,"Final","",Scopus,2-s2.0-85102459126
"Zouabi O.","56716368200;","Climate change and climate migration: issues and questions around an in-transition Tunisian economy",2021,"Climatic Change","164","3-4","32","","",,1,"10.1007/s10584-021-03006-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100730819&doi=10.1007%2fs10584-021-03006-2&partnerID=40&md5=61cce1d576913bc65819feeb8e5e159a","LAPE, FSEGT, University of Tunis El Manar, Tunis, Tunisia; LEAD, University of Toulon, Toulon, France","Zouabi, O., LAPE, FSEGT, University of Tunis El Manar, Tunis, Tunisia, LEAD, University of Toulon, Toulon, France","This article presents an initial attempt to investigate the issue of climate migration in Tunisia. Precipitation and temperature are used as climate-representative variables. Indeed, using a new analysis on spatial modeling, this work demonstrates the direct and indirect effects of precipitation as well as temperature on the climate migration of a governorate and those of neighboring governorates through the production of irrigated and non-irrigated plants. In addition, spatial modeling shows that the impact of climate change on migration through cereal and olive production differs from that of irrigated plants, thus demonstrating the importance of taking explicit account of the spatial effects between governorates. The decline in a farmer’s income in (a) governorate is a factor in rural exodus and migration to other governorates with water and a more favorable climate. This cause-and-effect phenomenon is known as negative externalities because some regions are forced to suffer from the consequences of the arrival of a new population. The originality of this method is that it allows the impact of spatial externalities to be taken into account in an effective way. The data used describe the 24 Tunisian governorates. © 2021, The Author(s), under exclusive licence to Springer Nature B.V. part of Springer Nature.","Agriculture; C21; Climate change; Climate migration, spatial econometrics; F22; O13; Q54; Spatial externality","Economics; Governors; Cause and effects; Indirect effects; Negative externalities; Spatial effect; Spatial externalities; Spatial modeling; Tunisia; Climate change; climate change; governance approach; income distribution; irrigation system; migratory population; nature-society relations; precipitation assessment; questionnaire survey; temperature profile; Tunisia",Article,"Final","",Scopus,2-s2.0-85100730819
"Zou Z., Huang J., Li C.","35729532600;57222126437;57222127634;","Establishment and research of combined forecasting model of carbon",2021,"E3S Web of Conferences","237",,"01008","","",,,"10.1051/e3sconf/202123701008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101506944&doi=10.1051%2fe3sconf%2f202123701008&partnerID=40&md5=82d243fe98c65879e7c5cbbed341e9a1","Wuhan Polytechnic University, College of Civil Engineering and Architecture, Hubei, Wuhan, 430000, China","Zou, Z., Wuhan Polytechnic University, College of Civil Engineering and Architecture, Hubei, Wuhan, 430000, China; Huang, J., Wuhan Polytechnic University, College of Civil Engineering and Architecture, Hubei, Wuhan, 430000, China; Li, C., Wuhan Polytechnic University, College of Civil Engineering and Architecture, Hubei, Wuhan, 430000, China","This paper analyzes the influencing factors of carbon dioxide emissions from four aspects: Population, economy, industrial structure and energy, then from the carbon emissions, economic development, industrial structure, energy consumption structure to show the status quo of carbon emissions in Hubei Province. Based on the analysis of the influencing factors, the main influencing factors of carbon emission are population, regional gross product and coal consumption The multivariate linear regression model and the polynomial curve model are established and the error analysis is carried out. The combination weight coefficients of two single models are obtained through the linear programming model and the combination forecasting model is established, finally, the corresponding countermeasures to reduce carbon emissions are put forward. © The Authors, published by EDP Sciences, 2021.",,"Carbon dioxide; Coal industry; Energy utilization; Global warming; Industrial emissions; Linear programming; Polynomial approximation; Regression analysis; Carbon dioxide emissions; Combination forecasting models; Combination weights; Combined forecasting; Energy consumption structure; Industrial structures; Linear programming models; Multivariate linear regression model; Industrial economics",Conference Paper,"Final","",Scopus,2-s2.0-85101506944
"Zielinski T., Bolzacchini E., Evans K., Ferrero L., Gregorczyk K., Kijewski T., Kotynska-Zielinska I., Mrowiec P., Oleszczuk B., Pakszys P., Piechowska E., Piwowarczyk J., Sobieszczanski J., Wichorowski M.","7101618025;57203921756;57213236079;14037209100;57189257259;14424111800;57200035539;57243594800;57209798331;56048254100;57222315883;35184017100;57222319238;18938048900;","Abundance of Environmental Data vs. Low Public Interest in Climate and Ocean Issues. Where Is the Missing Link?",2021,"Frontiers in Marine Science","8",,"619638","","",,,"10.3389/fmars.2021.619638","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102318593&doi=10.3389%2ffmars.2021.619638&partnerID=40&md5=9f8f5f036bcee32341d2160297f7617c","Institute of Oceanology, Polish Academy of Sciences, Sopot, Poland; GEMMA and POLARIS Research Centre, Department of Earth and Environmental Sciences, University of Milano-Bicocca, Milan, Italy; Commonwealth Scientific and Industrial Research Organisation (CSIRO), Canberra, NSW, Australia; Today We Have, Sopot, Poland; Storware, Warsaw, Poland","Zielinski, T., Institute of Oceanology, Polish Academy of Sciences, Sopot, Poland; Bolzacchini, E., GEMMA and POLARIS Research Centre, Department of Earth and Environmental Sciences, University of Milano-Bicocca, Milan, Italy; Evans, K., Commonwealth Scientific and Industrial Research Organisation (CSIRO), Canberra, NSW, Australia; Ferrero, L., GEMMA and POLARIS Research Centre, Department of Earth and Environmental Sciences, University of Milano-Bicocca, Milan, Italy; Gregorczyk, K., Institute of Oceanology, Polish Academy of Sciences, Sopot, Poland; Kijewski, T., Institute of Oceanology, Polish Academy of Sciences, Sopot, Poland; Kotynska-Zielinska, I., Today We Have, Sopot, Poland; Mrowiec, P., Storware, Warsaw, Poland; Oleszczuk, B., Institute of Oceanology, Polish Academy of Sciences, Sopot, Poland; Pakszys, P., Institute of Oceanology, Polish Academy of Sciences, Sopot, Poland; Piechowska, E., Institute of Oceanology, Polish Academy of Sciences, Sopot, Poland; Piwowarczyk, J., Institute of Oceanology, Polish Academy of Sciences, Sopot, Poland; Sobieszczanski, J., Storware, Warsaw, Poland; Wichorowski, M., Institute of Oceanology, Polish Academy of Sciences, Sopot, Poland","Climate change and associated modification of the ocean is a fact, however, it seems to be the most undervalued and little understood “pandemic” challenge of this century. We live in a world where environmental data is increasingly being amassed and models are generating finer scale and increasingly dense numbers of outputs, resulting in the production of high level scientific information on climate and ocean. However, the knowledge generated is often inaccessible, incomprehensible and misunderstood by society. Given that society has access to many levels of information through various forms of media, how do we better share this knowledge, and improve understanding of how society is impacting their immediate and remote surroundings and what behavioral changes are needed for reducing those impacts? In this paper, we assess the level of environmental and ocean awareness among young learners. We argue that, despite the wide range of environmental data available and a common use of a broad range of media, this group is not aware of or interested in climate related issues. This paper highlights the challenges in bringing researchers, data managers and educators together to provide consistent, up-to-date messages that can appeal to and can be understood by modern societies. It also highlights insufficiencies in environmental school education, including those concerning the “uncertainty” concept, which is a fundamental part of any scientific process. In identifying these challenges, we propose a pathway for improving societal knowledge on climate and ocean changes that takes advantage of the technological abilities for environmental data collection, storage and processing, global and regional research, as well as good practices in ocean literacy and climate and ocean education. © Copyright © 2021 Zielinski, Bolzacchini, Evans, Ferrero, Gregorczyk, Kijewski, Kotynska-Zielinska, Mrowiec, Oleszczuk, Pakszys, Piechowska, Piwowarczyk, Sobieszczanski and Wichorowski.","climate adaptation and mitigation; climate and ocean change; climate and ocean literacy; environmental data and observations; integrated knowledge sharing",,Article,"Final","",Scopus,2-s2.0-85102318593
"Zhu T., Herath S., Newton P., Hou F., Bowatte S.","57221108792;56526559600;7103312904;7007178619;14049634700;","Distribution of physiochemically defined soil organic carbon pools and their relationship to the soil microbial community in grasslands",2021,"Pedobiologia","84",,"150704","","",,2,"10.1016/j.pedobi.2020.150704","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098109784&doi=10.1016%2fj.pedobi.2020.150704&partnerID=40&md5=e2e1014833c5ba622faacef8a0ac86ee","State Key Laboratory of Grassland Agro-ecosystems, Key Laboratory of Grassland Livestock Industry Innovation, Ministry of Agriculture, College of Pastoral Agriculture Science and Technology, Lanzhou University, Lanzhou, 730020, China; Department of Export Agriculture, Faculty of Animal Science and Export Agriculture, Uva Wellassa University, Badulla, 90000, Sri Lanka; AgResearch Limited, Grasslands Research Centre, Tennent Drive, Private Bag 11008, Palmerston North, 4442, New Zealand","Zhu, T., State Key Laboratory of Grassland Agro-ecosystems, Key Laboratory of Grassland Livestock Industry Innovation, Ministry of Agriculture, College of Pastoral Agriculture Science and Technology, Lanzhou University, Lanzhou, 730020, China; Herath, S., Department of Export Agriculture, Faculty of Animal Science and Export Agriculture, Uva Wellassa University, Badulla, 90000, Sri Lanka; Newton, P., AgResearch Limited, Grasslands Research Centre, Tennent Drive, Private Bag 11008, Palmerston North, 4442, New Zealand; Hou, F., State Key Laboratory of Grassland Agro-ecosystems, Key Laboratory of Grassland Livestock Industry Innovation, Ministry of Agriculture, College of Pastoral Agriculture Science and Technology, Lanzhou University, Lanzhou, 730020, China; Bowatte, S., State Key Laboratory of Grassland Agro-ecosystems, Key Laboratory of Grassland Livestock Industry Innovation, Ministry of Agriculture, College of Pastoral Agriculture Science and Technology, Lanzhou University, Lanzhou, 730020, China","Sequestration of carbon (C) in soils provides an important tool for climate change mitigation and grasslands offer significant potential for this approach. In this study, we examined soil organic C (SOC) protection mechanisms in alpine meadow, typical steppe and desert grassland ecosystems located in the Gansu province of China. We also examined which microbial taxonomic groups are associated with physically protected C and unprotected C. Soil samples for the study were collected from 0∼10 and 10∼20 cm soil depths from a desert in Ping Shan Hu county, typical steppe in Huanxian county and alpine meadow in Maqu county. The soil samples were subjected to the soil physiochemical fractionation to identify physically, chemically and biochemically protected and unprotected C. The soil bacterial and fungal communities were examined by DNA metabarcoding using Illumina sequencing, and redundancy analysis was used to identify microbial taxa with close associations with physically protected C and unprotected C. The alpine meadow consisted of the largest SOC stock, mostly physically protected (87.14 %), while also consisting of a large amount of unprotected C. Typical steppe and desert SOC stocks were smaller but the C was in chemically protected stable forms (86.25 % and 60.22 % respectively). The redundancy analysis identified bacterial phyla Proteobacteria, Acidobacteria and Verrucomicrobia and the fungal phyla Zygomycota and Chytridiomycota as microbial groups that were significantly related to physical C protection and unprotected C. © 2020 Elsevier GmbH","Carbon stabilization; Grasslands; Soil microbial community; Soil organic carbon pools; Soil organic carbon protection mechanisms","Acidobacteria; Bacteria (microorganisms); Chytridiomycota; Matthiola; Proteobacteria; Verrucomicrobia; Zygomycota",Article,"Final","",Scopus,2-s2.0-85098109784
