Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
[No author name available],[No author id available],"IFAC-PapersOnLine",2019,"IFAC-PapersOnLine","52","6",,"","",38,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076525609&partnerID=40&md5=69427c098670257cbee7b4255f26d217",,"","The proceedings contain 752 papers. The topics discussed include: feedback control of freeway traffic flow via time-gap manipulation of acc-equipped vehicles: a PDE-based approach; cooperative vehicle merging with guaranteed collision avoidance; stability analysis of controlled freeway traffic systems with different on-ramp configurations; nonlinear model predictive control to reduce network-wide traffic emission; perimeter control for two-region urban traffic system based on model free adaptive predictive control with constraints; and optimal control strategy for relief supply considering information and demand uncertainty after a major disaster.",,,Conference Review,"Final","",Scopus,2-s2.0-85076525609
"Zhu P., Zhuang Q., Archontoulis S.V., Bernacchi C., Müller C.","56683877500;8072265400;15764412600;6603021824;56550089500;","Dissecting the nonlinear response of maize yield to high temperature stress with model-data integration",2019,"Global Change Biology","25","7",,"2470","2484",,27,"10.1111/gcb.14632","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065420855&doi=10.1111%2fgcb.14632&partnerID=40&md5=92de545bb8146532706c6924e6cc3a75","Department of Earth, Atmospheric, and Planetary Sciences, Purdue University, West Lafayette, IN, United States; School of Global Policy and Strategy, University of California San Diego, La Jolla, CA, United States; Department of Agronomy, Purdue University, West Lafayette, IN, United States; Department of Agronomy, Iowa State University, Ames, IA, United States; Department of Plant Biology, University of Illinois at Urbana-Champaign, Urbana, IL, United States; Global Change and Photosynthesis Research Unit, USDA-ARS, Urbana, IL, United States; Potsdam Institute for Climate Impact Research (PIK), Potsdam, Germany","Zhu, P., Department of Earth, Atmospheric, and Planetary Sciences, Purdue University, West Lafayette, IN, United States, School of Global Policy and Strategy, University of California San Diego, La Jolla, CA, United States; Zhuang, Q., Department of Earth, Atmospheric, and Planetary Sciences, Purdue University, West Lafayette, IN, United States, Department of Agronomy, Purdue University, West Lafayette, IN, United States; Archontoulis, S.V., Department of Agronomy, Iowa State University, Ames, IA, United States; Bernacchi, C., Department of Plant Biology, University of Illinois at Urbana-Champaign, Urbana, IL, United States, Global Change and Photosynthesis Research Unit, USDA-ARS, Urbana, IL, United States; Müller, C., Potsdam Institute for Climate Impact Research (PIK), Potsdam, Germany","Evidence suggests that global maize yield declines with a warming climate, particularly with extreme heat events. However, the degree to which important maize processes such as biomass growth rate, growing season length (GSL) and grain formation are impacted by an increase in temperature is uncertain. Such knowledge is necessary to understand yield responses and develop crop adaptation strategies under warmer climate. Here crop models, satellite observations, survey, and field data were integrated to investigate how high temperature stress influences maize yield in the U.S. Midwest. We showed that both observational evidence and crop model ensemble mean (MEM) suggests the nonlinear sensitivity in yield was driven by the intensified sensitivity of harvest index (HI), but MEM underestimated the warming effects through HI and overstated the effects through GSL. Further analysis showed that the intensified sensitivity in HI mainly results from a greater sensitivity of yield to high temperature stress during the grain filling period, which explained more than half of the yield reduction. When warming effects were decomposed into direct heat stress and indirect water stress (WS), observational data suggest that yield is more reduced by direct heat stress (−4.6 ± 1.0%/°C) than by WS (−1.7 ± 0.65%/°C), whereas MEM gives opposite results. This discrepancy implies that yield reduction by heat stress is underestimated, whereas the yield benefit of increasing atmospheric CO2might be overestimated in crop models, because elevated CO2 brings yield benefit through water conservation effect but produces limited benefit over heat stress. Our analysis through integrating data and crop models suggests that future adaptation strategies should be targeted at the heat stress during grain formation and changes in agricultural management need to be better accounted for to adequately estimate the effects of heat stress. © 2019 John Wiley & Sons Ltd","crop model; crop phenological stages; harvest index; high temperature stress; satellite observations; water stress","agricultural management; carbon dioxide enrichment; crop yield; harvesting; high temperature; maize; nonlinearity; phenology; satellite data; temperature effect; Midwest; United States; Zea mays; agriculture; food grain; heat; maize; temperature; Agriculture; Edible Grain; Hot Temperature; Temperature; Zea mays",Article,"Final","",Scopus,2-s2.0-85065420855
"Zhou H., Zhao W.Z.","55681299900;55484987900;","Modeling soil water balance and irrigation strategies in a flood-irrigated wheat-maize rotation system. A case in dry climate, China",2019,"Agricultural Water Management","221",,,"286","302",,15,"10.1016/j.agwat.2019.05.011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065513597&doi=10.1016%2fj.agwat.2019.05.011&partnerID=40&md5=e716c8c67b3e5e131175a4c694fc4d84","Northwest Institute of Eco-Environment and Resources, Chinese Academy of Sciences, Linze Inland River Basin Research Station, Key Laboratory of Inland River Basin Ecohydrology, Lanzhou, 730000, China; University of Chinese Academy of Sciences, Beijing, 100049, China","Zhou, H., Northwest Institute of Eco-Environment and Resources, Chinese Academy of Sciences, Linze Inland River Basin Research Station, Key Laboratory of Inland River Basin Ecohydrology, Lanzhou, 730000, China, University of Chinese Academy of Sciences, Beijing, 100049, China; Zhao, W.Z., Northwest Institute of Eco-Environment and Resources, Chinese Academy of Sciences, Linze Inland River Basin Research Station, Key Laboratory of Inland River Basin Ecohydrology, Lanzhou, 730000, China, University of Chinese Academy of Sciences, Beijing, 100049, China","Demand for irrigation water has been steadily increasing in arid regions where intensification of crop production is supported by flood-irrigation. An assessment of irrigation performance, water productivity, and irrigation schedules is critical to water conservation in dry climates. In this study, we conducted a field experiment to compare soil water balance in a flood-irrigated wheat-maize rotation system during the growing season of 2015–2016. We then modeled the soil water balance and improved irrigation strategies by coupling Hydrus-1D with the CROPWAT model, and using evapotranspiration calculated from climatic data. The calibrated Hydrus-1D model was used to simulate the temporal and spatial variation of evapotranspiration and deep percolation based on measured soil water distribution of soil profiles in the unsaturated zone. Results showed that using soil hydraulic parameters from inversion modeling can simulate soil water flow in multi-layer soil during a crop growing season. Simulation results indicated that about 36.6 and 40.6% (478.6 and 680.1 mm)of total water input in 2015 and 2016, respectively, was consumed by evapotranspiration. Furthermore, simulated deep percolation amounted for approximately 32.3 and 42.9% (403.9 and 696.6 mm)of the total amount of irrigation water in 2015 and 2016, respectively. These results indicated that only a small proportion of irrigation water was used by crops for transpiration. In addition, irrigation performance indicators such as relative water supply, relative irrigation supply, depleted fraction, and overall consumed ratio values indicated poor performance of irrigation practices in the study area. Particularly, crop yields did not increase with increases in irrigation water in flood-irrigated fields during the last ten years. Results of the CROPWAT model indicated that combinations of a fixed irrigation depth and timing, of 40 mm every 10 days, and 50 mm every 10 days were reasonable for wheat and maize, respectively, given the sandy soil in the study area. The improved irrigation strategies will limit water irrigation loss to 20% without significant effects on crop yields. This study provides an alternative approach for estimating deep percolation and crop water requirements supporting management efforts in water conservation in dry climates. © 2019","CROPWAT model; Deep percolation; Hydrus-1D model; Irrigation schedules; Soil water dynamic","Crops; Cultivation; Evapotranspiration; Floods; Flow of water; Irrigation; Soil moisture; Solvents; Water conservation; Water supply; Water supply systems; Cropwat models; Deep percolation; HYDRUS-1D; Irrigation schedule; Soil water dynamics; Soil surveys; arid region; crop production; crop rotation; crop yield; dry season; evapotranspiration; flood; growing season; hydrological modeling; irrigation system; maize; model; one-dimensional modeling; percolation; sandy soil; soil water; water budget; wheat; China; Triticum aestivum; Zea mays",Article,"Final","",Scopus,2-s2.0-85065513597
"Zhou C., Wang S., Wang J.","55245029300;56145927000;57201646651;","Examining the influences of urbanization on carbon dioxide emissions in the Yangtze River Delta, China: Kuznets curve relationship",2019,"Science of the Total Environment","675",,,"472","482",,56,"10.1016/j.scitotenv.2019.04.269","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066055831&doi=10.1016%2fj.scitotenv.2019.04.269&partnerID=40&md5=a8f9928a962fe4ad34626ae1b0d1dc66","The Tourism College, Xinjiang University, Urumchi, 830046, China; Guangdong Provincial Key Laboratory of Urbanization and Geo-simulation, School of Geography and Planning, Sun Yat-sen University, Guangzhou, 510275, China; Department of Urban Studies and Planning, Massachusetts Institute of Technology, Cambridge, MA  02139, United States","Zhou, C., The Tourism College, Xinjiang University, Urumchi, 830046, China, Guangdong Provincial Key Laboratory of Urbanization and Geo-simulation, School of Geography and Planning, Sun Yat-sen University, Guangzhou, 510275, China; Wang, S., Guangdong Provincial Key Laboratory of Urbanization and Geo-simulation, School of Geography and Planning, Sun Yat-sen University, Guangzhou, 510275, China, Department of Urban Studies and Planning, Massachusetts Institute of Technology, Cambridge, MA  02139, United States; Wang, J., Guangdong Provincial Key Laboratory of Urbanization and Geo-simulation, School of Geography and Planning, Sun Yat-sen University, Guangzhou, 510275, China","Exploring the impacts of urbanization on carbon dioxide emissions is a task that is of great significance in efforts to build low-carbon cities in China. While existing literature has identified links between carbon dioxide emissions and urbanization, the impacts of various mechanisms in various urbanization subsystems (economic, demographic, spatial, and social urbanization) on carbon dioxide emissions remain largely unexplored. This study conducts a comprehensive assessment of the multiple effects of urbanization on carbon dioxide emissions in the Yangtze River Delta, based on city panel remote sensing and statistical data covering the years 1992 to 2013. A stepwise panel data model was applied in combination with environmental Kuznets curve theory, so as to address four aspects of urbanization. The results show that carbon dioxide emissions increased notably in the Yangtze River Delta from 141.01 million tons in 1992 to 1448.28 million tons in 2013, and Shanghai and Suzhou were the largest two emitters in region. The impacts of urbanization on carbon dioxide emissions varied with different subsystems of urbanization. Economic urbanization exerted a positive impact in relation to carbon dioxide emissions with the relation between carbon dioxide emissions and gross domestic product per capita showing a Kuznets curve association. Population urbanization has exerted two opposing effects on carbon dioxide emissions, and population density and the proportion of urban population play a negative and positive role respectively. Spatial urbanization was here positively associated with carbon dioxide emissions, a result of the effects of the construction of new infrastructures and the conversion of existing land uses. Social urbanization demonstrated negative correlations in relation to emissions, mainly by improving low-carbon awareness in the general public. The effects of social consumption were insignificant. In addition, a number of control variables were also estimated to have varied effects on carbon dioxide emissions. The different influences of urbanization must, our findings indicate be considered in the task of formulating emission reduction measures for the Yangtze River Delta. Our analysis casts new light on the importance of exploring the multiple effects of urbanization in relation to emissions, knowledge which is vital to building low-carbon cities. © 2019 Elsevier B.V.","Carbon dioxide emissions; China; Kuznets curve; Panel data model; Urbanization; Yangtze River Delta","Economic and social effects; Emission control; Global warming; Land use; Population statistics; Remote sensing; Rivers; Carbon dioxide emissions; China; Kuznets curve; Panel data models; Urbanization; Yangtze river delta; Carbon dioxide; carbon; carbon dioxide; carbon dioxide; carbon emission; delta; emission inventory; Kuznets curve; panel data; urbanization; Article; awareness; carbon footprint; China; correlational study; energy conservation; land use; population density; priority journal; remote sensing; river ecosystem; social aspect; urbanization; China; Yangtze Delta",Article,"Final","",Scopus,2-s2.0-85066055831
"Zhou C., Li Q., Wang Z., Zhang L., Ma P., Chen H., Sun J., Ge L., Liu S., Zhang Y., Bian Z., He Y.","34882331900;55703393800;23494302300;57205375655;56643277200;57189729781;57213190894;57213198660;55909855800;55814602600;57188863779;56822519800;","Environmental Policies Assessment of Air Pollution and Spatio-Temporal Change of Tropospheric No2 Column Density of '2+26' Cities in the Past Nine Years Based on Omi Product",2019,"International Geoscience and Remote Sensing Symposium (IGARSS)",,,"8899770","4419","4422",,,"10.1109/IGARSS.2019.8899770","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077692057&doi=10.1109%2fIGARSS.2019.8899770&partnerID=40&md5=05cfc71319e4130daf11750b8fced02a","Ministry of Ecology and Environment of the People's Republic of China, Satellite Environmental Center, Beijing, 100094, China; Jinan Environmental Monitoring Center Station, Shandong Jinan, 250101, China; Institute of Remote Sensing and Digital Earth Chinese Academy of Sciences, Beijing, 100094, China; LinYi Environmental Monitoring Station, Shandong Linyi, 276000, China","Zhou, C., Ministry of Ecology and Environment of the People's Republic of China, Satellite Environmental Center, Beijing, 100094, China; Li, Q., Ministry of Ecology and Environment of the People's Republic of China, Satellite Environmental Center, Beijing, 100094, China; Wang, Z., Ministry of Ecology and Environment of the People's Republic of China, Satellite Environmental Center, Beijing, 100094, China; Zhang, L., Ministry of Ecology and Environment of the People's Republic of China, Satellite Environmental Center, Beijing, 100094, China; Ma, P., Ministry of Ecology and Environment of the People's Republic of China, Satellite Environmental Center, Beijing, 100094, China; Chen, H., Ministry of Ecology and Environment of the People's Republic of China, Satellite Environmental Center, Beijing, 100094, China; Sun, J., Jinan Environmental Monitoring Center Station, Shandong Jinan, 250101, China; Ge, L., Jinan Environmental Monitoring Center Station, Shandong Jinan, 250101, China; Liu, S., Jinan Environmental Monitoring Center Station, Shandong Jinan, 250101, China; Zhang, Y., Ministry of Ecology and Environment of the People's Republic of China, Satellite Environmental Center, Beijing, 100094, China; Bian, Z., Institute of Remote Sensing and Digital Earth Chinese Academy of Sciences, Beijing, 100094, China; He, Y., LinYi Environmental Monitoring Station, Shandong Linyi, 276000, China","Based on satellite derived NO2 column data from OMI, we analysed the characteristics of spatio-temporal distribution of tropospheric NO2 column density and its environmental policies over '2+26' cities during 2010 to 2018. © 2019 IEEE.","'2+26' cities; environmental policies; NO2; OMI; remote sensing monitoring; temporal and spatial change; troposphere","Geology; Nitrogen oxides; Remote sensing; Troposphere; '2+26' cities; Column density; Environmental policy; Remote sensing monitoring; Spatio-temporal changes; Spatiotemporal distributions; Temporal and spatial changes; Environmental protection",Conference Paper,"Final","",Scopus,2-s2.0-85077692057
"Zheng Y., Li L., Wang Y.","57204883512;57207134147;55976829800;","Spatial Simulation of Secondary Organic Aerosol Formation from the Reaction of BVOCs and Nitrogen Oxides in Guangdong, China",2019,"International Geoscience and Remote Sensing Symposium (IGARSS)",,,"8897996","7857","7860",,,"10.1109/IGARSS.2019.8897996","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077698000&doi=10.1109%2fIGARSS.2019.8897996&partnerID=40&md5=56cdca8db99cfda0e1001a8c674ca8b1","Chinese Academy of Sciences, Guangzhou Institute of Geochemistry, Guangzhou, 510640, China; University of Chinese Academy of Sciences, Beijing, 100082, China","Zheng, Y., Chinese Academy of Sciences, Guangzhou Institute of Geochemistry, Guangzhou, 510640, China, University of Chinese Academy of Sciences, Beijing, 100082, China; Li, L., Chinese Academy of Sciences, Guangzhou Institute of Geochemistry, Guangzhou, 510640, China; Wang, Y., Chinese Academy of Sciences, Guangzhou Institute of Geochemistry, Guangzhou, 510640, China","Using the Global Biosphere Emissions and Interactions System (GloBEIS), satellite images and meteorological stations' data, the total biogenic volatile organic compounds (BVOCs) emissions in Guangdong, China for the year 2014 was estimated in this paper. By combining NO2 distribution data, secondary organic aerosols (SOA) formed from the BVOCs-NO3 reaction was calculated. Spatial and temporal characteristics of BVOCs and SOA were discussed as well. Results show that there remains similarities between the spatial-temporal characteristics of BVOCs and SOA distributions, with lower values in eastern and western areas as well as in spring and winter, while higher values in northern and central areas as well as in summer and autumn, which can be mainly explained by the difference of land cover types and meteorological conditions. In addition, comparison between the spatial distribution of SOA and PM2.5 shows that SOA generated from BVOCs-NO3 reaction can partly contribute to PM2.5, indicating that reasonable plant species distribution in Guangdong will help to control PM2.5 pollutants. © 2019 IEEE.","BVOCs; Guangdong Province; NO3; PM2.5; SOA","Aerosols; Geology; Nitrogen oxides; Volatile organic compounds; Biogenic volatile organic compounds; BVOCs; Guangdong Province; Meteorological condition; PM2.5; Secondary organic aerosols; Spatial-temporal characteristics; Temporal characteristics; Remote sensing",Conference Paper,"Final","",Scopus,2-s2.0-85077698000
"Zheng X.-J., Xu G.-Q., Li Y., Wu X.","56434863600;55607917900;55719283700;57207327177;","Deepening rooting depths improve plant water and carbon status of a xeric tree during summer drought",2019,"Forests","10","7","592","","",,3,"10.3390/f10070592","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073888328&doi=10.3390%2ff10070592&partnerID=40&md5=ec622aa6c68434d6d843ef64aa6bb45b","State Key Laboratory of Desert and Oasis Ecology, Xinjiang Institute of Ecology and Geography, Chinese Academy of Sciences, Urumqi, 830011, China; Fukang Station of Desert Ecology, Chinese Academy of Sciences, Fukang, 831505, China; University of Chinese Academy of Sciences, Beijing, 100049, China; State Key Lab of Subtropical Siviculture, Zhejiang A and F University, 666Wusu Street, Lin-An, Hangzhou, 311300, China","Zheng, X.-J., State Key Laboratory of Desert and Oasis Ecology, Xinjiang Institute of Ecology and Geography, Chinese Academy of Sciences, Urumqi, 830011, China, Fukang Station of Desert Ecology, Chinese Academy of Sciences, Fukang, 831505, China, University of Chinese Academy of Sciences, Beijing, 100049, China; Xu, G.-Q., State Key Laboratory of Desert and Oasis Ecology, Xinjiang Institute of Ecology and Geography, Chinese Academy of Sciences, Urumqi, 830011, China, Fukang Station of Desert Ecology, Chinese Academy of Sciences, Fukang, 831505, China, University of Chinese Academy of Sciences, Beijing, 100049, China; Li, Y., State Key Lab of Subtropical Siviculture, Zhejiang A and F University, 666Wusu Street, Lin-An, Hangzhou, 311300, China; Wu, X., Fukang Station of Desert Ecology, Chinese Academy of Sciences, Fukang, 831505, China, University of Chinese Academy of Sciences, Beijing, 100049, China","Exploring the effects of drought on trees of different sizes is an important research topic because the size-dependent mortality pattern of the major dominant species significantly affects the structure and function of plant communities. Here we studied the physiological performance and non-structural carbohydrates (NSCs) dynamics of a small xeric tree species, Haloxylon ammodendron (C.A.Mey.) of different tree size with varying rooting depth, during summer drought. We measured predawn (ψpd) and midday (ψm) leaf water potential, osmotic potential at saturated turgor (π100), and turgor lost point (ψtlp), stomatal conductance (gs) at noon, maximum photochemical efficiency of photosystem II (Fv/Fm) in the morning, and NSCs concentration, from June-September. Our results demonstrated that the summer drought reduces the overall performance of physiological traits of the small young trees more than the larger adult trees. ψpd, gs and Fv/Fm dropped larger in the small-diameter groups than the larger diameter groups. Substantial osmotic adjustments were observed in small size individuals (with lower π 100 and ψtlp) to cope with summer drought. Furthermore, mean concentration of NSCs for the leaf and shoot were higher in September than in July in every basal stem diameter classes suggested the leaf and shoot acted as reserve for NSC. However the root NSCs concentrations within each basal stem diameter class exhibited less increase in September than in the July. At the same time, the small young tress had lower root NSCs concentrations than the larger adult tree in both July and September. The contrasting root NSC concentrations across the basal stem diameter classes indicated that the roots of smaller trees may be more vulnerable to carbon starvation under non-lethal summer drought. The significant positive relationship between rooting depth and physiological traits &amp; root NSCs concentration emphasize the importance of rooting depth in determining the seasonal variation of water status, gas exchange and NSCs. © 2019 by the author.","Drought; Leaf water potential; Non-structural carbohydrates; Root depth; Tree size","Carbohydrates; Carbon; Drought; Osmosis; Physiology; Plants (botany); Haloxylon ammodendron; Leaf water potential; Non-structural carbohydrates; Photochemical efficiency; Physiological trait; Root depth; Stomatal conductance; Tree size; Forestry; angiosperm; carbohydrate; carbon; climate effect; concentration (composition); drought; drought resistance; growth response; mortality; nutrient availability; plant water relations; rooting; size effect; summer; tree; Carbohydrates; Carbon; Drought; Forestry; Osmosis; Physiology; Haloxylon ammodendron",Article,"Final","",Scopus,2-s2.0-85073888328
"Zheng T., Nassar R., Baxter M.","54888451100;7007146465;9536505300;","Estimating power plant CO2 emission using OCO-2 XCO2 and high resolution WRF-Chem simulations",2019,"Environmental Research Letters","14","8","085001","","",,12,"10.1088/1748-9326/ab25ae","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072690987&doi=10.1088%2f1748-9326%2fab25ae&partnerID=40&md5=44d2be865931f2f1fbef74097ea33fec","Department of Geography, Institute for Great Lakes Research, Central Michigan University, Mount Pleasant, MI, United States; Climate Research Division, Environment and Climate Change Canada, Toronto, ON, Canada; Department of Earth and Atmospheric Sciences, Central Michigan University, Mount Pleasant, MI, United States","Zheng, T., Department of Geography, Institute for Great Lakes Research, Central Michigan University, Mount Pleasant, MI, United States; Nassar, R., Climate Research Division, Environment and Climate Change Canada, Toronto, ON, Canada; Baxter, M., Department of Earth and Atmospheric Sciences, Central Michigan University, Mount Pleasant, MI, United States","Anthropogenic CO2 emission from fossil fuel combustion has major impacts on the global climate. The Orbiting Carbon Observatory 2 (OCO-2) observations have previously been used to estimate individual power plant emissions with a Gaussian plume model assuming constant wind fields. The present work assesses the feasibility of estimating power plant CO2 emission using high resolution chemistry transport model simulations with OCO-2 observation data. In the new framework, 1.33 km Weather Research and Forecasting-Chem (WRF)-Chem simulation results are used to calculate the Jacobian matrix, which is then used with the OCO-2 XCO2 data to obtain power plant daily mean emission rates, through a maximum likelihood estimation. We applied the framework to the seven OCO-2 observations of near mid-to-large coal burning power plants identified in Nassar et al (2017 Geophys. Res. Lett. 44, 10045-53). Our estimation results closely match the reported emission rates at the Westar power plant (Kansas, USA), with a reported value of 26.67 ktCO2/day, and our estimated value at 25.82-26.47 ktCO2/day using OCO-2 v8 data, and 22.09-22.80 ktCO2/day using v9 data. At Ghent, KY, USA, our estimations using three versions (v7, v8, and v9) range from 9.84-20.40 ktCO2/day, which are substantially lower than the reported value (29.17 ktCO2/day). We attribute this difference to diminished WRF-Chem wind field simulation accuracy. The results from the seven cases indicate that accurate estimation requires accurate meteorological simulations and high quality XCO2 data. In addition, the strength and orientation (relative to the OCO-2 ground track) of the XCO2 enhancement are important for accurate and reliable estimation. Compared with the Gaussian plume model based approach, the high resolution WRF-Chem simulation based approach provides a framework for addressing varying wind fields, and possible expansion to city level emission estimation. © Her Majesty, the Queen in Right of Canada, as represented by the Minister of the Environment, 2019.","CO2; power plant carbon dioxide emission; WRF-Chem simulations","Binary alloys; Carbon dioxide; Coal combustion; Fossil fuels; Global warming; Industrial poisons; Jacobian matrices; Maximum likelihood estimation; Potassium alloys; Weather forecasting; Yttrium alloys; Carbon dioxide emissions; Chemistry transport model; Coal-burning power plants; Fossil fuel combustion; Meteorological simulations; Simulation based approaches; Weather research and forecasting; WRF-Chem simulations; Fossil fuel power plants; accuracy assessment; burning; carbon dioxide; carbon emission; chemical composition; coal combustion; maximum likelihood analysis; pollutant transport; power plant; simulation; Kansas; United States",Article,"Final","",Scopus,2-s2.0-85072690987
"Zheng K., Ye J.-S., Jin B.-C., Zhang F., Wei J.-Z., Li F.-M.","57191919276;23494409000;36139669800;57205490608;57205359884;7406054186;","Effects of agriculture, climate, and policy on NDVI change in a semi-arid river basin of the Chinese Loess Plateau",2019,"Arid Land Research and Management","33","3",,"321","338",,3,"10.1080/15324982.2018.1555562","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060217669&doi=10.1080%2f15324982.2018.1555562&partnerID=40&md5=6bae06a822eb54ecada332e60887e4bd","State Key Laboratory of Grassland Agro-ecosystems, Institute of Arid Agroecology, School of Life Sciences, Lanzhou University, Lanzhou, Gansu, China; College of Animal Science, Guizhou University, Guiyang, Guizhou, China; School of Resources Environment and Planning, Dezhou University, Dezhou, Shandong, China","Zheng, K., State Key Laboratory of Grassland Agro-ecosystems, Institute of Arid Agroecology, School of Life Sciences, Lanzhou University, Lanzhou, Gansu, China; Ye, J.-S., State Key Laboratory of Grassland Agro-ecosystems, Institute of Arid Agroecology, School of Life Sciences, Lanzhou University, Lanzhou, Gansu, China; Jin, B.-C., College of Animal Science, Guizhou University, Guiyang, Guizhou, China; Zhang, F., School of Resources Environment and Planning, Dezhou University, Dezhou, Shandong, China; Wei, J.-Z., State Key Laboratory of Grassland Agro-ecosystems, Institute of Arid Agroecology, School of Life Sciences, Lanzhou University, Lanzhou, Gansu, China; Li, F.-M., State Key Laboratory of Grassland Agro-ecosystems, Institute of Arid Agroecology, School of Life Sciences, Lanzhou University, Lanzhou, Gansu, China","In 1999, the Grain for Green Project was implemented by the Chinese government. Since then, the vegetation of Zuli River Basin, a semi-arid river basin of the Chinese Loess Plateau, has been greatly changed. Clearly understanding the impact of natural and artificial factors on vegetation change is important for policy making and ecosystem management. In this study, spatio-temporal variations in vegetation cover in Chinese Zuli River Basin during 1999–2016 were investigated using Landsat normalized difference vegetation index (NDVI) data. Analyses of several indicators, including changes in NDVI in different slopes and land use changes and the relationships between climatic factors and NDVI change, were presented to quantitatively evaluate the effects of agriculture, climate, and policy on NDVI change. The NDVI in the Zuli River Basin increased during the study period, and the main contributors to this change were forest in 1999–2011, cropland, abandoned farmland, and grassland in 2009–2016, and land with slopes ≤ 15°. Land with slope > 15°, where the “Project” was implemented, slightly contributed to the increase in regional NDVI. In 1999–2011, the project (−98.16%) combined with climate change (−68.18%) showed negative effects on the increase in NDVI in the Zuli River Basin, but agriculture (22.28%) played a positive role in increasing this index. In 2009–2016 and 1999–2016, the project (38.45% and 35.25%, respectively), the project combined with climate change (49.83% and 46.30%, respectively), agriculture (18.61% and 23.30%, respectively), promoted increases in NDVI in the basin. © 2019, © 2019 Taylor & Francis Group, LLC.","Agriculture; climatic factors; Grain for Green Project; land-use change; vegetation index","environmental factor; land use; land use change; NDVI; river basin; satellite data; semiarid region; spatiotemporal analysis; China; Gansu; Loess Plateau; Zuli River",Article,"Final","",Scopus,2-s2.0-85060217669
"Zheng H., Hu J., Wang S., Wang H.","55266161700;57192688382;57189029390;54394567400;","Examining the influencing factors of CO2 emissions at city level via panel quantile regression: evidence from 102 Chinese cities",2019,"Applied Economics","51","35",,"3906","3919",,9,"10.1080/00036846.2019.1584659","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065436428&doi=10.1080%2f00036846.2019.1584659&partnerID=40&md5=a2e94276ad0042b839e1c3b7fce5c7d2","School of Economics and Management, Beihang University, Beijing, China; MoE Key Laboratory of Complex System Analysis and Management Decision, Beijing, China; Beijing Key Laboratory of Emergence Support Simulation Technologies for City Operations, Beijing, China","Zheng, H., School of Economics and Management, Beihang University, Beijing, China, MoE Key Laboratory of Complex System Analysis and Management Decision, Beijing, China; Hu, J., School of Economics and Management, Beihang University, Beijing, China; Wang, S., School of Economics and Management, Beihang University, Beijing, China; Wang, H., School of Economics and Management, Beihang University, Beijing, China, Beijing Key Laboratory of Emergence Support Simulation Technologies for City Operations, Beijing, China","Ascertaining the influencing factors of carbon dioxide emissions in Chinese cities is an important issue for policy-makers. This paper investigates the effect of several determinants on carbon emissions per capita in Chinese cities. Non-normally distributed and heterogeneous features of carbon emissions per capita in Chinese cities are considerably important. The empirical results demonstrate that GDP per capita has an increasingly positive impact on carbon emissions per capita due to the growth in household consumption. Urbanization has a slightly decreasing positive effect on carbon emissions per capita with a quantile increase resulting from continuous highway construction. Industrialization has a decreasing positive effect with carbon emission per capita quantile increases because of increasing energy efficiency and lower costs related to carbon reductions. The population has a decreasing negative effect on carbon emissions because of people’s increasing demand for environmental safety. The distributions of emissions per capita conditional on the 10th and 90th quantiles of independent variables also vary considerably. Specific policy implications are provided based on these results. © 2019, © 2019 Informa UK Limited, trading as Taylor & Francis Group.","carbon emissions accounting; Chinese cities; panel quantile regression; STIRPAT model","carbon dioxide; carbon emission; emission control; energy efficiency; Gross Domestic Product; panel data; regression analysis; urban area; urbanization; China",Article,"Final","",Scopus,2-s2.0-85065436428
