Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
[No author name available],[No author id available],"3rd AIAA Atmospheric Space Environments Conference 2011",2011,"3rd AIAA Atmospheric Space Environments Conference",,,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884664816&partnerID=40&md5=236b9058f88a88695f528ef972e9354c",,"","The proceedings contain 42 papers. The special focus in this conference is on Atmospheric Space Environments. The topics include: Wake vortex core profiles and stability from enroute flight data; circulation measurements of merging vortex rings; prediction of dynamic pairwise wake vortex separations for approach and landing; crosswind shear gradient affect on wake vortices; study of hypervelocity impact plasma expansion; diffusion of plasmas from ablating meteoroids in the ionosphere; detection and analysis of RF data from hypervelocity impacts; RF signatures of hypervelocity impacts on spacecraft; numerical simulation of spectral signature of bolide entering into earth atmosphere; an adaptive real time atmospheric prediction algorithm for entry vehicles; large eddy simulations of severe convection induced turbulence; estimating contrail climate effects from satellite data; potential to reduce the climate impact of aviation by flight level changes; systems analysis approach for the NASA environmentally responsible aviation project; NASA propulsion system emissions reduction research; fuel efficiencies through airframe improvements; aircraft engine technology for green aviation to reduce fuel burn; emerging community noise reduction approaches; contamination simulation of elastomer space seals with foreign object debris; adhesion between volcanic glass and spacecraft materials in an airless body environment; generation and evaluation of lunar dust adhesion mitigating materials; characterization of the gaseous spacecraft environment of Rosetta by ROSINA; prediction effects of low earth orbit space environments on atomic oxygen undercutting; secondary electron emission measurements of atomic- oxygen-irradiated cover glasses; physical principles of flashover current pulse formation and experimental studies of open rotor installation effects.",,,Conference Review,"Final","",Scopus,2-s2.0-84884664816
[No author name available],[No author id available],"34th International Symposium on Remote Sensing of Environment - The GEOSS Era: Towards Operational Environmental Monitoring",2011,"34th International Symposium on Remote Sensing of Environment - The GEOSS Era: Towards Operational Environmental Monitoring",,,,"","",1229,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879743243&partnerID=40&md5=1794c2360a182aa0570d585abdc5d248",,"","The proceedings contain 310 papers. The topics discussed include: analysis of desertification and wood land distribution: a case study on the Balinyou Banner of inner Mongolia, China; a multi-stage inventory scheme for REDD inventories in tropical countries; the potential of weather watch radar to predict the spatial distribution of rainfall patterns in the Kimberley region and applications for natural resource management; new earth science opportunities for small orbital instruments and missions; COSMIC-2: the follow-on mission to the constellation observing system for meteorology, ionosphere, and climate; 4STAR spectrometer for sky-scanning sun-tracking atmospheric research: instrument technology development; mapping land use changes for the Kyoto reporting; and potential development for absorption of carbon and reduced air pollution by urban forest : implementation using remote sensing method in Banjarbaru, South Kalimantan, Indonesia.",,,Conference Review,"Final","",Scopus,2-s2.0-84879743243
[No author name available],[No author id available],"28th Annual International Pittsburgh Coal Conference 2011, PCC 2011",2011,"28th Annual International Pittsburgh Coal Conference 2011, PCC 2011","3",,,"","",3099,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877624477&partnerID=40&md5=eee265dab449ccf98cd171dccc7920fd",,"","The proceedings contain 125 papers and 126 PowerPoint presentations. the topics discussed include: development of gasification and activities in Turkish coal enterprises; emerging fossil energy technologies; the role of coal in a carbon constrained world; examining political risk insurance - possibilities for risk mitigation in carbon-related projects; the determination of drying properties of high moistured lignites; risk management and insurance: a utility perspective on CCS deployment; pressurized entrained flow coal gasifier performance: a parametric study; steady-state modeling of a single-stage, downward-firing, entrained-flow gasifier; adsorption potential of coals and carbon to phenol - thermodynamic aspects; alkylation of brown coals and peat by alcohols; gas permeation carbon capture - process modeling and optimization; and applying learning curves to modeling future coal power generation technologies.",,,Conference Review,"Final","",Scopus,2-s2.0-84877624477
[No author name available],[No author id available],"28th Annual International Pittsburgh Coal Conference 2011, PCC 2011",2011,"28th Annual International Pittsburgh Coal Conference 2011, PCC 2011","1",,,"","",3099,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877616942&partnerID=40&md5=fbf1f923d5a396f4e78f888cd5c8fef7",,"","The proceedings contain 125 papers and 126 PowerPoint presentations. the topics discussed include: development of gasification and activities in Turkish coal enterprises; emerging fossil energy technologies; the role of coal in a carbon constrained world; examining political risk insurance - possibilities for risk mitigation in carbon-related projects; the determination of drying properties of high moistured lignites; risk management and insurance: a utility perspective on CCS deployment; pressurized entrained flow coal gasifier performance: a parametric study; steady-state modeling of a single-stage, downward-firing, entrained-flow gasifier; adsorption potential of coals and carbon to phenol ? thermodynamic aspects; alkylation of brown coals and peat by alcohols; gas permeation carbon capture ? process modeling and optimization; and applying learning curves to modeling future coal power generation technologies.",,,Conference Review,"Final","",Scopus,2-s2.0-84877616942
[No author name available],[No author id available],"28th Annual International Pittsburgh Coal Conference 2011, PCC 2011",2011,"28th Annual International Pittsburgh Coal Conference 2011, PCC 2011","2",,,"","",3099,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877611838&partnerID=40&md5=d82193bb06dd01bdabef4d7319abbf57",,"","The proceedings contain 125 papers and 126 PowerPoint presentations. the topics discussed include: development of gasification and activities in Turkish coal enterprises; emerging fossil energy technologies; the role of coal in a carbon constrained world; examining political risk insurance - possibilities for risk mitigation in carbon-related projects; the determination of drying properties of high moistured lignites; risk management and insurance: a utility perspective on CCS deployment; pressurized entrained flow coal gasifier performance: a parametric study; steady-state modeling of a single-stage, downward-firing, entrained-flow gasifier; adsorption potential of coals and carbon to phenol - thermodynamic aspects; alkylation of brown coals and peat by alcohols; gas permeation carbon capture - process modeling and optimization; and applying learning curves to modeling future coal power generation technologies.",,,Conference Review,"Final","",Scopus,2-s2.0-84877611838
[No author name available],[No author id available],"28th Annual International Pittsburgh Coal Conference 2011, PCC 2011",2011,"28th Annual International Pittsburgh Coal Conference 2011, PCC 2011","4",,,"","",3099,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877608880&partnerID=40&md5=539ce6712d39dd53cd0f13bdaa70fe5a",,"","The proceedings contain 125 papers and 126 PowerPoint presentations. the topics discussed include: development of gasification and activities in Turkish coal enterprises; emerging fossil energy technologies; the role of coal in a carbon constrained world; examining political risk insurance - possibilities for risk mitigation in carbon-related projects; the determination of drying properties of high moistured lignites; risk management and insurance: a utility perspective on CCS deployment; pressurized entrained flow coal gasifier performance: a parametric study; steady-state modeling of a single-stage, downward-firing, entrained-flow gasifier; adsorption potential of coals and carbon to phenol - thermodynamic aspects; alkylation of brown coals and peat by alcohols; gas permeation carbon capture - process modeling and optimization; and applying learning curves to modeling future coal power generation technologies.",,,Conference Review,"Final","",Scopus,2-s2.0-84877608880
[No author name available],[No author id available],"Civil Engineering'11 - 3rd International Scientific Conference, Proceedings",2011,"Civil Engineering '11 - 3rd International Scientific Conference, Proceedings","3",,,"","",278,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866314699&partnerID=40&md5=6d5ae7d94fc690c07c2c31187445f56e",,"","The proceedings contain 43 papers. The topics discussed include: numerical versus experimental investigation of plywood sandwich panels with corrugated core; properties of cold-formed steel sections; 'climate-energy-and cultural landscape model sauwald donautal' introducing a pilot project on integrated regional resource management based on a new biogas technology; integration of rural populated areas within architectural spatial system of the region; development tendencies of landscape composition in the urban residential areas of Latvia; the possibilities of unified landscape development in transnational borderland. valka-valga example; analysis of GHG reduction possibilities in Latvia by implementing led street lighting technologies; and peculiarities of heat flows of insulation constructions in buildings with cold underground.",,,Conference Review,"Final","",Scopus,2-s2.0-84866314699
[No author name available],[No author id available],"Association of Industrial Metallizers, Coaters and Laminators Fall Technical Conference and 25th International Vacuum Web Coating Conference 2011",2011,"Association of Industrial Metallizers, Coaters and Laminators Fall Technical Conference and 25th International Vacuum Web Coating Conference 2011",,,,"","",865,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865517046&partnerID=40&md5=137815869c81bc5fca2e87a0a7165999",,"","The proceedings contain 50 PowerPoint presentations. The topics discussed include: Polyester film state of the industry review; transparent film technology for touch screen and flexible display applications; high performance flexible transparent conductive film; advances in roll to roll imprint lithography for display applications using self aligned imprint lithography; improve barrier & significantly reduce your carbon footprint with in-line metallizing & top-coating; photonic curing explanation and application to printing copper traces on low temperature substrates; freshure coatings: environmentally friendly transparent high barrier coating; implementation of lean manufacturing in a coating and laminating operation; upgrading machine safety devices and interlocks; making your legacy coater/laminator work; slot die coating technology and process improvement; and innovative inspection and measurement solutions.",,,Conference Review,"Final","",Scopus,2-s2.0-84865517046
[No author name available],[No author id available],"Air and Waste Management Association - Greenhouse Gas Strategies in a Changing Climate Conference 2011",2011,"Air and Waste Management Association - Greenhouse Gas Strategies in a Changing Climate Conference 2011",,,,"","",801,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864151058&partnerID=40&md5=bbdfd5d82c41c9c898049977aff34814",,"","The proceedings contain 58 papers. The topics discussed include: California's revised mandatory greenhouse gas reporting regulation; analysis of transportation-sector policy selection and policy preference expressed in state climate action planning processes; next generation climate action plans - are they ready for CEQA compliance?; comparison of greenhouse gas efficiency metrics for projects, specific plans, general plans, and climate action plans; the challenges of emissions trading within the context of Taiwan's greenhouse gases reduction policies; identification of methane emissions in an urban setting; lessons learned from GHG measurement and reporting of technologies with ISO 14064 part 2; an introduction to the United Kingdom CRC energy efficiency scheme and the challenges for international organizations operating in the united kingdom; and effective PSD permitting strategies for GHG emissions.",,,Conference Review,"Final","",Scopus,2-s2.0-84864151058
[No author name available],[No author id available],"PLEA 2011 - Architecture and Sustainable Development, Conference Proceedings of the 27th International Conference on Passive and Low Energy Architecture",2011,"PLEA 2011 - Architecture and Sustainable Development, Conference Proceedings of the 27th International Conference on Passive and Low Energy Architecture",,,,"","",1575,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864147787&partnerID=40&md5=6ba792f8ff4d26960c0d8190b8e903a4",,"","The proceedings contain 252 papers. The topics discussed include: multidisciplinary master zero energy building - design project based on workshops for professionals; designing for sustainability: pedagogical challenges and opportunities; a prototype from the solar decathlon competition becomes an educational building in sustainable architecture; urban sustainability assessment systems - how appropriate are global sustainability assessment system?; a pattern language design tool for water efficient gardens - a knowledge based computer-aided design (KBCAD) tool for water efficient landscape design; local adaptation processes to climate variability, towards living with floods in the Padma river bank areas: the case of Bangladesh; numerical analysis of thermal environment and energy consumption for an actual residential area based on various inhabitants' behavior schedules; elaboration of multicriteria decision-aiding tools for the conception of urban public spaces proposed methodology; and from targets to occupied low carbon homes: assessing the challenges of delivering low carbon affordable housing.",,,Conference Review,"Final","",Scopus,2-s2.0-84864147787
